class	lig_vol
Glycerophospholipid	256.34
Glycerophospholipid	596.51
Glycerophospholipid	463.18
Glycerophospholipid	633.71
Glycerophospholipid	752.6
Glycerophospholipid	716.38
Glycerophospholipid	914.11
Glycerophospholipid	540.55
Glycerophospholipid	803.68
Glycerophospholipid	714.11
Glycerophospholipid	719.58
Glycerophospholipid	260.48
Glycerophospholipid	378.46
Glycerophospholipid	677.44
Glycerophospholipid	472.73
Glycerophospholipid	545.58
Glycerophospholipid	410.39
Glycerophospholipid	472.53
Glycerophospholipid	691.3
Glycerophospholipid	662.13
Glycerophospholipid	633.01
Glycerophospholipid	483.8
Glycerophospholipid	889.48
Glycerophospholipid	279.13
Glycerophospholipid	514.35
Glycerophospholipid	669.14
Glycerophospholipid	452.44
Glycerophospholipid	458.71
Glycerophospholipid	272.88
Glycerophospholipid	478.65
Glycerophospholipid	628.7
Glycerophospholipid	533.14
Glycerophospholipid	712.93
Glycerophospholipid	596.44
Glycerophospholipid	105.54
Glycerophospholipid	285.12
Glycerophospholipid	965.98
Glycerophospholipid	1046.82
Glycerophospholipid	349.91
Glycerophospholipid	433.31
Glycerophospholipid	133.68
Glycerophospholipid	487.53
Glycerophospholipid	145.45
Glycerophospholipid	586.61
Glycerophospholipid	516.33
Glycerophospholipid	138.65
Glycerophospholipid	427.86
Glycerophospholipid	646.77
Glycerophospholipid	646.56
Glycerophospholipid	376.69
Glycerophospholipid	286.51
Glycerophospholipid	532.62
Glycerophospholipid	112.29
Glycerophospholipid	199.73
Glycerophospholipid	156.7
Glycerophospholipid	736.31
Glycerophospholipid	410.54
Glycerophospholipid	494.36
Glycerophospholipid	317.06
Glycerophospholipid	301.28
Glycerophospholipid	621.33
Glycerophospholipid	725.86
Glycerophospholipid	625.78
Glycerophospholipid	819.27
Glycerophospholipid	450.09
Glycerophospholipid	355.8
Glycerophospholipid	429.26
Glycerophospholipid	397.84
Glycerophospholipid	517.02
Glycerophospholipid	155.85
Glycerophospholipid	599.09
Glycerophospholipid	416.77
Glycerophospholipid	442.66
Glycerophospholipid	682.46
Glycerophospholipid	386.63
Glycerophospholipid	430.96
Glycerophospholipid	637.57
Glycerophospholipid	327.88
Glycerophospholipid	522.86
Glycerophospholipid	609.71
Glycerophospholipid	489.92
Glycerophospholipid	471.74
Glycerophospholipid	425.68
Glycerophospholipid	171.84
Glycerophospholipid	697.42
Glycerophospholipid	623.97
Glycerophospholipid	179.69
Glycerophospholipid	120.82
Glycerophospholipid	436.83
Glycerophospholipid	536.74
Glycerophospholipid	591.23
Glycerophospholipid	634.96
Glycerophospholipid	674.18
Glycerophospholipid	731.24
Glycerophospholipid	413.53
Glycerophospholipid	549.25
Glycerophospholipid	89.34
Glycerophospholipid	175.63
Glycerophospholipid	508.08
Glycerophospholipid	783.13
Glycerophospholipid	193.75
Glycerophospholipid	559.14
Glycerophospholipid	531.5
Glycerophospholipid	811.66
Glycerophospholipid	539.59
Glycerophospholipid	366.57
Glycerophospholipid	291.72
Glycerophospholipid	424.26
Glycerophospholipid	360.12
Glycerophospholipid	764.4
Glycerophospholipid	458.91
Glycerophospholipid	604.64
Glycerophospholipid	672.07
Glycerophospholipid	174.75
Glycerophospholipid	176.35
Glycerophospholipid	378.58
Glycerophospholipid	253.1
Glycerophospholipid	498.86
Glycerophospholipid	383.31
Glycerophospholipid	650.85
Glycerophospholipid	813.86
Glycerophospholipid	782.51
Glycerophospholipid	374.91
Glycerophospholipid	363.05
Glycerophospholipid	639.88
Glycerophospholipid	465.34
Glycerophospholipid	199.27
Glycerophospholipid	592.08
Glycerophospholipid	147.62
Glycerophospholipid	174.74
Glycerophospholipid	477.09
Glycerophospholipid	461.58
Glycerophospholipid	588.91
Glycerophospholipid	830.08
Glycerophospholipid	542.23
Glycerophospholipid	268.24
Glycerophospholipid	446.38
Glycerophospholipid	129.51
Glycerophospholipid	570.74
Glycerophospholipid	558.99
Glycerophospholipid	678.58
Glycerophospholipid	718.11
Glycerophospholipid	726.14
Glycerophospholipid	191.77
Glycerophospholipid	513.39
Glycerophospholipid	759.87
Glycerophospholipid	455.43
Glycerophospholipid	532.81
Glycerophospholipid	140.92
Glycerophospholipid	556.05
Glycerophospholipid	348.1
Glycerophospholipid	693.12
Glycerophospholipid	485.67
Glycerophospholipid	588.04
Glycerophospholipid	102.62
Glycerophospholipid	394.95
Glycerophospholipid	213.3
Glycerophospholipid	692.05
Glycerophospholipid	925.85
Glycerophospholipid	538.99
Glycerophospholipid	639.28
Glycerophospholipid	703.81
Glycerophospholipid	512.91
Glycerophospholipid	477.72
Glycerophospholipid	494.76
Glycerophospholipid	541.6
Glycerophospholipid	459.87
Glycerophospholipid	732.42
Glycerophospholipid	787.47
Glycerophospholipid	458.67
Glycerophospholipid	523.74
Glycerophospholipid	159.01
Glycerophospholipid	147.08
Glycerophospholipid	248.97
Glycerophospholipid	456.79
Glycerophospholipid	145.49
Glycerophospholipid	826.8
Glycerophospholipid	134.98
Glycerophospholipid	380.97
Glycerophospholipid	702.93
Glycerophospholipid	212.85
Glycerophospholipid	353.83
Glycerophospholipid	503.22
Glycerophospholipid	420.12
Glycerophospholipid	640.95
Glycerophospholipid	540.09
Glycerophospholipid	626.75
Glycerophospholipid	870.91
Glycerophospholipid	399.17
Glycerophospholipid	771.7
Glycerophospholipid	53.64
Glycerophospholipid	691.34
Glycerophospholipid	470.05
Glycerophospholipid	269.25
Glycerophospholipid	473.51
Glycerophospholipid	163.39
Glycerophospholipid	341.93
Glycerophospholipid	684.1
Glycerophospholipid	702.9
Glycerophospholipid	500.87
Glycerophospholipid	629.5
Glycerophospholipid	881.98
Glycerophospholipid	369.11
Glycerophospholipid	653.32
Glycerophospholipid	202.64
Glycerophospholipid	441.8
Glycerophospholipid	442.49
Glycerophospholipid	637.79
Glycerophospholipid	650.54
Glycerophospholipid	696.36
Glycerophospholipid	628.63
Glycerophospholipid	708.28
Glycerophospholipid	739.12
Glycerophospholipid	219.87
Glycerophospholipid	543.54
Glycerophospholipid	788.29
Glycerophospholipid	537.77
Glycerophospholipid	397.17
Glycerophospholipid	476.07
Glycerophospholipid	415.92
Glycerophospholipid	508.71
Glycerophospholipid	447.05
Glycerophospholipid	551.28
Glycerophospholipid	644.17
Glycerophospholipid	734.85
Glycerophospholipid	339.27
Glycerophospholipid	561.23
Glycerophospholipid	547.26
Glycerophospholipid	445.6
Glycerophospholipid	422.33
Glycerophospholipid	513.38
Glycerophospholipid	809.39
Glycerophospholipid	231.78
Glycerophospholipid	467.55
Glycerophospholipid	173.14
Glycerophospholipid	643.76
Glycerophospholipid	616.56
Glycerophospholipid	553.15
Glycerophospholipid	405.81
Glycerophospholipid	678.91
Glycerophospholipid	223.06
Glycerophospholipid	646.99
Glycerophospholipid	613.1
Glycerophospholipid	213.8
Glycerophospholipid	136.74
Glycerophospholipid	481.96
Glycerophospholipid	569.97
Glycerophospholipid	775.92
Glycerophospholipid	546.25
Glycerophospholipid	66.25
Glycerophospholipid	473.27
Glycerophospholipid	135.15
Glycerophospholipid	567.57
Glycerophospholipid	467.2
Glycerophospholipid	597.42
Glycerophospholipid	603.2
Glycerophospholipid	183.92
Glycerophospholipid	454.83
Glycerophospholipid	224.37
Glycerophospholipid	475.3
Glycerophospholipid	395.03
Glycerophospholipid	550.52
Glycerophospholipid	536.52
Glycerophospholipid	399.14
Glycerophospholipid	584.22
Glycerophospholipid	630.82
Glycerophospholipid	479.16
Glycerophospholipid	360.06
Glycerophospholipid	720.07
Glycerophospholipid	824.36
Glycerophospholipid	430.87
Glycerophospholipid	687.64
Glycerophospholipid	496.55
Glycerophospholipid	517.76
Glycerophospholipid	370.73
Glycerophospholipid	638.14
Glycerophospholipid	61.58
Glycerophospholipid	601.2
Glycerophospholipid	572.69
Glycerophospholipid	602.39
Glycerophospholipid	473.54
Glycerophospholipid	464.37
Glycerophospholipid	738.22
Glycerophospholipid	659.25
Glycerophospholipid	696.04
Glycerophospholipid	574.63
Glycerophospholipid	212.38
Glycerophospholipid	187.44
Glycerophospholipid	328.79
Glycerophospholipid	559.23
Glycerophospholipid	242.62
Glycerophospholipid	430.18
Glycerophospholipid	231.85
Glycerophospholipid	601.02
Glycerophospholipid	750.84
Glycerophospholipid	603.25
Glycerophospholipid	628.14
Glycerophospholipid	624.68
Glycerophospholipid	121.15
Glycerophospholipid	465.62
Glycerophospholipid	379.63
Glycerophospholipid	885.73
Glycerophospholipid	767.21
Glycerophospholipid	188
Glycerophospholipid	241
Glycerophospholipid	616.43
Glycerophospholipid	664.95
Glycerophospholipid	692.8
Glycerophospholipid	570.2
Glycerophospholipid	149.71
Glycerophospholipid	810.17
Glycerophospholipid	397.44
Glycerophospholipid	144.93
Glycerophospholipid	517.07
Glycerophospholipid	679.65
Glycerophospholipid	431.31
Glycerophospholipid	249.06
Glycerophospholipid	386.66
Glycerophospholipid	505.23
Glycerophospholipid	520.51
Glycerophospholipid	328.2
Glycerophospholipid	445.07
Glycerophospholipid	319.31
Glycerophospholipid	391.66
Glycerophospholipid	548.54
Glycerophospholipid	379.62
Glycerophospholipid	283.28
Glycerophospholipid	623.04
Glycerophospholipid	728.04
Glycerophospholipid	618.55
Glycerophospholipid	820.15
Glycerophospholipid	567.14
Glycerophospholipid	272.52
Glycerophospholipid	434.83
Glycerophospholipid	391.83
Glycerophospholipid	573.99
Glycerophospholipid	737.07
Glycerophospholipid	384.01
Glycerophospholipid	417.21
Glycerophospholipid	445
Glycerophospholipid	59.4
Glycerophospholipid	176.57
Glycerophospholipid	782.55
Glycerophospholipid	667.38
Glycerophospholipid	623.31
Glycerophospholipid	815.57
Glycerophospholipid	495.66
Glycerophospholipid	528.62
Glycerophospholipid	465.37
Glycerophospholipid	582.77
Glycerophospholipid	537.07
Glycerophospholipid	625.42
Glycerophospholipid	512.15
Glycerophospholipid	198.66
Glycerophospholipid	543.94
Glycerophospholipid	496.4
Glycerophospholipid	578.95
Glycerophospholipid	609.68
Glycerophospholipid	526.19
Glycerophospholipid	674.32
Glycerophospholipid	63.04
Glycerophospholipid	922.76
Glycerophospholipid	720.26
Glycerophospholipid	628.63
Glycerophospholipid	265.94
Glycerophospholipid	423.84
Glycerophospholipid	230.45
Glycerophospholipid	719.03
Glycerophospholipid	509.86
Glycerophospholipid	632.95
Glycerophospholipid	266.76
Glycerophospholipid	599.88
Glycerophospholipid	643.55
Glycerophospholipid	239.15
Glycerophospholipid	543.96
Glycerophospholipid	719.25
Glycerophospholipid	545.25
Glycerophospholipid	362.06
Glycerophospholipid	860.7
Glycerophospholipid	545.11
Glycerophospholipid	481.77
Glycerophospholipid	559.84
Glycerophospholipid	941.49
Glycerophospholipid	184.55
Glycerophospholipid	694.72
Glycerophospholipid	174.63
Glycerophospholipid	936.62
Glycerophospholipid	388.65
Glycerophospholipid	594.09
Glycerophospholipid	536.99
Glycerophospholipid	539.53
Glycerophospholipid	549.27
Glycerophospholipid	166.76
Glycerophospholipid	628.18
Glycerophospholipid	237.77
Glycerophospholipid	329.18
Glycerophospholipid	439.75
Glycerophospholipid	713.37
Glycerophospholipid	722.47
Glycerophospholipid	590.2
Glycerophospholipid	412.58
Glycerophospholipid	480.42
Glycerophospholipid	730.26
Glycerophospholipid	555.33
Glycerophospholipid	219.66
Glycerophospholipid	491.38
Glycerophospholipid	784.54
Glycerophospholipid	526.91
Glycerophospholipid	671.93
Glycerophospholipid	373.31
Glycerophospholipid	723.5
Glycerophospholipid	629.26
Glycerophospholipid	434.18
Glycerophospholipid	730.7
Glycerophospholipid	647.9
Glycerophospholipid	643.51
Glycerophospholipid	579.27
Glycerophospholipid	224.32
Glycerophospholipid	475.62
Glycerophospholipid	565.34
Glycerophospholipid	360.22
Glycerophospholipid	478.46
Glycerophospholipid	346.65
Glycerophospholipid	133.04
Glycerophospholipid	598.44
Glycerophospholipid	714.67
Glycerophospholipid	609.2
Glycerophospholipid	736.12
Glycerophospholipid	170.31
Glycerophospholipid	835.3
Glycerophospholipid	609.31
Glycerophospholipid	751.88
Glycerophospholipid	527.69
Glycerophospholipid	673.82
Glycerophospholipid	422.8
Glycerophospholipid	606.37
Glycerophospholipid	520.6
Glycerophospholipid	340.19
Glycerophospholipid	830.88
Glycerophospholipid	412.97
Glycerophospholipid	139.94
Glycerophospholipid	261.06
Glycerophospholipid	681.05
Glycerophospholipid	635.4
Glycerophospholipid	399.11
Glycerophospholipid	661.36
Glycerophospholipid	421.46
Glycerophospholipid	514.29
Glycerophospholipid	761.18
Glycerophospholipid	486.92
Glycerophospholipid	582.38
Glycerophospholipid	512.12
Glycerophospholipid	658.17
Glycerophospholipid	745.54
Glycerophospholipid	781.02
Glycerophospholipid	461.54
Glycerophospholipid	552.11
Glycerophospholipid	575.63
Glycerophospholipid	587.27
Glycerophospholipid	675.55
Glycerophospholipid	407.67
Glycerophospholipid	115.44
Glycerophospholipid	702.17
Glycerophospholipid	510.01
Glycerophospholipid	633.23
Glycerophospholipid	165.56
Glycerophospholipid	345.1
Glycerophospholipid	629.79
Glycerophospholipid	588.99
Glycerophospholipid	724.61
Glycerophospholipid	666.74
Glycerophospholipid	670.81
Glycerophospholipid	754.37
Glycerophospholipid	500.67
Glycerophospholipid	492.15
Glycerophospholipid	189.15
Glycerophospholipid	218.25
Glycerophospholipid	513.23
Glycerophospholipid	383.15
Glycerophospholipid	166.31
Glycerophospholipid	684.78
Glycerophospholipid	497.47
Glycerophospholipid	823.51
Glycerophospholipid	145.05
Glycerophospholipid	639.38
Glycerophospholipid	429.95
Glycerophospholipid	686.45
Glycerophospholipid	750.75
Glycerophospholipid	312.47
Glycerophospholipid	238.25
Glycerophospholipid	594.59
Glycerophospholipid	394.17
Glycerophospholipid	717.89
Glycerophospholipid	617.85
Glycerophospholipid	402.55
Glycerophospholipid	476.25
Glycerophospholipid	367.01
Glycerophospholipid	211.78
Glycerophospholipid	375.61
Glycerophospholipid	454.81
Glycerophospholipid	124.83
Glycerophospholipid	782.61
Glycerophospholipid	599.55
Glycerophospholipid	536.4
Glycerophospholipid	492.91
Glycerophospholipid	212.34
Glycerophospholipid	658.74
Glycerophospholipid	712.04
Glycerophospholipid	681.31
Glycerophospholipid	268.14
Glycerophospholipid	530.77
Glycerophospholipid	696.21
Glycerophospholipid	584.67
Glycerophospholipid	375.05
Glycerophospholipid	443.4
Glycerophospholipid	557.29
Glycerophospholipid	95.38
Glycerophospholipid	283.71
Glycerophospholipid	138.53
Glycerophospholipid	447.25
Glycerophospholipid	104.79
Glycerophospholipid	728.88
Glycerophospholipid	846.42
Glycerophospholipid	515.9
Glycerophospholipid	73.29
Glycerophospholipid	650.27
Glycerophospholipid	398.56
Glycerophospholipid	399.38
Glycerophospholipid	531.53
Glycerophospholipid	503.55
Glycerophospholipid	260.21
Glycerophospholipid	565.38
Glycerophospholipid	275.84
Glycerophospholipid	149.9
Glycerophospholipid	563.81
Glycerophospholipid	150.4
Glycerophospholipid	292.55
Glycerophospholipid	744.72
Glycerophospholipid	642.12
Glycerophospholipid	819.29
Glycerophospholipid	615.61
Glycerophospholipid	154.19
Glycerophospholipid	505.2
Glycerophospholipid	380.29
Glycerophospholipid	639.88
Glycerophospholipid	452.62
Glycerophospholipid	283.11
Glycerophospholipid	539.74
Glycerophospholipid	449.55
Glycerophospholipid	613.04
Glycerophospholipid	396.92
Glycerophospholipid	483.21
Glycerophospholipid	589.54
Glycerophospholipid	100.8
Glycerophospholipid	562.15
Glycerophospholipid	534.48
Glycerophospholipid	260.96
Glycerophospholipid	624.47
Glycerophospholipid	551.23
Glycerophospholipid	606.71
Glycerophospholipid	311.18
Glycerophospholipid	166.92
Glycerophospholipid	458.68
Glycerophospholipid	611.97
Glycerophospholipid	464.3
Glycerophospholipid	474.58
Glycerophospholipid	375.05
Glycerophospholipid	532.03
Glycerophospholipid	316.53
Glycerophospholipid	376.88
Glycerophospholipid	916.82
Glycerophospholipid	316.76
Glycerophospholipid	628.9
Glycerophospholipid	462.22
Glycerophospholipid	963.29
Glycerophospholipid	550.81
Glycerophospholipid	457.66
Glycerophospholipid	587.51
Glycerophospholipid	249.51
Glycerophospholipid	566.23
Glycerophospholipid	598.39
Glycerophospholipid	295.07
Glycerophospholipid	380.23
Glycerophospholipid	361.25
Glycerophospholipid	475.7
Glycerophospholipid	218.37
Glycerophospholipid	117.35
Glycerophospholipid	229.81
Glycerophospholipid	408.71
Glycerophospholipid	458.52
Glycerophospholipid	228.96
Glycerophospholipid	163.97
Glycerophospholipid	438.25
Glycerophospholipid	871.96
Glycerophospholipid	345.98
Glycerophospholipid	552.09
Glycerophospholipid	369.45
Glycerophospholipid	608.78
Glycerophospholipid	588.33
Glycerophospholipid	271.79
Glycerophospholipid	757.25
Glycerophospholipid	416.21
Glycerophospholipid	332.93
Glycerophospholipid	701.7
Glycerophospholipid	507.63
Glycerophospholipid	704.82
Glycerophospholipid	583.66
Glycerophospholipid	788.5
Glycerophospholipid	230.92
Glycerophospholipid	580.66
Glycerophospholipid	582.69
Glycerophospholipid	564.45
Glycerophospholipid	336.27
Glycerophospholipid	390.98
Glycerophospholipid	467.93
Glycerophospholipid	433.91
Glycerophospholipid	509.56
Glycerophospholipid	203.58
Glycerophospholipid	339.47
Glycerophospholipid	441.47
Glycerophospholipid	229.09
Glycerophospholipid	659.57
Glycerophospholipid	169.1
Glycerophospholipid	550.8
Glycerophospholipid	372.44
Glycerophospholipid	137.53
Glycerophospholipid	382.57
Glycerophospholipid	506.84
Glycerophospholipid	267.11
Glycerophospholipid	774.04
Glycerophospholipid	477.98
Glycerophospholipid	178.42
Glycerophospholipid	205.25
Glycerophospholipid	680.65
Glycerophospholipid	425.96
Glycerophospholipid	543.75
Glycerophospholipid	534.6
Glycerophospholipid	132.92
Glycerophospholipid	465.4
Glycerophospholipid	444.84
Glycerophospholipid	535.44
Glycerophospholipid	367.31
Glycerophospholipid	515.08
Glycerophospholipid	165.18
Glycerophospholipid	429.25
Glycerophospholipid	364.32
Glycerophospholipid	312.2
Glycerophospholipid	421.66
Glycerophospholipid	512.12
Glycerophospholipid	490.54
Glycerophospholipid	613.37
Glycerophospholipid	739.59
Glycerophospholipid	414.18
Glycerophospholipid	109.66
Glycerophospholipid	539
Glycerophospholipid	613.31
Glycerophospholipid	343.17
Glycerophospholipid	116.53
Glycerophospholipid	597.68
Glycerophospholipid	158.65
Glycerophospholipid	217.64
Glycerophospholipid	544.74
Glycerophospholipid	449.93
Glycerophospholipid	617.05
Glycerophospholipid	446.84
Glycerophospholipid	117.82
Glycerophospholipid	172.49
Glycerophospholipid	550.46
Glycerophospholipid	781.44
Glycerophospholipid	787.02
Glycerophospholipid	114.7
Glycerophospholipid	597.25
Glycerophospholipid	684.18
Glycerophospholipid	600.93
Glycerophospholipid	133.02
Glycerophospholipid	645.23
Glycerophospholipid	704.68
Glycerophospholipid	647.35
Glycerophospholipid	539.77
Glycerophospholipid	397.87
Glycerophospholipid	234.62
Glycerophospholipid	349.28
Glycerophospholipid	300.61
Glycerophospholipid	736.92
Glycerophospholipid	523.37
Glycerophospholipid	488.23
Glycerophospholipid	616.64
Glycerophospholipid	517.72
Glycerophospholipid	643.51
Glycerophospholipid	499.88
Glycerophospholipid	221.42
Glycerophospholipid	656.47
Glycerophospholipid	522.82
Glycerophospholipid	564.75
Glycerophospholipid	427.71
Glycerophospholipid	767.9
Glycerophospholipid	587.07
Glycerophospholipid	565.13
Glycerophospholipid	435.91
Glycerophospholipid	546.71
Glycerophospholipid	468.78
Glycerophospholipid	137.47
Glycerophospholipid	427.03
Glycerophospholipid	791.09
Glycerophospholipid	714.64
Glycerophospholipid	329.07
Glycerophospholipid	538.51
Glycerophospholipid	547.88
Glycerophospholipid	167.36
Glycerophospholipid	666.05
Glycerophospholipid	429
Glycerophospholipid	465.39
Glycerophospholipid	583.18
Glycerophospholipid	557.7
Glycerophospholipid	133.19
Glycerophospholipid	754.77
Glycerophospholipid	237.14
Glycerophospholipid	140.33
Glycerophospholipid	642.02
Glycerophospholipid	815.57
Glycerophospholipid	461.03
Glycerophospholipid	711.19
Glycerophospholipid	597.18
Glycerophospholipid	665.02
Glycerophospholipid	413.3
Glycerophospholipid	296.83
Glycerophospholipid	123.08
Glycerophospholipid	608.51
Glycerophospholipid	776.02
Glycerophospholipid	565.78
Glycerophospholipid	796.52
Glycerophospholipid	780.16
Glycerophospholipid	875.1
Glycerophospholipid	359.1
Glycerophospholipid	535.33
Glycerophospholipid	433.3
Glycerophospholipid	753.62
Glycerophospholipid	529.33
Glycerophospholipid	670.03
Glycerophospholipid	189.49
Glycerophospholipid	227.85
Glycerophospholipid	663
Glycerophospholipid	582.32
Glycerophospholipid	494.68
Glycerophospholipid	685.26
Glycerophospholipid	666.05
Glycerophospholipid	541.35
Glycerophospholipid	767.46
Glycerophospholipid	343.2
Glycerophospholipid	344.19
Glycerophospholipid	553.73
Glycerophospholipid	285.71
Glycerophospholipid	524.44
Glycerophospholipid	159.96
Glycerophospholipid	220.74
Glycerophospholipid	382.91
Glycerophospholipid	528.64
Glycerophospholipid	127.18
Glycerophospholipid	596.16
Glycerophospholipid	512.31
Glycerophospholipid	549.66
Glycerophospholipid	492.78
Glycerophospholipid	558.13
Glycerophospholipid	619.62
Glycerophospholipid	622.91
Glycerophospholipid	532.04
Glycerophospholipid	286.81
Glycerophospholipid	621.19
Glycerophospholipid	331.47
Glycerophospholipid	576.16
Glycerophospholipid	554.33
Glycerophospholipid	615.43
Glycerophospholipid	398.94
Glycerophospholipid	435.75
Glycerophospholipid	182.25
Glycerophospholipid	267.28
Glycerophospholipid	210.46
Glycerophospholipid	650
Glycerophospholipid	432.62
Glycerophospholipid	336.52
Glycerophospholipid	609.08
Glycerophospholipid	823.01
Glycerophospholipid	725.14
Glycerophospholipid	102.82
Glycerophospholipid	438.62
Glycerophospholipid	572.95
Glycerophospholipid	543.82
Glycerophospholipid	439.22
Glycerophospholipid	443.61
Glycerophospholipid	468.88
Glycerophospholipid	575.05
Glycerophospholipid	535.44
Glycerophospholipid	525.73
Glycerophospholipid	374.72
Glycerophospholipid	231.87
Glycerophospholipid	734.69
Glycerophospholipid	174.42
Glycerophospholipid	561.07
Glycerophospholipid	364.74
Glycerophospholipid	255.5
Glycerophospholipid	364.24
Glycerophospholipid	525.12
Glycerophospholipid	571.73
Glycerophospholipid	549.63
Glycerophospholipid	107
Glycerophospholipid	670
Glycerophospholipid	537.42
Glycerophospholipid	832.09
Glycerophospholipid	345.32
Glycerophospholipid	622.19
Glycerophospholipid	586.83
Glycerophospholipid	511.28
Glycerophospholipid	499.44
Glycerophospholipid	607.24
Glycerophospholipid	455.61
Glycerophospholipid	737.95
Glycerophospholipid	510.49
Glycerophospholipid	840.04
Glycerophospholipid	537.14
Glycerophospholipid	402.36
Glycerophospholipid	459.53
Glycerophospholipid	524.4
Glycerophospholipid	411.91
Glycerophospholipid	611.91
Glycerophospholipid	188.67
Glycerophospholipid	513.08
Glycerophospholipid	643.72
Glycerophospholipid	488.61
Glycerophospholipid	291.73
Glycerophospholipid	623.34
Glycerophospholipid	808.81
Glycerophospholipid	242.07
Glycerophospholipid	212.46
Glycerophospholipid	542.63
Glycerophospholipid	599.67
Glycerophospholipid	646.57
Glycerophospholipid	678.8
Glycerophospholipid	664.07
Glycerophospholipid	256.71
Glycerophospholipid	495.29
Glycerophospholipid	550.35
Glycerophospholipid	588.03
Glycerophospholipid	736.51
Glycerophospholipid	518.9
Glycerophospholipid	479.98
Glycerophospholipid	601.93
Glycerophospholipid	150
Glycerophospholipid	407.93
Glycerophospholipid	596.41
Glycerophospholipid	616.7
Glycerophospholipid	594.14
Glycerophospholipid	824.72
Glycerophospholipid	596.04
Glycerophospholipid	560.74
Glycerophospholipid	572.46
Glycerophospholipid	518.57
Glycerophospholipid	630.52
Glycerophospholipid	471.35
Glycerophospholipid	494.48
Glycerophospholipid	440.7
Glycerophospholipid	172.02
Glycerophospholipid	405.82
Glycerophospholipid	497.34
Glycerophospholipid	563.72
Glycerophospholipid	469.58
Glycerophospholipid	496.83
Glycerophospholipid	495.12
Glycerophospholipid	322.45
Glycerophospholipid	547.41
Glycerophospholipid	363.74
Glycerophospholipid	476.23
Glycerophospholipid	145.76
Glycerophospholipid	695.25
Glycerophospholipid	571.91
Glycerophospholipid	663.77
Glycerophospholipid	112.56
Glycerophospholipid	418.85
Glycerophospholipid	603.41
Glycerophospholipid	562.49
Glycerophospholipid	524.08
Glycerophospholipid	347.42
Glycerophospholipid	529.16
Glycerophospholipid	749.15
Glycerophospholipid	466.13
Glycerophospholipid	581.65
Glycerophospholipid	561.45
Glycerophospholipid	701.75
Glycerophospholipid	273.88
Glycerophospholipid	164.97
Glycerophospholipid	509.91
Glycerophospholipid	251.71
Glycerophospholipid	211.84
Glycerophospholipid	461.9
Glycerophospholipid	536.97
Glycerophospholipid	702.83
Glycerophospholipid	321.6
Glycerophospholipid	565.58
Glycerophospholipid	716.8
Glycerophospholipid	730.75
Glycerophospholipid	670.7
Glycerophospholipid	411.13
Glycerophospholipid	642.52
Glycerophospholipid	174.47
Glycerophospholipid	628.95
Glycerophospholipid	434.39
Glycerophospholipid	410.4
Glycerophospholipid	411.61
Glycerophospholipid	945.77
Glycerophospholipid	674.51
Glycerophospholipid	119.18
Glycerophospholipid	568.47
Glycerophospholipid	717.03
Glycerophospholipid	475.81
Glycerophospholipid	388.03
Glycerophospholipid	522.22
Glycerophospholipid	193.4
Glycerophospholipid	88.13
Glycerophospholipid	553
Glycerophospholipid	805.29
Glycerophospholipid	389.36
Glycerophospholipid	358.08
Glycerophospholipid	536.8
Glycerophospholipid	314.67
Glycerophospholipid	454.95
Glycerophospholipid	687.74
Glycerophospholipid	431.77
Glycerophospholipid	1037.9
Glycerophospholipid	420.43
Glycerophospholipid	704.67
Glycerophospholipid	325.6
Glycerophospholipid	441.33
Glycerophospholipid	416.12
Glycerophospholipid	775.97
Glycerophospholipid	207.04
Glycerophospholipid	675.9
Glycerophospholipid	638.88
Glycerophospholipid	551.79
Glycerophospholipid	611.51
Glycerophospholipid	581.96
Glycerophospholipid	399.51
Glycerophospholipid	655.71
Glycerophospholipid	465.22
Glycerophospholipid	545.85
Glycerophospholipid	748.58
Glycerophospholipid	703.77
Glycerophospholipid	624.37
Glycerophospholipid	754.86
Glycerophospholipid	506.47
Glycerophospholipid	482.46
Glycerophospholipid	520.81
Glycerophospholipid	384.46
Glycerophospholipid	551.12
Glycerophospholipid	649.24
Glycerophospholipid	269.84
Glycerophospholipid	628.98
Glycerophospholipid	436.01
Glycerophospholipid	404.24
Glycerophospholipid	659.27
Glycerophospholipid	632.46
Glycerophospholipid	393.66
Glycerophospholipid	475.66
Glycerophospholipid	694.22
Glycerophospholipid	742.81
Glycerophospholipid	717.84
Glycerophospholipid	682.31
Glycerophospholipid	456.31
Glycerophospholipid	193.54
Glycerophospholipid	611.2
Glycerophospholipid	805.83
Glycerophospholipid	455.77
Glycerophospholipid	550
Glycerophospholipid	634.19
Glycerophospholipid	484.57
Glycerophospholipid	413.93
Glycerophospholipid	390.81
Glycerophospholipid	745.81
Glycerophospholipid	769.43
Glycerophospholipid	601.44
Glycerophospholipid	551.36
Glycerophospholipid	638.18
Glycerophospholipid	575.8
Glycerophospholipid	681.18
Glycerophospholipid	584.34
Glycerophospholipid	255.27
Glycerophospholipid	456.39
Glycerophospholipid	611.56
Glycerophospholipid	364.54
Glycerophospholipid	403.85
Glycerophospholipid	552.78
Glycerophospholipid	483
Glycerophospholipid	550.76
Glycerophospholipid	605.08
Glycerophospholipid	689.85
Glycerophospholipid	357.83
Glycerophospholipid	372.59
Glycerophospholipid	616.89
Glycerophospholipid	581.95
Glycerophospholipid	210.92
Glycerophospholipid	549.61
Glycerophospholipid	361.24
Glycerophospholipid	686.92
