class	GO_CC	lig_vol
Prenol	chloroplast thylakoid membrane [GO:0009535]	613.15
Prenol	photosystem I [GO:0009522]	613.15
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	462.81
Prenol	photosystem I [GO:0009522]	462.81
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	462.81
Prenol	photosystem I [GO:0009522]	462.81
Prenol	plasma membrane light-harvesting complex [GO:0030077]	515.3
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	515.3
Prenol	photosystem II [GO:0009523]	510.16
Prenol	chloroplast thylakoid membrane [GO:0009535]	510.16
Prenol	photosystem I [GO:0009522]	510.16
Prenol	photosystem II [GO:0009523]	479.08
Prenol	chloroplast thylakoid membrane [GO:0009535]	479.08
Prenol	photosystem I [GO:0009522]	479.08
Prenol	plasma membrane [GO:0005886]	496.7
Prenol	plasma membrane light-harvesting complex [GO:0030077]	496.7
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	373.27
Prenol	photosystem I [GO:0009522]	373.27
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	385.72
Prenol	photosystem I [GO:0009522]	385.72
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	385.72
Prenol	photosystem I [GO:0009522]	385.72
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	509.16
Prenol	photosystem I reaction center [GO:0009538]	509.16
Prenol	plasma membrane-derived photosystem I [GO:0030094]	509.16
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	509.16
Prenol	photosystem I reaction center [GO:0009538]	509.16
Prenol	plasma membrane-derived photosystem I [GO:0030094]	509.16
Prenol	photosystem I reaction center [GO:0009538]	454.18
Prenol	chloroplast thylakoid lumen [GO:0009543]	454.18
Prenol	cytoplasm [GO:0005737]	125.86
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	288.41
Prenol	photosystem I [GO:0009522]	288.41
Prenol	photosystem II [GO:0009523]	578.22
Prenol	chloroplast thylakoid membrane [GO:0009535]	578.22
Prenol	photosystem I [GO:0009522]	578.22
Prenol	plasma membrane [GO:0005886]	312.36
Prenol	organelle inner membrane [GO:0019866]	312.36
Prenol	plasma membrane light-harvesting complex [GO:0030077]	312.36
Prenol	photosystem II [GO:0009523]	491.06
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	491.06
Prenol	photosystem II [GO:0009523]	491.06
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	491.06
Prenol	plasma membrane light-harvesting complex [GO:0030077]	628.45
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	628.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	547.9
Prenol	photosystem I [GO:0009522]	547.9
Prenol	cytosol [GO:0005829]	251.9
Prenol	glutamatergic synapse [GO:0098978]	251.9
Prenol	nucleoplasm [GO:0005654]	251.9
Prenol	mitochondrion [GO:0005739]	251.9
Prenol	nuclear speck [GO:0016607]	251.9
Prenol	spindle pole [GO:0000922]	251.9
Prenol	nucleus [GO:0005634]	251.9
Prenol	cytoplasm [GO:0005737]	251.9
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	388.68
Prenol	photosystem I reaction center [GO:0009538]	388.68
Prenol	chloroplast thylakoid membrane [GO:0009535]	528.92
Prenol	photosystem I [GO:0009522]	528.92
Prenol	chloroplast thylakoid membrane [GO:0009535]	447.39
Prenol	photosystem I [GO:0009522]	447.39
Prenol	photosystem II [GO:0009523]	425.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	425.0
Prenol	photosystem I [GO:0009522]	425.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	407.1
Prenol	photosystem I [GO:0009522]	407.1
Prenol	photosystem II [GO:0009523]	506.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	506.92
Prenol	photosystem II [GO:0009523]	506.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	506.92
Prenol	photosystem II [GO:0009523]	363.35
Prenol	chloroplast thylakoid membrane [GO:0009535]	363.35
Prenol	photosystem II [GO:0009523]	363.35
Prenol	chloroplast thylakoid membrane [GO:0009535]	363.35
Prenol	nucleoplasm [GO:0005654]	244.1
Prenol	cytoplasm [GO:0005737]	244.1
Prenol	cytosol [GO:0005829]	244.1
Prenol	chloroplast thylakoid membrane [GO:0009535]	449.56
Prenol	photosystem II [GO:0009523]	631.16
Prenol	chloroplast thylakoid membrane [GO:0009535]	631.16
Prenol	photosystem I [GO:0009522]	631.16
Prenol	photosystem II reaction center [GO:0009539]	500.97
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	500.97
Prenol	photosystem II reaction center [GO:0009539]	500.97
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	500.97
Prenol	plasma membrane [GO:0005886]	144.74
Prenol	external side of plasma membrane [GO:0009897]	144.74
Prenol	plasma membrane light-harvesting complex [GO:0030077]	603.94
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	603.94
Prenol	chloroplast thylakoid membrane [GO:0009535]	588.01
Prenol	photosystem I [GO:0009522]	588.01
Prenol	photosystem II [GO:0009523]	321.41
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	321.41
Prenol	photosystem II [GO:0009523]	321.41
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	321.41
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	460.55
Prenol	photosystem I [GO:0009522]	460.55
Prenol	proton-transporting V-type ATPase complex [GO:0033176]	534.93
Prenol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	534.93
Prenol	Golgi membrane [GO:0000139]	534.93
Prenol	membrane [GO:0016020]	534.93
Prenol	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	534.93
Prenol	fungal-type vacuole membrane [GO:0000329]	534.93
Prenol	plasma membrane [GO:0005886]	541.03
Prenol	organelle inner membrane [GO:0019866]	541.03
Prenol	plasma membrane light-harvesting complex [GO:0030077]	541.03
Prenol	photosystem II [GO:0009523]	599.18
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	599.18
Prenol	succinate dehydrogenase complex [GO:0045281]	250.96
Prenol	mitochondrial inner membrane [GO:0005743]	250.96
Prenol	membrane [GO:0016020]	587.01
Prenol	plastid [GO:0009536]	587.01
Prenol	light-harvesting complex [GO:0030076]	587.01
Prenol	membrane [GO:0016020]	515.02
Prenol	endoplasmic reticulum membrane [GO:0005789]	515.02
Prenol	oligosaccharyltransferase complex [GO:0008250]	515.02
Prenol	oligosaccharyltransferase III complex [GO:0035000]	515.02
Prenol	late endosome [GO:0005770]	410.82
Prenol	cytoplasm [GO:0005737]	410.82
Prenol	photosystem II [GO:0009523]	567.81
Prenol	chloroplast thylakoid membrane [GO:0009535]	567.81
