class	GO_CC	lig_vol
Polyketide	nucleus [GO:0005634]	414.33
Polyketide	cytoplasm [GO:0005737]	414.33
Polyketide	Golgi apparatus [GO:0005794]	414.33
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	207.43
Polyketide	nucleoplasm [GO:0005654]	207.43
Polyketide	mitochondrion [GO:0005739]	207.43
Polyketide	chromatin [GO:0000785]	207.43
Polyketide	nucleus [GO:0005634]	207.43
Polyketide	host cell nucleus [GO:0042025]	324.55
Polyketide	host cell cytoplasm [GO:0030430]	324.55
Polyketide	cell body [GO:0044297]	328.38
Polyketide	actin filament [GO:0005884]	328.38
Polyketide	skeletal muscle myofibril [GO:0098723]	328.38
Polyketide	stress fiber [GO:0001725]	328.38
Polyketide	filamentous actin [GO:0031941]	328.38
Polyketide	actin filament bundle [GO:0032432]	328.38
Polyketide	lamellipodium [GO:0030027]	328.38
Polyketide	striated muscle thin filament [GO:0005865]	328.38
Polyketide	cytoplasm [GO:0005737]	328.38
Polyketide	filopodium [GO:0030175]	328.38
Polyketide	host cell nucleus [GO:0042025]	224.05
Polyketide	host cell plasma membrane [GO:0020002]	224.05
Polyketide	membrane [GO:0016020]	224.05
Polyketide	viral nucleocapsid [GO:0019013]	224.05
Polyketide	host multivesicular body [GO:0072494]	224.05
Polyketide	virion membrane [GO:0055036]	224.05
Polyketide	nucleus [GO:0005634]	369.41
Polyketide	cytoplasm [GO:0005737]	369.41
Polyketide	host cell nucleus [GO:0042025]	315.93
Polyketide	protein-containing complex [GO:0032991]	315.93
Polyketide	host cell plasma membrane [GO:0020002]	315.93
Polyketide	host cell lipid droplet [GO:0044186]	315.93
Polyketide	viral envelope [GO:0019031]	315.93
Polyketide	host cell endoplasmic reticulum membrane [GO:0044167]	315.93
Polyketide	host cell mitochondrial membrane [GO:0044191]	315.93
Polyketide	ribonucleoprotein complex [GO:1990904]	315.93
Polyketide	membrane [GO:0016020]	315.93
Polyketide	viral nucleocapsid [GO:0019013]	315.93
Polyketide	virion membrane [GO:0055036]	315.93
Polyketide	host cell perinuclear region of cytoplasm [GO:0044220]	315.93
Polyketide	nuclear chromosome [GO:0000228]	280.94
Polyketide	histone deacetylase complex [GO:0000118]	280.94
Polyketide	cytoplasm [GO:0005737]	280.94
Polyketide	nucleoplasm [GO:0005654]	280.94
Polyketide	nucleus [GO:0005634]	280.94
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	114.37
Polyketide	endoplasmic reticulum membrane [GO:0005789]	114.37
Polyketide	cytoplasm [GO:0005737]	114.37
Polyketide	cytoplasmic microtubule [GO:0005881]	114.37
Polyketide	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	463.77
Polyketide	protein-containing complex [GO:0032991]	463.77
Polyketide	endoplasmic reticulum [GO:0005783]	463.77
Polyketide	sorting endosome [GO:0097443]	463.77
Polyketide	endosome lumen [GO:0031904]	463.77
Polyketide	early endosome [GO:0005769]	463.77
Polyketide	cytosol [GO:0005829]	463.77
Polyketide	mitochondrial crista [GO:0030061]	463.77
Polyketide	mitochondrial matrix [GO:0005759]	463.77
Polyketide	cytoplasm [GO:0005737]	463.77
Polyketide	mitochondrial respiratory chain complex I [GO:0005747]	352.09
Polyketide	mitochondrial inner membrane [GO:0005743]	352.09
