class	GO_CC	lig_vol
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	478.15
Glycerophospholipid	blood microparticle [GO:0072562]	478.15
Glycerophospholipid	cytoplasmic side of plasma membrane [GO:0009898]	478.15
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	478.15
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	781.58
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	781.58
Glycerophospholipid	plasma membrane [GO:0005886]	684.84
Glycerophospholipid	dendrite [GO:0030425]	684.84
Glycerophospholipid	calcium channel complex [GO:0034704]	684.84
Glycerophospholipid	growth cone [GO:0030426]	684.84
Glycerophospholipid	cation channel complex [GO:0034703]	684.84
Glycerophospholipid	neuronal cell body [GO:0043025]	684.84
Glycerophospholipid	mitochondrion [GO:0005739]	507.67
Glycerophospholipid	mitochondrial matrix [GO:0005759]	507.67
Glycerophospholipid	photosystem II [GO:0009523]	590.67
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	590.67
Glycerophospholipid	organelle inner membrane [GO:0019866]	550.33
Glycerophospholipid	plasma membrane [GO:0005886]	550.33
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	550.33
Glycerophospholipid	photosystem II reaction center [GO:0009539]	451.83
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	451.83
Glycerophospholipid	photosystem II reaction center [GO:0009539]	451.83
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	451.83
Glycerophospholipid	plasma membrane [GO:0005886]	144.79
Glycerophospholipid	tertiary granule membrane [GO:0070821]	408.85
Glycerophospholipid	specific granule membrane [GO:0035579]	408.85
Glycerophospholipid	nuclear envelope [GO:0005635]	408.85
Glycerophospholipid	plasma membrane [GO:0005886]	408.85
Glycerophospholipid	NADPH oxidase complex [GO:0043020]	408.85
Glycerophospholipid	dendrite [GO:0030425]	408.85
Glycerophospholipid	perinuclear endoplasmic reticulum [GO:0097038]	408.85
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	408.85
Glycerophospholipid	phagocytic vesicle membrane [GO:0030670]	408.85
Glycerophospholipid	neuronal cell body [GO:0043025]	408.85
Glycerophospholipid	monoatomic ion channel complex [GO:0034702]	408.85
Glycerophospholipid	membrane [GO:0016020]	510.56
Glycerophospholipid	plastid [GO:0009536]	510.56
Glycerophospholipid	light-harvesting complex [GO:0030076]	510.56
Glycerophospholipid	membrane [GO:0016020]	398.08
Glycerophospholipid	cell surface [GO:0009986]	398.08
Glycerophospholipid	plasma membrane [GO:0005886]	398.08
Glycerophospholipid	lysosomal membrane [GO:0005765]	398.08
Glycerophospholipid	monoatomic ion channel complex [GO:0034702]	398.08
Glycerophospholipid	membrane [GO:0016020]	747.24
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	747.24
Glycerophospholipid	respiratory chain complex I [GO:0045271]	747.24
Glycerophospholipid	plasma membrane [GO:0005886]	747.24
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	747.24
Glycerophospholipid	mitochondrion [GO:0005739]	646.27
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	646.27
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	646.27
Glycerophospholipid	transmembrane transporter complex [GO:1902495]	385.72
Glycerophospholipid	plasma membrane [GO:0005886]	385.72
Glycerophospholipid	plasma membrane [GO:0005886]	242.26
Glycerophospholipid	cortical endoplasmic reticulum [GO:0032541]	242.26
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	468.09
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	468.09
Glycerophospholipid	photosystem II [GO:0009523]	243.66
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	243.66
Glycerophospholipid	photosystem I [GO:0009522]	243.66
Glycerophospholipid	photosystem II [GO:0009523]	496.1
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	496.1
Glycerophospholipid	photosystem I [GO:0009522]	496.1
Glycerophospholipid	plasma membrane [GO:0005886]	700.28
Glycerophospholipid	voltage-gated sodium channel complex [GO:0001518]	700.28
Glycerophospholipid	axon [GO:0030424]	700.28
Glycerophospholipid	voltage-gated calcium channel complex [GO:0005891]	700.28
Glycerophospholipid	cell-cell junction [GO:0005911]	628.75
Glycerophospholipid	cell surface [GO:0009986]	628.75
Glycerophospholipid	caveola [GO:0005901]	628.75
Glycerophospholipid	plasma membrane [GO:0005886]	628.75
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	628.75
Glycerophospholipid	membrane raft [GO:0045121]	628.75
Glycerophospholipid	calcium channel complex [GO:0034704]	628.75
Glycerophospholipid	protein-containing complex [GO:0032991]	628.75
Glycerophospholipid	cation channel complex [GO:0034703]	628.75
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	628.75
Glycerophospholipid	mitochondrion [GO:0005739]	590.21
Glycerophospholipid	cytoplasm [GO:0005737]	590.21
Glycerophospholipid	mitochondrial respirasome [GO:0005746]	590.21
Glycerophospholipid	nucleoplasm [GO:0005654]	590.21
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	717.25
Glycerophospholipid	membrane [GO:0016020]	656.72
Glycerophospholipid	methane monooxygenase complex [GO:0015050]	656.72
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	688.99
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	688.99
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	365.19
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	624.66
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	624.66
Glycerophospholipid	ankyrin-1 complex [GO:0170014]	624.66
Glycerophospholipid	Z disc [GO:0030018]	624.66
Glycerophospholipid	extracellular exosome [GO:0070062]	624.66
Glycerophospholipid	plasma membrane [GO:0005886]	624.66
Glycerophospholipid	membrane [GO:0016020]	624.66
Glycerophospholipid	blood microparticle [GO:0072562]	624.66
Glycerophospholipid	cytoplasmic side of plasma membrane [GO:0009898]	624.66
Glycerophospholipid	plasma membrane [GO:0005886]	286.41
Glycerophospholipid	cortical endoplasmic reticulum [GO:0032541]	286.41
Glycerophospholipid	membrane [GO:0016020]	194.44
Glycerophospholipid	sarcoplasmic reticulum membrane [GO:0033017]	194.44
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	194.44
Glycerophospholipid	perinuclear region of cytoplasm [GO:0048471]	194.44
Glycerophospholipid	sarcoplasmic reticulum [GO:0016529]	194.44
Glycerophospholipid	H zone [GO:0031673]	194.44
Glycerophospholipid	I band [GO:0031674]	194.44
Glycerophospholipid	endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]	194.44
Glycerophospholipid	endoplasmic reticulum [GO:0005783]	194.44
Glycerophospholipid	transmembrane transporter complex [GO:1902495]	289.25
Glycerophospholipid	plasma membrane [GO:0005886]	289.25
Glycerophospholipid	photosystem II [GO:0009523]	383.59
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	383.59
Glycerophospholipid	photosystem I [GO:0009522]	383.59
Glycerophospholipid	connexin complex [GO:0005922]	164.64
Glycerophospholipid	plasma membrane [GO:0005886]	164.64
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	736.52
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	736.52
Glycerophospholipid	photosystem II [GO:0009523]	553.76
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	553.76
Glycerophospholipid	photosystem II [GO:0009523]	553.76
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	553.76
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	694.81
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	552.48
Glycerophospholipid	mitochondrion [GO:0005739]	606.78
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	606.78
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	606.78
Glycerophospholipid	mitochondrial membrane [GO:0031966]	606.78
Glycerophospholipid	neuronal cell body [GO:0043025]	606.78
Glycerophospholipid	dendrite [GO:0030425]	606.78
Glycerophospholipid	plasma membrane [GO:0005886]	227.49
Glycerophospholipid	photosystem II [GO:0009523]	616.56
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	616.56
Glycerophospholipid	photosystem II [GO:0009523]	616.56
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	616.56
Glycerophospholipid	membrane [GO:0016020]	404.42
Glycerophospholipid	thylakoid [GO:0009579]	404.42
Glycerophospholipid	membrane [GO:0016020]	404.42
Glycerophospholipid	thylakoid [GO:0009579]	404.42
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	580.13
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	580.13
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	583.65
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	583.65
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	525.01
Glycerophospholipid	membrane [GO:0016020]	768.35
Glycerophospholipid	mitochondrion [GO:0005739]	574.56
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	574.56
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	574.56
Glycerophospholipid	nucleoplasm [GO:0005654]	682.49
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	659.21
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	659.21
Glycerophospholipid	mitochondrion [GO:0005739]	571.29
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	571.29
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	571.29
Glycerophospholipid	cytosol [GO:0005829]	478.63
Glycerophospholipid	fascia adherens [GO:0005916]	478.63
Glycerophospholipid	contractile fiber [GO:0043292]	478.63
Glycerophospholipid	Golgi membrane [GO:0000139]	478.63
Glycerophospholipid	intercalated disc [GO:0014704]	478.63
Glycerophospholipid	connexin complex [GO:0005922]	478.63
Glycerophospholipid	focal adhesion [GO:0005925]	478.63
Glycerophospholipid	Golgi-associated vesicle membrane [GO:0030660]	478.63
Glycerophospholipid	apical plasma membrane [GO:0016324]	478.63
Glycerophospholipid	plasma membrane [GO:0005886]	478.63
Glycerophospholipid	intracellular membrane-bounded organelle [GO:0043231]	478.63
Glycerophospholipid	membrane raft [GO:0045121]	478.63
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	478.63
Glycerophospholipid	lateral plasma membrane [GO:0016328]	478.63
Glycerophospholipid	tight junction [GO:0070160]	478.63
Glycerophospholipid	cytoplasm [GO:0005737]	478.63
Glycerophospholipid	Golgi apparatus [GO:0005794]	478.63
Glycerophospholipid	mitochondrion [GO:0005739]	478.63
Glycerophospholipid	cell junction [GO:0030054]	478.63
Glycerophospholipid	gap junction [GO:0005921]	478.63
Glycerophospholipid	intermediate filament [GO:0005882]	478.63
Glycerophospholipid	cell-cell contact zone [GO:0044291]	478.63
Glycerophospholipid	nucleoplasm [GO:0005654]	478.63
Glycerophospholipid	nucleus [GO:0005634]	478.63
Glycerophospholipid	membrane [GO:0016020]	266.92
Glycerophospholipid	melanosome [GO:0042470]	266.92
Glycerophospholipid	sarcolemma [GO:0042383]	266.92
Glycerophospholipid	plasma membrane [GO:0005886]	266.92
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	266.92
Glycerophospholipid	sodium:potassium-exchanging ATPase complex [GO:0005890]	266.92
Glycerophospholipid	axon [GO:0030424]	266.92
Glycerophospholipid	membrane [GO:0016020]	455.38
Glycerophospholipid	extracellular exosome [GO:0070062]	455.38
Glycerophospholipid	late endosome membrane [GO:0031902]	455.38
Glycerophospholipid	nuclear inner membrane [GO:0005637]	455.38
Glycerophospholipid	protein-containing complex [GO:0032991]	455.38
