class	GO_CC	lig_vol
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	602.2
Sphingolipid	endoplasmic reticulum [GO:0005783]	602.2
Sphingolipid	vacuole [GO:0005773]	602.2
Sphingolipid	membrane raft [GO:0045121]	291.53
Sphingolipid	endosome [GO:0005768]	291.53
Sphingolipid	intracellular membrane-bounded organelle [GO:0043231]	291.53
Sphingolipid	nucleoplasm [GO:0005654]	291.53
Sphingolipid	plasma membrane [GO:0005886]	291.53
Sphingolipid	external side of plasma membrane [GO:0009897]	291.53
Sphingolipid	cytoplasm [GO:0005737]	291.53
Sphingolipid	chloroplast membrane [GO:0031969]	329.9
Sphingolipid	plasma membrane [GO:0005886]	302.26
Sphingolipid	cytoplasm [GO:0005737]	302.26
Sphingolipid	apical plasma membrane [GO:0016324]	378.13
Sphingolipid	astrocyte projection [GO:0097449]	378.13
Sphingolipid	cell surface [GO:0009986]	378.13
Sphingolipid	plasma membrane [GO:0005886]	378.13
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	378.13
Sphingolipid	calyx of Held [GO:0044305]	378.13
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	378.13
Sphingolipid	neuronal cell body [GO:0043025]	378.13
Sphingolipid	axon [GO:0030424]	378.13
Sphingolipid	axon terminus [GO:0043679]	378.13
Sphingolipid	postsynapse [GO:0098794]	378.13
Sphingolipid	endoplasmic reticulum [GO:0005783]	378.13
Sphingolipid	cytoplasm [GO:0005737]	282.74
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	270.32
Sphingolipid	axon [GO:0030424]	270.32
Sphingolipid	plasma membrane [GO:0005886]	270.32
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	270.32
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	587.51
Sphingolipid	endoplasmic reticulum [GO:0005783]	587.51
Sphingolipid	cytosol [GO:0005829]	571.02
Sphingolipid	endoplasmic reticulum [GO:0005783]	726.26
Sphingolipid	cytoplasm [GO:0005737]	726.26
Sphingolipid	endosome membrane [GO:0010008]	726.26
Sphingolipid	basolateral plasma membrane [GO:0016323]	726.26
Sphingolipid	lysosome [GO:0005764]	726.26
Sphingolipid	plasma membrane [GO:0005886]	726.26
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	726.26
Sphingolipid	extracellular space [GO:0005615]	726.26
Sphingolipid	external side of plasma membrane [GO:0009897]	726.26
Sphingolipid	lysosomal membrane [GO:0005765]	726.26
Sphingolipid	cell surface [GO:0009986]	726.26
Sphingolipid	late endosome [GO:0005770]	503.08
Sphingolipid	endoplasmic reticulum [GO:0005783]	503.08
Sphingolipid	cytoplasm [GO:0005737]	503.08
Sphingolipid	endosome membrane [GO:0010008]	503.08
Sphingolipid	lysosome [GO:0005764]	503.08
Sphingolipid	early endosome [GO:0005769]	503.08
Sphingolipid	extracellular space [GO:0005615]	503.08
Sphingolipid	external side of plasma membrane [GO:0009897]	503.08
Sphingolipid	lysosomal membrane [GO:0005765]	503.08
Sphingolipid	cell surface [GO:0009986]	503.08
Sphingolipid	membrane [GO:0016020]	592.42
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	592.42
Sphingolipid	SPOTS complex [GO:0035339]	592.42
Sphingolipid	endoplasmic reticulum [GO:0005783]	592.42
Sphingolipid	SPOTS complex [GO:0035339]	685.55
Sphingolipid	endoplasmic reticulum [GO:0005783]	685.55
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	685.55
Sphingolipid	endosome membrane [GO:0010008]	340.14
Sphingolipid	cytosol [GO:0005829]	340.14
Sphingolipid	plasma membrane [GO:0005886]	340.14
Sphingolipid	nuclear outer membrane [GO:0005640]	340.14
Sphingolipid	Golgi apparatus [GO:0005794]	340.14
Sphingolipid	endosome membrane [GO:0010008]	368.94
Sphingolipid	cytosol [GO:0005829]	368.94
Sphingolipid	plasma membrane [GO:0005886]	368.94
Sphingolipid	nuclear outer membrane [GO:0005640]	368.94
Sphingolipid	Golgi apparatus [GO:0005794]	368.94
Sphingolipid	late endosome [GO:0005770]	911.87
Sphingolipid	endoplasmic reticulum [GO:0005783]	911.87
Sphingolipid	cytoplasm [GO:0005737]	911.87
Sphingolipid	endosome membrane [GO:0010008]	911.87
Sphingolipid	lysosome [GO:0005764]	911.87
Sphingolipid	early endosome [GO:0005769]	911.87
Sphingolipid	extracellular space [GO:0005615]	911.87
Sphingolipid	external side of plasma membrane [GO:0009897]	911.87
Sphingolipid	lysosomal membrane [GO:0005765]	911.87
Sphingolipid	cell surface [GO:0009986]	911.87
Sphingolipid	endocytic vesicle lumen [GO:0071682]	207.02
Sphingolipid	cytosol [GO:0005829]	207.02
Sphingolipid	extracellular exosome [GO:0070062]	207.02
Sphingolipid	membrane [GO:0016020]	207.02
Sphingolipid	blood microparticle [GO:0072562]	207.02
Sphingolipid	extracellular region [GO:0005576]	207.02
Sphingolipid	extracellular space [GO:0005615]	207.02
Sphingolipid	hemoglobin complex [GO:0005833]	207.02
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	207.02
Sphingolipid	apical plasma membrane [GO:0016324]	672.14
Sphingolipid	gap junction [GO:0005921]	672.14
Sphingolipid	plasma membrane [GO:0005886]	672.14
Sphingolipid	endoplasmic reticulum [GO:0005783]	672.14
Sphingolipid	late endosome [GO:0005770]	660.11
Sphingolipid	endoplasmic reticulum [GO:0005783]	660.11
Sphingolipid	cytoplasm [GO:0005737]	660.11
Sphingolipid	endosome membrane [GO:0010008]	660.11
Sphingolipid	basolateral plasma membrane [GO:0016323]	660.11
Sphingolipid	lysosome [GO:0005764]	660.11
Sphingolipid	early endosome [GO:0005769]	660.11
Sphingolipid	plasma membrane [GO:0005886]	660.11
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	660.11
Sphingolipid	extracellular space [GO:0005615]	660.11
Sphingolipid	external side of plasma membrane [GO:0009897]	660.11
Sphingolipid	lysosomal membrane [GO:0005765]	660.11
Sphingolipid	cell surface [GO:0009986]	660.11
Sphingolipid	apical plasma membrane [GO:0016324]	548.82
Sphingolipid	gap junction [GO:0005921]	548.82
Sphingolipid	plasma membrane [GO:0005886]	548.82
Sphingolipid	endoplasmic reticulum [GO:0005783]	548.82
Sphingolipid	cytoplasm [GO:0005737]	306.3
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	328.46
Sphingolipid	axon [GO:0030424]	328.46
Sphingolipid	plasma membrane [GO:0005886]	328.46
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	328.46
Sphingolipid	cytoplasm [GO:0005737]	578.93
Sphingolipid	perinuclear region of cytoplasm [GO:0048471]	578.93
Sphingolipid	early endosome [GO:0005769]	578.93
Sphingolipid	phagocytic cup [GO:0001891]	578.93
Sphingolipid	ruffle [GO:0001726]	578.93
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	578.93
Sphingolipid	membrane [GO:0016020]	578.93
Sphingolipid	plasma membrane [GO:0005886]	578.93
Sphingolipid	receptor complex [GO:0043235]	578.93
Sphingolipid	external side of plasma membrane [GO:0009897]	578.93
Sphingolipid	cell surface [GO:0009986]	578.93
Sphingolipid	Golgi apparatus [GO:0005794]	578.93
Sphingolipid	endoplasmic reticulum [GO:0005783]	595.2
Sphingolipid	cytoplasm [GO:0005737]	595.2
Sphingolipid	endosome membrane [GO:0010008]	595.2
Sphingolipid	basolateral plasma membrane [GO:0016323]	595.2
Sphingolipid	lysosome [GO:0005764]	595.2
Sphingolipid	plasma membrane [GO:0005886]	595.2
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	595.2
Sphingolipid	extracellular space [GO:0005615]	595.2
Sphingolipid	external side of plasma membrane [GO:0009897]	595.2
Sphingolipid	lysosomal membrane [GO:0005765]	595.2
Sphingolipid	cell surface [GO:0009986]	595.2
Sphingolipid	cytosol [GO:0005829]	766.33
