class	hydrophobicity_score
Sterol	75.25
Sterol	63.63
Sterol	60.75
Sterol	62.0
Sterol	71.58
Sterol	62.29
Sterol	61.77
Sterol	40.64
Sterol	6.0
Sterol	52.08
Sterol	49.57
Sterol	40.67
Sterol	-14.0
Sterol	81.67
Sterol	40.25
Sterol	44.68
Sterol	78.67
Sterol	73.61
Sterol	65.87
Sterol	0.0
Sterol	70.77
Sterol	51.4
Sterol	0.0
Sterol	39.1
Sterol	39.0
Sterol	55.8
Sterol	20.56
Sterol	55.33
Sterol	89.82
Sterol	37.75
Sterol	33.78
Sterol	67.19
Sterol	26.0
Sterol	73.29
Sterol	50.25
Sterol	55.75
Sterol	47.17
Sterol	61.33
Sterol	42.6
Sterol	16.8
Sterol	83.7
Sterol	43.67
Sterol	42.48
Sterol	41.28
Sterol	67.45
Sterol	56.17
Sterol	59.0
Sterol	64.0
Sterol	66.04
Sterol	56.17
Sterol	37.53
Sterol	41.5
Sterol	44.14
Sterol	14.2
Sterol	60.75
Sterol	85.5
Sterol	62.0
Sterol	75.0
Sterol	28.4
Sterol	54.56
Sterol	49.86
Sterol	31.73
Sterol	89.91
Sterol	69.54
Sterol	41.07
Sterol	35.09
Sterol	38.5
Sterol	18.55
Sterol	63.29
Sterol	50.83
Sterol	64.5
Sterol	20.83
Sterol	53.03
Sterol	43.29
Sterol	78.75
Sterol	49.91
Sterol	22.0
Sterol	100.0
Sterol	52.86
Sterol	55.75
Sterol	35.09
Sterol	49.04
Sterol	77.2
Sterol	65.4
Sterol	43.62
Sterol	61.62
Sterol	43.67
Sterol	51.25
Sterol	29.85
Sterol	12.14
Sterol	60.36
Sterol	69.25
Sterol	75.14
Sterol	38.83
Sterol	68.33
Sterol	85.5
Sterol	34.38
Sterol	49.0
Sterol	40.9
Sterol	0.0
Sterol	65.8
Sterol	0.0
Sterol	63.38
Sterol	49.16
Sterol	34.4
Sterol	90.25
Sterol	30.6
Sterol	2.33
Sterol	77.88
Sterol	69.45
Sterol	23.93
Sterol	58.5
Sterol	63.0
Sterol	29.27
Sterol	0.0
Sterol	55.05
Sterol	0.0
Sterol	77.88
Sterol	42.1
Sterol	5.2
Sterol	73.78
Sterol	68.09
Sterol	53.96
Sterol	87.33
Sterol	64.71
Sterol	77.71
Sterol	0.0
Sterol	78.13
Sterol	53.42
Sterol	77.43
Sterol	70.2
Sterol	66.5
Sterol	60.0
Sterol	47.5
Sterol	50.53
Sterol	64.14
Sterol	53.94
Sterol	75.6
Sterol	44.14
Sterol	91.0
Sterol	63.15
Sterol	50.44
Sterol	40.26
Sterol	39.0
Sterol	6.25
Sterol	35.09
Sterol	61.88
Sterol	90.75
Sterol	67.17
Sterol	42.8
Sterol	71.22
Sterol	35.09
Sterol	54.76
Sterol	0.0
Sterol	60.26
Sterol	59.0
Sterol	34.56
Sterol	64.89
Sterol	22.14
Sterol	66.91
Sterol	75.5
Sterol	68.25
Sterol	63.15
Sterol	54.38
Sterol	0.0
Sterol	52.38
Sterol	64.38
Sterol	97.0
Sterol	30.15
Sterol	61.33
Sterol	36.33
Sterol	33.4
Sterol	25.33
Sterol	57.09
Sterol	0.0
Sterol	59.33
Sterol	45.36
Sterol	36.33
Sterol	67.19
Sterol	63.15
Sterol	50.29
Sterol	65.33
Sterol	48.38
Sterol	33.6
Sterol	85.25
Sterol	25.82
Sterol	57.36
Sterol	61.41
Sterol	19.67
Sterol	68.43
Sterol	40.42
Sterol	57.71
Sterol	56.62
Sterol	68.12
Sterol	27.45
Sterol	46.19
Sterol	34.6
Sterol	49.0
Sterol	38.83
Sterol	78.88
Sterol	46.57
Sterol	14.91
Sterol	55.57
Sterol	76.86
Sterol	97.0
Sterol	62.0
Sterol	-12.83
Sterol	24.12
Sterol	12.33
Sterol	58.9
Sterol	72.45
Sterol	49.86
Sterol	67.19
Sterol	40.57
Sterol	65.9
Sterol	76.86
Sterol	44.67
Sterol	61.2
Sterol	59.96
Sterol	41.47
Sterol	23.83
Sterol	57.85
Sterol	51.67
Sterol	74.94
Sterol	82.9
Sterol	37.16
Sterol	55.5
Sterol	99.0
Sterol	49.57
Sterol	48.37
Sterol	34.83
Sterol	46.25
Sterol	34.4
Sterol	47.1
Sterol	79.4
Sterol	46.6
Sterol	42.0
Sterol	24.12
Sterol	38.83
Sterol	49.11
Sterol	42.0
Sterol	38.94
Sterol	81.1
Sterol	21.0
Sterol	56.9
Sterol	47.43
Sterol	36.91
Sterol	61.5
Sterol	75.25
Sterol	35.09
Sterol	67.25
Sterol	18.33
Sterol	73.27
Sterol	35.58
Sterol	63.29
Sterol	45.46
Sterol	59.0
Sterol	42.23
Sterol	25.8
Sterol	80.0
Sterol	69.57
Sterol	44.0
Sterol	61.87
Sterol	38.83
Sterol	37.62
Sterol	85.5
Sterol	91.2
Sterol	74.17
Sterol	35.09
Sterol	35.0
Sterol	56.62
Sterol	36.82
Sterol	27.75
Sterol	35.04
Sterol	72.0
Sterol	78.67
Sterol	20.83
Sterol	67.19
Sterol	47.0
Sterol	27.75
Sterol	47.78
Sterol	66.67
Sterol	69.88
Sterol	-14.0
Sterol	70.0
Sterol	63.6
Sterol	30.57
Sterol	58.25
Sterol	39.67
Sterol	66.48
Sterol	50.83
Sterol	2.33
Sterol	13.92
Sterol	51.67
Sterol	90.25
Sterol	29.68
Sterol	39.7
Sterol	54.69
Sterol	69.5
Sterol	-3.75
Sterol	90.25
Sterol	49.0
Sterol	2.33
Sterol	64.5
Sterol	49.5
Sterol	62.41
Sterol	49.47
Sterol	61.38
Sterol	42.92
Sterol	59.33
Sterol	59.18
Sterol	51.75
Sterol	62.61
Sterol	43.88
Sterol	76.8
Sterol	48.67
Sterol	53.18
Sterol	20.83
Sterol	50.0
Sterol	50.22
Sterol	63.15
Sterol	63.7
Sterol	67.5
Sterol	26.8
Sterol	55.75
Sterol	28.4
Sterol	38.83
Sterol	26.63
Sterol	48.0
Sterol	69.33
Sterol	29.87
Sterol	62.07
Sterol	38.83
Sterol	90.75
Sterol	31.0
Sterol	42.75
Sterol	87.0
Sterol	67.0
Sterol	51.6
Sterol	50.0
Sterol	62.0
Sterol	76.0
Sterol	46.78
Sterol	50.67
Sterol	60.0
Sterol	62.21
Sterol	42.2
Sterol	52.5
Sterol	43.82
Sterol	43.88
Sterol	42.2
Sterol	56.5
Sterol	70.0
Sterol	50.0
Sterol	34.0
Sterol	34.4
Sterol	40.42
Sterol	43.14
Sterol	71.71
Sterol	75.32
Sterol	36.14
Sterol	62.61
Sterol	61.5
Sterol	38.54
Sterol	90.57
Sterol	38.95
Sterol	60.75
Sterol	50.78
Sterol	24.23
Sterol	43.75
Sterol	27.33
Sterol	81.1
Sterol	60.97
Sterol	41.65
Sterol	55.95
Sterol	33.11
Sterol	48.0
Sterol	50.14
Sterol	35.09
Sterol	20.83
Sterol	59.55
Sterol	83.4
Sterol	70.75
Sterol	33.11
Sterol	48.33
Sterol	58.21
Sterol	26.55
Sterol	66.7
Sterol	55.0
Sterol	64.2
Sterol	51.11
Sterol	85.67
Sterol	49.86
Sterol	57.57
Sterol	52.25
Sterol	97.0
Sterol	47.64
Sterol	57.83
Sterol	100.0
Sterol	61.0
Sterol	44.5
Sterol	41.75
Sterol	49.86
Sterol	43.82
Sterol	42.25
Sterol	44.0
Sterol	43.69
Sterol	61.2
Sterol	53.13
Sterol	91.17
Sterol	61.74
Sterol	22.0
Sterol	63.75
Sterol	77.33
Sterol	49.64
Sterol	55.75
Sterol	53.17
Sterol	31.71
Sterol	45.11
Sterol	-3.75
Sterol	64.53
Sterol	53.71
Sterol	31.7
Sterol	62.0
Sterol	35.09
Sterol	0.0
Sterol	59.11
Sterol	52.06
Sterol	44.14
Sterol	25.8
Sterol	16.8
Sterol	71.12
Sterol	64.33
Sterol	80.5
Sterol	72.82
Sterol	61.5
Sterol	63.29
Sterol	26.14
Sterol	36.69
Sterol	62.29
Sterol	68.18
Sterol	61.38
Sterol	59.73
Sterol	55.29
Sterol	28.12
Sterol	29.95
Sterol	52.5
Sterol	51.59
Sterol	59.73
Sterol	60.17
Sterol	44.4
Sterol	58.5
Sterol	91.0
Sterol	20.83
Sterol	35.09
Sterol	62.75
Sterol	60.75
Sterol	98.67
Sterol	71.71
Sterol	76.93
Sterol	45.16
Sterol	86.5
Sterol	49.0
Sterol	58.08
Sterol	54.22
Sterol	59.3
Sterol	50.78
Sterol	72.89
Sterol	58.31
Sterol	61.0
Sterol	64.36
Sterol	5.2
Sterol	78.5
Sterol	29.2
Sterol	70.67
Sterol	31.18
Sterol	55.75
Sterol	53.38
Sterol	44.78
Sterol	50.07
Sterol	56.3
Sterol	67.19
Sterol	-9.33
Sterol	63.83
Sterol	89.12
Sterol	31.88
Sterol	78.9
Sterol	71.06
Sterol	49.22
Sterol	62.0
Sterol	56.13
Sterol	79.75
Sterol	78.73
Sterol	63.0
Sterol	0.0
Sterol	68.43
Sterol	50.17
Sterol	89.91
Sterol	6.24
Sterol	53.2
Sterol	37.65
Sterol	62.0
Sterol	61.6
Sterol	20.83
Sterol	58.0
Sterol	64.89
Sterol	64.0
Sterol	18.93
Sterol	51.2
Sterol	47.4
Sterol	34.4
Sterol	51.67
Sterol	47.9
Sterol	68.62
Sterol	88.17
Sterol	31.13
Sterol	43.2
Sterol	66.22
Sterol	56.5
Sterol	80.79
Sterol	40.5
Sterol	49.57
Sterol	44.67
Sterol	24.29
Sterol	71.71
Sterol	49.89
Sterol	61.18
Sterol	69.57
Sterol	78.5
Sterol	40.81
Sterol	35.09
Sterol	46.6
Sterol	59.23
Sterol	56.75
Sterol	81.44
Sterol	70.11
Sterol	36.4
Sterol	58.0
Sterol	0.0
Sterol	35.09
Sterol	50.0
Sterol	71.6
Sterol	48.55
Sterol	63.72
Sterol	32.83
Sterol	-3.75
Sterol	40.67
Sterol	23.4
Sterol	43.5
Sterol	46.1
Sterol	0.0
Sterol	74.78
Sterol	52.69
Sterol	45.74
Sterol	67.0
Sterol	55.75
Sterol	38.83
Sterol	48.47
Sterol	51.88
Sterol	53.9
Sterol	56.5
Sterol	62.0
Sterol	52.25
Sterol	35.09
Sterol	50.07
Sterol	57.52
Sterol	59.57
Sterol	75.71
Sterol	60.67
Sterol	69.0
Sterol	10.0
Sterol	53.91
Sterol	44.6
Sterol	53.08
Sterol	52.75
Sterol	63.35
Sterol	98.67
Sterol	47.56
Sterol	66.76
Sterol	35.09
Sterol	46.1
Sterol	50.5
Sterol	0.0
Sterol	65.73
Sterol	44.39
Sterol	53.8
Sterol	73.82
Sterol	47.33
Sterol	61.2
Sterol	39.78
Sterol	46.6
Sterol	39.81
Sterol	26.0
Sterol	34.4
Sterol	51.65
Sterol	17.14
Sterol	35.09
Sterol	44.0
Sterol	67.19
Sterol	64.86
Sterol	59.81
Sterol	86.83
Sterol	64.5
Sterol	39.0
Sterol	60.85
Sterol	53.5
Sterol	64.0
Sterol	77.5
Sterol	67.19
Sterol	32.09
Sterol	45.71
Sterol	51.6
Sterol	38.83
Sterol	34.4
Sterol	66.25
Sterol	66.0
Sterol	0.0
Sterol	56.75
Sterol	48.8
Sterol	58.36
Sterol	34.4
Sterol	66.25
Sterol	61.78
Sterol	73.38
Sterol	54.48
Sterol	64.73
Sterol	26.27
Sterol	82.69
Sterol	60.75
Sterol	63.15
Sterol	24.22
Sterol	70.28
Sterol	35.09
Sterol	49.32
Sterol	59.06
Sterol	58.95
Sterol	62.0
Sterol	5.75
Sterol	55.11
Sterol	69.0
Sterol	50.05
Sterol	62.0
Sterol	44.25
Sterol	67.19
Sterol	93.25
Sterol	33.83
Sterol	58.54
Sterol	57.15
Sterol	67.89
Sterol	20.83
Sterol	50.2
Sterol	51.75
Sterol	68.6
Sterol	60.0
Sterol	35.09
Sterol	54.25
Sterol	35.58
Sterol	69.2
Sterol	100.0
Sterol	59.81
Sterol	44.1
Sterol	69.2
Sterol	21.0
Sterol	60.79
Sterol	39.62
Sterol	59.81
Sterol	76.86
Sterol	55.83
Sterol	67.19
Sterol	15.86
Sterol	-3.5
Sterol	60.62
Sterol	85.82
Sterol	56.7
Sterol	72.24
Sterol	60.42
Sterol	20.83
Sterol	32.0
Sterol	26.85
Sterol	38.83
Sterol	33.5
Sterol	0.0
Sterol	0.0
Sterol	57.52
Sterol	51.0
Sterol	40.8
Sterol	83.9
Sterol	27.3
Sterol	41.5
Sterol	66.36
Sterol	50.67
Sterol	72.0
Sterol	39.5
Sterol	71.17
Sterol	54.45
Sterol	-9.0
Sterol	40.33
Sterol	53.47
Sterol	0.0
Sterol	34.7
Sterol	76.0
Sterol	76.12
Sterol	77.67
Sterol	85.0
Sterol	57.57
Sterol	6.5
Sterol	0.0
Sterol	77.67
Sterol	44.5
Sterol	60.91
Sterol	53.13
Sterol	62.0
Sterol	0.0
Sterol	5.86
Sterol	59.45
Sterol	50.7
Sterol	64.0
Sterol	60.75
Sterol	66.29
Sterol	51.23
Sterol	30.85
Sterol	31.43
Sterol	47.5
Sterol	52.5
Sterol	52.36
Sterol	10.5
Sterol	42.2
Sterol	69.67
Sterol	63.35
Sterol	60.75
Sterol	29.88
Sterol	29.28
Sterol	46.78
Sterol	65.46
Sterol	69.0
Sterol	42.2
Sterol	55.0
Sterol	55.34
Sterol	61.2
Sterol	40.75
Sterol	69.25
Sterol	28.6
Sterol	34.4
Sterol	43.0
Sterol	18.67
Sterol	25.14
Sterol	42.17
Sterol	61.12
Sterol	49.86
Sterol	92.2
Sterol	55.8
Sterol	58.67
Sterol	90.75
Sterol	57.0
Sterol	78.64
Sterol	48.05
Sterol	46.12
Sterol	11.96
Sterol	53.62
Sterol	59.3
Sterol	66.44
Sterol	37.09
Sterol	61.2
Sterol	38.57
Sterol	64.5
Sterol	0.0
Sterol	14.73
Sterol	53.33
Sterol	46.0
Sterol	85.67
Sterol	0.0
Sterol	42.77
Sterol	51.8
Sterol	98.67
Sterol	10.44
Sterol	68.71
Sterol	21.0
Sterol	73.22
Sterol	68.22
Sterol	34.95
Sterol	45.22
Sterol	67.5
Sterol	64.2
Sterol	64.14
Sterol	53.38
Sterol	67.19
Sterol	36.17
Sterol	47.24
Sterol	49.38
Sterol	49.86
Sterol	75.53
Sterol	68.83
Sterol	0.0
Sterol	49.67
Sterol	58.9
Sterol	68.75
Sterol	35.09
Sterol	0.0
Sterol	53.13
Sterol	65.0
Sterol	52.4
Sterol	57.62
Sterol	41.3
Sterol	59.25
Sterol	73.09
Sterol	55.73
Sterol	68.43
Sterol	70.6
Sterol	76.0
Sterol	56.93
Sterol	54.91
Sterol	67.89
Sterol	48.0
Sterol	39.3
Sterol	-3.75
Sterol	6.24
Sterol	49.86
Sterol	42.1
Sterol	77.88
Sterol	34.4
Sterol	15.09
Sterol	0.0
Sterol	49.67
Sterol	64.0
Sterol	47.16
Sterol	100.0
Sterol	91.33
Sterol	2.33
Sterol	63.15
Sterol	89.0
Sterol	7.1
Sterol	35.09
Sterol	65.4
Sterol	51.27
Sterol	60.46
Sterol	79.67
Sterol	64.5
Sterol	55.82
Sterol	44.61
Sterol	65.4
Sterol	24.29
Sterol	34.0
Sterol	69.58
Sterol	0.67
Sterol	46.0
Sterol	49.0
Sterol	34.88
Sterol	61.62
Sterol	66.12
Sterol	72.24
Sterol	38.92
Sterol	76.89
Sterol	19.33
Sterol	62.83
Sterol	26.14
Sterol	56.74
Sterol	53.57
Sterol	63.29
Sterol	36.89
Sterol	19.95
Sterol	62.0
Sterol	54.8
Sterol	62.0
Sterol	52.7
Sterol	15.2
Sterol	88.33
Sterol	73.12
Sterol	0.0
Sterol	60.75
Sterol	59.83
Sterol	39.73
Sterol	50.0
Sterol	74.85
Sterol	60.75
Sterol	88.12
Sterol	55.75
Sterol	32.0
Sterol	47.31
Sterol	31.85
Sterol	50.53
Sterol	54.12
Sterol	85.67
Sterol	39.83
Sterol	64.5
Sterol	38.87
Sterol	51.31
Sterol	35.42
Sterol	59.78
Sterol	30.75
Sterol	43.73
Sterol	16.8
Sterol	53.11
Sterol	64.0
Sterol	54.12
Sterol	55.05
Sterol	35.47
Sterol	77.45
Sterol	70.0
Sterol	72.0
Sterol	84.91
Sterol	39.78
Sterol	66.1
Sterol	48.29
Sterol	63.68
Sterol	47.67
Sterol	71.64
Sterol	67.92
Sterol	50.33
Sterol	16.8
Sterol	50.62
Sterol	48.3
Sterol	48.57
Sterol	23.47
Sterol	39.17
Sterol	51.47
Sterol	49.86
Sterol	65.5
Sterol	50.25
Sterol	71.64
Sterol	39.63
Sterol	46.57
Sterol	77.2
Sterol	60.83
Sterol	45.43
Sterol	38.45
Sterol	98.67
Sterol	33.75
Sterol	95.12
Sterol	42.0
Sterol	60.0
Sterol	66.25
Sterol	63.71
Sterol	82.0
Sterol	9.62
Sterol	28.0
Sterol	47.0
Sterol	71.8
Sterol	24.25
Sterol	40.26
Sterol	62.14
Sterol	50.5
Sterol	24.25
Sterol	49.36
Sterol	58.61
Sterol	22.31
Sterol	73.6
Sterol	35.09
Sterol	27.75
Sterol	35.5
Sterol	37.8
Sterol	66.56
Sterol	33.65
Sterol	61.2
Sterol	27.75
Sterol	81.67
Sterol	59.12
Sterol	31.32
Sterol	25.56
Sterol	44.2
Sterol	53.11
Sterol	51.9
Sterol	0.0
Sterol	63.81
Sterol	35.09
Sterol	73.8
Sterol	55.14
Sterol	85.67
Sterol	54.12
Sterol	67.25
Sterol	54.75
Sterol	75.9
Sterol	16.8
Sterol	48.29
Sterol	25.41
Sterol	64.86
Sterol	65.07
Sterol	49.4
Sterol	49.86
Sterol	66.32
Sterol	63.15
Sterol	64.54
Sterol	48.29
Sterol	49.25
Sterol	81.15
Sterol	41.5
Sterol	71.4
Sterol	48.8
Sterol	45.08
Sterol	71.4
Sterol	53.81
Sterol	34.4
Sterol	72.13
Sterol	62.0
Sterol	67.25
Sterol	36.53
Sterol	53.96
Sterol	66.82
Sterol	35.58
Sterol	69.9
Sterol	67.29
Sterol	54.75
Sterol	47.24
Sterol	40.93
Sterol	31.2
Sterol	33.83
Sterol	44.25
Sterol	26.78
Sterol	48.0
Sterol	56.89
Sterol	68.43
Sterol	38.87
Sterol	60.86
Sterol	35.09
Sterol	46.85
Sterol	16.8
Sterol	20.83
Sterol	52.19
Sterol	72.06
Sterol	46.2
Sterol	58.69
Sterol	59.0
Sterol	73.24
Sterol	56.69
Sterol	55.65
Sterol	61.83
Sterol	57.34
Sterol	51.38
Sterol	82.76
Sterol	41.7
Sterol	20.83
Sterol	64.0
Sterol	43.77
Sterol	0.0
Sterol	46.6
Sterol	55.5
Sterol	83.4
Sterol	42.74
Sterol	35.09
Sterol	52.25
Sterol	55.5
Sterol	34.4
Sterol	86.55
Sterol	0.0
Sterol	81.69
Sterol	32.57
Sterol	0.0
Sterol	30.0
Sterol	63.4
Sterol	36.33
Sterol	53.57
Sterol	42.64
Sterol	62.0
Sterol	63.62
Sterol	38.83
Sterol	42.0
Sterol	50.64
Sterol	57.55
Sterol	63.91
Sterol	36.33
Sterol	20.83
Sterol	56.88
Sterol	54.82
Sterol	62.75
Sterol	47.11
Sterol	67.18
Sterol	74.96
Sterol	100.0
Sterol	17.0
Sterol	50.94
Sterol	56.18
Sterol	14.27
Sterol	40.42
Sterol	41.67
Sterol	51.5
Sterol	80.89
Sterol	0.0
Sterol	66.37
Sterol	48.11
Sterol	72.4
Sterol	39.0
Sterol	55.6
Sterol	49.86
Sterol	35.09
Sterol	30.33
Sterol	52.33
Sterol	56.56
Sterol	-0.6
Sterol	59.75
Sterol	43.88
Sterol	82.0
Sterol	65.75
Sterol	57.31
Sterol	34.4
Sterol	20.83
Sterol	25.04
Sterol	79.0
Sterol	90.67
Sterol	34.4
Sterol	63.15
Sterol	46.0
Sterol	51.94
Sterol	89.91
Sterol	59.58
Sterol	44.78
Sterol	0.0
Sterol	34.4
Sterol	36.57
Sterol	77.67
Sterol	16.7
Sterol	50.38
Sterol	26.8
Sterol	55.75
Sterol	38.53
Sterol	67.55
Sterol	90.75
Sterol	49.06
Sterol	57.11
Sterol	52.22
Sterol	51.91
Sterol	61.15
Sterol	29.95
Sterol	49.6
Sterol	35.89
Sterol	30.76
Sterol	65.25
Sterol	56.67
Sterol	18.67
Sterol	0.0
Sterol	44.81
Sterol	57.45
Sterol	47.77
Sterol	55.75
Sterol	52.14
Sterol	31.47
Sterol	61.0
Sterol	53.57
Sterol	54.56
Sterol	31.75
Sterol	49.86
Sterol	65.71
Sterol	43.18
Sterol	98.0
Sterol	42.57
Sterol	59.93
Sterol	28.03
Sterol	70.9
Sterol	63.8
Sterol	73.8
Sterol	40.55
Sterol	27.7
Sterol	66.38
Sterol	81.1
Sterol	76.36
Sterol	59.81
Sterol	46.56
Sterol	48.68
Sterol	55.75
Sterol	83.11
Sterol	62.0
Sterol	43.24
Sterol	34.4
Sterol	83.11
Sterol	62.0
Sterol	59.69
Sterol	61.31
Sterol	42.85
Sterol	61.2
Sterol	49.0
Sterol	79.33
Sterol	59.67
Sterol	34.4
Sterol	60.79
Sterol	45.5
Sterol	5.5
Sterol	38.83
Sterol	31.5
Sterol	40.32
Sterol	27.88
Sterol	63.15
Sterol	28.7
Sterol	66.62
Sterol	52.0
Sterol	88.75
Sterol	44.14
Sterol	95.12
Sterol	44.96
Sterol	43.44
Sterol	0.0
Sterol	45.53
Sterol	35.58
Sterol	37.33
Sterol	48.67
Sterol	15.09
Sterol	0.0
Sterol	88.75
Sterol	63.69
Sterol	54.14
Sterol	62.86
Sterol	3.86
Sterol	20.83
Sterol	62.55
Sterol	73.0
Sterol	83.7
Sterol	77.82
Sterol	48.15
Sterol	0.0
Sterol	69.57
Sterol	64.88
Sterol	65.0
Sterol	61.17
Sterol	60.62
Sterol	59.67
Sterol	55.25
Sterol	64.0
Sterol	43.89
Sterol	58.67
Sterol	58.19
Sterol	19.33
Sterol	53.0
Sterol	44.89
Sterol	63.29
Sterol	42.2
Sterol	35.33
Sterol	47.0
Sterol	59.8
Sterol	36.8
Sterol	10.65
Sterol	44.14
Sterol	57.44
Sterol	47.22
Sterol	77.69
Sterol	58.38
Sterol	62.0
Sterol	17.78
Sterol	67.25
Sterol	53.5
Sterol	49.33
Sterol	39.06
Sterol	75.14
Sterol	62.0
Sterol	29.07
Sterol	60.83
Sterol	50.5
Sterol	62.17
Sterol	18.75
Sterol	30.0
Sterol	50.2
Sterol	13.43
Sterol	34.55
Sterol	75.14
Sterol	55.11
Sterol	30.33
Sterol	0.0
Sterol	16.8
Sterol	35.12
Sterol	56.56
Sterol	30.33
Sterol	41.67
Sterol	46.0
Sterol	74.71
Sterol	43.0
Sterol	78.0
Sterol	43.44
Sterol	14.0
Sterol	39.0
Sterol	58.29
Sterol	62.81
Sterol	60.26
Sterol	50.83
Sterol	63.57
Sterol	49.67
Sterol	34.4
Sterol	61.17
Sterol	73.29
Sterol	84.18
Sterol	79.0
Sterol	60.75
Sterol	60.44
Sterol	34.08
Sterol	16.38
Sterol	37.19
Sterol	41.2
Sterol	63.73
Sterol	36.55
Sterol	71.0
Sterol	64.86
Sterol	67.83
Sterol	50.15
Sterol	40.67
Sterol	64.38
Sterol	27.2
Sterol	35.43
Sterol	46.1
Sterol	49.86
Sterol	46.67
Sterol	69.0
Sterol	33.65
Sterol	46.67
Sterol	46.1
Sterol	20.83
Sterol	47.67
Sterol	28.43
Sterol	17.5
Sterol	59.27
Sterol	89.82
Sterol	68.19
Sterol	40.15
Sterol	24.0
Sterol	71.64
Sterol	56.05
Sterol	65.18
Sterol	67.09
Sterol	48.0
Sterol	52.5
Sterol	74.75
Sterol	81.12
Sterol	20.83
Sterol	60.0
Sterol	62.0
Sterol	56.52
Sterol	63.15
Sterol	59.47
Sterol	44.5
Sterol	0.0
Sterol	13.0
Sterol	45.82
Sterol	50.0
Sterol	46.78
Sterol	69.88
Sterol	60.75
Sterol	26.0
Sterol	65.55
Sterol	57.73
Sterol	58.34
Sterol	71.6
Sterol	38.87
Sterol	49.7
Sterol	52.38
Sterol	39.38
Sterol	51.92
Sterol	65.55
Sterol	-3.0
Sterol	54.42
Sterol	1.12
Sterol	60.75
Sterol	60.75
Sterol	50.91
Sterol	20.83
Sterol	19.71
Sterol	28.67
Sterol	63.2
Sterol	67.33
Sterol	32.31
Sterol	73.12
Sterol	67.92
Sterol	38.83
Sterol	85.67
Sterol	69.75
Sterol	36.14
Sterol	81.11
Sterol	53.13
Sterol	60.33
Sterol	72.0
Sterol	53.0
Sterol	33.45
Sterol	53.6
Sterol	49.45
Sterol	54.89
Sterol	53.0
Sterol	78.88
Sterol	56.27
Sterol	40.42
Sterol	53.6
Sterol	70.8
Sterol	38.79
Sterol	46.5
Sterol	60.75
Sterol	52.5
Sterol	90.67
Sterol	50.25
Sterol	1.88
Sterol	40.82
Sterol	47.25
Sterol	33.57
Sterol	38.67
Sterol	54.12
Sterol	31.1
Sterol	48.52
Sterol	55.75
Sterol	39.87
Sterol	35.8
Sterol	67.19
Sterol	24.6
Sterol	49.19
Sterol	43.36
Sterol	64.71
Sterol	52.0
Sterol	48.92
Sterol	0.0
Sterol	51.83
Sterol	49.56
Sterol	89.0
Sterol	81.11
Sterol	61.41
Sterol	64.14
Sterol	62.0
Sterol	85.09
Sterol	41.29
Sterol	57.22
Sterol	45.0
Sterol	90.2
Sterol	40.33
Sterol	0.0
Sterol	15.0
Sterol	39.0
Sterol	47.5
Sterol	65.56
Sterol	36.68
Sterol	53.17
Sterol	59.33
Sterol	34.85
Sterol	61.46
Sterol	50.29
Sterol	50.0
Sterol	0.0
Sterol	29.36
Sterol	29.57
Sterol	77.67
Sterol	40.27
Sterol	42.05
Sterol	61.86
Sterol	38.93
Sterol	100.0
Sterol	52.57
Sterol	55.5
Sterol	52.5
Sterol	81.29
Sterol	58.33
Sterol	31.6
Sterol	60.0
Sterol	75.97
Sterol	90.75
Sterol	34.4
Sterol	45.12
Sterol	42.73
Sterol	61.86
Sterol	20.62
Sterol	67.19
Sterol	60.75
Sterol	81.56
Sterol	81.1
Sterol	46.56
Sterol	15.2
Sterol	45.0
Sterol	81.1
Sterol	58.67
Sterol	48.82
Sterol	0.0
Sterol	53.0
Sterol	20.83
Sterol	80.22
Sterol	15.2
Sterol	63.92
Sterol	61.6
Sterol	42.74
Sterol	90.75
Sterol	84.23
Sterol	46.56
Sterol	24.43
Sterol	64.0
Sterol	60.2
Sterol	48.0
Sterol	35.83
Sterol	39.0
Sterol	63.15
Sterol	74.48
Sterol	68.38
Sterol	51.67
Sterol	59.58
Sterol	52.38
Sterol	44.0
Sterol	53.08
Sterol	64.95
Sterol	47.8
Sterol	73.67
Sterol	52.92
Sterol	64.38
Sterol	9.86
Sterol	72.75
Sterol	68.18
Sterol	59.91
Sterol	28.64
Sterol	4.8
Sterol	58.37
Sterol	59.91
Sterol	46.1
Sterol	39.08
Sterol	53.13
Sterol	52.25
Sterol	19.0
Sterol	63.15
Sterol	44.1
Sterol	33.5
Sterol	80.0
Sterol	54.62
Sterol	20.83
Sterol	54.35
Sterol	8.67
Sterol	48.21
Sterol	54.75
Sterol	60.62
Sterol	64.5
Sterol	35.33
Sterol	63.94
Sterol	59.4
Sterol	62.22
Sterol	57.44
Sterol	45.43
Sterol	35.58
Sterol	76.0
Sterol	63.8
Sterol	64.5
Sterol	52.34
Sterol	42.0
Sterol	-2.5
Sterol	62.07
Sterol	47.2
Sterol	0.0
Sterol	0.0
Sterol	45.2
Sterol	24.25
Sterol	68.75
Sterol	0.0
Sterol	18.67
Sterol	98.0
Sterol	62.67
Sterol	39.75
Sterol	35.0
Sterol	62.0
Sterol	72.08
Sterol	59.67
Sterol	25.71
Sterol	68.47
Sterol	0.0
Sterol	40.67
Sterol	47.08
Sterol	83.92
Sterol	70.89
Sterol	57.67
Sterol	62.0
Sterol	76.82
Sterol	57.52
