class	GO_CC	hydrophobicity_score
Sphingolipid	membrane raft [GO:0045121]	52.62
Sphingolipid	endosome [GO:0005768]	52.62
Sphingolipid	intracellular membrane-bounded organelle [GO:0043231]	52.62
Sphingolipid	nucleoplasm [GO:0005654]	52.62
Sphingolipid	plasma membrane [GO:0005886]	52.62
Sphingolipid	external side of plasma membrane [GO:0009897]	52.62
Sphingolipid	cytoplasm [GO:0005737]	52.62
Sphingolipid	chloroplast membrane [GO:0031969]	65.12
Sphingolipid	plasma membrane [GO:0005886]	52.82
Sphingolipid	cytoplasm [GO:0005737]	52.82
Sphingolipid	apical plasma membrane [GO:0016324]	37.28
Sphingolipid	astrocyte projection [GO:0097449]	37.28
Sphingolipid	cell surface [GO:0009986]	37.28
Sphingolipid	plasma membrane [GO:0005886]	37.28
Sphingolipid	voltage-gated potassium channel complex [GO:0008076]	37.28
Sphingolipid	calyx of Held [GO:0044305]	37.28
Sphingolipid	Schaffer collateral - CA1 synapse [GO:0098685]	37.28
Sphingolipid	neuronal cell body [GO:0043025]	37.28
Sphingolipid	axon [GO:0030424]	37.28
Sphingolipid	axon terminus [GO:0043679]	37.28
Sphingolipid	postsynapse [GO:0098794]	37.28
Sphingolipid	endoplasmic reticulum [GO:0005783]	37.28
Sphingolipid	cytoplasm [GO:0005737]	28.29
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	67.29
Sphingolipid	axon [GO:0030424]	67.29
Sphingolipid	plasma membrane [GO:0005886]	67.29
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	67.29
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	44.44
Sphingolipid	endoplasmic reticulum [GO:0005783]	44.44
Sphingolipid	cytosol [GO:0005829]	56.84
Sphingolipid	endoplasmic reticulum [GO:0005783]	64.67
Sphingolipid	cytoplasm [GO:0005737]	64.67
Sphingolipid	endosome membrane [GO:0010008]	64.67
Sphingolipid	basolateral plasma membrane [GO:0016323]	64.67
Sphingolipid	lysosome [GO:0005764]	64.67
Sphingolipid	plasma membrane [GO:0005886]	64.67
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	64.67
Sphingolipid	extracellular space [GO:0005615]	64.67
Sphingolipid	external side of plasma membrane [GO:0009897]	64.67
Sphingolipid	lysosomal membrane [GO:0005765]	64.67
Sphingolipid	cell surface [GO:0009986]	64.67
Sphingolipid	late endosome [GO:0005770]	52.0
Sphingolipid	endoplasmic reticulum [GO:0005783]	52.0
Sphingolipid	cytoplasm [GO:0005737]	52.0
Sphingolipid	endosome membrane [GO:0010008]	52.0
Sphingolipid	lysosome [GO:0005764]	52.0
Sphingolipid	early endosome [GO:0005769]	52.0
Sphingolipid	extracellular space [GO:0005615]	52.0
Sphingolipid	external side of plasma membrane [GO:0009897]	52.0
Sphingolipid	lysosomal membrane [GO:0005765]	52.0
Sphingolipid	cell surface [GO:0009986]	52.0
Sphingolipid	membrane [GO:0016020]	82.56
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	82.56
Sphingolipid	SPOTS complex [GO:0035339]	82.56
Sphingolipid	endoplasmic reticulum [GO:0005783]	82.56
Sphingolipid	SPOTS complex [GO:0035339]	54.6
Sphingolipid	endoplasmic reticulum [GO:0005783]	54.6
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	54.6
Sphingolipid	endosome membrane [GO:0010008]	53.67
Sphingolipid	cytosol [GO:0005829]	53.67
Sphingolipid	plasma membrane [GO:0005886]	53.67
Sphingolipid	nuclear outer membrane [GO:0005640]	53.67
Sphingolipid	Golgi apparatus [GO:0005794]	53.67
Sphingolipid	endosome membrane [GO:0010008]	53.88
Sphingolipid	cytosol [GO:0005829]	53.88
Sphingolipid	plasma membrane [GO:0005886]	53.88
Sphingolipid	nuclear outer membrane [GO:0005640]	53.88
Sphingolipid	Golgi apparatus [GO:0005794]	53.88
Sphingolipid	late endosome [GO:0005770]	58.92
Sphingolipid	endoplasmic reticulum [GO:0005783]	58.92
Sphingolipid	cytoplasm [GO:0005737]	58.92
Sphingolipid	endosome membrane [GO:0010008]	58.92
Sphingolipid	lysosome [GO:0005764]	58.92
Sphingolipid	early endosome [GO:0005769]	58.92
Sphingolipid	extracellular space [GO:0005615]	58.92
Sphingolipid	external side of plasma membrane [GO:0009897]	58.92
Sphingolipid	lysosomal membrane [GO:0005765]	58.92
Sphingolipid	cell surface [GO:0009986]	58.92
Sphingolipid	endocytic vesicle lumen [GO:0071682]	27.5
Sphingolipid	cytosol [GO:0005829]	27.5
Sphingolipid	extracellular exosome [GO:0070062]	27.5
Sphingolipid	membrane [GO:0016020]	27.5
Sphingolipid	blood microparticle [GO:0072562]	27.5
Sphingolipid	extracellular region [GO:0005576]	27.5
Sphingolipid	extracellular space [GO:0005615]	27.5
Sphingolipid	hemoglobin complex [GO:0005833]	27.5
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	27.5
Sphingolipid	apical plasma membrane [GO:0016324]	68.33
Sphingolipid	gap junction [GO:0005921]	68.33
Sphingolipid	plasma membrane [GO:0005886]	68.33
Sphingolipid	endoplasmic reticulum [GO:0005783]	68.33
Sphingolipid	late endosome [GO:0005770]	59.53
Sphingolipid	endoplasmic reticulum [GO:0005783]	59.53
Sphingolipid	cytoplasm [GO:0005737]	59.53
Sphingolipid	endosome membrane [GO:0010008]	59.53
Sphingolipid	basolateral plasma membrane [GO:0016323]	59.53
Sphingolipid	lysosome [GO:0005764]	59.53
Sphingolipid	early endosome [GO:0005769]	59.53
Sphingolipid	plasma membrane [GO:0005886]	59.53
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	59.53
Sphingolipid	extracellular space [GO:0005615]	59.53
Sphingolipid	external side of plasma membrane [GO:0009897]	59.53
Sphingolipid	lysosomal membrane [GO:0005765]	59.53
Sphingolipid	cell surface [GO:0009986]	59.53
Sphingolipid	apical plasma membrane [GO:0016324]	61.67
Sphingolipid	gap junction [GO:0005921]	61.67
Sphingolipid	plasma membrane [GO:0005886]	61.67
Sphingolipid	endoplasmic reticulum [GO:0005783]	61.67
Sphingolipid	cytoplasm [GO:0005737]	48.88
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	59.19
Sphingolipid	axon [GO:0030424]	59.19
Sphingolipid	plasma membrane [GO:0005886]	59.19
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	59.19
Sphingolipid	cytoplasm [GO:0005737]	17.0
Sphingolipid	perinuclear region of cytoplasm [GO:0048471]	17.0
Sphingolipid	early endosome [GO:0005769]	17.0
Sphingolipid	phagocytic cup [GO:0001891]	17.0
Sphingolipid	ruffle [GO:0001726]	17.0
Sphingolipid	lipopolysaccharide receptor complex [GO:0046696]	17.0
Sphingolipid	membrane [GO:0016020]	17.0
Sphingolipid	plasma membrane [GO:0005886]	17.0
Sphingolipid	receptor complex [GO:0043235]	17.0
Sphingolipid	external side of plasma membrane [GO:0009897]	17.0
Sphingolipid	cell surface [GO:0009986]	17.0
Sphingolipid	Golgi apparatus [GO:0005794]	17.0
Sphingolipid	endoplasmic reticulum [GO:0005783]	64.15
Sphingolipid	cytoplasm [GO:0005737]	64.15
Sphingolipid	endosome membrane [GO:0010008]	64.15
Sphingolipid	basolateral plasma membrane [GO:0016323]	64.15
Sphingolipid	lysosome [GO:0005764]	64.15
Sphingolipid	plasma membrane [GO:0005886]	64.15
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	64.15
Sphingolipid	extracellular space [GO:0005615]	64.15
Sphingolipid	external side of plasma membrane [GO:0009897]	64.15
Sphingolipid	lysosomal membrane [GO:0005765]	64.15
Sphingolipid	cell surface [GO:0009986]	64.15
Sphingolipid	cytosol [GO:0005829]	64.45
