class	GO_CC	hydrophobicity_score
Polyketide	perisynaptic space [GO:0099544]	13.74
Polyketide	endoplasmic reticulum [GO:0005783]	13.74
Polyketide	plasma membrane [GO:0005886]	13.74
Polyketide	postsynaptic membrane [GO:0045211]	13.74
Polyketide	synapse [GO:0045202]	13.74
Polyketide	terminal bouton [GO:0043195]	13.74
Polyketide	presynaptic membrane [GO:0042734]	13.74
Polyketide	postsynaptic density membrane [GO:0098839]	13.74
Polyketide	synaptic vesicle membrane [GO:0030672]	13.74
Polyketide	axon [GO:0030424]	13.74
Polyketide	synaptic membrane [GO:0097060]	13.74
Polyketide	node of Ranvier [GO:0033268]	91.67
Polyketide	synapse [GO:0045202]	91.67
Polyketide	plasma membrane [GO:0005886]	91.67
Polyketide	axon initial segment [GO:0043194]	91.67
Polyketide	voltage-gated potassium channel complex [GO:0008076]	91.67
Polyketide	nucleus [GO:0005634]	42.05
Polyketide	nucleolus [GO:0005730]	42.05
Polyketide	cytosol [GO:0005829]	-2.41
Polyketide	cytoplasm [GO:0005737]	-2.41
Polyketide	nucleoplasm [GO:0005654]	-2.41
Polyketide	nucleus [GO:0005634]	-2.41
Polyketide	aggresome [GO:0016235]	70.82
Polyketide	cell projection [GO:0042995]	70.82
Polyketide	secretory granule membrane [GO:0030667]	70.82
Polyketide	ficolin-1-rich granule membrane [GO:0101003]	70.82
Polyketide	tertiary granule membrane [GO:0070821]	70.82
Polyketide	extracellular exosome [GO:0070062]	70.82
Polyketide	plasma membrane [GO:0005886]	70.82
Polyketide	membrane [GO:0016020]	70.82
Polyketide	specific granule membrane [GO:0035579]	70.82
Polyketide	perikaryon [GO:0043204]	70.82
Polyketide	PML body [GO:0016605]	29.75
Polyketide	nucleoplasm [GO:0005654]	29.75
Polyketide	membrane [GO:0016020]	29.75
Polyketide	cytoplasmic ribonucleoprotein granule [GO:0036464]	29.75
Polyketide	nucleus [GO:0005634]	29.75
Polyketide	P-TEFb complex [GO:0070691]	29.75
Polyketide	transcription elongation factor complex [GO:0008023]	29.75
Polyketide	cyclin/CDK positive transcription elongation factor complex [GO:0008024]	29.75
Polyketide	extracellular region [GO:0005576]	36.59
Polyketide	postsynaptic density [GO:0014069]	32.64
Polyketide	glutamatergic synapse [GO:0098978]	32.64
Polyketide	plasma membrane [GO:0005886]	32.64
Polyketide	DAPK1-calmodulin complex [GO:1990722]	32.64
Polyketide	actin cytoskeleton [GO:0015629]	32.64
Polyketide	nucleus [GO:0005634]	32.64
Polyketide	cytoplasm [GO:0005737]	32.64
Polyketide	plasma membrane [GO:0005886]	28.68
Polyketide	cytoplasm [GO:0005737]	28.68
Polyketide	phosphatidylinositol 3-kinase complex, class IB [GO:0005944]	28.68
Polyketide	phosphatidylinositol 3-kinase complex, class IA [GO:0005943]	28.68
Polyketide	extracellular region [GO:0005576]	31.91
Polyketide	nucleoplasm [GO:0005654]	33.63
Polyketide	mitochondrial respiratory chain complex I [GO:0005747]	33.63
Polyketide	cytosol [GO:0005829]	20.39
Polyketide	nucleoplasm [GO:0005654]	20.39
Polyketide	plasma membrane [GO:0005886]	20.39
Polyketide	nucleus [GO:0005634]	20.39
Polyketide	cytoplasm [GO:0005737]	20.39
Polyketide	nucleolus [GO:0005730]	20.39
Polyketide	node of Ranvier [GO:0033268]	64.53
Polyketide	synapse [GO:0045202]	64.53
Polyketide	plasma membrane [GO:0005886]	64.53
Polyketide	axon initial segment [GO:0043194]	64.53
Polyketide	voltage-gated potassium channel complex [GO:0008076]	64.53
Polyketide	cytosol [GO:0005829]	45.75
Polyketide	nucleoplasm [GO:0005654]	45.75
Polyketide	receptor complex [GO:0043235]	45.75
Polyketide	mitochondrion [GO:0005739]	45.75
Polyketide	RNA polymerase II transcription regulator complex [GO:0090575]	45.75
Polyketide	chromatin [GO:0000785]	45.75
Polyketide	transcription regulator complex [GO:0005667]	45.75
Polyketide	nucleus [GO:0005634]	45.75
Polyketide	node of Ranvier [GO:0033268]	64.53
Polyketide	synapse [GO:0045202]	64.53
Polyketide	plasma membrane [GO:0005886]	64.53
Polyketide	axon initial segment [GO:0043194]	64.53
Polyketide	voltage-gated potassium channel complex [GO:0008076]	64.53
Polyketide	host cell nucleus [GO:0042025]	48.88
Polyketide	viral envelope [GO:0019031]	48.88
Polyketide	host cell plasma membrane [GO:0020002]	48.88
Polyketide	host cell lipid droplet [GO:0044186]	48.88
Polyketide	host cell endoplasmic reticulum membrane [GO:0044167]	48.88
Polyketide	host cell mitochondrial membrane [GO:0044191]	48.88
Polyketide	ribonucleoprotein complex [GO:1990904]	48.88
Polyketide	membrane [GO:0016020]	48.88
Polyketide	viral nucleocapsid [GO:0019013]	48.88
Polyketide	virion membrane [GO:0055036]	48.88
Polyketide	host cell perinuclear region of cytoplasm [GO:0044220]	48.88
Polyketide	dendrite [GO:0030425]	46.81
Polyketide	neuron projection [GO:0043005]	46.81
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	46.81
Polyketide	plasma membrane [GO:0005886]	46.81
Polyketide	postsynaptic membrane [GO:0045211]	46.81
Polyketide	synapse [GO:0045202]	46.81
Polyketide	glycine-gated chloride channel complex [GO:0016935]	46.81
Polyketide	perikaryon [GO:0043204]	46.81
Polyketide	membrane [GO:0016020]	29.44
Polyketide	nuclear periphery [GO:0034399]	-27.0
Polyketide	main axon [GO:0044304]	-27.0
Polyketide	neurofibrillary tangle [GO:0097418]	-27.0
Polyketide	neuron projection [GO:0043005]	-27.0
Polyketide	somatodendritic compartment [GO:0036477]	-27.0
Polyketide	microtubule [GO:0005874]	-27.0
Polyketide	cytoplasm [GO:0005737]	-27.0
Polyketide	neuronal cell body [GO:0043025]	-27.0
Polyketide	cell body [GO:0044297]	-27.0
Polyketide	nuclear speck [GO:0016607]	-27.0
Polyketide	growth cone [GO:0030426]	-27.0
Polyketide	membrane raft [GO:0045121]	-27.0
Polyketide	dendrite [GO:0030425]	-27.0
Polyketide	tubulin complex [GO:0045298]	-27.0
Polyketide	microtubule cytoskeleton [GO:0015630]	-27.0
Polyketide	cytosol [GO:0005829]	-27.0
Polyketide	axolemma [GO:0030673]	-27.0
Polyketide	glial cell projection [GO:0097386]	-27.0
Polyketide	dendritic spine [GO:0043197]	-27.0
Polyketide	extracellular region [GO:0005576]	-27.0
Polyketide	cytoplasmic ribonucleoprotein granule [GO:0036464]	-27.0
Polyketide	nucleus [GO:0005634]	-27.0
Polyketide	axon cytoplasm [GO:1904115]	-27.0
Polyketide	plasma membrane [GO:0005886]	-27.0
Polyketide	mitochondrion [GO:0005739]	-27.0
Polyketide	axon [GO:0030424]	-27.0
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	28.21
Polyketide	myelin sheath [GO:0043209]	28.21
Polyketide	cytoplasm [GO:0005737]	28.21
Polyketide	cytosol [GO:0005829]	28.21
Polyketide	host cell nucleus [GO:0042025]	35.81
Polyketide	protein-containing complex [GO:0032991]	35.81
Polyketide	host cell plasma membrane [GO:0020002]	35.81
Polyketide	host cell lipid droplet [GO:0044186]	35.81
Polyketide	viral envelope [GO:0019031]	35.81
Polyketide	host cell endoplasmic reticulum membrane [GO:0044167]	35.81
Polyketide	host cell mitochondrial membrane [GO:0044191]	35.81
Polyketide	ribonucleoprotein complex [GO:1990904]	35.81
Polyketide	membrane [GO:0016020]	35.81
Polyketide	viral nucleocapsid [GO:0019013]	35.81
Polyketide	virion membrane [GO:0055036]	35.81
Polyketide	host cell perinuclear region of cytoplasm [GO:0044220]	35.81
Polyketide	respirasome [GO:0070469]	57.46
Polyketide	protein-containing complex [GO:0032991]	53.11
Polyketide	endocytic vesicle membrane [GO:0030666]	53.11
Polyketide	cytosol [GO:0005829]	53.11
Polyketide	transcription repressor complex [GO:0017053]	53.11
Polyketide	nucleoplasm [GO:0005654]	53.11
Polyketide	plasma membrane [GO:0005886]	53.11
Polyketide	nucleus [GO:0005634]	53.11
Polyketide	cytoplasm [GO:0005737]	53.11
Polyketide	nucleolus [GO:0005730]	53.11
Polyketide	blood microparticle [GO:0072562]	45.57
Polyketide	extracellular region [GO:0005576]	45.57
Polyketide	extracellular exosome [GO:0070062]	45.57
Polyketide	secretory granule lumen [GO:0034774]	45.57
Polyketide	collagen-containing extracellular matrix [GO:0062023]	45.57
Polyketide	platelet alpha granule lumen [GO:0031093]	45.57
Polyketide	azurophil granule lumen [GO:0035578]	45.57
Polyketide	extracellular space [GO:0005615]	45.57
Polyketide	nucleus [GO:0005634]	45.57
Polyketide	protein-containing complex [GO:0032991]	57.89
Polyketide	endocytic vesicle membrane [GO:0030666]	57.89
Polyketide	cytosol [GO:0005829]	57.89
Polyketide	transcription repressor complex [GO:0017053]	57.89
Polyketide	nucleoplasm [GO:0005654]	57.89
Polyketide	plasma membrane [GO:0005886]	57.89
Polyketide	nucleus [GO:0005634]	57.89
Polyketide	cytoplasm [GO:0005737]	57.89
Polyketide	nucleolus [GO:0005730]	57.89
Polyketide	endoplasmic reticulum [GO:0005783]	20.21
Polyketide	mitochondrion [GO:0005739]	20.21
Polyketide	mitochondrial inner membrane [GO:0005743]	20.21
Polyketide	protein-DNA complex [GO:0032993]	50.04
Polyketide	nuclear chromosome [GO:0000228]	42.39
Polyketide	histone deacetylase complex [GO:0000118]	42.39
Polyketide	cytoplasm [GO:0005737]	42.39
Polyketide	nucleoplasm [GO:0005654]	42.39
Polyketide	nucleus [GO:0005634]	42.39
Polyketide	nuclear body [GO:0016604]	59.0
Polyketide	nucleoplasm [GO:0005654]	59.0
Polyketide	chromatin [GO:0000785]	59.0
Polyketide	transcription regulator complex [GO:0005667]	59.0
Polyketide	intermediate filament cytoskeleton [GO:0045111]	59.0
Polyketide	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	14.78
Polyketide	protein-containing complex [GO:0032991]	14.78
Polyketide	endoplasmic reticulum [GO:0005783]	14.78
Polyketide	sorting endosome [GO:0097443]	14.78
Polyketide	endosome lumen [GO:0031904]	14.78
Polyketide	early endosome [GO:0005769]	14.78
Polyketide	cytosol [GO:0005829]	14.78
Polyketide	mitochondrial crista [GO:0030061]	14.78
Polyketide	mitochondrial matrix [GO:0005759]	14.78
Polyketide	cytoplasm [GO:0005737]	14.78
Polyketide	sarcoplasmic reticulum membrane [GO:0033017]	44.53
Polyketide	cytoplasmic side of membrane [GO:0098562]	44.53
Polyketide	cytosol [GO:0005829]	44.53
Polyketide	Z disc [GO:0030018]	44.53
Polyketide	sarcoplasmic reticulum [GO:0016529]	44.53
Polyketide	terminal cisterna [GO:0014802]	44.53
Polyketide	membrane [GO:0016020]	44.53
Polyketide	ryanodine receptor complex [GO:1990425]	44.53
Polyketide	cytoplasm [GO:0005737]	44.53
Polyketide	efflux pump complex [GO:1990281]	19.53
Polyketide	outer membrane-bounded periplasmic space [GO:0030288]	19.53
Polyketide	periplasmic side of plasma membrane [GO:0098567]	19.53
Polyketide	plasma membrane [GO:0005886]	19.53
Polyketide	membrane [GO:0016020]	19.53
Polyketide	cell body [GO:0044297]	26.94
Polyketide	actin filament [GO:0005884]	26.94
Polyketide	skeletal muscle myofibril [GO:0098723]	26.94
Polyketide	stress fiber [GO:0001725]	26.94
Polyketide	filamentous actin [GO:0031941]	26.94
Polyketide	actin filament bundle [GO:0032432]	26.94
Polyketide	lamellipodium [GO:0030027]	26.94
Polyketide	striated muscle thin filament [GO:0005865]	26.94
Polyketide	cytoplasm [GO:0005737]	26.94
Polyketide	filopodium [GO:0030175]	26.94
Polyketide	extracellular region [GO:0005576]	38.89
Polyketide	extracellular exosome [GO:0070062]	38.89
Polyketide	azurophil granule lumen [GO:0035578]	38.89
Polyketide	extracellular space [GO:0005615]	38.89
Polyketide	cytosol [GO:0005829]	35.38
Polyketide	nucleoplasm [GO:0005654]	35.38
Polyketide	plasma membrane [GO:0005886]	35.38
Polyketide	mitochondrion [GO:0005739]	35.38
Polyketide	nucleus [GO:0005634]	35.38
Polyketide	cytoplasm [GO:0005737]	35.38
Polyketide	extracellular space [GO:0005615]	33.83
Polyketide	azurophil granule lumen [GO:0035578]	33.83
Polyketide	extracellular region [GO:0005576]	33.83
Polyketide	extracellular exosome [GO:0070062]	33.83
Polyketide	membrane [GO:0016020]	54.89
Polyketide	cytosol [GO:0005829]	54.89
Polyketide	transcription regulator complex [GO:0005667]	54.89
Polyketide	cytoplasm [GO:0005737]	54.89
Polyketide	chromatin [GO:0000785]	54.89
Polyketide	Golgi apparatus [GO:0005794]	54.89
Polyketide	plasma membrane [GO:0005886]	54.89
Polyketide	nucleoplasm [GO:0005654]	54.89
Polyketide	protein-containing complex [GO:0032991]	54.89
Polyketide	euchromatin [GO:0000791]	54.89
Polyketide	nucleus [GO:0005634]	54.89
Polyketide	nucleus [GO:0005634]	68.52
Polyketide	collagen-containing extracellular matrix [GO:0062023]	24.69
Polyketide	cytosol [GO:0005829]	24.69
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	24.69
Polyketide	extracellular region [GO:0005576]	24.69
Polyketide	extracellular space [GO:0005615]	24.69
Polyketide	cytoplasmic ribonucleoprotein granule [GO:0036464]	24.69
Polyketide	secretory granule [GO:0030141]	24.69
Polyketide	cytoplasm [GO:0005737]	24.69
Polyketide	dendritic shaft [GO:0043198]	-8.25
Polyketide	ribonucleoprotein complex [GO:1990904]	-8.25
Polyketide	postsynaptic density [GO:0014069]	-8.25
Polyketide	nucleoplasm [GO:0005654]	-8.25
Polyketide	microtubule [GO:0005874]	-8.25
Polyketide	Wnt signalosome [GO:1990909]	-8.25
Polyketide	cytoplasm [GO:0005737]	-8.25
Polyketide	neuronal cell body [GO:0043025]	-8.25
Polyketide	centrosome [GO:0005813]	-8.25
Polyketide	meiotic spindle [GO:0072687]	-8.25
Polyketide	Schaffer collateral - CA1 synapse [GO:0098685]	-8.25
Polyketide	presynapse [GO:0098793]	-8.25
Polyketide	growth cone [GO:0030426]	-8.25
Polyketide	dendrite [GO:0030425]	-8.25
Polyketide	protein-containing complex [GO:0032991]	-8.25
Polyketide	perinuclear region of cytoplasm [GO:0048471]	-8.25
Polyketide	cytosol [GO:0005829]	-8.25
Polyketide	glutamatergic synapse [GO:0098978]	-8.25
Polyketide	membrane [GO:0016020]	-8.25
Polyketide	dendritic spine [GO:0043197]	-8.25
Polyketide	nucleus [GO:0005634]	-8.25
Polyketide	membrane-bounded organelle [GO:0043227]	-8.25
Polyketide	plasma membrane [GO:0005886]	-8.25
Polyketide	mitochondrion [GO:0005739]	-8.25
Polyketide	axon [GO:0030424]	-8.25
Polyketide	beta-catenin destruction complex [GO:0030877]	-8.25
Polyketide	nucleoplasm [GO:0005654]	50.47
Polyketide	nucleus [GO:0005634]	50.47
Polyketide	cytoplasm [GO:0005737]	50.47
Polyketide	nucleolus [GO:0005730]	50.47
Polyketide	apicoplast [GO:0020011]	40.86
Polyketide	ATP-binding cassette (ABC) transporter complex [GO:0043190]	14.17
Polyketide	host cell nucleus [GO:0042025]	30.36
Polyketide	viral envelope [GO:0019031]	30.36
Polyketide	host cell plasma membrane [GO:0020002]	30.36
Polyketide	host cell lipid droplet [GO:0044186]	30.36
Polyketide	host cell endoplasmic reticulum membrane [GO:0044167]	30.36
Polyketide	host cell mitochondrial membrane [GO:0044191]	30.36
Polyketide	ribonucleoprotein complex [GO:1990904]	30.36
Polyketide	membrane [GO:0016020]	30.36
Polyketide	viral nucleocapsid [GO:0019013]	30.36
Polyketide	virion membrane [GO:0055036]	30.36
Polyketide	host cell perinuclear region of cytoplasm [GO:0044220]	30.36
Polyketide	cytoplasm [GO:0005737]	53.64
Polyketide	mitochondrial envelope [GO:0005740]	65.62
Polyketide	mitochondrial outer membrane [GO:0005741]	65.62
Polyketide	mitochondrion [GO:0005739]	65.62
Polyketide	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	4.14
Polyketide	protein-containing complex [GO:0032991]	4.14
Polyketide	endoplasmic reticulum [GO:0005783]	4.14
Polyketide	sorting endosome [GO:0097443]	4.14
Polyketide	endosome lumen [GO:0031904]	4.14
Polyketide	early endosome [GO:0005769]	4.14
Polyketide	cytosol [GO:0005829]	4.14
Polyketide	mitochondrial crista [GO:0030061]	4.14
Polyketide	mitochondrial matrix [GO:0005759]	4.14
Polyketide	cytoplasm [GO:0005737]	4.14
Polyketide	transcription repressor complex [GO:0017053]	51.85
Polyketide	nucleoplasm [GO:0005654]	51.85
Polyketide	nucleus [GO:0005634]	51.85
Polyketide	nucleoplasm [GO:0005654]	60.96
Polyketide	chromatin [GO:0000785]	60.96
Polyketide	node of Ranvier [GO:0033268]	91.67
Polyketide	synapse [GO:0045202]	91.67
Polyketide	plasma membrane [GO:0005886]	91.67
Polyketide	axon initial segment [GO:0043194]	91.67
Polyketide	voltage-gated potassium channel complex [GO:0008076]	91.67
Polyketide	PML body [GO:0016605]	31.41
Polyketide	Sin3 complex [GO:0016580]	31.41
Polyketide	protein kinase CK2 complex [GO:0005956]	31.41
Polyketide	cytosol [GO:0005829]	31.41
Polyketide	nucleoplasm [GO:0005654]	31.41
Polyketide	plasma membrane [GO:0005886]	31.41
Polyketide	nucleus [GO:0005634]	31.41
Polyketide	node of Ranvier [GO:0033268]	64.53
Polyketide	synapse [GO:0045202]	64.53
Polyketide	plasma membrane [GO:0005886]	64.53
Polyketide	axon initial segment [GO:0043194]	64.53
Polyketide	voltage-gated potassium channel complex [GO:0008076]	64.53
Polyketide	centrosome [GO:0005813]	25.92
Polyketide	midbody [GO:0030496]	25.92
Polyketide	cyclin A2-CDK1 complex [GO:0097122]	25.92
Polyketide	mitotic spindle [GO:0072686]	25.92
Polyketide	cytosol [GO:0005829]	25.92
Polyketide	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]	25.92
Polyketide	extracellular exosome [GO:0070062]	25.92
Polyketide	nucleoplasm [GO:0005654]	25.92
Polyketide	endoplasmic reticulum membrane [GO:0005789]	25.92
Polyketide	membrane [GO:0016020]	25.92
Polyketide	mitochondrion [GO:0005739]	25.92
Polyketide	chromosome, telomeric region [GO:0000781]	25.92
Polyketide	nucleus [GO:0005634]	25.92
Polyketide	spindle microtubule [GO:0005876]	25.92
Polyketide	mitochondrial matrix [GO:0005759]	25.92
Polyketide	cyclin B1-CDK1 complex [GO:0097125]	25.92
Polyketide	cytoplasm [GO:0005737]	25.92
Polyketide	plasma membrane [GO:0005886]	35.0
Polyketide	plasma membrane [GO:0005886]	17.89
Polyketide	periplasmic side of plasma membrane [GO:0098567]	17.89
Polyketide	membrane [GO:0016020]	17.89
Polyketide	outer membrane-bounded periplasmic space [GO:0030288]	17.89
Polyketide	efflux pump complex [GO:1990281]	17.89
Polyketide	postsynaptic density [GO:0014069]	27.48
Polyketide	glutamatergic synapse [GO:0098978]	27.48
Polyketide	plasma membrane [GO:0005886]	27.48
Polyketide	DAPK1-calmodulin complex [GO:1990722]	27.48
Polyketide	actin cytoskeleton [GO:0015629]	27.48
Polyketide	nucleus [GO:0005634]	27.48
Polyketide	cytoplasm [GO:0005737]	27.48
Polyketide	pericentric heterochromatin [GO:0005721]	53.75
Polyketide	endoplasmic reticulum [GO:0005783]	53.75
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	53.75
Polyketide	nucleoplasm [GO:0005654]	53.75
Polyketide	site of DNA damage [GO:0090734]	53.75
Polyketide	chromatin [GO:0000785]	53.75
Polyketide	nucleus [GO:0005634]	53.75
Polyketide	site of double-strand break [GO:0035861]	53.75
Polyketide	chromosome, subtelomeric region [GO:0099115]	53.75
Polyketide	mitochondrial proton-transporting ATP synthase complex [GO:0005753]	68.29
Polyketide	cytosol [GO:0005829]	68.29
Polyketide	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]	68.29
Polyketide	mitochondrion [GO:0005739]	68.29
Polyketide	mitochondrial intermembrane space [GO:0005758]	68.29
Polyketide	mitochondrial inner membrane [GO:0005743]	68.29
Polyketide	mitochondrial matrix [GO:0005759]	55.15
Polyketide	mitochondrion [GO:0005739]	55.15
Polyketide	extracellular exosome [GO:0070062]	55.15
Polyketide	proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]	38.11
Polyketide	nuclear envelope [GO:0005635]	36.42
Polyketide	perinuclear region of cytoplasm [GO:0048471]	36.42
Polyketide	cytosol [GO:0005829]	36.42
Polyketide	pericentriolar material [GO:0000242]	36.42
Polyketide	Golgi membrane [GO:0000139]	36.42
Polyketide	chromosome, telomeric region [GO:0000781]	36.42
Polyketide	nucleus [GO:0005634]	36.42
Polyketide	cytoplasm [GO:0005737]	36.42
Polyketide	plasma membrane [GO:0005886]	44.0
Polyketide	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	44.0
Polyketide	nuclear envelope [GO:0005635]	35.71
Polyketide	perinuclear region of cytoplasm [GO:0048471]	35.71
Polyketide	cytosol [GO:0005829]	35.71
Polyketide	pericentriolar material [GO:0000242]	35.71
Polyketide	Golgi membrane [GO:0000139]	35.71
Polyketide	chromosome, telomeric region [GO:0000781]	35.71
Polyketide	nucleus [GO:0005634]	35.71
Polyketide	cytoplasm [GO:0005737]	35.71
Polyketide	cytosol [GO:0005829]	37.65
Polyketide	mitochondrial proton-transporting ATP synthase complex [GO:0005753]	70.25
Polyketide	cytosol [GO:0005829]	70.25
Polyketide	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]	70.25
Polyketide	mitochondrion [GO:0005739]	70.25
Polyketide	mitochondrial intermembrane space [GO:0005758]	70.25
Polyketide	mitochondrial inner membrane [GO:0005743]	70.25
Polyketide	plasma membrane [GO:0005886]	18.13
Polyketide	DNA-directed RNA polymerase complex [GO:0000428]	18.13
Polyketide	cytosol [GO:0005829]	18.13
Polyketide	peptidoglycan-based cell wall [GO:0009274]	18.13
Polyketide	membrane [GO:0016020]	26.44
Polyketide	transporter complex [GO:1990351]	38.88
Polyketide	plasma membrane [GO:0005886]	38.88
Polyketide	membrane [GO:0016020]	38.88
Polyketide	ATP-binding cassette (ABC) transporter complex [GO:0043190]	38.88
Polyketide	cytoplasm [GO:0005737]	38.88
Polyketide	nuclear periphery [GO:0034399]	-27.0
Polyketide	main axon [GO:0044304]	-27.0
Polyketide	neurofibrillary tangle [GO:0097418]	-27.0
Polyketide	neuron projection [GO:0043005]	-27.0
Polyketide	somatodendritic compartment [GO:0036477]	-27.0
Polyketide	microtubule [GO:0005874]	-27.0
Polyketide	cytoplasm [GO:0005737]	-27.0
Polyketide	neuronal cell body [GO:0043025]	-27.0
Polyketide	cell body [GO:0044297]	-27.0
Polyketide	nuclear speck [GO:0016607]	-27.0
Polyketide	growth cone [GO:0030426]	-27.0
Polyketide	membrane raft [GO:0045121]	-27.0
Polyketide	dendrite [GO:0030425]	-27.0
Polyketide	tubulin complex [GO:0045298]	-27.0
Polyketide	microtubule cytoskeleton [GO:0015630]	-27.0
Polyketide	cytosol [GO:0005829]	-27.0
Polyketide	axolemma [GO:0030673]	-27.0
Polyketide	glial cell projection [GO:0097386]	-27.0
Polyketide	dendritic spine [GO:0043197]	-27.0
Polyketide	extracellular region [GO:0005576]	-27.0
Polyketide	cytoplasmic ribonucleoprotein granule [GO:0036464]	-27.0
Polyketide	nucleus [GO:0005634]	-27.0
Polyketide	axon cytoplasm [GO:1904115]	-27.0
Polyketide	plasma membrane [GO:0005886]	-27.0
Polyketide	mitochondrion [GO:0005739]	-27.0
Polyketide	axon [GO:0030424]	-27.0
Polyketide	RSC-type complex [GO:0016586]	36.83
Polyketide	kinetochore [GO:0000776]	36.83
Polyketide	SWI/SNF complex [GO:0016514]	36.83
Polyketide	nucleoplasm [GO:0005654]	36.83
Polyketide	nuclear matrix [GO:0016363]	36.83
Polyketide	chromatin [GO:0000785]	36.83
Polyketide	nuclear chromosome [GO:0000228]	36.83
Polyketide	nucleus [GO:0005634]	36.83
Polyketide	collagen-containing extracellular matrix [GO:0062023]	-1.65
Polyketide	cytoplasm [GO:0005737]	-1.65
Polyketide	secretory granule membrane [GO:0030667]	-1.65
Polyketide	cytosol [GO:0005829]	-1.65
Polyketide	ficolin-1-rich granule membrane [GO:0101003]	-1.65
Polyketide	immunological synapse [GO:0001772]	-1.65
Polyketide	extracellular exosome [GO:0070062]	-1.65
Polyketide	spliceosomal complex [GO:0005681]	-1.65
Polyketide	nucleoplasm [GO:0005654]	-1.65
Polyketide	membrane [GO:0016020]	-1.65
Polyketide	plasma membrane [GO:0005886]	-1.65
Polyketide	extracellular region [GO:0005576]	-1.65
Polyketide	extracellular space [GO:0005615]	-1.65
Polyketide	nucleus [GO:0005634]	-1.65
Polyketide	cell surface [GO:0009986]	-1.65
Polyketide	mitochondrial inner membrane [GO:0005743]	-1.65
Polyketide	dendrite [GO:0030425]	40.38
Polyketide	PML body [GO:0016605]	40.38
Polyketide	nuclear envelope [GO:0005635]	40.38
Polyketide	lysosome [GO:0005764]	40.38
Polyketide	endomembrane system [GO:0012505]	40.38
Polyketide	mitochondrial outer membrane [GO:0005741]	40.38
Polyketide	cytosol [GO:0005829]	40.38
Polyketide	Golgi membrane [GO:0000139]	40.38
Polyketide	nucleoplasm [GO:0005654]	40.38
Polyketide	endoplasmic reticulum membrane [GO:0005789]	40.38
Polyketide	membrane [GO:0016020]	40.38
Polyketide	TORC1 complex [GO:0031931]	40.38
Polyketide	nucleus [GO:0005634]	40.38
Polyketide	TORC2 complex [GO:0031932]	40.38
Polyketide	lysosomal membrane [GO:0005765]	40.38
Polyketide	cytoplasm [GO:0005737]	40.38
Polyketide	phagocytic vesicle [GO:0045335]	40.38
Polyketide	protein-containing complex [GO:0032991]	56.76
Polyketide	cytosol [GO:0005829]	56.76
Polyketide	nucleoplasm [GO:0005654]	56.76
Polyketide	membrane [GO:0016020]	56.76
Polyketide	plasma membrane [GO:0005886]	56.76
Polyketide	euchromatin [GO:0000791]	56.76
Polyketide	chromatin [GO:0000785]	56.76
Polyketide	transcription regulator complex [GO:0005667]	56.76
Polyketide	nucleus [GO:0005634]	56.76
Polyketide	cytoplasm [GO:0005737]	56.76
Polyketide	Golgi apparatus [GO:0005794]	56.76
Polyketide	cell body [GO:0044297]	30.62
Polyketide	actin filament [GO:0005884]	30.62
Polyketide	skeletal muscle myofibril [GO:0098723]	30.62
Polyketide	stress fiber [GO:0001725]	30.62
Polyketide	filamentous actin [GO:0031941]	30.62
Polyketide	actin filament bundle [GO:0032432]	30.62
Polyketide	lamellipodium [GO:0030027]	30.62
Polyketide	striated muscle thin filament [GO:0005865]	30.62
Polyketide	cytoplasm [GO:0005737]	30.62
Polyketide	filopodium [GO:0030175]	30.62
Polyketide	host cell nucleus [GO:0042025]	49.36
Polyketide	membrane [GO:0016020]	49.36
Polyketide	T=pseudo3 icosahedral viral capsid [GO:0039618]	49.36
Polyketide	host cell cytoplasmic vesicle membrane [GO:0044162]	49.36
Polyketide	skeletal muscle myofibril [GO:0098723]	1.44
Polyketide	extracellular region [GO:0005576]	28.53
Polyketide	node of Ranvier [GO:0033268]	92.57
Polyketide	synapse [GO:0045202]	92.57
Polyketide	plasma membrane [GO:0005886]	92.57
Polyketide	axon initial segment [GO:0043194]	92.57
Polyketide	voltage-gated potassium channel complex [GO:0008076]	92.57
Polyketide	membrane [GO:0016020]	52.22
Polyketide	node of Ranvier [GO:0033268]	77.33
Polyketide	synapse [GO:0045202]	77.33
Polyketide	plasma membrane [GO:0005886]	77.33
Polyketide	axon initial segment [GO:0043194]	77.33
Polyketide	voltage-gated potassium channel complex [GO:0008076]	77.33
Polyketide	cytosol [GO:0005829]	24.33
Polyketide	plasma membrane [GO:0005886]	24.33
Polyketide	peptidoglycan-based cell wall [GO:0009274]	24.33
Polyketide	efflux pump complex [GO:1990281]	23.37
Polyketide	outer membrane-bounded periplasmic space [GO:0030288]	23.37
Polyketide	periplasmic side of plasma membrane [GO:0098567]	23.37
