class	GO_CC	hydrophobicity_score
Saccharolipid	NSL complex [GO:0044545]	34.53
Saccharolipid	protein-containing complex [GO:0032991]	34.53
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	34.53
Saccharolipid	cell projection [GO:0042995]	34.53
Saccharolipid	nucleus [GO:0005634]	34.53
Saccharolipid	mitochondrial membrane [GO:0031966]	30.06
Saccharolipid	cytosol [GO:0005829]	30.06
Saccharolipid	glutamatergic synapse [GO:0098978]	30.06
Saccharolipid	histone acetyltransferase complex [GO:0000123]	30.06
Saccharolipid	plasma membrane [GO:0005886]	30.06
Saccharolipid	nucleoplasm [GO:0005654]	30.06
Saccharolipid	NSL complex [GO:0044545]	30.06
Saccharolipid	protein-containing complex [GO:0032991]	30.06
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	30.06
Saccharolipid	cell projection [GO:0042995]	30.06
Saccharolipid	nucleus [GO:0005634]	30.06
Saccharolipid	mitochondrial membrane [GO:0031966]	27.06
Saccharolipid	cytosol [GO:0005829]	27.06
Saccharolipid	glutamatergic synapse [GO:0098978]	27.06
Saccharolipid	histone acetyltransferase complex [GO:0000123]	27.06
Saccharolipid	plasma membrane [GO:0005886]	27.06
Saccharolipid	nucleoplasm [GO:0005654]	27.06
Saccharolipid	NSL complex [GO:0044545]	27.06
Saccharolipid	protein-containing complex [GO:0032991]	27.06
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	27.06
Saccharolipid	cell projection [GO:0042995]	27.06
Saccharolipid	nucleus [GO:0005634]	27.06
Saccharolipid	mitochondrial membrane [GO:0031966]	27.13
Saccharolipid	cytosol [GO:0005829]	27.13
Saccharolipid	glutamatergic synapse [GO:0098978]	27.13
Saccharolipid	histone acetyltransferase complex [GO:0000123]	27.13
Saccharolipid	plasma membrane [GO:0005886]	27.13
Saccharolipid	nucleoplasm [GO:0005654]	27.13
Saccharolipid	NSL complex [GO:0044545]	27.13
Saccharolipid	protein-containing complex [GO:0032991]	27.13
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	27.13
Saccharolipid	cell projection [GO:0042995]	27.13
Saccharolipid	nucleus [GO:0005634]	27.13
Saccharolipid	mitochondrial membrane [GO:0031966]	-0.67
Saccharolipid	cytosol [GO:0005829]	-0.67
Saccharolipid	glutamatergic synapse [GO:0098978]	-0.67
Saccharolipid	histone acetyltransferase complex [GO:0000123]	-0.67
Saccharolipid	plasma membrane [GO:0005886]	-0.67
Saccharolipid	nucleoplasm [GO:0005654]	-0.67
Saccharolipid	NSL complex [GO:0044545]	-0.67
Saccharolipid	protein-containing complex [GO:0032991]	-0.67
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	-0.67
Saccharolipid	cell projection [GO:0042995]	-0.67
Saccharolipid	nucleus [GO:0005634]	-0.67
Saccharolipid	mitochondrial membrane [GO:0031966]	29.78
Saccharolipid	cytosol [GO:0005829]	29.78
Saccharolipid	glutamatergic synapse [GO:0098978]	29.78
Saccharolipid	histone acetyltransferase complex [GO:0000123]	29.78
Saccharolipid	plasma membrane [GO:0005886]	29.78
Saccharolipid	nucleoplasm [GO:0005654]	29.78
Saccharolipid	NSL complex [GO:0044545]	29.78
Saccharolipid	protein-containing complex [GO:0032991]	29.78
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	29.78
Saccharolipid	cell projection [GO:0042995]	29.78
Saccharolipid	nucleus [GO:0005634]	29.78
Saccharolipid	mitochondrial membrane [GO:0031966]	31.03
Saccharolipid	cytosol [GO:0005829]	31.03
Saccharolipid	glutamatergic synapse [GO:0098978]	31.03
Saccharolipid	histone acetyltransferase complex [GO:0000123]	31.03
Saccharolipid	plasma membrane [GO:0005886]	31.03
Saccharolipid	nucleoplasm [GO:0005654]	31.03
Saccharolipid	NSL complex [GO:0044545]	31.03
Saccharolipid	protein-containing complex [GO:0032991]	31.03
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	31.03
Saccharolipid	cell projection [GO:0042995]	31.03
Saccharolipid	nucleus [GO:0005634]	31.03
Saccharolipid	mitochondrial membrane [GO:0031966]	26.94
Saccharolipid	cytosol [GO:0005829]	26.94
Saccharolipid	glutamatergic synapse [GO:0098978]	26.94
Saccharolipid	histone acetyltransferase complex [GO:0000123]	26.94
Saccharolipid	plasma membrane [GO:0005886]	26.94
Saccharolipid	nucleoplasm [GO:0005654]	26.94
Saccharolipid	NSL complex [GO:0044545]	26.94
Saccharolipid	protein-containing complex [GO:0032991]	26.94
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	26.94
Saccharolipid	cell projection [GO:0042995]	26.94
Saccharolipid	nucleus [GO:0005634]	26.94
Saccharolipid	plasma membrane [GO:0005886]	22.41
Saccharolipid	mitochondrial membrane [GO:0031966]	24.88
Saccharolipid	cytosol [GO:0005829]	24.88
Saccharolipid	glutamatergic synapse [GO:0098978]	24.88
Saccharolipid	histone acetyltransferase complex [GO:0000123]	24.88
Saccharolipid	plasma membrane [GO:0005886]	24.88
Saccharolipid	nucleoplasm [GO:0005654]	24.88
Saccharolipid	NSL complex [GO:0044545]	24.88
Saccharolipid	protein-containing complex [GO:0032991]	24.88
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	24.88
Saccharolipid	cell projection [GO:0042995]	24.88
Saccharolipid	nucleus [GO:0005634]	24.88
Saccharolipid	mitochondrial membrane [GO:0031966]	28.29
Saccharolipid	cytosol [GO:0005829]	28.29
Saccharolipid	glutamatergic synapse [GO:0098978]	28.29
Saccharolipid	histone acetyltransferase complex [GO:0000123]	28.29
Saccharolipid	plasma membrane [GO:0005886]	28.29
Saccharolipid	nucleoplasm [GO:0005654]	28.29
Saccharolipid	NSL complex [GO:0044545]	28.29
Saccharolipid	protein-containing complex [GO:0032991]	28.29
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	28.29
Saccharolipid	cell projection [GO:0042995]	28.29
Saccharolipid	nucleus [GO:0005634]	28.29
Saccharolipid	mitochondrial membrane [GO:0031966]	23.21
Saccharolipid	cytosol [GO:0005829]	23.21
Saccharolipid	glutamatergic synapse [GO:0098978]	23.21
Saccharolipid	histone acetyltransferase complex [GO:0000123]	23.21
Saccharolipid	plasma membrane [GO:0005886]	23.21
Saccharolipid	nucleoplasm [GO:0005654]	23.21
Saccharolipid	NSL complex [GO:0044545]	23.21
Saccharolipid	protein-containing complex [GO:0032991]	23.21
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	23.21
Saccharolipid	cell projection [GO:0042995]	23.21
Saccharolipid	nucleus [GO:0005634]	23.21
Saccharolipid	mitochondrial membrane [GO:0031966]	28.43
Saccharolipid	cytosol [GO:0005829]	28.43
Saccharolipid	glutamatergic synapse [GO:0098978]	28.43
Saccharolipid	histone acetyltransferase complex [GO:0000123]	28.43
Saccharolipid	plasma membrane [GO:0005886]	28.43
Saccharolipid	nucleoplasm [GO:0005654]	28.43
Saccharolipid	NSL complex [GO:0044545]	28.43
Saccharolipid	protein-containing complex [GO:0032991]	28.43
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	28.43
Saccharolipid	cell projection [GO:0042995]	28.43
Saccharolipid	nucleus [GO:0005634]	28.43
Saccharolipid	plasma membrane [GO:0005886]	-1.44
Saccharolipid	cell periphery [GO:0071944]	-1.44
Saccharolipid	cell septum [GO:0030428]	-1.44
Saccharolipid	chitosome [GO:0045009]	-1.44
Saccharolipid	plasma membrane [GO:0005886]	-1.44
Saccharolipid	cell periphery [GO:0071944]	-1.44
Saccharolipid	cell septum [GO:0030428]	-1.44
Saccharolipid	chitosome [GO:0045009]	-1.44
Saccharolipid	plasma membrane [GO:0005886]	0.0
Saccharolipid	cell periphery [GO:0071944]	0.0
Saccharolipid	cell septum [GO:0030428]	0.0
Saccharolipid	chitosome [GO:0045009]	0.0
Saccharolipid	plasma membrane [GO:0005886]	0.62
Saccharolipid	cell periphery [GO:0071944]	0.62
Saccharolipid	cell septum [GO:0030428]	0.62
Saccharolipid	chitosome [GO:0045009]	0.62
Saccharolipid	cytoplasm [GO:0005737]	32.7
Saccharolipid	extrinsic component of plasma membrane [GO:0019897]	32.7
