class	GO_CC	hydrophobicity_score
Prenol	photosystem I [GO:0009522]	72.11
Prenol	photosystem II [GO:0009523]	57.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	57.88
Prenol	photosystem II [GO:0009523]	57.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	57.88
Prenol	plasma membrane [GO:0005886]	52.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	52.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	57.17
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	57.17
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	chloroplast thylakoid membrane [GO:0009535]	57.53
Prenol	photosystem I [GO:0009522]	57.53
Prenol	photosystem II [GO:0009523]	49.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	49.0
Prenol	photosystem I [GO:0009522]	49.0
Prenol	plasma membrane [GO:0005886]	99.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	99.0
Prenol	photosystem II reaction center [GO:0009539]	100.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	100.0
Prenol	photosystem II [GO:0009523]	53.05
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	53.05
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	61.06
Prenol	photosystem I [GO:0009522]	61.06
Prenol	plasma membrane [GO:0005886]	0.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	0.0
Prenol	plasma membrane [GO:0005886]	48.44
Prenol	plasma membrane [GO:0005886]	76.62
Prenol	organelle inner membrane [GO:0019866]	76.62
Prenol	plasma membrane light-harvesting complex [GO:0030077]	76.62
Prenol	plasma membrane light-harvesting complex [GO:0030077]	60.06
Prenol	membrane [GO:0016020]	60.06
Prenol	photosystem I reaction center [GO:0009538]	72.91
Prenol	chloroplast thylakoid membrane [GO:0009535]	72.91
Prenol	chloroplast thylakoid membrane [GO:0009535]	72.91
Prenol	photosystem I [GO:0009522]	72.91
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	35.38
Prenol	photosystem I [GO:0009522]	35.38
Prenol	nucleus [GO:0005634]	40.71
Prenol	cytosol [GO:0005829]	40.71
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.38
Prenol	photosystem I [GO:0009522]	64.38
Prenol	photosystem II [GO:0009523]	91.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	91.4
Prenol	photosystem II [GO:0009523]	91.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	91.4
Prenol	plasma membrane light-harvesting complex [GO:0030077]	50.35
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	50.35
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.31
Prenol	plasma membrane-derived photosystem I [GO:0030094]	75.31
Prenol	plasma membrane light-harvesting complex [GO:0030077]	55.45
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	55.45
Prenol	membrane [GO:0016020]	64.17
Prenol	photosystem II [GO:0009523]	91.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	91.4
Prenol	photosystem II [GO:0009523]	91.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	91.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	44.38
Prenol	photosystem I [GO:0009522]	44.38
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	63.44
Prenol	photosystem I [GO:0009522]	63.44
Prenol	photosystem II [GO:0009523]	46.67
Prenol	chloroplast thylakoid membrane [GO:0009535]	46.67
Prenol	photosystem I [GO:0009522]	46.67
Prenol	chloroplast thylakoid membrane [GO:0009535]	62.21
Prenol	photosystem I [GO:0009522]	62.21
Prenol	plasma membrane [GO:0005886]	52.83
Prenol	membrane [GO:0016020]	43.38
Prenol	plastid [GO:0009536]	43.38
Prenol	light-harvesting complex [GO:0030076]	43.38
Prenol	mitochondrion [GO:0005739]	29.09
Prenol	membrane [GO:0016020]	54.15
Prenol	sarcoplasmic reticulum membrane [GO:0033017]	54.15
Prenol	endoplasmic reticulum membrane [GO:0005789]	54.15
Prenol	perinuclear region of cytoplasm [GO:0048471]	54.15
Prenol	sarcoplasmic reticulum [GO:0016529]	54.15
Prenol	H zone [GO:0031673]	54.15
Prenol	I band [GO:0031674]	54.15
Prenol	endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]	54.15
Prenol	endoplasmic reticulum [GO:0005783]	54.15
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	68.47
Prenol	photosystem I [GO:0009522]	68.47
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	77.25
Prenol	photosystem II [GO:0009523]	77.25
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	77.25
Prenol	photosystem II [GO:0009523]	77.25
Prenol	photosystem I reaction center [GO:0009538]	60.6
Prenol	plasma membrane-derived photosystem I [GO:0030094]	60.6
Prenol	chloride channel complex [GO:0034707]	62.5
Prenol	postsynaptic membrane [GO:0045211]	62.5
Prenol	GABA-A receptor complex [GO:1902711]	62.5
Prenol	neuron projection [GO:0043005]	62.5
Prenol	cytoplasmic vesicle membrane [GO:0030659]	62.5
Prenol	dendrite membrane [GO:0032590]	62.5
Prenol	synapse [GO:0045202]	62.5
Prenol	postsynapse [GO:0098794]	62.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	76.0
Prenol	photosystem I [GO:0009522]	76.0
Prenol	plasma membrane-derived photosystem I [GO:0030094]	56.2
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	56.2
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	56.2
Prenol	plasma membrane-derived photosystem I [GO:0030094]	56.2
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	62.53
Prenol	photosystem I reaction center [GO:0009538]	62.53
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	68.78
Prenol	photosystem I [GO:0009522]	68.78
Prenol	cytoplasm [GO:0005737]	58.06
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	90.0
Prenol	photosystem I [GO:0009522]	90.0
Prenol	photosystem II [GO:0009523]	71.6
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	71.6
Prenol	photosystem II [GO:0009523]	71.6
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	71.6
Prenol	plasma membrane [GO:0005886]	50.74
Prenol	nucleus [GO:0005634]	38.0
Prenol	cytosol [GO:0005829]	38.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	61.42
Prenol	photosystem I [GO:0009522]	61.42
Prenol	plasma membrane [GO:0005886]	21.54
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	47.15
Prenol	photosystem I [GO:0009522]	47.15
Prenol	plasma membrane [GO:0005886]	60.3
Prenol	plasma membrane light-harvesting complex [GO:0030077]	60.3
Prenol	cytoplasm [GO:0005737]	46.4
Prenol	photosystem II reaction center [GO:0009539]	80.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	80.4
Prenol	photosystem II reaction center [GO:0009539]	80.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	80.4
Prenol	nucleoplasm [GO:0005654]	6.95
Prenol	cytoplasm [GO:0005737]	6.95
Prenol	cytosol [GO:0005829]	6.95
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	33.18
Prenol	photosystem I [GO:0009522]	33.18
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	33.18
Prenol	photosystem I [GO:0009522]	33.18
Prenol	photosystem II [GO:0009523]	55.29
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	55.29
Prenol	photosystem II [GO:0009523]	55.29
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	55.29
Prenol	plasma membrane-derived photosystem I [GO:0030094]	0.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	0.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	65.67
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	65.67
Prenol	photosystem II reaction center [GO:0009539]	83.11
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	83.11
Prenol	photosystem II reaction center [GO:0009539]	83.11
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	83.11
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	58.25
Prenol	photosystem I [GO:0009522]	58.25
Prenol	photosystem II [GO:0009523]	50.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	50.0
Prenol	photosystem I [GO:0009522]	50.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	57.65
Prenol	photosystem I [GO:0009522]	57.65
Prenol	photosystem II [GO:0009523]	61.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	61.0
Prenol	photosystem I [GO:0009522]	61.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	61.08
Prenol	photosystem I [GO:0009522]	61.08
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	61.08
Prenol	photosystem I [GO:0009522]	61.08
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	90.17
Prenol	plasma membrane [GO:0005886]	75.2
Prenol	organelle inner membrane [GO:0019866]	75.2
Prenol	plasma membrane light-harvesting complex [GO:0030077]	75.2
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.12
Prenol	photosystem I [GO:0009522]	75.12
Prenol	plasma membrane [GO:0005886]	48.44
Prenol	cyanelle thylakoid membrane [GO:0033115]	41.56
Prenol	photosystem I [GO:0009522]	41.56
Prenol	photosystem II reaction center [GO:0009539]	82.18
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	82.18
Prenol	photosystem II reaction center [GO:0009539]	82.18
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	82.18
Prenol	chloroplast thylakoid membrane [GO:0009535]	67.44
Prenol	photosystem I [GO:0009522]	67.44
Prenol	thylakoid membrane [GO:0042651]	90.0
Prenol	photosystem II reaction center [GO:0009539]	90.0
Prenol	chloroplast [GO:0009507]	90.0
Prenol	thylakoid membrane [GO:0042651]	90.0
Prenol	photosystem II reaction center [GO:0009539]	90.0
Prenol	chloroplast [GO:0009507]	90.0
Prenol	membrane [GO:0016020]	32.25
Prenol	light-harvesting complex [GO:0030076]	32.25
Prenol	plastid [GO:0009536]	32.25
Prenol	photosystem II [GO:0009523]	60.73
Prenol	chloroplast thylakoid membrane [GO:0009535]	60.73
Prenol	photosystem I [GO:0009522]	60.73
Prenol	chloroplast thylakoid membrane [GO:0009535]	72.4
Prenol	photosystem I [GO:0009522]	72.4
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	plasma membrane light-harvesting complex [GO:0030077]	56.33
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	56.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	35.89
Prenol	photosystem I [GO:0009522]	35.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	35.89
Prenol	photosystem I [GO:0009522]	35.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	53.15
Prenol	photosystem I reaction center [GO:0009538]	53.15
Prenol	photosystem II reaction center [GO:0009539]	100.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	100.0
Prenol	photosystem II reaction center [GO:0009539]	100.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	100.0
Prenol	photosystem II [GO:0009523]	75.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.5
Prenol	photosystem II [GO:0009523]	75.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.5
Prenol	photosystem II [GO:0009523]	50.31
Prenol	chloroplast thylakoid membrane [GO:0009535]	50.31
Prenol	photosystem I [GO:0009522]	50.31
Prenol	membrane [GO:0016020]	49.06
Prenol	chloroplast thylakoid membrane [GO:0009535]	69.42
Prenol	photosystem I [GO:0009522]	69.42
Prenol	plasma membrane [GO:0005886]	44.25
Prenol	organelle inner membrane [GO:0019866]	44.25
Prenol	plasma membrane light-harvesting complex [GO:0030077]	44.25
Prenol	membrane [GO:0016020]	61.82
Prenol	light-harvesting complex [GO:0030076]	61.82
Prenol	plastid [GO:0009536]	61.82
Prenol	thylakoid membrane [GO:0042651]	90.7
Prenol	photosystem II reaction center [GO:0009539]	90.7
Prenol	chloroplast [GO:0009507]	90.7
Prenol	thylakoid membrane [GO:0042651]	90.7
Prenol	photosystem II reaction center [GO:0009539]	90.7
Prenol	chloroplast [GO:0009507]	90.7
Prenol	photosystem I reaction center [GO:0009538]	55.0
Prenol	extracellular exosome [GO:0070062]	43.56
Prenol	nucleus [GO:0005634]	43.56
Prenol	cytoplasm [GO:0005737]	43.56
Prenol	cytosol [GO:0005829]	43.56
Prenol	cyanelle thylakoid membrane [GO:0033115]	43.5
Prenol	photosystem I [GO:0009522]	43.5
Prenol	photosystem II reaction center [GO:0009539]	57.56
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	57.56
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	plasma membrane [GO:0005886]	49.1
Prenol	plasma membrane light-harvesting complex [GO:0030077]	49.1
Prenol	membrane [GO:0016020]	71.29
Prenol	photosystem II [GO:0009523]	25.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	25.5
Prenol	photosystem I [GO:0009522]	25.5
Prenol	photosystem II [GO:0009523]	25.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	25.5
Prenol	photosystem I [GO:0009522]	25.5
Prenol	membrane [GO:0016020]	39.88
Prenol	light-harvesting complex [GO:0030076]	39.88
Prenol	plastid [GO:0009536]	39.88
Prenol	photosystem II [GO:0009523]	63.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	63.88
Prenol	photosystem II [GO:0009523]	63.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	63.88
Prenol	membrane [GO:0016020]	21.33
Prenol	light-harvesting complex [GO:0030076]	21.33
Prenol	plastid [GO:0009536]	21.33
Prenol	photosystem II [GO:0009523]	-14.33
Prenol	chloroplast thylakoid membrane [GO:0009535]	-14.33
Prenol	photosystem I [GO:0009522]	-14.33
Prenol	photosystem II [GO:0009523]	21.33
Prenol	chloroplast thylakoid membrane [GO:0009535]	21.33
Prenol	photosystem I [GO:0009522]	21.33
Prenol	photosystem II [GO:0009523]	21.33
Prenol	chloroplast thylakoid membrane [GO:0009535]	21.33
Prenol	photosystem I [GO:0009522]	21.33
Prenol	photosystem II [GO:0009523]	64.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	64.44
Prenol	photosystem I [GO:0009522]	64.44
Prenol	photosystem II [GO:0009523]	64.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	64.44
Prenol	photosystem I [GO:0009522]	64.44
Prenol	photosystem II reaction center [GO:0009539]	83.44
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	83.44
Prenol	efflux pump complex [GO:1990281]	60.93
Prenol	outer membrane-bounded periplasmic space [GO:0030288]	60.93
Prenol	periplasmic side of plasma membrane [GO:0098567]	60.93
Prenol	plasma membrane [GO:0005886]	60.93
Prenol	membrane [GO:0016020]	60.93
Prenol	photosystem II [GO:0009523]	64.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.5
Prenol	photosystem II [GO:0009523]	64.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	64.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	65.24
Prenol	photosystem I [GO:0009522]	65.24
Prenol	photosystem II [GO:0009523]	59.4
Prenol	cytoplasm [GO:0005737]	59.4
Prenol	photosystem II [GO:0009523]	59.4
Prenol	cytoplasm [GO:0005737]	59.4
Prenol	cytosol [GO:0005829]	62.38
Prenol	nucleoplasm [GO:0005654]	62.38
Prenol	receptor complex [GO:0043235]	62.38
Prenol	mitochondrion [GO:0005739]	62.38
Prenol	RNA polymerase II transcription regulator complex [GO:0090575]	62.38
Prenol	chromatin [GO:0000785]	62.38
Prenol	transcription regulator complex [GO:0005667]	62.38
Prenol	nucleus [GO:0005634]	62.38
Prenol	photosystem I reaction center [GO:0009538]	51.64
Prenol	photosystem II reaction center [GO:0009539]	61.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	61.45
Prenol	efflux pump complex [GO:1990281]	60.86
Prenol	outer membrane-bounded periplasmic space [GO:0030288]	60.86
Prenol	periplasmic side of plasma membrane [GO:0098567]	60.86
Prenol	plasma membrane [GO:0005886]	60.86
Prenol	membrane [GO:0016020]	60.86
Prenol	nucleosome [GO:0000786]	7.88
Prenol	nucleus [GO:0005634]	7.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	57.0
Prenol	photosystem I [GO:0009522]	57.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	57.0
Prenol	photosystem I [GO:0009522]	57.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	70.29
Prenol	photosystem I [GO:0009522]	70.29
Prenol	photosystem II reaction center [GO:0009539]	83.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	83.67
Prenol	photosystem II reaction center [GO:0009539]	83.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	83.67
Prenol	plasma membrane [GO:0005886]	58.57
Prenol	organelle inner membrane [GO:0019866]	58.57
Prenol	plasma membrane light-harvesting complex [GO:0030077]	58.57
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	71.81
Prenol	photosystem I [GO:0009522]	71.81
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	71.81
Prenol	photosystem I [GO:0009522]	71.81
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	plasma membrane [GO:0005886]	49.21
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	71.43
Prenol	plasma membrane-derived photosystem I [GO:0030094]	71.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	71.43
Prenol	plasma membrane-derived photosystem I [GO:0030094]	71.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	54.62
Prenol	photosystem I [GO:0009522]	54.62
Prenol	dendrite [GO:0030425]	34.86
Prenol	protein-containing complex [GO:0032991]	34.86
Prenol	plasma membrane [GO:0005886]	34.86
Prenol	membrane [GO:0016020]	34.86
Prenol	membrane raft [GO:0045121]	34.86
Prenol	cytoplasm [GO:0005737]	34.86
Prenol	plasma membrane [GO:0005886]	49.21
Prenol	photosystem II [GO:0009523]	39.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	39.5
Prenol	photosystem I [GO:0009522]	39.5
Prenol	sperm head plasma membrane [GO:1990913]	47.54
Prenol	photoreceptor outer segment membrane [GO:0042622]	47.54
Prenol	cell-cell junction [GO:0005911]	47.54
Prenol	Golgi membrane [GO:0000139]	47.54
Prenol	photoreceptor disc membrane [GO:0097381]	47.54
Prenol	plasma membrane [GO:0005886]	47.54
Prenol	membrane [GO:0016020]	47.54
Prenol	photoreceptor outer segment [GO:0001750]	47.54
Prenol	rod photoreceptor outer segment [GO:0120200]	47.54
Prenol	photoreceptor inner segment membrane [GO:0060342]	47.54
Prenol	outer membrane [GO:0019867]	47.54
Prenol	G protein-coupled receptor complex [GO:0097648]	47.54
Prenol	sperm midpiece [GO:0097225]	47.54
Prenol	chloroplast thylakoid membrane [GO:0009535]	58.89
Prenol	photosystem I [GO:0009522]	58.89
Prenol	plasma membrane [GO:0005886]	86.5
Prenol	organelle inner membrane [GO:0019866]	86.5
Prenol	plasma membrane light-harvesting complex [GO:0030077]	86.5
Prenol	photosystem II [GO:0009523]	79.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	79.33
Prenol	photosystem II [GO:0009523]	79.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	79.33
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	70.71
Prenol	photosystem I [GO:0009522]	70.71
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	70.71
Prenol	photosystem I [GO:0009522]	70.71
Prenol	nucleosome [GO:0000786]	34.25
Prenol	nucleus [GO:0005634]	34.25
Prenol	ribonucleoprotein complex [GO:1990904]	43.4
Prenol	cytosol [GO:0005829]	43.4
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.25
Prenol	photosystem I reaction center [GO:0009538]	75.25
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	75.25
Prenol	photosystem I reaction center [GO:0009538]	75.25
Prenol	photosystem II [GO:0009523]	59.33
Prenol	chloroplast thylakoid membrane [GO:0009535]	59.33
Prenol	photosystem I [GO:0009522]	59.33
Prenol	cytoplasm [GO:0005737]	45.14
Prenol	cytoplasm [GO:0005737]	24.86
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	40.85
Prenol	photosystem I reaction center [GO:0009538]	40.85
Prenol	membrane [GO:0016020]	47.53
Prenol	plasma membrane light-harvesting complex [GO:0030077]	73.0
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	73.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	47.43
Prenol	photosystem I [GO:0009522]	47.43
Prenol	photosystem II [GO:0009523]	59.23
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	59.23
Prenol	photosystem II [GO:0009523]	59.23
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	59.23
Prenol	sperm head plasma membrane [GO:1990913]	41.16
Prenol	photoreceptor outer segment membrane [GO:0042622]	41.16
Prenol	cell-cell junction [GO:0005911]	41.16
Prenol	Golgi membrane [GO:0000139]	41.16
Prenol	photoreceptor disc membrane [GO:0097381]	41.16
Prenol	plasma membrane [GO:0005886]	41.16
Prenol	membrane [GO:0016020]	41.16
Prenol	photoreceptor outer segment [GO:0001750]	41.16
Prenol	rod photoreceptor outer segment [GO:0120200]	41.16
Prenol	photoreceptor inner segment membrane [GO:0060342]	41.16
Prenol	outer membrane [GO:0019867]	41.16
Prenol	G protein-coupled receptor complex [GO:0097648]	41.16
Prenol	sperm midpiece [GO:0097225]	41.16
Prenol	plasma membrane light-harvesting complex [GO:0030077]	48.74
Prenol	membrane [GO:0016020]	48.74
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	photosystem II [GO:0009523]	73.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	73.69
Prenol	chloroplast [GO:0009507]	-1.5
Prenol	chloroplast stroma [GO:0009570]	-1.5
Prenol	plasma membrane [GO:0005886]	69.54
Prenol	plasma membrane light-harvesting complex [GO:0030077]	69.54
Prenol	chloroplast thylakoid membrane [GO:0009535]	30.47
Prenol	photosystem I [GO:0009522]	30.47
Prenol	photosystem II [GO:0009523]	59.86
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	59.86
Prenol	photosystem II [GO:0009523]	59.86
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	59.86
Prenol	photosystem II [GO:0009523]	62.14
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	62.14
Prenol	photosystem II [GO:0009523]	62.14
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	62.14
Prenol	photosystem II [GO:0009523]	43.84
Prenol	chloroplast thylakoid membrane [GO:0009535]	43.84
Prenol	photosystem I [GO:0009522]	43.84
Prenol	plastoglobule [GO:0010287]	43.84
Prenol	chloroplast thylakoid [GO:0009534]	43.84
Prenol	plasma membrane [GO:0005886]	43.84
Prenol	chloroplast [GO:0009507]	43.84
Prenol	thylakoid [GO:0009579]	43.84
Prenol	photosystem II [GO:0009523]	43.84
Prenol	chloroplast thylakoid membrane [GO:0009535]	43.84
Prenol	photosystem I [GO:0009522]	43.84
Prenol	plastoglobule [GO:0010287]	43.84
Prenol	chloroplast thylakoid [GO:0009534]	43.84
Prenol	plasma membrane [GO:0005886]	43.84
Prenol	chloroplast [GO:0009507]	43.84
Prenol	thylakoid [GO:0009579]	43.84
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	66.21
Prenol	photosystem I reaction center [GO:0009538]	66.21
Prenol	host cell [GO:0043657]	32.17
Prenol	T=4 icosahedral viral capsid [GO:0039619]	32.17
Prenol	host cell cytoplasm [GO:0030430]	32.17
Prenol	membrane [GO:0016020]	66.8
Prenol	thylakoid membrane [GO:0042651]	51.0
Prenol	plastid [GO:0009536]	51.0
Prenol	photosystem I [GO:0009522]	51.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	46.67
Prenol	photosystem I [GO:0009522]	46.67
Prenol	extracellular space [GO:0005615]	74.65
Prenol	photosystem II [GO:0009523]	69.36
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.36
Prenol	photosystem II [GO:0009523]	69.36
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.36
Prenol	photosystem II [GO:0009523]	51.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	51.5
Prenol	photosystem II [GO:0009523]	51.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	51.5
Prenol	plasma membrane light-harvesting complex [GO:0030077]	59.92
Prenol	membrane [GO:0016020]	59.92
Prenol	membrane [GO:0016020]	49.06
Prenol	chloroplast [GO:0009507]	32.39
Prenol	chloroplast stroma [GO:0009570]	32.39
Prenol	photosystem II [GO:0009523]	23.62
Prenol	chloroplast thylakoid membrane [GO:0009535]	23.62
Prenol	photosystem I [GO:0009522]	23.62
Prenol	photosystem II [GO:0009523]	69.36
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.36
Prenol	photosystem II [GO:0009523]	69.36
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.36
Prenol	photosystem II reaction center [GO:0009539]	29.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	29.0
Prenol	photosystem II reaction center [GO:0009539]	29.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	29.0
Prenol	mitochondrial respiratory chain complex III [GO:0005750]	73.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	66.44
Prenol	photosystem I [GO:0009522]	66.44
Prenol	nucleus [GO:0005634]	39.67
Prenol	cytosol [GO:0005829]	39.67
Prenol	photosystem II [GO:0009523]	50.35
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	50.35
Prenol	photosystem II [GO:0009523]	50.35
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	50.35
Prenol	photosystem I reaction center [GO:0009538]	42.35
Prenol	chloroplast thylakoid membrane [GO:0009535]	66.14
Prenol	photosystem I [GO:0009522]	66.14
Prenol	chloroplast thylakoid membrane [GO:0009535]	66.14
Prenol	photosystem I [GO:0009522]	66.14
Prenol	photosystem II [GO:0009523]	69.93
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	69.93
Prenol	thylakoid membrane [GO:0042651]	90.29
Prenol	photosystem I [GO:0009522]	90.29
Prenol	chloroplast [GO:0009507]	90.29
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	71.14
Prenol	photosystem I reaction center [GO:0009538]	71.14
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	55.57
Prenol	photosystem I [GO:0009522]	55.57
Prenol	extracellular space [GO:0005615]	42.77
