class	GO_CC	pock_vol
Polyketide	nucleus [GO:0005634]	401.07
Polyketide	cytoplasm [GO:0005737]	401.07
Polyketide	extracellular space [GO:0005615]	341.74
Polyketide	azurophil granule lumen [GO:0035578]	341.74
Polyketide	extracellular region [GO:0005576]	341.74
Polyketide	extracellular exosome [GO:0070062]	341.74
Polyketide	neuron projection [GO:0043005]	734.27
Polyketide	cytosol [GO:0005829]	734.27
Polyketide	postsynaptic density [GO:0014069]	734.27
Polyketide	Golgi membrane [GO:0000139]	734.27
Polyketide	plasma membrane [GO:0005886]	734.27
Polyketide	Golgi apparatus [GO:0005794]	734.27
Polyketide	protein-containing complex [GO:0032991]	458.44
Polyketide	endocytic vesicle membrane [GO:0030666]	458.44
Polyketide	cytosol [GO:0005829]	458.44
Polyketide	transcription repressor complex [GO:0017053]	458.44
Polyketide	nucleoplasm [GO:0005654]	458.44
Polyketide	plasma membrane [GO:0005886]	458.44
Polyketide	nucleus [GO:0005634]	458.44
Polyketide	cytoplasm [GO:0005737]	458.44
Polyketide	nucleolus [GO:0005730]	458.44
Polyketide	protein-containing complex [GO:0032991]	522.42
Polyketide	cytosol [GO:0005829]	522.42
Polyketide	nucleoplasm [GO:0005654]	522.42
Polyketide	membrane [GO:0016020]	522.42
Polyketide	plasma membrane [GO:0005886]	522.42
Polyketide	euchromatin [GO:0000791]	522.42
Polyketide	chromatin [GO:0000785]	522.42
Polyketide	transcription regulator complex [GO:0005667]	522.42
Polyketide	nucleus [GO:0005634]	522.42
Polyketide	cytoplasm [GO:0005737]	522.42
Polyketide	Golgi apparatus [GO:0005794]	522.42
Polyketide	chromosome [GO:0005694]	794.9
Polyketide	cytoplasm [GO:0005737]	794.9
Polyketide	protein-containing complex [GO:0032991]	871.05
Polyketide	cytosol [GO:0005829]	871.05
Polyketide	nucleoplasm [GO:0005654]	871.05
Polyketide	membrane [GO:0016020]	871.05
Polyketide	plasma membrane [GO:0005886]	871.05
Polyketide	euchromatin [GO:0000791]	871.05
Polyketide	chromatin [GO:0000785]	871.05
Polyketide	transcription regulator complex [GO:0005667]	871.05
Polyketide	nucleus [GO:0005634]	871.05
Polyketide	cytoplasm [GO:0005737]	871.05
Polyketide	Golgi apparatus [GO:0005794]	871.05
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	464.05
Polyketide	nucleoplasm [GO:0005654]	464.05
Polyketide	mitochondrion [GO:0005739]	464.05
Polyketide	chromatin [GO:0000785]	464.05
Polyketide	nucleus [GO:0005634]	464.05
Polyketide	host cell nucleus [GO:0042025]	851.99
