class	GO_CC	pock_vol
Sterol	synaptic vesicle [GO:0008021]	101.12
Sterol	clathrin-coated vesicle membrane [GO:0030665]	101.12
Sterol	nucleus [GO:0005634]	853.74
Sterol	cytoplasm [GO:0005737]	853.74
Sterol	plasma membrane-derived thylakoid membrane [GO:0031676]	595.1
Sterol	plasma membrane [GO:0005886]	358.68
Sterol	mitochondrial inner membrane [GO:0005743]	173.88
Sterol	respiratory chain complex IV [GO:0045277]	173.88
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	756.35
Sterol	respiratory chain complex IV [GO:0045277]	756.35
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	756.35
Sterol	respiratory chain complex IV [GO:0045277]	756.35
Sterol	membrane [GO:0016020]	337.28
Sterol	focal adhesion [GO:0005925]	538.45
Sterol	intercellular canaliculus [GO:0046581]	538.45
Sterol	apical plasma membrane [GO:0016324]	538.45
Sterol	cytosol [GO:0005829]	538.45
Sterol	extracellular exosome [GO:0070062]	538.45
Sterol	nucleoplasm [GO:0005654]	538.45
Sterol	membrane [GO:0016020]	538.45
Sterol	plasma membrane [GO:0005886]	538.45
Sterol	clathrin-coated vesicle [GO:0030136]	538.45
Sterol	membrane raft [GO:0045121]	538.45
Sterol	cytoplasm [GO:0005737]	538.45
Sterol	cytoplasm [GO:0005737]	867.81
Sterol	extracellular region [GO:0005576]	867.81
Sterol	apical plasma membrane [GO:0016324]	329.69
Sterol	membrane [GO:0016020]	57.87
Sterol	intracellular membrane-bounded organelle [GO:0043231]	57.87
Sterol	endoplasmic reticulum membrane [GO:0005789]	57.87
Sterol	membrane [GO:0016020]	566.79
Sterol	cortical cytoskeleton [GO:0030863]	301.06
Sterol	basolateral plasma membrane [GO:0016323]	301.06
Sterol	ankyrin-1 complex [GO:0170014]	301.06
Sterol	Z disc [GO:0030018]	301.06
Sterol	extracellular exosome [GO:0070062]	301.06
Sterol	plasma membrane [GO:0005886]	301.06
Sterol	membrane [GO:0016020]	301.06
Sterol	blood microparticle [GO:0072562]	301.06
Sterol	cytoplasmic side of plasma membrane [GO:0009898]	301.06
Sterol	plasma membrane [GO:0005886]	344.41
Sterol	host cell membrane [GO:0033644]	575.67
Sterol	membrane [GO:0016020]	575.67
Sterol	mitochondrion [GO:0005739]	443.07
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	443.07
Sterol	mitochondrial respirasome [GO:0005746]	443.07
Sterol	respiratory chain complex IV [GO:0045277]	443.07
Sterol	intracellular membrane-bounded organelle [GO:0043231]	468.26
Sterol	nucleoplasm [GO:0005654]	468.26
Sterol	mitochondrion [GO:0005739]	468.26
Sterol	chromatin [GO:0000785]	468.26
Sterol	nucleus [GO:0005634]	468.26
Sterol	respiratory chain complex IV [GO:0045277]	387.42
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	387.42
Sterol	focal adhesion [GO:0005925]	346.53
Sterol	intercellular canaliculus [GO:0046581]	346.53
Sterol	apical plasma membrane [GO:0016324]	346.53
Sterol	cytosol [GO:0005829]	346.53
Sterol	extracellular exosome [GO:0070062]	346.53
Sterol	nucleoplasm [GO:0005654]	346.53
Sterol	membrane [GO:0016020]	346.53
Sterol	plasma membrane [GO:0005886]	346.53
Sterol	clathrin-coated vesicle [GO:0030136]	346.53
Sterol	membrane raft [GO:0045121]	346.53
Sterol	cytoplasm [GO:0005737]	346.53
Sterol	protein-containing complex [GO:0032991]	662.93
Sterol	cytosol [GO:0005829]	662.93
Sterol	nucleoplasm [GO:0005654]	662.93
Sterol	membrane [GO:0016020]	662.93
Sterol	plasma membrane [GO:0005886]	662.93
Sterol	euchromatin [GO:0000791]	662.93
Sterol	chromatin [GO:0000785]	662.93
Sterol	transcription regulator complex [GO:0005667]	662.93
Sterol	nucleus [GO:0005634]	662.93
Sterol	cytoplasm [GO:0005737]	662.93
Sterol	Golgi apparatus [GO:0005794]	662.93
Sterol	cell projection [GO:0042995]	437.19
Sterol	plasma membrane [GO:0005886]	437.19
Sterol	postsynaptic membrane [GO:0045211]	437.19
Sterol	presynaptic membrane [GO:0042734]	437.19
Sterol	nucleus [GO:0005634]	437.19
Sterol	synapse [GO:0045202]	1004.34
Sterol	dendrite [GO:0030425]	1004.34
Sterol	plasma membrane [GO:0005886]	1004.34
Sterol	G protein-coupled serotonin receptor complex [GO:0098666]	1004.34
Sterol	extracellular space [GO:0005615]	832.89
Sterol	lysosome [GO:0005764]	832.89
Sterol	endoplasmic reticulum [GO:0005783]	832.89
Sterol	cell surface [GO:0009986]	686.24
Sterol	apical plasma membrane [GO:0016324]	686.24
Sterol	external side of apical plasma membrane [GO:0098591]	686.24
Sterol	extracellular exosome [GO:0070062]	686.24
Sterol	plasma membrane [GO:0005886]	686.24
Sterol	membrane [GO:0016020]	686.24
Sterol	cytoplasm [GO:0005737]	686.24
Sterol	nucleus [GO:0005634]	433.67
Sterol	endoplasmic reticulum [GO:0005783]	433.67
Sterol	Golgi membrane [GO:0000139]	433.67
Sterol	vesicle [GO:0031982]	1831.17
Sterol	extracellular exosome [GO:0070062]	1831.17
Sterol	extracellular region [GO:0005576]	1831.17
Sterol	extracellular space [GO:0005615]	1831.17
Sterol	high-density lipoprotein particle [GO:0034364]	1831.17
Sterol	cell projection [GO:0042995]	658.98
Sterol	plasma membrane [GO:0005886]	658.98
Sterol	postsynaptic membrane [GO:0045211]	658.98
Sterol	presynaptic membrane [GO:0042734]	658.98
Sterol	nucleus [GO:0005634]	658.98
Sterol	cell surface [GO:0009986]	617.19
Sterol	apical plasma membrane [GO:0016324]	617.19
Sterol	external side of apical plasma membrane [GO:0098591]	617.19
Sterol	extracellular exosome [GO:0070062]	617.19
Sterol	plasma membrane [GO:0005886]	617.19
Sterol	membrane [GO:0016020]	617.19
Sterol	cytoplasm [GO:0005737]	617.19
Sterol	cytosol [GO:0005829]	698.96
Sterol	respiratory chain complex IV [GO:0045277]	663.95
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	663.95
Sterol	fungal-type vacuole membrane [GO:0000329]	989.51
Sterol	membrane [GO:0016020]	989.51
Sterol	endoplasmic reticulum [GO:0005783]	989.51
Sterol	dendrite [GO:0030425]	521.27
Sterol	axolemma [GO:0030673]	521.27
Sterol	neuronal cell body [GO:0043025]	521.27
Sterol	glutamatergic synapse [GO:0098978]	521.27
Sterol	membrane [GO:0016020]	521.27
Sterol	plasma membrane [GO:0005886]	521.27
Sterol	postsynaptic membrane [GO:0045211]	521.27
Sterol	presynaptic membrane [GO:0042734]	521.27
Sterol	presynaptic active zone [GO:0048786]	521.27
Sterol	periplasmic space [GO:0042597]	521.27
Sterol	intermediate filament [GO:0005882]	521.27
Sterol	asymmetric synapse [GO:0032279]	521.27
Sterol	mitochondrial outer membrane [GO:0005741]	406.37
Sterol	pore complex [GO:0046930]	406.37
Sterol	dendrite [GO:0030425]	769.22
Sterol	axolemma [GO:0030673]	769.22
Sterol	neuronal cell body [GO:0043025]	769.22
Sterol	glutamatergic synapse [GO:0098978]	769.22
Sterol	membrane [GO:0016020]	769.22
Sterol	plasma membrane [GO:0005886]	769.22
Sterol	postsynaptic membrane [GO:0045211]	769.22
Sterol	presynaptic membrane [GO:0042734]	769.22
Sterol	presynaptic active zone [GO:0048786]	769.22
Sterol	periplasmic space [GO:0042597]	769.22
Sterol	intermediate filament [GO:0005882]	769.22
Sterol	asymmetric synapse [GO:0032279]	769.22
Sterol	dendrite [GO:0030425]	760.93
Sterol	axolemma [GO:0030673]	760.93
Sterol	neuronal cell body [GO:0043025]	760.93
Sterol	glutamatergic synapse [GO:0098978]	760.93
Sterol	membrane [GO:0016020]	760.93
Sterol	plasma membrane [GO:0005886]	760.93
Sterol	postsynaptic membrane [GO:0045211]	760.93
Sterol	presynaptic membrane [GO:0042734]	760.93
Sterol	presynaptic active zone [GO:0048786]	760.93
Sterol	periplasmic space [GO:0042597]	760.93
Sterol	intermediate filament [GO:0005882]	760.93
Sterol	asymmetric synapse [GO:0032279]	760.93
Sterol	mitochondrial inner membrane [GO:0005743]	248.4
Sterol	respiratory chain complex IV [GO:0045277]	248.4
Sterol	mitochondrion [GO:0005739]	857.08
Sterol	membrane [GO:0016020]	857.08
Sterol	centrosome [GO:0005813]	857.08
Sterol	cytosol [GO:0005829]	857.08
Sterol	synapse [GO:0045202]	857.08
Sterol	spindle [GO:0005819]	857.08
Sterol	nucleus [GO:0005634]	857.08
Sterol	chloride channel complex [GO:0034707]	345.77
Sterol	cytosol [GO:0005829]	345.77
Sterol	plasma membrane [GO:0005886]	345.77
Sterol	presynaptic membrane [GO:0042734]	345.77
Sterol	postsynaptic specialization membrane [GO:0099634]	345.77
Sterol	GABA-A receptor complex [GO:1902711]	345.77
Sterol	nucleoplasm [GO:0005654]	345.77
Sterol	GABA-ergic synapse [GO:0098982]	345.77
Sterol	neuron projection [GO:0043005]	345.77
Sterol	dendrite membrane [GO:0032590]	345.77
Sterol	synapse [GO:0045202]	345.77
Sterol	neuronal cell body membrane [GO:0032809]	345.77
Sterol	postsynapse [GO:0098794]	345.77
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	0.0
Sterol	respiratory chain complex IV [GO:0045277]	0.0
Sterol	mitochondrion [GO:0005739]	0.0
Sterol	mitochondrial respirasome [GO:0005746]	0.0
Sterol	external side of plasma membrane [GO:0009897]	787.77
Sterol	extracellular exosome [GO:0070062]	787.77
Sterol	cell leading edge [GO:0031252]	787.77
Sterol	cytoplasm [GO:0005737]	787.77
Sterol	cell surface [GO:0009986]	787.77
Sterol	anchoring junction [GO:0070161]	787.77
Sterol	plasma membrane [GO:0005886]	787.77
Sterol	lysosome [GO:0005764]	787.77
Sterol	protein-containing complex [GO:0032991]	787.77
Sterol	cytoplasmic vesicle [GO:0031410]	787.77
Sterol	early endosome [GO:0005769]	787.77
Sterol	late endosome [GO:0005770]	787.77
Sterol	plasma membrane [GO:0005886]	379.02
Sterol	plasma membrane [GO:0005886]	511.39
Sterol	adherens junction [GO:0005912]	511.39
Sterol	microvillus [GO:0005902]	511.39
Sterol	apical plasma membrane [GO:0016324]	511.39
Sterol	endoplasmic reticulum membrane [GO:0005789]	1051.14
Sterol	mitochondrial inner membrane [GO:0005743]	101.8
Sterol	respiratory chain complex IV [GO:0045277]	101.8
Sterol	plasma membrane-derived thylakoid membrane [GO:0031676]	309.9
Sterol	photosystem I reaction center [GO:0009538]	309.9
Sterol	external side of plasma membrane [GO:0009897]	407.44
Sterol	extracellular exosome [GO:0070062]	407.44
Sterol	cell leading edge [GO:0031252]	407.44
Sterol	cytoplasm [GO:0005737]	407.44
Sterol	cell surface [GO:0009986]	407.44
Sterol	anchoring junction [GO:0070161]	407.44
Sterol	plasma membrane [GO:0005886]	407.44
Sterol	lysosome [GO:0005764]	407.44
Sterol	protein-containing complex [GO:0032991]	407.44
Sterol	cytoplasmic vesicle [GO:0031410]	407.44
Sterol	early endosome [GO:0005769]	407.44
Sterol	late endosome [GO:0005770]	407.44
Sterol	plasma membrane [GO:0005886]	456.53
Sterol	dendrite [GO:0030425]	1734.3
Sterol	endoplasmic reticulum [GO:0005783]	1734.3
Sterol	Golgi apparatus [GO:0005794]	1734.3
Sterol	ciliary membrane [GO:0060170]	1734.3
Sterol	ciliary tip [GO:0097542]	1734.3
Sterol	endocytic vesicle membrane [GO:0030666]	1734.3
Sterol	cilium [GO:0005929]	1734.3
Sterol	extracellular exosome [GO:0070062]	1734.3
Sterol	intracellular membrane-bounded organelle [GO:0043231]	1734.3
Sterol	plasma membrane [GO:0005886]	1734.3
Sterol	centriole [GO:0005814]	1734.3
Sterol	9+0 non-motile cilium [GO:0097731]	1734.3
Sterol	late endosome [GO:0005770]	1734.3
Sterol	endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]	1734.3
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	639.97
Sterol	respiratory chain complex IV [GO:0045277]	639.97
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	386.14
Sterol	respiratory chain complex IV [GO:0045277]	386.14
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	245.33
Sterol	respiratory chain complex IV [GO:0045277]	245.33
Sterol	mitochondrial inner membrane [GO:0005743]	267.31
Sterol	respiratory chain complex IV [GO:0045277]	267.31
Sterol	intracellular membrane-bounded organelle [GO:0043231]	449.07
Sterol	nucleoplasm [GO:0005654]	449.07
Sterol	mitochondrion [GO:0005739]	449.07
Sterol	chromatin [GO:0000785]	449.07
Sterol	nucleus [GO:0005634]	449.07
Sterol	basolateral plasma membrane [GO:0016323]	268.95
Sterol	motile cilium [GO:0031514]	268.95
Sterol	extracellular exosome [GO:0070062]	268.95
Sterol	endoplasmic reticulum membrane [GO:0005789]	268.95
Sterol	cytoplasm [GO:0005737]	268.95
Sterol	cytoplasmic vesicle membrane [GO:0030659]	268.95
Sterol	polycystin complex [GO:0002133]	268.95
Sterol	lamellipodium [GO:0030027]	268.95
Sterol	Golgi apparatus [GO:0005794]	268.95
Sterol	cation channel complex [GO:0034703]	268.95
Sterol	non-motile cilium [GO:0097730]	268.95
Sterol	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]	268.95
Sterol	ciliary membrane [GO:0060170]	268.95
Sterol	cell-cell junction [GO:0005911]	268.95
Sterol	cytosol [GO:0005829]	268.95
Sterol	membrane [GO:0016020]	268.95
Sterol	ciliary basal body [GO:0036064]	268.95
Sterol	lumenal side of endoplasmic reticulum membrane [GO:0098553]	268.95
Sterol	endoplasmic reticulum [GO:0005783]	268.95
Sterol	basal plasma membrane [GO:0009925]	268.95
Sterol	mitotic spindle [GO:0072686]	268.95
Sterol	cilium [GO:0005929]	268.95
Sterol	plasma membrane [GO:0005886]	268.95
Sterol	basal cortex [GO:0045180]	268.95
Sterol	plasma membrane [GO:0005886]	379.38
Sterol	lysosomal lumen [GO:0043202]	830.52
Sterol	vesicle [GO:0031982]	830.52
Sterol	late endosome membrane [GO:0031902]	830.52
Sterol	lysosome [GO:0005764]	830.52
Sterol	neuron projection [GO:0043005]	830.52
Sterol	multivesicular body [GO:0005771]	830.52
Sterol	multivesicular body membrane [GO:0032585]	830.52
Sterol	autophagosome [GO:0005776]	830.52
Sterol	membrane [GO:0016020]	830.52
Sterol	transport vesicle [GO:0030133]	830.52
Sterol	lysosomal membrane [GO:0005765]	830.52
Sterol	late endosome [GO:0005770]	830.52
Sterol	autophagosome membrane [GO:0000421]	830.52
Sterol	neuronal cell body [GO:0043025]	830.52
Sterol	cytosol [GO:0005829]	840.45
Sterol	nucleus [GO:0005634]	1005.53
Sterol	cytoplasm [GO:0005737]	1005.53
Sterol	plasma membrane [GO:0005886]	0.0
Sterol	membrane [GO:0016020]	315.99
Sterol	nucleoplasm [GO:0005654]	998.12
Sterol	nucleus [GO:0005634]	998.12
Sterol	nuclear body [GO:0016604]	998.12
Sterol	chromatin [GO:0000785]	998.12
Sterol	plasma membrane [GO:0005886]	746.35
Sterol	membrane [GO:0016020]	746.35
Sterol	nucleoplasm [GO:0005654]	436.16
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	339.08
Sterol	mitochondrion [GO:0005739]	0.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	0.0
Sterol	mitochondrial respirasome [GO:0005746]	0.0
Sterol	respiratory chain complex IV [GO:0045277]	0.0
Sterol	mitochondrion [GO:0005739]	421.57
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	421.57
Sterol	mitochondrial respirasome [GO:0005746]	421.57
Sterol	respiratory chain complex IV [GO:0045277]	421.57
Sterol	intercellular canaliculus [GO:0046581]	754.48
Sterol	apical plasma membrane [GO:0016324]	754.48
Sterol	extracellular exosome [GO:0070062]	754.48
Sterol	cell surface [GO:0009986]	754.48
Sterol	plasma membrane [GO:0005886]	754.48
Sterol	recycling endosome membrane [GO:0055038]	754.48
Sterol	endosome [GO:0005768]	754.48
Sterol	Golgi membrane [GO:0000139]	754.48
Sterol	recycling endosome [GO:0055037]	754.48
Sterol	intracellular canaliculus [GO:0046691]	754.48
Sterol	mitochondrion [GO:0005739]	352.61
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	352.61
Sterol	mitochondrial respirasome [GO:0005746]	352.61
Sterol	respiratory chain complex IV [GO:0045277]	352.61
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	484.67
Sterol	plasma membrane [GO:0005886]	544.8
Sterol	mitochondrion [GO:0005739]	1202.38
Sterol	mitochondrial inner membrane [GO:0005743]	1202.38
Sterol	mitochondrial matrix [GO:0005759]	1202.38
Sterol	dendrite [GO:0030425]	0.0
Sterol	glutamatergic synapse [GO:0098978]	0.0
Sterol	plasma membrane [GO:0005886]	0.0
Sterol	astrocyte projection [GO:0097449]	0.0
Sterol	presynaptic membrane [GO:0042734]	0.0
Sterol	axon [GO:0030424]	0.0
Sterol	basolateral plasma membrane [GO:0016323]	343.61
Sterol	neuronal cell body [GO:0043025]	343.61
Sterol	apical plasma membrane [GO:0016324]	343.61
Sterol	cell surface [GO:0009986]	343.61
Sterol	plasma membrane [GO:0005886]	343.61
Sterol	axon terminus [GO:0043679]	343.61
Sterol	mitochondrion [GO:0005739]	1393.48
Sterol	mitochondrial inner membrane [GO:0005743]	1393.48
Sterol	mitochondrial matrix [GO:0005759]	1393.48
Sterol	dendrite [GO:0030425]	673.51
Sterol	axolemma [GO:0030673]	673.51
Sterol	neuronal cell body [GO:0043025]	673.51
Sterol	glutamatergic synapse [GO:0098978]	673.51
Sterol	membrane [GO:0016020]	673.51
Sterol	plasma membrane [GO:0005886]	673.51
Sterol	postsynaptic membrane [GO:0045211]	673.51
Sterol	presynaptic membrane [GO:0042734]	673.51
Sterol	presynaptic active zone [GO:0048786]	673.51
Sterol	periplasmic space [GO:0042597]	673.51
Sterol	intermediate filament [GO:0005882]	673.51
Sterol	asymmetric synapse [GO:0032279]	673.51
Sterol	plasma membrane [GO:0005886]	259.64
Sterol	presynapse [GO:0098793]	259.64
Sterol	cytoplasmic vesicle [GO:0031410]	259.64
Sterol	plasma membrane [GO:0005886]	1004.19
Sterol	chloride channel complex [GO:0034707]	1004.19
Sterol	cilium [GO:0005929]	1004.19
Sterol	dendrite [GO:0030425]	786.71
Sterol	axolemma [GO:0030673]	786.71
Sterol	neuronal cell body [GO:0043025]	786.71
Sterol	glutamatergic synapse [GO:0098978]	786.71
Sterol	membrane [GO:0016020]	786.71
Sterol	plasma membrane [GO:0005886]	786.71
Sterol	postsynaptic membrane [GO:0045211]	786.71
Sterol	presynaptic membrane [GO:0042734]	786.71
Sterol	presynaptic active zone [GO:0048786]	786.71
Sterol	periplasmic space [GO:0042597]	786.71
Sterol	intermediate filament [GO:0005882]	786.71
Sterol	asymmetric synapse [GO:0032279]	786.71
Sterol	membrane [GO:0016020]	335.1
Sterol	intracellular membrane-bounded organelle [GO:0043231]	335.1
Sterol	endoplasmic reticulum [GO:0005783]	335.1
Sterol	endoplasmic reticulum membrane [GO:0005789]	335.1
Sterol	mitochondrial inner membrane [GO:0005743]	158.72
Sterol	respiratory chain complex IV [GO:0045277]	158.72
Sterol	heterochromatin [GO:0000792]	1056.13
Sterol	perinuclear region of cytoplasm [GO:0048471]	1056.13
Sterol	dense fibrillar component [GO:0001651]	1056.13
Sterol	receptor complex [GO:0043235]	1056.13
Sterol	euchromatin [GO:0000791]	1056.13
Sterol	nuclear matrix [GO:0016363]	1056.13
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	1056.13
Sterol	T-tubule [GO:0030315]	1056.13
Sterol	nucleus [GO:0005634]	1056.13
Sterol	respiratory chain complex IV [GO:0045277]	360.24
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	360.24
Sterol	dendrite [GO:0030425]	295.1
Sterol	axolemma [GO:0030673]	295.1
Sterol	neuronal cell body [GO:0043025]	295.1
Sterol	glutamatergic synapse [GO:0098978]	295.1
Sterol	membrane [GO:0016020]	295.1
Sterol	plasma membrane [GO:0005886]	295.1
Sterol	postsynaptic membrane [GO:0045211]	295.1
Sterol	presynaptic membrane [GO:0042734]	295.1
Sterol	presynaptic active zone [GO:0048786]	295.1
Sterol	periplasmic space [GO:0042597]	295.1
Sterol	intermediate filament [GO:0005882]	295.1
Sterol	asymmetric synapse [GO:0032279]	295.1
Sterol	membrane [GO:0016020]	445.66
Sterol	intracellular membrane-bounded organelle [GO:0043231]	445.66
Sterol	endoplasmic reticulum [GO:0005783]	445.66
Sterol	endoplasmic reticulum membrane [GO:0005789]	445.66
Sterol	heterochromatin [GO:0000792]	786.58
Sterol	perinuclear region of cytoplasm [GO:0048471]	786.58
Sterol	dense fibrillar component [GO:0001651]	786.58
Sterol	receptor complex [GO:0043235]	786.58
Sterol	euchromatin [GO:0000791]	786.58
Sterol	nuclear matrix [GO:0016363]	786.58
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	786.58
Sterol	T-tubule [GO:0030315]	786.58
Sterol	nucleus [GO:0005634]	786.58
Sterol	protein-containing complex [GO:0032991]	541.65
Sterol	cytosol [GO:0005829]	541.65
Sterol	nucleoplasm [GO:0005654]	541.65
Sterol	membrane [GO:0016020]	541.65
Sterol	plasma membrane [GO:0005886]	541.65
Sterol	euchromatin [GO:0000791]	541.65
Sterol	chromatin [GO:0000785]	541.65
Sterol	transcription regulator complex [GO:0005667]	541.65
Sterol	nucleus [GO:0005634]	541.65
Sterol	cytoplasm [GO:0005737]	541.65
Sterol	Golgi apparatus [GO:0005794]	541.65
Sterol	endoplasmic reticulum [GO:0005783]	296.05
Sterol	glutamatergic synapse [GO:0098978]	296.05
Sterol	membrane [GO:0016020]	296.05
Sterol	endoplasmic reticulum membrane [GO:0005789]	296.05
Sterol	AMPA glutamate receptor complex [GO:0032281]	296.05
Sterol	membrane [GO:0016020]	331.55
Sterol	proton-transporting V-type ATPase complex [GO:0033176]	331.55
Sterol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	331.55
Sterol	transmembrane transporter complex [GO:1902495]	331.55
Sterol	synaptic vesicle membrane [GO:0030672]	331.55
Sterol	synaptic vesicle [GO:0008021]	331.55
Sterol	clathrin-coated vesicle membrane [GO:0030665]	331.55
Sterol	respiratory chain complex IV [GO:0045277]	627.93
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	627.93
Sterol	mitochondrial inner membrane [GO:0005743]	263.77
Sterol	respiratory chain complex IV [GO:0045277]	263.77
Sterol	membrane [GO:0016020]	870.02
Sterol	basolateral plasma membrane [GO:0016323]	870.02
Sterol	apical plasma membrane [GO:0016324]	870.02
Sterol	basal plasma membrane [GO:0009925]	870.02
Sterol	plasma membrane [GO:0005886]	870.02
Sterol	presynapse [GO:0098793]	870.02
Sterol	lateral plasma membrane [GO:0016328]	870.02
Sterol	peroxisomal membrane [GO:0005778]	585.36
Sterol	membrane [GO:0016020]	118.46
Sterol	endoplasmic reticulum membrane [GO:0005789]	118.46
Sterol	endoplasmic reticulum [GO:0005783]	118.46
Sterol	plasma membrane [GO:0005886]	224.01
Sterol	potassium:proton exchanging ATPase complex [GO:0005889]	224.01
Sterol	apical plasma membrane [GO:0016324]	224.01
Sterol	membrane [GO:0016020]	391.31
Sterol	proton-transporting V-type ATPase complex [GO:0033176]	391.31
Sterol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	391.31
Sterol	transmembrane transporter complex [GO:1902495]	391.31
Sterol	synaptic vesicle membrane [GO:0030672]	391.31
Sterol	synaptic vesicle [GO:0008021]	391.31
Sterol	clathrin-coated vesicle membrane [GO:0030665]	391.31
Sterol	plasma membrane [GO:0005886]	1145.54
Sterol	receptor complex [GO:0043235]	1145.54
Sterol	cytoplasm [GO:0005737]	1145.54
Sterol	endoplasmic reticulum [GO:0005783]	262.33
Sterol	glutamatergic synapse [GO:0098978]	262.33
Sterol	membrane [GO:0016020]	262.33
Sterol	endoplasmic reticulum membrane [GO:0005789]	262.33
Sterol	AMPA glutamate receptor complex [GO:0032281]	262.33
Sterol	cellular bud [GO:0005933]	768.61
Sterol	1,3-beta-D-glucan synthase complex [GO:0000148]	768.61
Sterol	fungal-type cell wall [GO:0009277]	768.61
Sterol	actin cortical patch [GO:0030479]	768.61
Sterol	plasma membrane [GO:0005886]	768.61
Sterol	mitochondrion [GO:0005739]	768.61
Sterol	cell periphery [GO:0071944]	768.61
Sterol	cellular bud neck [GO:0005935]	768.61
Sterol	cellular bud tip [GO:0005934]	768.61
Sterol	cytosol [GO:0005829]	557.89
Sterol	extracellular region [GO:0005576]	557.89
Sterol	extracellular space [GO:0005615]	557.89
Sterol	cortical cytoskeleton [GO:0030863]	297.66
Sterol	basolateral plasma membrane [GO:0016323]	297.66
Sterol	ankyrin-1 complex [GO:0170014]	297.66
Sterol	Z disc [GO:0030018]	297.66
Sterol	extracellular exosome [GO:0070062]	297.66
Sterol	plasma membrane [GO:0005886]	297.66
Sterol	membrane [GO:0016020]	297.66
Sterol	blood microparticle [GO:0072562]	297.66
Sterol	cytoplasmic side of plasma membrane [GO:0009898]	297.66
Sterol	plasma membrane [GO:0005886]	435.96
Sterol	host cell membrane [GO:0033644]	531.35
Sterol	membrane [GO:0016020]	531.35
Sterol	apical plasma membrane [GO:0016324]	504.19
Sterol	plasma membrane [GO:0005886]	504.19
Sterol	basolateral plasma membrane [GO:0016323]	504.19
Sterol	synapse [GO:0045202]	751.07
Sterol	plasma membrane [GO:0005886]	751.07
Sterol	dendrite [GO:0030425]	751.07
Sterol	plasma membrane [GO:0005886]	464.79
Sterol	plasma membrane [GO:0005886]	473.1
Sterol	apical plasma membrane [GO:0016324]	505.29
Sterol	mitochondrial membrane [GO:0031966]	505.29
Sterol	external side of apical plasma membrane [GO:0098591]	505.29
Sterol	nucleoplasm [GO:0005654]	505.29
Sterol	plasma membrane [GO:0005886]	505.29
Sterol	brush border membrane [GO:0031526]	505.29
Sterol	membrane raft [GO:0045121]	505.29
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	376.15
Sterol	respiratory chain complex IV [GO:0045277]	376.15
Sterol	ankyrin-1 complex [GO:0170014]	481.08
Sterol	cytosol [GO:0005829]	481.08
Sterol	plasma membrane [GO:0005886]	481.08
Sterol	membrane [GO:0016020]	481.08
Sterol	nucleoplasm [GO:0005654]	481.08
Sterol	protein-containing complex [GO:0032991]	978.08
Sterol	cytosol [GO:0005829]	978.08
Sterol	nucleoplasm [GO:0005654]	978.08
Sterol	membrane [GO:0016020]	978.08
Sterol	synapse [GO:0045202]	978.08
Sterol	nuclear speck [GO:0016607]	978.08
Sterol	spindle [GO:0005819]	978.08
Sterol	chromatin [GO:0000785]	978.08
Sterol	mitochondrial matrix [GO:0005759]	978.08
Sterol	nucleus [GO:0005634]	978.08
Sterol	cytoplasm [GO:0005737]	978.08
Sterol	microtubule organizing center [GO:0005815]	978.08
Sterol	plasma membrane [GO:0005886]	151.69
Sterol	endoplasmic reticulum [GO:0005783]	744.77
Sterol	endosome membrane [GO:0010008]	744.77
Sterol	synaptic vesicle [GO:0008021]	744.77
Sterol	early endosome [GO:0005769]	744.77
Sterol	Golgi membrane [GO:0000139]	744.77
Sterol	plasma membrane [GO:0005886]	744.77
Sterol	endoplasmic reticulum membrane [GO:0005789]	744.77
Sterol	membrane [GO:0016020]	744.77
Sterol	presynaptic membrane [GO:0042734]	744.77
Sterol	gamma-secretase complex [GO:0070765]	744.77
Sterol	Golgi cisterna membrane [GO:0032580]	744.77
Sterol	Golgi apparatus [GO:0005794]	744.77
Sterol	mitochondrion [GO:0005739]	1003.21
Sterol	mitochondrial inner membrane [GO:0005743]	1003.21
Sterol	mitochondrial matrix [GO:0005759]	1003.21
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	0.0
Sterol	respiratory chain complex IV [GO:0045277]	0.0
