class	GO_CC	pock_vol
Fatty Acyl	plasma membrane [GO:0005886]	881.99
Fatty Acyl	ATP-binding cassette (ABC) transporter complex [GO:0043190]	881.99
Fatty Acyl	plasma membrane protein complex [GO:0098797]	881.99
Fatty Acyl	cilium [GO:0005929]	397.73
Fatty Acyl	plasma membrane [GO:0005886]	397.73
Fatty Acyl	amylin receptor complex 3 [GO:0150058]	397.73
Fatty Acyl	amylin receptor complex 2 [GO:0150057]	397.73
Fatty Acyl	amylin receptor complex 1 [GO:0150056]	397.73
Fatty Acyl	axon [GO:0030424]	397.73
Fatty Acyl	acrosomal vesicle [GO:0001669]	397.73
Fatty Acyl	apical plasma membrane [GO:0016324]	170.05
Fatty Acyl	astrocyte projection [GO:0097449]	170.05
Fatty Acyl	cell surface [GO:0009986]	170.05
Fatty Acyl	plasma membrane [GO:0005886]	170.05
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	170.05
Fatty Acyl	calyx of Held [GO:0044305]	170.05
Fatty Acyl	Schaffer collateral - CA1 synapse [GO:0098685]	170.05
Fatty Acyl	neuronal cell body [GO:0043025]	170.05
Fatty Acyl	axon [GO:0030424]	170.05
Fatty Acyl	axon terminus [GO:0043679]	170.05
Fatty Acyl	postsynapse [GO:0098794]	170.05
Fatty Acyl	endoplasmic reticulum [GO:0005783]	170.05
Fatty Acyl	extracellular exosome [GO:0070062]	772.26
Fatty Acyl	cytoplasm [GO:0005737]	772.26
Fatty Acyl	protein-containing complex [GO:0032991]	772.26
Fatty Acyl	blood microparticle [GO:0072562]	772.26
Fatty Acyl	Golgi apparatus [GO:0005794]	772.26
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	772.26
Fatty Acyl	extracellular region [GO:0005576]	772.26
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	772.26
Fatty Acyl	extracellular space [GO:0005615]	772.26
Fatty Acyl	nucleus [GO:0005634]	772.26
Fatty Acyl	endoplasmic reticulum [GO:0005783]	772.26
Fatty Acyl	plasma membrane [GO:0005886]	213.92
Fatty Acyl	extracellular space [GO:0005615]	0.0
Fatty Acyl	cytosol [GO:0005829]	441.08
Fatty Acyl	fascia adherens [GO:0005916]	441.08
Fatty Acyl	contractile fiber [GO:0043292]	441.08
Fatty Acyl	Golgi membrane [GO:0000139]	441.08
Fatty Acyl	intercalated disc [GO:0014704]	441.08
Fatty Acyl	connexin complex [GO:0005922]	441.08
Fatty Acyl	focal adhesion [GO:0005925]	441.08
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	441.08
Fatty Acyl	apical plasma membrane [GO:0016324]	441.08
Fatty Acyl	plasma membrane [GO:0005886]	441.08
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	441.08
Fatty Acyl	membrane raft [GO:0045121]	441.08
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	441.08
Fatty Acyl	lateral plasma membrane [GO:0016328]	441.08
Fatty Acyl	tight junction [GO:0070160]	441.08
Fatty Acyl	cytoplasm [GO:0005737]	441.08
Fatty Acyl	Golgi apparatus [GO:0005794]	441.08
Fatty Acyl	mitochondrion [GO:0005739]	441.08
Fatty Acyl	cell junction [GO:0030054]	441.08
Fatty Acyl	gap junction [GO:0005921]	441.08
Fatty Acyl	intermediate filament [GO:0005882]	441.08
Fatty Acyl	cell-cell contact zone [GO:0044291]	441.08
Fatty Acyl	nucleoplasm [GO:0005654]	441.08
Fatty Acyl	nucleus [GO:0005634]	441.08
Fatty Acyl	membrane [GO:0016020]	107.53
Fatty Acyl	cytoplasmic vesicle [GO:0031410]	876.46
Fatty Acyl	extracellular region [GO:0005576]	876.46
Fatty Acyl	sigma factor antagonist complex [GO:1903865]	807.32
Fatty Acyl	plasma membrane [GO:0005886]	807.32
Fatty Acyl	outer membrane-bounded periplasmic space [GO:0030288]	807.32
Fatty Acyl	extracellular region [GO:0005576]	147.83
Fatty Acyl	cytosol [GO:0005829]	147.83
Fatty Acyl	plasma membrane [GO:0005886]	147.83
Fatty Acyl	focal adhesion [GO:0005925]	529.33
Fatty Acyl	extracellular region [GO:0005576]	529.33
Fatty Acyl	extracellular exosome [GO:0070062]	529.33
Fatty Acyl	centrosome [GO:0005813]	529.33
Fatty Acyl	cell surface [GO:0009986]	529.33
Fatty Acyl	perinuclear region of cytoplasm [GO:0048471]	529.33
Fatty Acyl	plasma membrane [GO:0005886]	529.33
