class	GO_CC	pock_vol
Sphingolipid	cytoplasm [GO:0005737]	598.02
Sphingolipid	cytosol [GO:0005829]	598.02
Sphingolipid	plasma membrane [GO:0005886]	343.93
Sphingolipid	alpha-beta T cell receptor complex [GO:0042105]	343.93
Sphingolipid	late endosome [GO:0005770]	1743.33
Sphingolipid	endoplasmic reticulum [GO:0005783]	1743.33
Sphingolipid	cytoplasm [GO:0005737]	1743.33
Sphingolipid	endosome membrane [GO:0010008]	1743.33
Sphingolipid	lysosome [GO:0005764]	1743.33
Sphingolipid	early endosome [GO:0005769]	1743.33
Sphingolipid	extracellular space [GO:0005615]	1743.33
Sphingolipid	external side of plasma membrane [GO:0009897]	1743.33
Sphingolipid	lysosomal membrane [GO:0005765]	1743.33
Sphingolipid	cell surface [GO:0009986]	1743.33
Sphingolipid	late endosome [GO:0005770]	593.59
Sphingolipid	endoplasmic reticulum [GO:0005783]	593.59
Sphingolipid	cytoplasm [GO:0005737]	593.59
Sphingolipid	endosome membrane [GO:0010008]	593.59
Sphingolipid	lysosome [GO:0005764]	593.59
Sphingolipid	early endosome [GO:0005769]	593.59
Sphingolipid	extracellular space [GO:0005615]	593.59
Sphingolipid	external side of plasma membrane [GO:0009897]	593.59
Sphingolipid	lysosomal membrane [GO:0005765]	593.59
Sphingolipid	cell surface [GO:0009986]	593.59
Sphingolipid	cytosol [GO:0005829]	606.46
Sphingolipid	plasma membrane [GO:0005886]	969.15
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	969.15
Sphingolipid	axon [GO:0030424]	969.15
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	969.15
Sphingolipid	membrane raft [GO:0045121]	1988.32
Sphingolipid	endosome membrane [GO:0010008]	1988.32
Sphingolipid	plasma membrane [GO:0005886]	1988.32
Sphingolipid	extracellular space [GO:0005615]	1988.32
Sphingolipid	external side of plasma membrane [GO:0009897]	1988.32
Sphingolipid	apical plasma membrane [GO:0016324]	253.44
Sphingolipid	astrocyte projection [GO:0097449]	253.44
Sphingolipid	cell surface [GO:0009986]	253.44
Sphingolipid	plasma membrane [GO:0005886]	253.44
