class	GO_CC	pock_vol
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	967.89
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	967.89
Glycerophospholipid	photosystem II [GO:0009523]	784.13
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	784.13
Glycerophospholipid	photosystem II [GO:0009523]	784.13
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	784.13
Glycerophospholipid	photosystem II [GO:0009523]	590.24
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	590.24
Glycerophospholipid	photosystem II [GO:0009523]	590.24
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	590.24
Glycerophospholipid	mitochondrion [GO:0005739]	414.71
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	414.71
Glycerophospholipid	cytoplasm [GO:0005737]	414.71
Glycerophospholipid	mitochondrial respirasome [GO:0005746]	414.71
Glycerophospholipid	nucleoplasm [GO:0005654]	414.71
Glycerophospholipid	mitochondrion [GO:0005739]	498.22
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	355.22
Glycerophospholipid	membrane [GO:0016020]	662.14
Glycerophospholipid	methane monooxygenase complex [GO:0015050]	662.14
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	305.27
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	305.27
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	793.31
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	793.31
Glycerophospholipid	membrane [GO:0016020]	524.87
Glycerophospholipid	Z disc [GO:0030018]	524.87
Glycerophospholipid	ankyrin-1 complex [GO:0170014]	524.87
Glycerophospholipid	extracellular exosome [GO:0070062]	524.87
Glycerophospholipid	plasma membrane [GO:0005886]	524.87
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	524.87
Glycerophospholipid	blood microparticle [GO:0072562]	524.87
Glycerophospholipid	cytoplasmic side of plasma membrane [GO:0009898]	524.87
Glycerophospholipid	cortical cytoskeleton [GO:0030863]	524.87
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	1516.61
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	1516.61
Glycerophospholipid	plasma membrane [GO:0005886]	219.6
Glycerophospholipid	dendrite [GO:0030425]	219.6
Glycerophospholipid	calcium channel complex [GO:0034704]	219.6
Glycerophospholipid	growth cone [GO:0030426]	219.6
Glycerophospholipid	cation channel complex [GO:0034703]	219.6
Glycerophospholipid	neuronal cell body [GO:0043025]	219.6
Glycerophospholipid	mitochondrion [GO:0005739]	458.44
Glycerophospholipid	mitochondrial matrix [GO:0005759]	458.44
Glycerophospholipid	photosystem II [GO:0009523]	732.96
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	732.96
Glycerophospholipid	organelle inner membrane [GO:0019866]	792.52
Glycerophospholipid	plasma membrane [GO:0005886]	792.52
Glycerophospholipid	plasma membrane light-harvesting complex [GO:0030077]	792.52
Glycerophospholipid	photosystem II reaction center [GO:0009539]	131.77
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	131.77
Glycerophospholipid	photosystem II reaction center [GO:0009539]	131.77
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	131.77
Glycerophospholipid	plasma membrane [GO:0005886]	0.0
Glycerophospholipid	tertiary granule membrane [GO:0070821]	903.93
Glycerophospholipid	specific granule membrane [GO:0035579]	903.93
Glycerophospholipid	nuclear envelope [GO:0005635]	903.93
