class	GO_CC	pock_vol
Prenol	plasma membrane-derived photosystem I [GO:0030094]	312.27
Prenol	photosystem I reaction center [GO:0009538]	312.27
Prenol	plasma membrane-derived photosystem I [GO:0030094]	312.27
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	550.79
Prenol	photosystem I [GO:0009522]	550.79
Prenol	photosystem II [GO:0009523]	805.78
Prenol	chloroplast thylakoid membrane [GO:0009535]	805.78
Prenol	photosystem I [GO:0009522]	805.78
Prenol	protein farnesyltransferase complex [GO:0005965]	276.69
Prenol	microtubule associated complex [GO:0005875]	276.69
Prenol	cytoplasm [GO:0005737]	276.69
Prenol	CAAX-protein geranylgeranyltransferase complex [GO:0005953]	276.69
Prenol	plasma membrane light-harvesting complex [GO:0030077]	546.24
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	546.24
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	969.13
Prenol	photosystem I [GO:0009522]	969.13
Prenol	photosystem II [GO:0009523]	1331.32
Prenol	chloroplast thylakoid membrane [GO:0009535]	1331.32
Prenol	plasma membrane light-harvesting complex [GO:0030077]	1398.88
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	1398.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	635.71
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	635.71
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	584.62
Prenol	photosystem I [GO:0009522]	584.62
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	584.62
Prenol	photosystem I [GO:0009522]	584.62
Prenol	plasma membrane light-harvesting complex [GO:0030077]	1510.0
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	1510.0
Prenol	photosystem II reaction center [GO:0009539]	585.77
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	585.77
Prenol	photosystem II reaction center [GO:0009539]	585.77
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	585.77
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	521.17
Prenol	photosystem I [GO:0009522]	521.17
Prenol	plasma membrane light-harvesting complex [GO:0030077]	375.7
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	375.7
Prenol	photosystem II [GO:0009523]	757.16
Prenol	chloroplast thylakoid membrane [GO:0009535]	757.16
Prenol	photosystem I [GO:0009522]	757.16
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	490.82
Prenol	photosystem I [GO:0009522]	490.82
Prenol	plasma membrane [GO:0005886]	461.7
Prenol	plasma membrane light-harvesting complex [GO:0030077]	461.7
Prenol	acetolactate synthase complex [GO:0005948]	194.03
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	777.75
Prenol	photosystem I [GO:0009522]	777.75
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	376.76
Prenol	photosystem I [GO:0009522]	376.76
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	555.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	555.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	302.95
Prenol	plasma membrane-derived photosystem I [GO:0030094]	302.95
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	302.95
Prenol	plasma membrane-derived photosystem I [GO:0030094]	302.95
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	0.0
Prenol	photosystem I [GO:0009522]	0.0
Prenol	endoplasmic reticulum [GO:0005783]	855.85
Prenol	cytosol [GO:0005829]	855.85
Prenol	extracellular exosome [GO:0070062]	855.85
Prenol	nucleoplasm [GO:0005654]	855.85
Prenol	nucleus [GO:0005634]	855.85
Prenol	cytoplasm [GO:0005737]	855.85
Prenol	photosystem II [GO:0009523]	637.32
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	637.32
Prenol	photosystem II [GO:0009523]	637.32
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	637.32
Prenol	photosystem I reaction center [GO:0009538]	732.54
Prenol	photosystem I reaction center [GO:0009538]	732.54
Prenol	photosystem II [GO:0009523]	585.17
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	585.17
Prenol	plasma membrane light-harvesting complex [GO:0030077]	578.16
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	578.16
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	331.09
Prenol	photosystem I [GO:0009522]	331.09
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	331.09
Prenol	photosystem I [GO:0009522]	331.09
Prenol	membrane [GO:0016020]	0.0
Prenol	light-harvesting complex [GO:0030076]	0.0
Prenol	plastid [GO:0009536]	0.0
Prenol	photosystem II [GO:0009523]	718.62
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	718.62
Prenol	photosystem II [GO:0009523]	718.62
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	718.62
Prenol	phycobilisome [GO:0030089]	1178.11
Prenol	photosystem I reaction center [GO:0009538]	468.2
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	368.01
Prenol	photosystem II reaction center [GO:0009539]	368.01
Prenol	membrane [GO:0016020]	498.69
Prenol	photosystem II [GO:0009523]	567.58
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	567.58
Prenol	plasma membrane [GO:0005886]	251.48
Prenol	plasma membrane light-harvesting complex [GO:0030077]	251.48
Prenol	photosystem II [GO:0009523]	664.49
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	664.49
Prenol	photosystem II [GO:0009523]	664.49
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	664.49
Prenol	chloroplast thylakoid membrane [GO:0009535]	339.01
Prenol	photosystem I [GO:0009522]	339.01
Prenol	photosystem II [GO:0009523]	677.71
Prenol	chloroplast thylakoid membrane [GO:0009535]	677.71
Prenol	photosystem I [GO:0009522]	677.71
Prenol	photosystem II [GO:0009523]	725.03
Prenol	chloroplast thylakoid membrane [GO:0009535]	725.03
Prenol	photosystem II [GO:0009523]	725.03
Prenol	chloroplast thylakoid membrane [GO:0009535]	725.03
Prenol	membrane [GO:0016020]	504.36
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1513.82
Prenol	phycobilisome [GO:0030089]	1513.82
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	844.02
Prenol	photosystem II reaction center [GO:0009539]	844.02
Prenol	membrane [GO:0016020]	495.68
Prenol	membrane [GO:0016020]	1297.85
Prenol	light-harvesting complex [GO:0030076]	1297.85
Prenol	plastid [GO:0009536]	1297.85
Prenol	plasma membrane [GO:0005886]	467.42
Prenol	photosystem II reaction center [GO:0009539]	875.86
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	875.86
Prenol	photosystem II reaction center [GO:0009539]	875.86
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	875.86
Prenol	photosystem II [GO:0009523]	671.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	671.44
Prenol	photosystem II [GO:0009523]	671.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	671.44
Prenol	photosystem II [GO:0009523]	483.47
Prenol	photosystem I [GO:0009522]	483.47
Prenol	thylakoid light-harvesting complex [GO:0009503]	483.47
Prenol	photosystem II [GO:0009523]	483.47
Prenol	photosystem I [GO:0009522]	483.47
Prenol	thylakoid light-harvesting complex [GO:0009503]	483.47
Prenol	photosystem II [GO:0009523]	745.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	745.45
Prenol	photosystem II [GO:0009523]	1577.09
Prenol	chloroplast thylakoid membrane [GO:0009535]	1577.09
Prenol	photosystem I [GO:0009522]	1577.09
Prenol	chloroplast thylakoid membrane [GO:0009535]	704.75
Prenol	photosystem I [GO:0009522]	704.75
Prenol	photosystem II [GO:0009523]	307.47
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	307.47
Prenol	photosystem II [GO:0009523]	307.47
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	307.47
Prenol	dendrite [GO:0030425]	816.15
Prenol	dendritic spine membrane [GO:0032591]	816.15
Prenol	neuron projection [GO:0043005]	816.15
Prenol	plasma membrane [GO:0005886]	816.15
Prenol	membrane [GO:0016020]	816.15
Prenol	postsynaptic membrane [GO:0045211]	816.15
Prenol	external side of plasma membrane [GO:0009897]	816.15
Prenol	neuronal cell body [GO:0043025]	816.15
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	447.41
Prenol	cytochrome b6f complex [GO:0009512]	447.41
Prenol	plasma membrane [GO:0005886]	290.83
Prenol	organelle inner membrane [GO:0019866]	290.83
Prenol	plasma membrane light-harvesting complex [GO:0030077]	290.83
Prenol	photosystem II [GO:0009523]	772.8
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	772.8
Prenol	photosystem II [GO:0009523]	772.8
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	772.8
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	741.76
Prenol	plasma membrane-derived photosystem I [GO:0030094]	741.76
Prenol	cyanelle thylakoid membrane [GO:0033115]	497.95
Prenol	photosystem I [GO:0009522]	497.95
Prenol	plasma membrane light-harvesting complex [GO:0030077]	486.59
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	486.59
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	772.71
Prenol	photosystem I [GO:0009522]	772.71
Prenol	photosystem II [GO:0009523]	761.98
Prenol	chloroplast thylakoid membrane [GO:0009535]	761.98
Prenol	photosystem I [GO:0009522]	761.98
Prenol	chloroplast thylakoid membrane [GO:0009535]	643.7
Prenol	photosystem I [GO:0009522]	643.7
Prenol	photosystem II reaction center [GO:0009539]	644.59
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	644.59
Prenol	photosystem II reaction center [GO:0009539]	644.59
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	644.59
Prenol	photosystem II [GO:0009523]	463.36
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	463.36
Prenol	photosystem II [GO:0009523]	463.36
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	463.36
Prenol	plasma membrane [GO:0005886]	848.33
Prenol	plasma membrane light-harvesting complex [GO:0030077]	848.33
Prenol	photosystem II [GO:0009523]	1309.66
Prenol	chloroplast thylakoid membrane [GO:0009535]	1309.66
Prenol	photosystem I [GO:0009522]	1309.66
Prenol	photosystem II [GO:0009523]	190.91
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	190.91
Prenol	chloroplast thylakoid membrane [GO:0009535]	457.22
Prenol	photosystem I [GO:0009522]	457.22
Prenol	membrane [GO:0016020]	205.76
Prenol	mitochondrion [GO:0005739]	205.76
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	106.08
Prenol	photosystem I [GO:0009522]	106.08
Prenol	cyanelle thylakoid membrane [GO:0033115]	484.12
Prenol	photosystem I reaction center [GO:0009538]	484.12
Prenol	plasma membrane [GO:0005886]	333.07
Prenol	plasma membrane light-harvesting complex [GO:0030077]	333.07
Prenol	plasma membrane [GO:0005886]	333.07
Prenol	organelle inner membrane [GO:0019866]	333.07
Prenol	plasma membrane light-harvesting complex [GO:0030077]	333.07
Prenol	chloroplast thylakoid membrane [GO:0009535]	512.9
Prenol	photosystem I [GO:0009522]	512.9
Prenol	photosystem II [GO:0009523]	542.45
Prenol	chloroplast thylakoid membrane [GO:0009535]	542.45
Prenol	photosystem I [GO:0009522]	542.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	637.73
Prenol	photosystem I reaction center [GO:0009538]	637.73
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	637.73
Prenol	photosystem I [GO:0009522]	637.73
Prenol	host cell nucleus [GO:0042025]	175.53
Prenol	host cell endoplasmic reticulum membrane [GO:0044167]	175.53
Prenol	host cell endoplasmic reticulum-Golgi intermediate compartment [GO:0044172]	175.53
Prenol	host cell Golgi apparatus [GO:0044177]	175.53
Prenol	host cell endosome [GO:0044174]	175.53
Prenol	membrane [GO:0016020]	175.53
Prenol	double membrane vesicle viral factory outer membrane [GO:0062243]	175.53
Prenol	host cell perinuclear region of cytoplasm [GO:0044220]	175.53
Prenol	collagen-containing extracellular matrix [GO:0062023]	112.72
Prenol	protein-containing complex [GO:0032991]	112.72
Prenol	extracellular space [GO:0005615]	112.72
Prenol	extracellular region [GO:0005576]	112.72
Prenol	mitochondrial respiratory chain complex I [GO:0005747]	702.7
Prenol	mitochondrial inner membrane [GO:0005743]	702.7
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	709.68
Prenol	photosystem I reaction center [GO:0009538]	709.68
Prenol	plasma membrane-derived photosystem I [GO:0030094]	709.68
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	709.68
Prenol	photosystem I reaction center [GO:0009538]	709.68
Prenol	plasma membrane-derived photosystem I [GO:0030094]	709.68
Prenol	photosystem II [GO:0009523]	839.04
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	839.04
Prenol	photosystem II [GO:0009523]	839.04
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	839.04
Prenol	plasma membrane light-harvesting complex [GO:0030077]	1031.3
Prenol	membrane [GO:0016020]	1031.3
Prenol	chloroplast thylakoid membrane [GO:0009535]	412.98
Prenol	photosystem I [GO:0009522]	412.98
Prenol	membrane [GO:0016020]	1144.01
Prenol	mitochondrion [GO:0005739]	1144.01
Prenol	membrane [GO:0016020]	1144.01
Prenol	mitochondrion [GO:0005739]	1144.01
Prenol	membrane [GO:0016020]	1144.01
Prenol	mitochondrion [GO:0005739]	1144.01
Prenol	photosystem II [GO:0009523]	1147.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1147.89
Prenol	photosystem II [GO:0009523]	1147.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1147.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	529.03
Prenol	photosystem I reaction center [GO:0009538]	529.03
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	529.03
Prenol	photosystem I [GO:0009522]	529.03
Prenol	photosystem II [GO:0009523]	458.79
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	458.79
Prenol	photosystem II [GO:0009523]	458.79
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	458.79
Prenol	photosystem II [GO:0009523]	1321.75
Prenol	chloroplast thylakoid membrane [GO:0009535]	1321.75
Prenol	photosystem I [GO:0009522]	1321.75
Prenol	photosystem II [GO:0009523]	665.96
Prenol	plasma membrane [GO:0005886]	634.19
Prenol	plasma membrane light-harvesting complex [GO:0030077]	634.19
Prenol	cytochrome b6f complex [GO:0009512]	120.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	120.45
Prenol	plasma membrane [GO:0005886]	512.05
Prenol	plasma membrane light-harvesting complex [GO:0030077]	512.05
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	562.42
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	562.42
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	562.42
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	562.42
Prenol	photosystem II [GO:0009523]	787.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	787.69
Prenol	photosystem II [GO:0009523]	787.69
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	787.69
Prenol	thylakoid membrane [GO:0042651]	1066.82
Prenol	plastid [GO:0009536]	1066.82
Prenol	photosystem I [GO:0009522]	1066.82
Prenol	photosystem II [GO:0009523]	616.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	616.5
Prenol	photosystem II [GO:0009523]	616.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	616.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	688.51
Prenol	photosystem I [GO:0009522]	688.51
Prenol	photosystem II [GO:0009523]	1205.59
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1205.59
Prenol	photosystem II [GO:0009523]	1205.59
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1205.59
Prenol	photosystem II [GO:0009523]	248.38
Prenol	chloroplast thylakoid membrane [GO:0009535]	248.38
Prenol	photosystem I [GO:0009522]	248.38
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1172.04
Prenol	photosystem II [GO:0009523]	1172.04
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	0.0
Prenol	plasma membrane-derived photosystem I [GO:0030094]	0.0
Prenol	membrane [GO:0016020]	452.28
Prenol	photosystem II [GO:0009523]	824.91
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	824.91
Prenol	photosystem II [GO:0009523]	824.91
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	824.91
Prenol	photosystem II [GO:0009523]	522.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	522.89
Prenol	photosystem II [GO:0009523]	522.89
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	522.89
Prenol	plastid [GO:0009536]	639.21
Prenol	photosystem I reaction center [GO:0009538]	639.21
Prenol	chloroplast thylakoid membrane [GO:0009535]	626.58
Prenol	photosystem I [GO:0009522]	626.58
Prenol	mitochondrion [GO:0005739]	857.22
Prenol	plasma membrane light-harvesting complex [GO:0030077]	1026.44
Prenol	membrane [GO:0016020]	1026.44
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	790.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	790.37
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	790.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	790.37
Prenol	plasma membrane-derived photosystem I [GO:0030094]	683.63
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	683.63
Prenol	chloroplast thylakoid membrane [GO:0009535]	864.98
Prenol	photosystem I [GO:0009522]	864.98
Prenol	photosystem II [GO:0009523]	829.25
Prenol	chloroplast thylakoid membrane [GO:0009535]	829.25
Prenol	photosystem I [GO:0009522]	829.25
Prenol	photosystem II [GO:0009523]	759.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	759.45
Prenol	photosystem II [GO:0009523]	759.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	759.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	0.0
Prenol	photosystem II reaction center [GO:0009539]	0.0
Prenol	photosystem I [GO:0009522]	119.11
Prenol	photosystem I reaction center [GO:0009538]	332.33
Prenol	chloroplast thylakoid lumen [GO:0009543]	332.33
Prenol	photosystem II [GO:0009523]	713.59
Prenol	thylakoid membrane [GO:0042651]	713.59
Prenol	chloroplast [GO:0009507]	713.59
Prenol	photosystem II [GO:0009523]	713.59
Prenol	thylakoid membrane [GO:0042651]	713.59
Prenol	chloroplast [GO:0009507]	713.59
Prenol	membrane [GO:0016020]	505.71
Prenol	chloroplast [GO:0009507]	505.71
Prenol	light-harvesting complex [GO:0030076]	505.71
Prenol	thylakoid [GO:0009579]	505.71
Prenol	plasma membrane [GO:0005886]	94.64
Prenol	organelle inner membrane [GO:0019866]	94.64
Prenol	plasma membrane light-harvesting complex [GO:0030077]	94.64
Prenol	photosystem II [GO:0009523]	338.87
Prenol	chloroplast thylakoid membrane [GO:0009535]	338.87
Prenol	photosystem I [GO:0009522]	338.87
Prenol	photosystem II [GO:0009523]	338.87
Prenol	chloroplast thylakoid membrane [GO:0009535]	338.87
Prenol	photosystem I [GO:0009522]	338.87
Prenol	plasma membrane light-harvesting complex [GO:0030077]	426.13
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	426.13
Prenol	plasma membrane light-harvesting complex [GO:0030077]	464.52
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	464.52
Prenol	plasma membrane light-harvesting complex [GO:0030077]	250.06
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	250.06
Prenol	photosystem II reaction center [GO:0009539]	479.25
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	479.25
Prenol	photosystem II reaction center [GO:0009539]	479.25
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	479.25
Prenol	plasma membrane [GO:0005886]	452.28
Prenol	plasma membrane [GO:0005886]	286.8
Prenol	organelle inner membrane [GO:0019866]	286.8
Prenol	plasma membrane light-harvesting complex [GO:0030077]	286.8
Prenol	photosystem II [GO:0009523]	643.42
Prenol	chloroplast thylakoid membrane [GO:0009535]	643.42
Prenol	photosystem I [GO:0009522]	643.42
Prenol	photosystem II [GO:0009523]	643.42
Prenol	chloroplast thylakoid membrane [GO:0009535]	643.42
Prenol	photosystem I [GO:0009522]	643.42
Prenol	photosystem II [GO:0009523]	912.44
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	912.44
Prenol	plasma membrane [GO:0005886]	233.04
Prenol	plasma membrane light-harvesting complex [GO:0030077]	233.04
Prenol	photosystem I reaction center [GO:0009538]	704.0
Prenol	photosystem II [GO:0009523]	661.43
Prenol	thylakoid membrane [GO:0042651]	661.43
Prenol	chloroplast [GO:0009507]	661.43
Prenol	photosystem II [GO:0009523]	661.43
Prenol	thylakoid membrane [GO:0042651]	661.43
Prenol	chloroplast [GO:0009507]	661.43
Prenol	membrane [GO:0016020]	1048.06
Prenol	plastid [GO:0009536]	1048.06
Prenol	light-harvesting complex [GO:0030076]	1048.06
Prenol	plasma membrane [GO:0005886]	234.98
Prenol	organelle inner membrane [GO:0019866]	234.98
Prenol	plasma membrane light-harvesting complex [GO:0030077]	234.98
Prenol	photosystem II [GO:0009523]	873.93
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	873.93
Prenol	photosystem II [GO:0009523]	873.93
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	873.93
Prenol	photosystem II [GO:0009523]	1063.15
Prenol	chloroplast thylakoid membrane [GO:0009535]	1063.15
Prenol	photosystem II [GO:0009523]	1063.15
Prenol	chloroplast thylakoid membrane [GO:0009535]	1063.15
Prenol	plasma membrane [GO:0005886]	154.35
Prenol	organelle inner membrane [GO:0019866]	154.35
Prenol	plasma membrane light-harvesting complex [GO:0030077]	154.35
Prenol	plasma membrane [GO:0005886]	292.98
Prenol	organelle inner membrane [GO:0019866]	292.98
Prenol	plasma membrane light-harvesting complex [GO:0030077]	292.98
Prenol	phycobilisome [GO:0030089]	1340.8
Prenol	photosystem II [GO:0009523]	1167.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1167.67
Prenol	photosystem II [GO:0009523]	1167.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1167.67
Prenol	photosystem II [GO:0009523]	572.08
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	572.08
Prenol	photosystem II reaction center [GO:0009539]	572.08
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	572.08
Prenol	plasma membrane [GO:0005886]	298.82
Prenol	organelle inner membrane [GO:0019866]	298.82
Prenol	plasma membrane light-harvesting complex [GO:0030077]	298.82
Prenol	photosystem II [GO:0009523]	825.49
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	825.49
Prenol	photosystem II [GO:0009523]	825.49
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	825.49
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	160.43
Prenol	photosystem I reaction center [GO:0009538]	160.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	160.43
Prenol	photosystem I reaction center [GO:0009538]	160.43
Prenol	membrane [GO:0016020]	1367.16
Prenol	plastid [GO:0009536]	1367.16
Prenol	light-harvesting complex [GO:0030076]	1367.16
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	751.78
Prenol	photosystem I [GO:0009522]	751.78
Prenol	extracellular space [GO:0005615]	696.06
Prenol	photosystem II [GO:0009523]	915.59
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	915.59
Prenol	photosystem II [GO:0009523]	915.59
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	915.59
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	1385.34
Prenol	plasma membrane light-harvesting complex [GO:0030077]	1385.34
Prenol	membrane [GO:0016020]	1098.16
Prenol	mitochondrion [GO:0005739]	1098.16
Prenol	membrane [GO:0016020]	1098.16
Prenol	mitochondrion [GO:0005739]	1098.16
Prenol	membrane [GO:0016020]	1098.16
Prenol	mitochondrion [GO:0005739]	1098.16
Prenol	photosystem II [GO:0009523]	996.53
Prenol	chloroplast thylakoid membrane [GO:0009535]	996.53
Prenol	photosystem I [GO:0009522]	996.53
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	1102.47
Prenol	photosystem I [GO:0009522]	1102.47
Prenol	photosystem II [GO:0009523]	607.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	607.37
Prenol	photosystem II [GO:0009523]	607.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	607.37
Prenol	chloroplast thylakoid membrane [GO:0009535]	644.92
Prenol	photosystem I [GO:0009522]	644.92
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	446.67
Prenol	photosystem I [GO:0009522]	446.67
Prenol	membrane [GO:0016020]	1531.38
Prenol	plastid [GO:0009536]	1531.38
Prenol	light-harvesting complex [GO:0030076]	1531.38
Prenol	photosystem II [GO:0009523]	701.55
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	701.55
Prenol	photosystem II [GO:0009523]	701.55
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	701.55
Prenol	lipid droplet [GO:0005811]	616.06
Prenol	nucleus [GO:0005634]	322.58
Prenol	cytosol [GO:0005829]	322.58
Prenol	photosystem II [GO:0009523]	660.96
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	660.96
Prenol	photosystem II [GO:0009523]	660.96
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	660.96
Prenol	chloroplast thylakoid membrane [GO:0009535]	756.32
Prenol	photosystem I [GO:0009522]	756.32
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	650.95
Prenol	photosystem I [GO:0009522]	650.95
Prenol	photosystem II [GO:0009523]	386.66
Prenol	chloroplast thylakoid membrane [GO:0009535]	386.66
Prenol	photosystem I [GO:0009522]	386.66
Prenol	photosystem II [GO:0009523]	788.84
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	788.84
Prenol	photosystem II [GO:0009523]	788.84
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	788.84
Prenol	organelle inner membrane [GO:0019866]	365.03
Prenol	plasma membrane [GO:0005886]	365.03
Prenol	plasma membrane light-harvesting complex [GO:0030077]	365.03
Prenol	membrane [GO:0016020]	852.45
Prenol	membrane [GO:0016020]	852.45
Prenol	photosystem II [GO:0009523]	1445.5
Prenol	chloroplast thylakoid membrane [GO:0009535]	1445.5
Prenol	photosystem I [GO:0009522]	1445.5
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	689.77
Prenol	photosystem I reaction center [GO:0009538]	689.77
Prenol	photosystem II [GO:0009523]	474.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	474.44
Prenol	photosystem II [GO:0009523]	474.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	474.44
Prenol	plasma membrane [GO:0005886]	212.48
Prenol	organelle inner membrane [GO:0019866]	212.48
Prenol	plasma membrane light-harvesting complex [GO:0030077]	212.48
Prenol	protein farnesyltransferase complex [GO:0005965]	329.37
Prenol	microtubule associated complex [GO:0005875]	329.37
Prenol	cytoplasm [GO:0005737]	329.37
Prenol	CAAX-protein geranylgeranyltransferase complex [GO:0005953]	329.37
Prenol	chloroplast thylakoid membrane [GO:0009535]	516.58
Prenol	photosystem I [GO:0009522]	516.58
Prenol	photosystem II reaction center [GO:0009539]	229.01
