class	pock_vol
Glycerophospholipid	578.26
Glycerophospholipid	699.65
Glycerophospholipid	528.88
Glycerophospholipid	259.84
Glycerophospholipid	1491.26
Glycerophospholipid	709.82
Glycerophospholipid	494.21
Glycerophospholipid	1351.03
Glycerophospholipid	641.5
Glycerophospholipid	1394.81
Glycerophospholipid	598.33
Glycerophospholipid	0.0
Glycerophospholipid	842.13
Glycerophospholipid	1232.61
Glycerophospholipid	240.91
Glycerophospholipid	487.37
Glycerophospholipid	382.29
Glycerophospholipid	437.34
Glycerophospholipid	917.75
Glycerophospholipid	814.45
Glycerophospholipid	281.47
Glycerophospholipid	651.65
Glycerophospholipid	288.15
Glycerophospholipid	975.19
Glycerophospholipid	316.54
Glycerophospholipid	0.0
Glycerophospholipid	1309.85
Glycerophospholipid	307.36
Glycerophospholipid	251.38
Glycerophospholipid	0.0
Glycerophospholipid	1310.28
Glycerophospholipid	294.57
Glycerophospholipid	1361.79
Glycerophospholipid	454.36
Glycerophospholipid	81.9
Glycerophospholipid	1288.29
Glycerophospholipid	428.77
Glycerophospholipid	511.31
Glycerophospholipid	737.97
Glycerophospholipid	897.05
Glycerophospholipid	1039.13
Glycerophospholipid	333.74
Glycerophospholipid	248.15
Glycerophospholipid	197.46
Glycerophospholipid	623.91
Glycerophospholipid	319.12
Glycerophospholipid	878.16
Glycerophospholipid	720.16
Glycerophospholipid	1495.75
Glycerophospholipid	459.53
Glycerophospholipid	169.65
Glycerophospholipid	1556.89
Glycerophospholipid	722.96
Glycerophospholipid	546.54
Glycerophospholipid	1138.08
Glycerophospholipid	582.13
Glycerophospholipid	978.94
Glycerophospholipid	204.95
Glycerophospholipid	1197.05
Glycerophospholipid	311.17
Glycerophospholipid	526.02
Glycerophospholipid	298.78
Glycerophospholipid	724.62
Glycerophospholipid	1505.8
Glycerophospholipid	249.95
Glycerophospholipid	326.35
Glycerophospholipid	1476.97
Glycerophospholipid	433.57
Glycerophospholipid	1352.6
Glycerophospholipid	1321.39
Glycerophospholipid	1056.74
Glycerophospholipid	63.29
Glycerophospholipid	1006.74
Glycerophospholipid	307.35
Glycerophospholipid	56.57
Glycerophospholipid	641.15
Glycerophospholipid	103.05
Glycerophospholipid	723.9
Glycerophospholipid	0.0
Glycerophospholipid	398.15
Glycerophospholipid	533.12
Glycerophospholipid	715.62
Glycerophospholipid	676.63
Glycerophospholipid	259.76
Glycerophospholipid	0.0
Glycerophospholipid	468.81
Glycerophospholipid	1581.2
Glycerophospholipid	0.0
Glycerophospholipid	763.93
Glycerophospholipid	636.72
Glycerophospholipid	548.69
Glycerophospholipid	467.63
Glycerophospholipid	621.6
Glycerophospholipid	0.0
Glycerophospholipid	209.79
Glycerophospholipid	468.65
Glycerophospholipid	129.36
Glycerophospholipid	663.29
Glycerophospholipid	243.55
Glycerophospholipid	540.35
Glycerophospholipid	1309.39
Glycerophospholipid	226.53
Glycerophospholipid	440.65
Glycerophospholipid	0.0
Glycerophospholipid	949.13
Glycerophospholipid	601.97
Glycerophospholipid	324.69
Glycerophospholipid	1202.4
Glycerophospholipid	631.38
Glycerophospholipid	466.53
Glycerophospholipid	163.79
Glycerophospholipid	427.32
Glycerophospholipid	1325.31
Glycerophospholipid	80.06
Glycerophospholipid	284.1
Glycerophospholipid	0.0
Glycerophospholipid	656.58
Glycerophospholipid	340.99
Glycerophospholipid	886.89
Glycerophospholipid	706.56
Glycerophospholipid	552.68
Glycerophospholipid	454.36
Glycerophospholipid	1022.14
Glycerophospholipid	355.81
Glycerophospholipid	160.09
Glycerophospholipid	52.05
Glycerophospholipid	395.73
Glycerophospholipid	690.66
Glycerophospholipid	1005.39
Glycerophospholipid	405.32
Glycerophospholipid	1063.99
Glycerophospholipid	577.96
Glycerophospholipid	25.18
Glycerophospholipid	629.63
Glycerophospholipid	615.67
Glycerophospholipid	399.43
Glycerophospholipid	825.61
Glycerophospholipid	35.46
Glycerophospholipid	332.13
Glycerophospholipid	1322.5
Glycerophospholipid	461.09
Glycerophospholipid	464.33
Glycerophospholipid	1648.83
Glycerophospholipid	481.57
Glycerophospholipid	475.85
Glycerophospholipid	338.77
Glycerophospholipid	304.1
Glycerophospholipid	442.43
Glycerophospholipid	147.79
Glycerophospholipid	424.08
Glycerophospholipid	600.92
Glycerophospholipid	188.38
Glycerophospholipid	755.15
Glycerophospholipid	134.11
Glycerophospholipid	1714.09
Glycerophospholipid	188.28
Glycerophospholipid	1060.02
Glycerophospholipid	124.38
Glycerophospholipid	154.39
Glycerophospholipid	321.57
Glycerophospholipid	420.16
Glycerophospholipid	760.21
Glycerophospholipid	663.97
Glycerophospholipid	416.14
Glycerophospholipid	123.54
Glycerophospholipid	298.78
Glycerophospholipid	1088.92
Glycerophospholipid	1053.41
Glycerophospholipid	622.0
Glycerophospholipid	669.24
Glycerophospholipid	0.0
Glycerophospholipid	307.89
Glycerophospholipid	505.4
Glycerophospholipid	314.08
Glycerophospholipid	191.98
Glycerophospholipid	387.51
Glycerophospholipid	1504.74
Glycerophospholipid	1109.84
Glycerophospholipid	1185.41
Glycerophospholipid	1289.95
Glycerophospholipid	434.29
Glycerophospholipid	666.9
Glycerophospholipid	1424.23
Glycerophospholipid	220.86
Glycerophospholipid	272.37
Glycerophospholipid	291.6
Glycerophospholipid	1264.92
Glycerophospholipid	516.71
Glycerophospholipid	239.91
Glycerophospholipid	646.71
Glycerophospholipid	915.22
Glycerophospholipid	1232.15
Glycerophospholipid	328.06
Glycerophospholipid	253.11
Glycerophospholipid	650.5
Glycerophospholipid	369.03
Glycerophospholipid	310.41
Glycerophospholipid	1220.01
Glycerophospholipid	350.76
Glycerophospholipid	1520.57
Glycerophospholipid	722.67
Glycerophospholipid	551.37
Glycerophospholipid	0.0
Glycerophospholipid	1144.23
Glycerophospholipid	361.93
Glycerophospholipid	893.2
Glycerophospholipid	381.06
Glycerophospholipid	401.21
Glycerophospholipid	379.85
Glycerophospholipid	592.17
Glycerophospholipid	219.26
Glycerophospholipid	771.0
Glycerophospholipid	511.91
Glycerophospholipid	696.15
Glycerophospholipid	725.25
Glycerophospholipid	178.83
Glycerophospholipid	612.12
Glycerophospholipid	282.56
Glycerophospholipid	513.21
Glycerophospholipid	1480.35
Glycerophospholipid	514.42
Glycerophospholipid	1116.28
Glycerophospholipid	533.54
Glycerophospholipid	183.43
Glycerophospholipid	384.54
Glycerophospholipid	429.98
Glycerophospholipid	303.54
Glycerophospholipid	315.37
Glycerophospholipid	1324.74
Glycerophospholipid	383.49
Glycerophospholipid	157.98
Glycerophospholipid	719.3
Glycerophospholipid	1283.18
Glycerophospholipid	616.78
Glycerophospholipid	1035.87
Glycerophospholipid	353.97
Glycerophospholipid	452.57
Glycerophospholipid	231.76
Glycerophospholipid	569.13
Glycerophospholipid	516.87
Glycerophospholipid	1339.47
Glycerophospholipid	121.54
Glycerophospholipid	410.37
Glycerophospholipid	614.53
Glycerophospholipid	632.61
Glycerophospholipid	1540.75
Glycerophospholipid	651.38
Glycerophospholipid	1126.01
Glycerophospholipid	666.86
Glycerophospholipid	83.83
Glycerophospholipid	1243.42
Glycerophospholipid	568.69
Glycerophospholipid	406.86
Glycerophospholipid	1115.97
Glycerophospholipid	393.34
Glycerophospholipid	372.3
Glycerophospholipid	1382.38
Glycerophospholipid	924.7
Glycerophospholipid	382.11
Glycerophospholipid	281.45
Glycerophospholipid	145.9
Glycerophospholipid	1539.95
Glycerophospholipid	756.31
Glycerophospholipid	1007.53
Glycerophospholipid	298.46
Glycerophospholipid	414.81
Glycerophospholipid	238.65
Glycerophospholipid	338.71
Glycerophospholipid	185.76
Glycerophospholipid	130.96
Glycerophospholipid	145.62
Glycerophospholipid	720.3
Glycerophospholipid	318.21
Glycerophospholipid	331.28
Glycerophospholipid	294.3
Glycerophospholipid	1412.29
Glycerophospholipid	797.64
Glycerophospholipid	294.59
Glycerophospholipid	511.76
Glycerophospholipid	936.59
Glycerophospholipid	153.38
Glycerophospholipid	90.04
Glycerophospholipid	361.71
Glycerophospholipid	496.84
Glycerophospholipid	846.98
Glycerophospholipid	277.35
Glycerophospholipid	387.67
Glycerophospholipid	510.71
Glycerophospholipid	803.91
Glycerophospholipid	71.02
Glycerophospholipid	644.24
Glycerophospholipid	1145.96
Glycerophospholipid	1021.95
Glycerophospholipid	171.51
Glycerophospholipid	294.55
Glycerophospholipid	504.88
Glycerophospholipid	993.63
Glycerophospholipid	764.6
Glycerophospholipid	1147.87
Glycerophospholipid	263.62
Glycerophospholipid	167.93
Glycerophospholipid	91.21
Glycerophospholipid	156.22
Glycerophospholipid	771.03
Glycerophospholipid	968.28
Glycerophospholipid	0.0
Glycerophospholipid	470.85
Glycerophospholipid	0.0
Glycerophospholipid	252.28
Glycerophospholipid	158.87
Glycerophospholipid	715.18
Glycerophospholipid	316.91
Glycerophospholipid	1003.64
Glycerophospholipid	329.22
Glycerophospholipid	446.77
Glycerophospholipid	249.36
Glycerophospholipid	74.07
Glycerophospholipid	1082.36
Glycerophospholipid	437.04
Glycerophospholipid	542.98
Glycerophospholipid	0.0
Glycerophospholipid	420.41
Glycerophospholipid	358.76
Glycerophospholipid	1026.35
Glycerophospholipid	492.51
Glycerophospholipid	694.55
Glycerophospholipid	185.2
Glycerophospholipid	1472.63
Glycerophospholipid	139.68
Glycerophospholipid	989.22
Glycerophospholipid	273.62
Glycerophospholipid	1151.52
Glycerophospholipid	501.53
Glycerophospholipid	234.19
Glycerophospholipid	1041.02
Glycerophospholipid	0.0
Glycerophospholipid	446.36
Glycerophospholipid	1120.62
Glycerophospholipid	200.52
Glycerophospholipid	1164.43
Glycerophospholipid	340.47
Glycerophospholipid	835.18
Glycerophospholipid	986.67
Glycerophospholipid	418.39
Glycerophospholipid	274.35
Glycerophospholipid	311.78
Glycerophospholipid	1209.8
Glycerophospholipid	452.37
Glycerophospholipid	588.42
Glycerophospholipid	0.0
Glycerophospholipid	576.54
Glycerophospholipid	359.22
Glycerophospholipid	90.42
Glycerophospholipid	449.4
Glycerophospholipid	485.49
Glycerophospholipid	433.99
Glycerophospholipid	573.13
Glycerophospholipid	106.49
Glycerophospholipid	635.16
Glycerophospholipid	244.25
Glycerophospholipid	845.9
Glycerophospholipid	1057.26
Glycerophospholipid	233.92
Glycerophospholipid	0.0
Glycerophospholipid	1544.79
Glycerophospholipid	458.29
Glycerophospholipid	538.11
Glycerophospholipid	576.16
Glycerophospholipid	655.81
Glycerophospholipid	431.18
Glycerophospholipid	131.61
Glycerophospholipid	201.2
Glycerophospholipid	0.0
Glycerophospholipid	119.95
Glycerophospholipid	0.0
Glycerophospholipid	1844.23
Glycerophospholipid	0.0
Glycerophospholipid	24.46
Glycerophospholipid	456.98
Glycerophospholipid	1827.45
Glycerophospholipid	1362.74
Glycerophospholipid	754.65
Glycerophospholipid	832.22
Glycerophospholipid	995.19
Glycerophospholipid	390.08
Glycerophospholipid	436.84
Glycerophospholipid	550.45
Glycerophospholipid	105.27
Glycerophospholipid	1524.42
Glycerophospholipid	0.0
Glycerophospholipid	663.27
Glycerophospholipid	792.09
Glycerophospholipid	1381.26
Glycerophospholipid	70.06
Glycerophospholipid	857.77
Glycerophospholipid	562.16
Glycerophospholipid	870.96
Glycerophospholipid	188.06
Glycerophospholipid	163.75
Glycerophospholipid	395.64
Glycerophospholipid	611.73
Glycerophospholipid	619.11
Glycerophospholipid	734.78
Glycerophospholipid	717.13
Glycerophospholipid	503.04
Glycerophospholipid	697.17
Glycerophospholipid	275.1
Glycerophospholipid	1051.78
Glycerophospholipid	201.82
Glycerophospholipid	864.0
Glycerophospholipid	251.21
Glycerophospholipid	1519.97
Glycerophospholipid	169.34
Glycerophospholipid	1394.64
Glycerophospholipid	468.7
Glycerophospholipid	401.1
Glycerophospholipid	472.68
Glycerophospholipid	703.94
Glycerophospholipid	507.62
Glycerophospholipid	735.49
Glycerophospholipid	808.17
Glycerophospholipid	108.5
Glycerophospholipid	218.52
Glycerophospholipid	230.71
Glycerophospholipid	1120.75
Glycerophospholipid	147.18
Glycerophospholipid	389.52
Glycerophospholipid	554.43
Glycerophospholipid	240.9
Glycerophospholipid	410.63
Glycerophospholipid	0.0
Glycerophospholipid	698.9
Glycerophospholipid	1660.7
Glycerophospholipid	600.69
Glycerophospholipid	800.72
Glycerophospholipid	82.2
Glycerophospholipid	1103.22
Glycerophospholipid	1717.82
Glycerophospholipid	640.33
Glycerophospholipid	1073.94
Glycerophospholipid	1240.16
Glycerophospholipid	506.57
Glycerophospholipid	249.41
Glycerophospholipid	606.0
Glycerophospholipid	570.92
Glycerophospholipid	571.26
Glycerophospholipid	451.54
Glycerophospholipid	304.71
Glycerophospholipid	125.82
Glycerophospholipid	590.28
Glycerophospholipid	0.0
Glycerophospholipid	452.18
Glycerophospholipid	574.26
Glycerophospholipid	390.54
Glycerophospholipid	417.68
Glycerophospholipid	42.7
Glycerophospholipid	712.77
Glycerophospholipid	168.09
Glycerophospholipid	0.0
Glycerophospholipid	471.04
Glycerophospholipid	622.81
Glycerophospholipid	282.02
Glycerophospholipid	684.02
Glycerophospholipid	838.85
Glycerophospholipid	531.22
Glycerophospholipid	605.28
Glycerophospholipid	1030.15
Glycerophospholipid	444.22
Glycerophospholipid	1811.21
Glycerophospholipid	623.3
Glycerophospholipid	346.63
Glycerophospholipid	442.78
Glycerophospholipid	435.77
Glycerophospholipid	1240.18
Glycerophospholipid	460.32
Glycerophospholipid	0.0
Glycerophospholipid	640.69
Glycerophospholipid	0.0
Glycerophospholipid	280.89
Glycerophospholipid	555.61
Glycerophospholipid	530.01
Glycerophospholipid	538.97
Glycerophospholipid	976.94
Glycerophospholipid	876.43
Glycerophospholipid	482.47
Glycerophospholipid	465.11
Glycerophospholipid	853.22
Glycerophospholipid	101.69
Glycerophospholipid	413.33
Glycerophospholipid	892.08
Glycerophospholipid	659.69
Glycerophospholipid	714.89
Glycerophospholipid	660.68
Glycerophospholipid	136.68
Glycerophospholipid	210.28
Glycerophospholipid	621.48
Glycerophospholipid	529.04
Glycerophospholipid	343.25
Glycerophospholipid	808.83
Glycerophospholipid	1264.45
Glycerophospholipid	375.86
Glycerophospholipid	746.8
Glycerophospholipid	1336.32
Glycerophospholipid	455.94
Glycerophospholipid	329.52
Glycerophospholipid	848.14
Glycerophospholipid	1008.27
Glycerophospholipid	161.77
Glycerophospholipid	374.24
Glycerophospholipid	516.27
Glycerophospholipid	368.56
Glycerophospholipid	849.11
Glycerophospholipid	34.43
Glycerophospholipid	531.42
Glycerophospholipid	1199.99
Glycerophospholipid	583.84
Glycerophospholipid	193.58
Glycerophospholipid	694.65
Glycerophospholipid	450.85
Glycerophospholipid	789.62
Glycerophospholipid	187.57
Glycerophospholipid	0.0
Glycerophospholipid	312.59
Glycerophospholipid	797.7
Glycerophospholipid	548.84
Glycerophospholipid	460.85
Glycerophospholipid	259.42
Glycerophospholipid	126.76
Glycerophospholipid	1118.74
Glycerophospholipid	802.12
Glycerophospholipid	821.54
Glycerophospholipid	359.99
Glycerophospholipid	0.0
Glycerophospholipid	1020.77
Glycerophospholipid	877.71
Glycerophospholipid	569.36
Glycerophospholipid	653.99
Glycerophospholipid	1272.32
Glycerophospholipid	541.43
Glycerophospholipid	1435.98
Glycerophospholipid	1020.84
Glycerophospholipid	561.47
Glycerophospholipid	168.61
Glycerophospholipid	549.08
Glycerophospholipid	818.33
Glycerophospholipid	528.15
Glycerophospholipid	606.19
Glycerophospholipid	848.83
Glycerophospholipid	178.67
Glycerophospholipid	743.99
Glycerophospholipid	808.58
Glycerophospholipid	191.65
Glycerophospholipid	318.4
Glycerophospholipid	206.94
Glycerophospholipid	1195.23
Glycerophospholipid	251.29
Glycerophospholipid	865.58
Glycerophospholipid	558.54
Glycerophospholipid	1313.2
Glycerophospholipid	249.03
Glycerophospholipid	329.89
Glycerophospholipid	1181.74
Glycerophospholipid	801.96
Glycerophospholipid	469.5
Glycerophospholipid	105.57
Glycerophospholipid	425.19
Glycerophospholipid	716.71
Glycerophospholipid	0.0
Glycerophospholipid	300.12
Glycerophospholipid	59.54
Glycerophospholipid	858.47
Glycerophospholipid	369.44
Glycerophospholipid	449.37
Glycerophospholipid	382.38
Glycerophospholipid	371.31
Glycerophospholipid	198.3
Glycerophospholipid	214.33
Glycerophospholipid	301.64
Glycerophospholipid	744.93
Glycerophospholipid	509.48
Glycerophospholipid	190.32
Glycerophospholipid	268.92
Glycerophospholipid	27.95
Glycerophospholipid	106.25
Glycerophospholipid	898.59
Glycerophospholipid	309.38
Glycerophospholipid	508.8
Glycerophospholipid	778.87
Glycerophospholipid	587.9
Glycerophospholipid	468.24
Glycerophospholipid	202.68
Glycerophospholipid	286.18
Glycerophospholipid	271.73
Glycerophospholipid	1199.9
Glycerophospholipid	1390.34
Glycerophospholipid	846.43
Glycerophospholipid	236.37
Glycerophospholipid	1482.51
Glycerophospholipid	907.45
Glycerophospholipid	969.9
Glycerophospholipid	69.91
Glycerophospholipid	444.74
Glycerophospholipid	1134.34
Glycerophospholipid	992.94
Glycerophospholipid	781.8
Glycerophospholipid	278.28
Glycerophospholipid	519.75
Glycerophospholipid	812.55
Glycerophospholipid	1162.04
Glycerophospholipid	572.04
Glycerophospholipid	300.82
Glycerophospholipid	309.47
Glycerophospholipid	333.01
Glycerophospholipid	693.34
Glycerophospholipid	444.85
Glycerophospholipid	958.65
Glycerophospholipid	457.26
Glycerophospholipid	48.8
Glycerophospholipid	433.34
Glycerophospholipid	880.86
Glycerophospholipid	339.32
Glycerophospholipid	202.96
Glycerophospholipid	419.87
Glycerophospholipid	1467.4
Glycerophospholipid	482.81
Glycerophospholipid	537.68
Glycerophospholipid	0.0
Glycerophospholipid	205.85
Glycerophospholipid	797.27
Glycerophospholipid	311.63
Glycerophospholipid	183.53
Glycerophospholipid	62.4
Glycerophospholipid	702.56
Glycerophospholipid	322.95
Glycerophospholipid	328.23
Glycerophospholipid	686.5
Glycerophospholipid	1519.04
Glycerophospholipid	99.56
Glycerophospholipid	462.72
Glycerophospholipid	1129.65
Glycerophospholipid	530.58
Glycerophospholipid	692.59
Glycerophospholipid	260.49
Glycerophospholipid	669.18
Glycerophospholipid	1278.69
Glycerophospholipid	687.36
Glycerophospholipid	0.0
Glycerophospholipid	247.09
Glycerophospholipid	183.95
Glycerophospholipid	1914.82
Glycerophospholipid	617.96
Glycerophospholipid	366.99
Glycerophospholipid	202.71
Glycerophospholipid	1279.12
Glycerophospholipid	1375.06
Glycerophospholipid	592.15
Glycerophospholipid	231.34
Glycerophospholipid	287.1
Glycerophospholipid	434.48
Glycerophospholipid	1542.93
Glycerophospholipid	659.04
Glycerophospholipid	806.95
Glycerophospholipid	1022.39
Glycerophospholipid	119.0
Glycerophospholipid	359.98
Glycerophospholipid	922.6
Glycerophospholipid	711.43
Glycerophospholipid	408.35
Glycerophospholipid	729.48
Glycerophospholipid	121.73
Glycerophospholipid	275.71
Glycerophospholipid	732.02
Glycerophospholipid	295.85
Glycerophospholipid	511.96
Glycerophospholipid	953.59
Glycerophospholipid	1684.27
Glycerophospholipid	529.66
Glycerophospholipid	173.41
Glycerophospholipid	916.33
Glycerophospholipid	681.8
Glycerophospholipid	1750.15
Glycerophospholipid	182.28
Glycerophospholipid	428.22
Glycerophospholipid	691.56
Glycerophospholipid	0.0
Glycerophospholipid	91.99
Glycerophospholipid	433.75
Glycerophospholipid	821.95
Glycerophospholipid	278.8
Glycerophospholipid	174.19
Glycerophospholipid	395.24
Glycerophospholipid	601.17
Glycerophospholipid	189.68
Glycerophospholipid	314.68
Glycerophospholipid	989.79
Glycerophospholipid	0.0
Glycerophospholipid	25.63
Glycerophospholipid	93.58
Glycerophospholipid	1042.16
Glycerophospholipid	558.97
Glycerophospholipid	708.77
Glycerophospholipid	456.96
Glycerophospholipid	468.29
Glycerophospholipid	315.05
Glycerophospholipid	84.15
Glycerophospholipid	80.51
Glycerophospholipid	686.37
Glycerophospholipid	0.0
Glycerophospholipid	560.66
Glycerophospholipid	0.0
Glycerophospholipid	267.7
Glycerophospholipid	1935.41
Glycerophospholipid	288.86
Glycerophospholipid	275.35
Glycerophospholipid	465.63
Glycerophospholipid	491.21
Glycerophospholipid	313.36
Glycerophospholipid	303.36
Glycerophospholipid	638.29
Glycerophospholipid	746.01
Glycerophospholipid	288.24
Glycerophospholipid	462.89
Glycerophospholipid	645.81
Glycerophospholipid	745.59
Glycerophospholipid	1494.35
Glycerophospholipid	161.49
Glycerophospholipid	826.68
Glycerophospholipid	0.0
Glycerophospholipid	403.66
Glycerophospholipid	731.57
Glycerophospholipid	381.25
Glycerophospholipid	631.04
Glycerophospholipid	137.76
Glycerophospholipid	508.53
Glycerophospholipid	1146.68
Glycerophospholipid	295.22
Glycerophospholipid	873.19
Glycerophospholipid	68.15
Glycerophospholipid	443.19
Glycerophospholipid	690.13
Glycerophospholipid	495.36
Glycerophospholipid	916.46
Glycerophospholipid	1788.5
Glycerophospholipid	765.98
Glycerophospholipid	347.69
Glycerophospholipid	166.72
Glycerophospholipid	1547.07
Glycerophospholipid	1500.33
Glycerophospholipid	726.02
Glycerophospholipid	414.89
Glycerophospholipid	216.43
Glycerophospholipid	1374.67
Glycerophospholipid	93.16
Glycerophospholipid	25.47
Glycerophospholipid	378.85
Glycerophospholipid	279.68
Glycerophospholipid	261.28
Glycerophospholipid	417.18
Glycerophospholipid	520.33
Glycerophospholipid	0.0
Glycerophospholipid	835.9
Glycerophospholipid	665.6
Glycerophospholipid	249.67
Glycerophospholipid	407.54
Glycerophospholipid	130.14
Glycerophospholipid	265.48
Glycerophospholipid	695.48
Glycerophospholipid	249.02
Glycerophospholipid	242.06
Glycerophospholipid	637.88
Glycerophospholipid	362.61
Glycerophospholipid	767.19
Glycerophospholipid	630.86
Glycerophospholipid	952.54
Glycerophospholipid	1162.89
Glycerophospholipid	266.57
Glycerophospholipid	322.86
Glycerophospholipid	177.36
Glycerophospholipid	719.36
Glycerophospholipid	166.69
Glycerophospholipid	561.18
Glycerophospholipid	1459.4
Glycerophospholipid	1579.24
Glycerophospholipid	429.12
Glycerophospholipid	345.87
Glycerophospholipid	747.58
Glycerophospholipid	400.51
Glycerophospholipid	167.04
Glycerophospholipid	896.57
Glycerophospholipid	503.58
Glycerophospholipid	815.31
Glycerophospholipid	758.1
Glycerophospholipid	589.54
Glycerophospholipid	1013.91
Glycerophospholipid	628.58
Glycerophospholipid	304.29
Glycerophospholipid	378.23
Glycerophospholipid	81.73
Glycerophospholipid	1179.85
Glycerophospholipid	445.81
Glycerophospholipid	473.84
Glycerophospholipid	663.05
Glycerophospholipid	231.77
Glycerophospholipid	41.78
Glycerophospholipid	0.0
Glycerophospholipid	104.98
Glycerophospholipid	60.32
Glycerophospholipid	276.91
Glycerophospholipid	431.03
Glycerophospholipid	294.38
Glycerophospholipid	725.35
Glycerophospholipid	192.78
Glycerophospholipid	198.45
Glycerophospholipid	386.79
Glycerophospholipid	843.64
Glycerophospholipid	66.88
Glycerophospholipid	541.2
Glycerophospholipid	927.42
Glycerophospholipid	770.14
Glycerophospholipid	139.61
Glycerophospholipid	319.58
Glycerophospholipid	1725.41
Glycerophospholipid	1433.17
Glycerophospholipid	282.31
Glycerophospholipid	599.07
Glycerophospholipid	224.24
Glycerophospholipid	859.15
Glycerophospholipid	800.08
Glycerophospholipid	331.52
Glycerophospholipid	429.9
Glycerophospholipid	542.02
Glycerophospholipid	406.1
Glycerophospholipid	396.57
Glycerophospholipid	170.94
Glycerophospholipid	382.62
Glycerophospholipid	1201.46
Glycerophospholipid	710.28
Glycerophospholipid	417.25
Glycerophospholipid	459.75
Glycerophospholipid	123.55
Glycerophospholipid	1284.22
Glycerophospholipid	1477.66
Glycerophospholipid	261.37
Glycerophospholipid	805.0
Glycerophospholipid	461.11
Glycerophospholipid	1202.97
Glycerophospholipid	210.88
Glycerophospholipid	574.92
Glycerophospholipid	2313.39
Glycerophospholipid	162.83
Glycerophospholipid	914.27
Glycerophospholipid	453.63
Glycerophospholipid	922.32
Glycerophospholipid	580.22
Glycerophospholipid	552.88
Glycerophospholipid	325.0
Glycerophospholipid	816.17
Glycerophospholipid	594.74
Glycerophospholipid	528.67
Glycerophospholipid	1662.45
Glycerophospholipid	608.39
Glycerophospholipid	297.22
Glycerophospholipid	493.2
Glycerophospholipid	124.96
Glycerophospholipid	184.26
Glycerophospholipid	882.36
Glycerophospholipid	237.0
Glycerophospholipid	629.27
Glycerophospholipid	150.78
Glycerophospholipid	866.66
Glycerophospholipid	847.96
Glycerophospholipid	39.05
Glycerophospholipid	923.18
Glycerophospholipid	273.03
Glycerophospholipid	416.76
Glycerophospholipid	2112.87
Glycerophospholipid	617.27
Glycerophospholipid	197.61
Glycerophospholipid	827.03
Glycerophospholipid	467.17
Glycerophospholipid	989.38
Glycerophospholipid	391.85
Glycerophospholipid	141.14
Glycerophospholipid	243.02
Glycerophospholipid	764.9
Glycerophospholipid	365.07
Glycerophospholipid	462.05
Glycerophospholipid	510.31
Glycerophospholipid	479.44
Glycerophospholipid	128.39
Glycerophospholipid	357.0
Glycerophospholipid	1443.17
Glycerophospholipid	238.63
Glycerophospholipid	1278.54
Glycerophospholipid	1190.27
Glycerophospholipid	605.76
Glycerophospholipid	964.9
Glycerophospholipid	29.67
Glycerophospholipid	336.7
Glycerophospholipid	1357.43
Glycerophospholipid	1051.71
Glycerophospholipid	629.52
Glycerophospholipid	560.56
Glycerophospholipid	858.95
Glycerophospholipid	436.75
Glycerophospholipid	548.64
Glycerophospholipid	861.39
Glycerophospholipid	295.61
Glycerophospholipid	315.67
Glycerophospholipid	991.67
Glycerophospholipid	878.73
Glycerophospholipid	294.01
Glycerophospholipid	441.57
Glycerophospholipid	190.05
Glycerophospholipid	331.34
Glycerophospholipid	757.69
Glycerophospholipid	1176.57
Glycerophospholipid	641.7
Glycerophospholipid	316.77
Glycerophospholipid	967.5
Glycerophospholipid	568.5
Glycerophospholipid	593.81
Glycerophospholipid	977.08
Glycerophospholipid	864.06
Glycerophospholipid	794.88
Glycerophospholipid	0.0
Glycerophospholipid	307.35
Glycerophospholipid	364.42
Glycerophospholipid	163.62
Glycerophospholipid	276.05
Glycerophospholipid	411.82
Glycerophospholipid	531.45
Glycerophospholipid	210.1
Glycerophospholipid	277.65
Glycerophospholipid	160.01
Glycerophospholipid	799.04
Glycerophospholipid	692.8
Glycerophospholipid	412.12
Glycerophospholipid	250.87
Glycerophospholipid	230.77
Glycerophospholipid	0.0
Glycerophospholipid	168.48
Glycerophospholipid	309.33
Glycerophospholipid	538.25
Glycerophospholipid	506.3
Glycerophospholipid	797.32
Glycerophospholipid	346.3
Glycerophospholipid	455.52
Glycerophospholipid	576.31
Glycerophospholipid	354.14
Glycerophospholipid	190.31
Glycerophospholipid	370.05
Glycerophospholipid	872.47
Glycerophospholipid	772.34
Glycerophospholipid	671.61
Glycerophospholipid	624.87
Glycerophospholipid	135.42
Glycerophospholipid	330.04
Glycerophospholipid	127.5
Glycerophospholipid	546.18
Glycerophospholipid	193.8
Glycerophospholipid	310.84
Glycerophospholipid	1350.87
Glycerophospholipid	68.21
Glycerophospholipid	123.95
Glycerophospholipid	190.36
Glycerophospholipid	278.23
Glycerophospholipid	405.52
Glycerophospholipid	0.0
Glycerophospholipid	752.93
Glycerophospholipid	922.66
Glycerophospholipid	63.11
Glycerophospholipid	184.08
Glycerophospholipid	976.31
Glycerophospholipid	929.39
Glycerophospholipid	368.69
Glycerophospholipid	198.72
Glycerophospholipid	276.78
Glycerophospholipid	229.11
Glycerophospholipid	492.3
Glycerophospholipid	288.21
Glycerophospholipid	789.7
Glycerophospholipid	1095.13
Glycerophospholipid	1514.78
Glycerophospholipid	392.18
Glycerophospholipid	913.54
Glycerophospholipid	263.29
Glycerophospholipid	994.08
Glycerophospholipid	257.99
