class	donor_angle
Glycerophopspholipid	163.97
Glycerophopspholipid	127.14
Glycerophopspholipid	111.04
Glycerophopspholipid	145.14
Glycerophopspholipid	114.37
Glycerophopspholipid	149.65
Glycerophopspholipid	120.38
Glycerophopspholipid	130.65
Glycerophopspholipid	108.0
Glycerophopspholipid	158.83
Glycerophopspholipid	167.54
Glycerophopspholipid	126.56
Glycerophopspholipid	112.67
Glycerophopspholipid	106.55
Glycerophopspholipid	100.67
Glycerophopspholipid	143.08
Glycerophopspholipid	135.01
Glycerophopspholipid	107.93
Glycerophopspholipid	158.87
Glycerophopspholipid	167.5
Glycerophopspholipid	126.54
Glycerophopspholipid	112.69
Glycerophopspholipid	106.61
Glycerophopspholipid	100.66
Glycerophopspholipid	143.12
Glycerophopspholipid	135.04
Glycerophopspholipid	107.92
Glycerophopspholipid	158.89
Glycerophopspholipid	167.58
Glycerophopspholipid	126.56
Glycerophopspholipid	112.66
Glycerophopspholipid	106.52
Glycerophopspholipid	100.68
Glycerophopspholipid	143.12
Glycerophopspholipid	135.02
Glycerophopspholipid	103.78
Glycerophopspholipid	177.32
Glycerophopspholipid	160.87
Glycerophopspholipid	169.71
Glycerophopspholipid	157.42
Glycerophopspholipid	134.82
Glycerophopspholipid	158.94
Glycerophopspholipid	131.15
Glycerophopspholipid	104.95
Glycerophopspholipid	142.95
Glycerophopspholipid	142.93
Glycerophopspholipid	142.94
Glycerophopspholipid	142.96
Glycerophopspholipid	142.92
Glycerophopspholipid	142.92
Glycerophopspholipid	112.84
Glycerophopspholipid	100.74
Glycerophopspholipid	109.06
Glycerophopspholipid	124.04
Glycerophopspholipid	115.35
Glycerophopspholipid	117.31
Glycerophopspholipid	115.58
Glycerophopspholipid	133.82
Glycerophopspholipid	124.08
Glycerophopspholipid	113.9
Glycerophopspholipid	153.7
Glycerophopspholipid	125.22
Glycerophopspholipid	119.29
Glycerophopspholipid	149.88
Glycerophopspholipid	111.63
Glycerophopspholipid	167.43
Glycerophopspholipid	124.54
Glycerophopspholipid	121.43
Glycerophopspholipid	152.55
Glycerophopspholipid	127.3
Glycerophopspholipid	159.12
Glycerophopspholipid	113.13
Glycerophopspholipid	172.82
Glycerophopspholipid	116.43
Glycerophopspholipid	112.64
Glycerophopspholipid	113.29
Glycerophopspholipid	127.32
Glycerophopspholipid	119.34
Glycerophopspholipid	176.71
Glycerophopspholipid	117.67
Glycerophopspholipid	109.51
Glycerophopspholipid	109.91
Glycerophopspholipid	106.41
Glycerophopspholipid	101.0
Glycerophopspholipid	155.88
Glycerophopspholipid	109.82
Glycerophopspholipid	126.02
Glycerophopspholipid	173.22
Glycerophopspholipid	136.01
Glycerophopspholipid	140.79
Glycerophopspholipid	104.0
Glycerophopspholipid	145.56
Glycerophopspholipid	113.65
Glycerophopspholipid	145.85
Glycerophopspholipid	125.4
Glycerophopspholipid	174.41
Glycerophopspholipid	130.37
Glycerophopspholipid	144.05
Glycerophopspholipid	170.56
Glycerophopspholipid	109.37
Glycerophopspholipid	122.06
Glycerophopspholipid	127.4
Glycerophopspholipid	118.03
Glycerophopspholipid	153.11
Glycerophopspholipid	143.72
Glycerophopspholipid	144.05
Glycerophopspholipid	170.54
Glycerophopspholipid	109.38
Glycerophopspholipid	122.09
Glycerophopspholipid	127.42
Glycerophopspholipid	118.0
Glycerophopspholipid	153.11
Glycerophopspholipid	143.74
Glycerophopspholipid	144.03
Glycerophopspholipid	170.6
Glycerophopspholipid	109.36
Glycerophopspholipid	122.06
Glycerophopspholipid	153.12
Glycerophopspholipid	127.38
Glycerophopspholipid	118.06
Glycerophopspholipid	143.74
Glycerophopspholipid	113.01
Glycerophopspholipid	122.13
Glycerophopspholipid	166.55
Glycerophopspholipid	126.22
Glycerophopspholipid	100.12
Glycerophopspholipid	113.07
Glycerophopspholipid	122.14
Glycerophopspholipid	166.54
Glycerophopspholipid	126.22
Glycerophopspholipid	100.14
Glycerophopspholipid	112.98
Glycerophopspholipid	122.13
Glycerophopspholipid	166.5
Glycerophopspholipid	126.23
Glycerophopspholipid	100.11
Glycerophopspholipid	125.91
Glycerophopspholipid	161.35
Glycerophopspholipid	153.84
Glycerophopspholipid	153.89
Glycerophopspholipid	125.98
Glycerophopspholipid	161.39
Glycerophopspholipid	153.85
Glycerophopspholipid	153.98
Glycerophopspholipid	125.93
Glycerophopspholipid	161.38
Glycerophopspholipid	153.86
Glycerophopspholipid	153.98
Glycerophopspholipid	102.89
Glycerophopspholipid	170.84
Glycerophopspholipid	157.08
Glycerophopspholipid	108.75
Glycerophopspholipid	150.17
Glycerophopspholipid	114.19
Glycerophopspholipid	101.58
Glycerophopspholipid	113.07
Glycerophopspholipid	159.08
Glycerophopspholipid	174.21
Glycerophopspholipid	147.04
Glycerophopspholipid	139.18
Glycerophopspholipid	113.99
Glycerophopspholipid	144.03
Glycerophopspholipid	117.54
Glycerophopspholipid	159.29
Glycerophopspholipid	106.79
Glycerophopspholipid	169.41
Glycerophopspholipid	140.62
Glycerophopspholipid	121.26
Glycerophopspholipid	121.26
Glycerophopspholipid	121.26
Glycerophopspholipid	121.26
Glycerophopspholipid	121.24
Glycerophopspholipid	121.26
Glycerophopspholipid	121.26
Glycerophopspholipid	121.24
Glycerophopspholipid	121.25
Glycerophopspholipid	121.19
Glycerophopspholipid	121.26
Glycerophopspholipid	121.23
Glycerophopspholipid	142.44
Glycerophopspholipid	129.04
Glycerophopspholipid	168.98
Glycerophopspholipid	137.23
Glycerophopspholipid	140.77
Glycerophopspholipid	107.25
Glycerophopspholipid	105.69
Glycerophopspholipid	137.52
Glycerophopspholipid	157.07
Glycerophopspholipid	135.79
Glycerophopspholipid	141.92
Glycerophopspholipid	158.8
Glycerophopspholipid	116.12
Glycerophopspholipid	135.88
Glycerophopspholipid	138.25
Glycerophopspholipid	101.82
Glycerophopspholipid	166.7
Glycerophopspholipid	115.71
Glycerophopspholipid	157.05
Glycerophopspholipid	125.43
Glycerophopspholipid	104.72
Glycerophopspholipid	132.44
Glycerophopspholipid	135.8
Glycerophopspholipid	136.2
Glycerophopspholipid	155.7
Glycerophopspholipid	118.94
Glycerophopspholipid	151.98
Glycerophopspholipid	143.68
Glycerophopspholipid	112.85
Glycerophopspholipid	104.04
Glycerophopspholipid	165.8
Glycerophopspholipid	141.31
Glycerophopspholipid	119.48
Glycerophopspholipid	173.11
Glycerophopspholipid	103.06
Glycerophopspholipid	126.99
Glycerophopspholipid	165.57
Glycerophopspholipid	140.09
Glycerophopspholipid	161.24
Glycerophopspholipid	127.53
Glycerophopspholipid	153.07
Glycerophopspholipid	137.44
Glycerophopspholipid	130.97
Glycerophopspholipid	159.33
Glycerophopspholipid	150.02
Glycerophopspholipid	157.6
Glycerophopspholipid	169.14
Glycerophopspholipid	155.21
Glycerophopspholipid	115.84
Glycerophopspholipid	135.7
Glycerophopspholipid	160.04
Glycerophopspholipid	140.67
Glycerophopspholipid	105.88
Glycerophopspholipid	108.75
Glycerophopspholipid	116.21
Glycerophopspholipid	162.58
Glycerophopspholipid	130.61
Glycerophopspholipid	113.81
Glycerophopspholipid	146.31
Glycerophopspholipid	158.45
Glycerophopspholipid	128.47
Glycerophopspholipid	144.06
Glycerophopspholipid	105.07
Glycerophopspholipid	143.53
Glycerophopspholipid	163.79
Glycerophopspholipid	171.8
Glycerophopspholipid	118.93
Glycerophopspholipid	139.63
Glycerophopspholipid	161.96
Glycerophopspholipid	148.22
Glycerophopspholipid	145.94
Glycerophopspholipid	153.12
Glycerophopspholipid	160.05
Glycerophopspholipid	135.66
Glycerophopspholipid	118.3
Glycerophopspholipid	162.97
Glycerophopspholipid	113.71
Glycerophopspholipid	158.42
Glycerophopspholipid	128.48
Glycerophopspholipid	144.09
Glycerophopspholipid	162.63
Glycerophopspholipid	162.91
Glycerophopspholipid	127.5
Glycerophopspholipid	153.16
Glycerophopspholipid	161.93
Glycerophopspholipid	149.17
Glycerophopspholipid	160.0
Glycerophopspholipid	130.92
Glycerophopspholipid	159.11
Glycerophopspholipid	166.14
Glycerophopspholipid	117.09
Glycerophopspholipid	135.64
Glycerophopspholipid	118.27
Glycerophopspholipid	162.98
Glycerophopspholipid	113.74
Glycerophopspholipid	135.69
Glycerophopspholipid	160.0
Glycerophopspholipid	171.49
Glycerophopspholipid	152.57
Glycerophopspholipid	120.84
Glycerophopspholipid	116.29
Glycerophopspholipid	151.02
Glycerophopspholipid	142.8
Glycerophopspholipid	149.14
Glycerophopspholipid	148.14
Glycerophopspholipid	117.13
Glycerophopspholipid	164.76
Glycerophopspholipid	110.56
Glycerophopspholipid	115.88
Glycerophopspholipid	131.89
Glycerophopspholipid	151.94
Glycerophopspholipid	104.73
Glycerophopspholipid	170.02
Glycerophopspholipid	101.45
Glycerophopspholipid	134.89
Glycerophopspholipid	134.91
Glycerophopspholipid	134.94
Glycerophopspholipid	134.91
Glycerophopspholipid	134.92
Glycerophopspholipid	134.86
Glycerophopspholipid	134.88
Glycerophopspholipid	134.87
Glycerophopspholipid	134.9
Glycerophopspholipid	134.91
Glycerophopspholipid	134.91
Glycerophopspholipid	134.86
Glycerophopspholipid	134.93
Glycerophopspholipid	134.91
Glycerophopspholipid	134.9
Glycerophopspholipid	134.87
Glycerophopspholipid	134.88
Glycerophopspholipid	134.87
Glycerophopspholipid	134.92
Glycerophopspholipid	134.86
Glycerophopspholipid	134.87
Glycerophopspholipid	134.87
Glycerophopspholipid	134.86
Glycerophopspholipid	134.9
Glycerophopspholipid	134.87
Glycerophopspholipid	134.91
Glycerophopspholipid	131.73
Glycerophopspholipid	132.85
Glycerophopspholipid	129.35
Glycerophopspholipid	107.31
Glycerophopspholipid	114.98
Glycerophopspholipid	132.42
Glycerophopspholipid	132.16
Glycerophopspholipid	152.73
Glycerophopspholipid	156.48
Glycerophopspholipid	145.08
Glycerophopspholipid	167.21
Glycerophopspholipid	166.89
Glycerophopspholipid	167.42
Glycerophopspholipid	167.09
Glycerophopspholipid	103.36
Glycerophopspholipid	171.46
Glycerophopspholipid	119.62
Glycerophopspholipid	118.25
Glycerophopspholipid	100.08
Glycerophopspholipid	102.91
Glycerophopspholipid	172.56
Glycerophopspholipid	117.05
Glycerophopspholipid	100.63
Glycerophopspholipid	103.24
Glycerophopspholipid	173.27
Glycerophopspholipid	119.03
Glycerophopspholipid	105.75
Glycerophopspholipid	168.31
Glycerophopspholipid	159.63
Glycerophopspholipid	117.41
Glycerophopspholipid	116.29
Glycerophopspholipid	121.45
Glycerophopspholipid	117.0
Glycerophopspholipid	122.75
Glycerophopspholipid	117.71
Glycerophopspholipid	122.0
Glycerophopspholipid	135.86
Glycerophopspholipid	117.22
Glycerophopspholipid	105.57
Glycerophopspholipid	153.66
Glycerophopspholipid	102.03
Glycerophopspholipid	126.57
Glycerophopspholipid	100.59
Glycerophopspholipid	142.14
Glycerophopspholipid	134.72
Glycerophopspholipid	105.88
Glycerophopspholipid	126.39
Glycerophopspholipid	156.28
Glycerophopspholipid	130.72
Glycerophopspholipid	157.09
Glycerophopspholipid	113.92
Glycerophopspholipid	115.1
Glycerophopspholipid	132.65
Glycerophopspholipid	110.53
Glycerophopspholipid	160.14
Glycerophopspholipid	103.43
Glycerophopspholipid	114.8
Glycerophopspholipid	106.88
Glycerophopspholipid	169.04
Glycerophopspholipid	106.95
Glycerophopspholipid	171.0
Glycerophopspholipid	116.35
Glycerophopspholipid	121.28
Glycerophopspholipid	150.12
Glycerophopspholipid	107.31
Glycerophopspholipid	100.08
Glycerophopspholipid	117.76
Glycerophopspholipid	146.28
Glycerophopspholipid	106.76
Glycerophopspholipid	130.7
Glycerophopspholipid	116.94
Glycerophopspholipid	119.65
Glycerophopspholipid	138.48
Glycerophopspholipid	121.28
Glycerophopspholipid	150.12
Glycerophopspholipid	107.31
Glycerophopspholipid	100.08
Glycerophopspholipid	117.76
Glycerophopspholipid	146.28
Glycerophopspholipid	106.76
Glycerophopspholipid	130.7
Glycerophopspholipid	116.94
Glycerophopspholipid	119.65
Glycerophopspholipid	138.48
Glycerophopspholipid	115.85
Glycerophopspholipid	103.07
Glycerophopspholipid	174.09
Glycerophopspholipid	105.44
Glycerophopspholipid	153.48
Glycerophopspholipid	137.96
Glycerophopspholipid	155.16
Glycerophopspholipid	115.98
Glycerophopspholipid	147.18
Glycerophopspholipid	113.48
Glycerophopspholipid	144.29
Glycerophopspholipid	108.59
Glycerophopspholipid	140.17
Glycerophopspholipid	100.13
Glycerophopspholipid	102.01
Glycerophopspholipid	166.18
Glycerophopspholipid	136.28
Glycerophopspholipid	130.85
Glycerophopspholipid	122.17
Glycerophopspholipid	136.58
Glycerophopspholipid	130.07
Glycerophopspholipid	125.35
Glycerophopspholipid	113.41
Glycerophopspholipid	108.56
Glycerophopspholipid	112.12
Glycerophopspholipid	112.05
Glycerophopspholipid	111.94
Glycerophopspholipid	136.34
Glycerophopspholipid	128.63
Glycerophopspholipid	118.53
Glycerophopspholipid	131.09
Glycerophopspholipid	128.62
Glycerophopspholipid	168.1
Glycerophopspholipid	115.97
Glycerophopspholipid	160.86
Glycerophopspholipid	155.72
Glycerophopspholipid	102.14
Glycerophopspholipid	127.8
Glycerophopspholipid	169.91
Glycerophopspholipid	138.59
Glycerophopspholipid	157.35
Glycerophopspholipid	163.62
Glycerophopspholipid	127.0
Glycerophopspholipid	155.07
Glycerophopspholipid	103.02
Glycerophopspholipid	128.87
Glycerophopspholipid	109.29
Glycerophopspholipid	104.87
Glycerophopspholipid	114.95
Glycerophopspholipid	128.88
Glycerophopspholipid	145.42
Glycerophopspholipid	114.71
Glycerophopspholipid	128.78
Glycerophopspholipid	114.61
Glycerophopspholipid	129.3
Glycerophopspholipid	114.96
Glycerophopspholipid	128.96
Glycerophopspholipid	156.58
Glycerophopspholipid	156.81
Glycerophopspholipid	153.33
Glycerophopspholipid	155.52
Glycerophopspholipid	160.7
Glycerophopspholipid	162.65
Glycerophopspholipid	134.2
Glycerophopspholipid	159.11
Glycerophopspholipid	105.09
Glycerophopspholipid	170.53
Glycerophopspholipid	160.8
Glycerophopspholipid	144.83
Glycerophopspholipid	116.18
Glycerophopspholipid	122.15
Glycerophopspholipid	142.9
Glycerophopspholipid	143.09
Glycerophopspholipid	123.39
Glycerophopspholipid	114.41
Glycerophopspholipid	178.22
Glycerophopspholipid	127.97
Glycerophopspholipid	109.76
Glycerophopspholipid	111.47
Glycerophopspholipid	162.75
Glycerophopspholipid	147.52
Glycerophopspholipid	154.42
Glycerophopspholipid	177.83
Glycerophopspholipid	128.67
Glycerophopspholipid	110.38
Glycerophopspholipid	111.38
Glycerophopspholipid	162.08
Glycerophopspholipid	148.8
Glycerophopspholipid	154.86
Glycerophopspholipid	177.81
Glycerophopspholipid	113.17
Glycerophopspholipid	127.93
Glycerophopspholipid	110.34
Glycerophopspholipid	175.96
Glycerophopspholipid	163.13
Glycerophopspholipid	147.78
Glycerophopspholipid	153.74
Glycerophopspholipid	110.92
Glycerophopspholipid	162.9
Glycerophopspholipid	147.82
Glycerophopspholipid	153.97
Glycerophopspholipid	178.19
Glycerophopspholipid	113.19
Glycerophopspholipid	128.08
Glycerophopspholipid	110.13
Glycerophopspholipid	169.32
Glycerophopspholipid	144.0
Glycerophopspholipid	144.33
Glycerophopspholipid	111.79
Glycerophopspholipid	105.59
Glycerophopspholipid	112.38
Glycerophopspholipid	130.97
Glycerophopspholipid	126.11
Glycerophopspholipid	145.29
Glycerophopspholipid	169.17
Glycerophopspholipid	154.23
Glycerophopspholipid	144.93
Glycerophopspholipid	111.48
Glycerophopspholipid	105.81
Glycerophopspholipid	110.03
Glycerophopspholipid	124.7
Glycerophopspholipid	131.59
Glycerophopspholipid	146.89
Glycerophopspholipid	170.62
Glycerophopspholipid	155.93
Glycerophopspholipid	142.16
Glycerophopspholipid	112.74
Glycerophopspholipid	112.0
Glycerophopspholipid	105.0
Glycerophopspholipid	127.12
Glycerophopspholipid	130.2
Glycerophopspholipid	145.2
Glycerophopspholipid	121.77
Glycerophopspholipid	144.66
Glycerophopspholipid	110.98
Glycerophopspholipid	110.98
Glycerophopspholipid	106.18
Glycerophopspholipid	131.77
Glycerophopspholipid	125.43
Glycerophopspholipid	145.97
Glycerophopspholipid	169.96
Glycerophopspholipid	154.89
Glycerophopspholipid	137.82
Glycerophopspholipid	126.73
Glycerophopspholipid	152.74
Glycerophopspholipid	137.35
Glycerophopspholipid	126.82
Glycerophopspholipid	150.3
Glycerophopspholipid	126.73
Glycerophopspholipid	137.38
Glycerophopspholipid	150.56
Glycerophopspholipid	149.56
Glycerophopspholipid	127.11
Glycerophopspholipid	137.49
Glycerophopspholipid	157.41
Glycerophopspholipid	110.2
Glycerophopspholipid	140.91
Glycerophopspholipid	112.5
Glycerophopspholipid	148.34
Glycerophopspholipid	157.42
Glycerophopspholipid	110.26
Glycerophopspholipid	140.93
Glycerophopspholipid	112.57
Glycerophopspholipid	148.28
Glycerophopspholipid	106.9
Glycerophopspholipid	124.93
Glycerophopspholipid	104.41
Glycerophopspholipid	101.75
Glycerophopspholipid	105.8
Glycerophopspholipid	134.37
Glycerophopspholipid	119.67
Glycerophopspholipid	162.05
Glycerophopspholipid	163.4
Glycerophopspholipid	121.26
Glycerophopspholipid	152.4
Glycerophopspholipid	134.26
Glycerophopspholipid	111.72
Glycerophopspholipid	170.83
Glycerophopspholipid	151.49
Glycerophopspholipid	126.37
Glycerophopspholipid	130.79
Glycerophopspholipid	123.84
Glycerophopspholipid	142.4
Glycerophopspholipid	157.61
Glycerophopspholipid	168.08
Glycerophopspholipid	161.67
Glycerophopspholipid	119.5
Glycerophopspholipid	148.18
Glycerophopspholipid	123.14
Glycerophopspholipid	115.43
Glycerophopspholipid	105.68
Glycerophopspholipid	150.07
Glycerophopspholipid	119.85
Glycerophopspholipid	123.45
Glycerophopspholipid	125.92
Glycerophopspholipid	139.09
Glycerophopspholipid	148.08
Glycerophopspholipid	152.43
Glycerophopspholipid	155.15
Glycerophopspholipid	105.38
Glycerophopspholipid	148.46
Glycerophopspholipid	134.57
Glycerophopspholipid	108.97
Glycerophopspholipid	162.24
Glycerophopspholipid	100.12
Glycerophopspholipid	136.25
Glycerophopspholipid	130.29
Glycerophopspholipid	144.56
Glycerophopspholipid	110.41
Glycerophopspholipid	127.44
Glycerophopspholipid	148.31
Glycerophopspholipid	164.95
Glycerophopspholipid	166.33
Glycerophopspholipid	141.28
Glycerophopspholipid	147.52
Glycerophopspholipid	122.65
Glycerophopspholipid	173.16
Glycerophopspholipid	108.23
Glycerophopspholipid	147.34
Glycerophopspholipid	147.34
Glycerophopspholipid	147.27
Glycerophopspholipid	162.29
Glycerophopspholipid	169.5
Glycerophopspholipid	142.65
Glycerophopspholipid	135.83
Glycerophopspholipid	111.22
Glycerophopspholipid	161.5
Glycerophopspholipid	108.4
Glycerophopspholipid	148.73
Glycerophopspholipid	107.52
Glycerophopspholipid	147.54
Glycerophopspholipid	178.69
Glycerophopspholipid	138.48
Glycerophopspholipid	153.89
Glycerophopspholipid	156.21
Glycerophopspholipid	170.25
Glycerophopspholipid	142.26
Glycerophopspholipid	137.9
Glycerophopspholipid	110.93
Glycerophopspholipid	160.56
Glycerophopspholipid	106.77
Glycerophopspholipid	149.59
Glycerophopspholipid	106.73
Glycerophopspholipid	149.08
Glycerophopspholipid	178.86
Glycerophopspholipid	136.56
Glycerophopspholipid	153.27
Glycerophopspholipid	170.62
Glycerophopspholipid	141.9
Glycerophopspholipid	137.62
Glycerophopspholipid	110.94
Glycerophopspholipid	107.15
Glycerophopspholipid	160.5
Glycerophopspholipid	149.89
Glycerophopspholipid	106.61
Glycerophopspholipid	148.99
Glycerophopspholipid	178.93
Glycerophopspholipid	136.83
Glycerophopspholipid	153.44
Glycerophopspholipid	136.87
Glycerophopspholipid	153.47
Glycerophopspholipid	170.69
Glycerophopspholipid	141.9
Glycerophopspholipid	149.92
Glycerophopspholipid	106.6
Glycerophopspholipid	149.22
Glycerophopspholipid	178.98
Glycerophopspholipid	136.4
Glycerophopspholipid	165.92
Glycerophopspholipid	146.0
Glycerophopspholipid	130.68
Glycerophopspholipid	115.99
Glycerophopspholipid	141.58
Glycerophopspholipid	127.59
Glycerophopspholipid	108.46
Glycerophopspholipid	114.0
Glycerophopspholipid	158.1
Glycerophopspholipid	146.01
Glycerophopspholipid	144.03
Glycerophopspholipid	141.65
Glycerophopspholipid	141.95
Glycerophopspholipid	141.56
Glycerophopspholipid	140.75
Glycerophopspholipid	166.08
Glycerophopspholipid	145.89
Glycerophopspholipid	130.46
Glycerophopspholipid	115.65
Glycerophopspholipid	141.85
Glycerophopspholipid	127.84
Glycerophopspholipid	108.39
Glycerophopspholipid	113.49
Glycerophopspholipid	157.9
Glycerophopspholipid	147.13
Glycerophopspholipid	144.91
Glycerophopspholipid	142.75
Glycerophopspholipid	142.57
Glycerophopspholipid	166.67
Glycerophopspholipid	131.53
Glycerophopspholipid	146.63
Glycerophopspholipid	116.51
Glycerophopspholipid	142.67
Glycerophopspholipid	125.98
Glycerophopspholipid	108.36
Glycerophopspholipid	114.61
Glycerophopspholipid	158.25
Glycerophopspholipid	146.68
Glycerophopspholipid	144.34
Glycerophopspholipid	145.57
Glycerophopspholipid	143.71
Glycerophopspholipid	141.81
Glycerophopspholipid	142.25
Glycerophopspholipid	165.9
Glycerophopspholipid	130.94
Glycerophopspholipid	146.1
Glycerophopspholipid	115.84
Glycerophopspholipid	141.5
Glycerophopspholipid	126.94
Glycerophopspholipid	108.29
Glycerophopspholipid	113.5
Glycerophopspholipid	157.97
Glycerophopspholipid	118.81
Glycerophopspholipid	119.85
Glycerophopspholipid	120.39
Glycerophopspholipid	117.29
Glycerophopspholipid	114.69
Glycerophopspholipid	130.23
Glycerophopspholipid	133.33
Glycerophopspholipid	170.73
Glycerophopspholipid	159.94
Glycerophopspholipid	100.99
Glycerophopspholipid	177.08
Glycerophopspholipid	110.26
Glycerophopspholipid	101.28
Glycerophopspholipid	177.26
Glycerophopspholipid	110.3
Glycerophopspholipid	114.85
Glycerophopspholipid	130.12
Glycerophopspholipid	132.97
Glycerophopspholipid	170.38
Glycerophopspholipid	159.29
Glycerophopspholipid	101.17
Glycerophopspholipid	177.27
Glycerophopspholipid	110.24
Glycerophopspholipid	114.55
Glycerophopspholipid	130.18
Glycerophopspholipid	133.33
Glycerophopspholipid	170.56
Glycerophopspholipid	159.38
Glycerophopspholipid	159.97
Glycerophopspholipid	101.37
Glycerophopspholipid	176.8
Glycerophopspholipid	110.22
Glycerophopspholipid	114.76
Glycerophopspholipid	130.1
Glycerophopspholipid	133.22
Glycerophopspholipid	170.35
Glycerophopspholipid	118.87
Glycerophopspholipid	104.15
Glycerophopspholipid	139.36
Glycerophopspholipid	111.87
Glycerophopspholipid	140.2
Glycerophopspholipid	168.83
Glycerophopspholipid	149.0
Glycerophopspholipid	149.33
Glycerophopspholipid	100.88
Glycerophopspholipid	141.67
Glycerophopspholipid	173.18
Glycerophopspholipid	146.37
Glycerophopspholipid	101.16
Glycerophopspholipid	141.87
Glycerophopspholipid	173.43
Glycerophopspholipid	146.02
Glycerophopspholipid	118.62
Glycerophopspholipid	138.54
Glycerophopspholipid	103.54
Glycerophopspholipid	111.54
Glycerophopspholipid	139.99
Glycerophopspholipid	169.2
Glycerophopspholipid	148.69
Glycerophopspholipid	149.28
Glycerophopspholipid	101.13
Glycerophopspholipid	141.75
Glycerophopspholipid	173.57
Glycerophopspholipid	146.09
Glycerophopspholipid	118.49
Glycerophopspholipid	138.53
Glycerophopspholipid	103.74
Glycerophopspholipid	111.47
Glycerophopspholipid	139.73
Glycerophopspholipid	169.32
Glycerophopspholipid	148.96
Glycerophopspholipid	149.27
Glycerophopspholipid	149.02
Glycerophopspholipid	149.31
Glycerophopspholipid	101.73
Glycerophopspholipid	141.65
Glycerophopspholipid	173.56
Glycerophopspholipid	145.94
Glycerophopspholipid	118.4
Glycerophopspholipid	103.61
Glycerophopspholipid	138.23
Glycerophopspholipid	110.72
Glycerophopspholipid	134.97
Glycerophopspholipid	162.39
Glycerophopspholipid	132.62
Glycerophopspholipid	144.29
Glycerophopspholipid	120.73
Glycerophopspholipid	145.09
Glycerophopspholipid	120.48
Glycerophopspholipid	132.2
Glycerophopspholipid	144.68
Glycerophopspholipid	119.98
Glycerophopspholipid	134.37
Glycerophopspholipid	144.85
Glycerophopspholipid	120.68
Glycerophopspholipid	133.13
Glycerophopspholipid	118.41
Glycerophopspholipid	140.47
Glycerophopspholipid	117.49
Glycerophopspholipid	104.88
Glycerophopspholipid	103.66
Glycerophopspholipid	110.75
Glycerophopspholipid	115.59
Glycerophopspholipid	139.36
Glycerophopspholipid	129.18
Glycerophopspholipid	126.87
Glycerophopspholipid	100.53
Glycerophopspholipid	161.16
Glycerophopspholipid	141.75
Glycerophopspholipid	132.29
Glycerophopspholipid	171.31
Glycerophopspholipid	147.21
Glycerophopspholipid	162.61
Glycerophopspholipid	114.54
Glycerophopspholipid	164.17
Glycerophopspholipid	145.53
Glycerophopspholipid	174.31
Glycerophopspholipid	162.0
Glycerophopspholipid	133.19
Glycerophopspholipid	109.8
Glycerophopspholipid	108.37
Glycerophopspholipid	131.56
Glycerophopspholipid	109.84
Glycerophopspholipid	127.3
Glycerophopspholipid	149.66
Glycerophopspholipid	145.24
Glycerophopspholipid	135.15
Glycerophopspholipid	102.96
Glycerophopspholipid	104.82
Glycerophopspholipid	109.03
Glycerophopspholipid	134.0
Glycerophopspholipid	131.7
Glycerophopspholipid	149.44
Glycerophopspholipid	151.72
Glycerophopspholipid	137.7
Glycerophopspholipid	102.4
Glycerophopspholipid	111.62
Glycerophopspholipid	142.92
Glycerophopspholipid	110.92
Glycerophopspholipid	110.24
Glycerophopspholipid	111.26
Glycerophopspholipid	111.13
Glycerophopspholipid	102.63
Glycerophopspholipid	148.15
Glycerophopspholipid	158.94
Glycerophopspholipid	131.11
Glycerophopspholipid	132.07
Glycerophopspholipid	101.83
Glycerophopspholipid	116.37
Glycerophopspholipid	158.6
Glycerophopspholipid	116.02
Glycerophopspholipid	157.58
Glycerophopspholipid	119.5
Glycerophopspholipid	163.0
Glycerophopspholipid	118.48
Glycerophopspholipid	162.45
Glycerophopspholipid	152.7
Glycerophopspholipid	121.22
Glycerophopspholipid	100.5
Glycerophopspholipid	172.06
Glycerophopspholipid	116.04
Glycerophopspholipid	111.64
Glycerophopspholipid	134.15
Glycerophopspholipid	116.75
Glycerophopspholipid	133.42
Glycerophopspholipid	154.63
Glycerophopspholipid	153.8
Glycerophopspholipid	137.61
Glycerophopspholipid	125.77
Glycerophopspholipid	132.14
Glycerophopspholipid	139.05
Glycerophopspholipid	167.96
Glycerophopspholipid	154.19
Glycerophopspholipid	140.51
Glycerophopspholipid	126.63
Glycerophopspholipid	167.6
Glycerophopspholipid	154.11
Glycerophopspholipid	173.99
Glycerophopspholipid	120.84
Glycerophopspholipid	122.08
Glycerophopspholipid	155.85
Glycerophopspholipid	132.59
Glycerophopspholipid	113.11
Glycerophopspholipid	103.93
Glycerophopspholipid	148.59
Glycerophopspholipid	147.0
Glycerophopspholipid	127.71
Glycerophopspholipid	162.64
Glycerophopspholipid	146.33
Glycerophopspholipid	122.66
Glycerophopspholipid	145.61
Glycerophopspholipid	131.15
Glycerophopspholipid	169.79
Glycerophopspholipid	152.22
Glycerophopspholipid	175.44
Glycerophopspholipid	123.05
Glycerophopspholipid	128.41
Glycerophopspholipid	129.7
Glycerophopspholipid	125.47
Glycerophopspholipid	136.62
Glycerophopspholipid	153.15
Glycerophopspholipid	117.07
Glycerophopspholipid	140.54
Glycerophopspholipid	153.97
Glycerophopspholipid	123.72
Glycerophopspholipid	132.66
Glycerophopspholipid	134.8
Glycerophopspholipid	103.93
Glycerophopspholipid	102.84
