class	GO_CC	ratio
Fatty Acyl	Golgi-associated vesicle membrane [GO:0030660]	0.4770201900799092
Fatty Acyl	apical plasma membrane [GO:0016324]	0.4770201900799092
Fatty Acyl	plasma membrane [GO:0005886]	0.4770201900799092
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	0.4770201900799092
Fatty Acyl	membrane raft [GO:0045121]	0.4770201900799092
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	0.4770201900799092
Fatty Acyl	lateral plasma membrane [GO:0016328]	0.4770201900799092
Fatty Acyl	tight junction [GO:0070160]	0.4770201900799092
Fatty Acyl	cytoplasm [GO:0005737]	0.4770201900799092
Fatty Acyl	Golgi apparatus [GO:0005794]	0.4770201900799092
Fatty Acyl	mitochondrion [GO:0005739]	0.4770201900799092
Fatty Acyl	cell junction [GO:0030054]	0.4770201900799092
Fatty Acyl	gap junction [GO:0005921]	0.4770201900799092
Fatty Acyl	intermediate filament [GO:0005882]	0.4770201900799092
Fatty Acyl	cell-cell contact zone [GO:0044291]	0.4770201900799092
Fatty Acyl	nucleoplasm [GO:0005654]	0.4770201900799092
Fatty Acyl	nucleus [GO:0005634]	0.4770201900799092
Fatty Acyl	membrane [GO:0016020]	0.6435926414265084
Fatty Acyl	cytoplasm [GO:0005737]	0.36917141139899057
Fatty Acyl	extracellular exosome [GO:0070062]	0.32964682139253276
Fatty Acyl	cytoplasm [GO:0005737]	0.32964682139253276
Fatty Acyl	protein-containing complex [GO:0032991]	0.32964682139253276
Fatty Acyl	blood microparticle [GO:0072562]	0.32964682139253276
Fatty Acyl	Golgi apparatus [GO:0005794]	0.32964682139253276
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	0.32964682139253276
Fatty Acyl	extracellular region [GO:0005576]	0.32964682139253276
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	0.32964682139253276
Fatty Acyl	extracellular space [GO:0005615]	0.32964682139253276
Fatty Acyl	nucleus [GO:0005634]	0.32964682139253276
Fatty Acyl	endoplasmic reticulum [GO:0005783]	0.32964682139253276
Fatty Acyl	host cell cytoplasm [GO:0030430]	0.45181750474497273
Fatty Acyl	cytosol [GO:0005829]	0.20863654189725042
Fatty Acyl	chloride channel complex [GO:0034707]	0.279064464640542
Fatty Acyl	postsynaptic membrane [GO:0045211]	0.279064464640542
Fatty Acyl	plasma membrane [GO:0005886]	0.279064464640542
Fatty Acyl	presynaptic membrane [GO:0042734]	0.279064464640542
Fatty Acyl	GABA-A receptor complex [GO:1902711]	0.279064464640542
Fatty Acyl	GABA-ergic synapse [GO:0098982]	0.279064464640542
Fatty Acyl	glutamatergic synapse [GO:0098978]	0.279064464640542
Fatty Acyl	neuron projection [GO:0043005]	0.279064464640542
Fatty Acyl	synapse [GO:0045202]	0.279064464640542
Fatty Acyl	transmembrane transporter complex [GO:1902495]	0.279064464640542
Fatty Acyl	membrane [GO:0016020]	0.5305761016772581
Fatty Acyl	plasma membrane [GO:0005886]	0.636820068835823
Fatty Acyl	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	0.636820068835823
Fatty Acyl	plasma membrane [GO:0005886]	0.277600440286186
Fatty Acyl	ciliary plasm [GO:0097014]	0.3733644385840349
Fatty Acyl	cytosol [GO:0005829]	0.3733644385840349
Fatty Acyl	cytoplasm [GO:0005737]	0.3733644385840349
Fatty Acyl	glycosome [GO:0020015]	0.3733644385840349
Fatty Acyl	cytoophidium [GO:0097268]	0.4415137614678899
Fatty Acyl	cytosol [GO:0005829]	0.4415137614678899
Fatty Acyl	protein-containing complex [GO:0032991]	0.4415137614678899
Fatty Acyl	membrane [GO:0016020]	0.5049950534422223
Fatty Acyl	host cell plasma membrane [GO:0020002]	0.5049950534422223
Fatty Acyl	host cell cytoplasm [GO:0030430]	0.5049950534422223
Fatty Acyl	virion membrane [GO:0055036]	0.5049950534422223
Fatty Acyl	T=4 icosahedral viral capsid [GO:0039619]	0.5049950534422223
Fatty Acyl	host cell nucleus [GO:0042025]	0.5049950534422223
Fatty Acyl	chloride channel complex [GO:0034707]	0.3605855363775399
Fatty Acyl	postsynaptic membrane [GO:0045211]	0.3605855363775399
Fatty Acyl	plasma membrane [GO:0005886]	0.3605855363775399
Fatty Acyl	presynaptic membrane [GO:0042734]	0.3605855363775399
Fatty Acyl	GABA-A receptor complex [GO:1902711]	0.3605855363775399
Fatty Acyl	GABA-ergic synapse [GO:0098982]	0.3605855363775399
Fatty Acyl	glutamatergic synapse [GO:0098978]	0.3605855363775399
Fatty Acyl	neuron projection [GO:0043005]	0.3605855363775399
Fatty Acyl	synapse [GO:0045202]	0.3605855363775399
Fatty Acyl	transmembrane transporter complex [GO:1902495]	0.3605855363775399
Fatty Acyl	mitochondrion [GO:0005739]	0.2649280476374262
Fatty Acyl	cytoplasm [GO:0005737]	0.2649280476374262
Fatty Acyl	apical plasma membrane [GO:0016324]	1.330713698254592
Fatty Acyl	astrocyte projection [GO:0097449]	1.330713698254592
Fatty Acyl	cell surface [GO:0009986]	1.330713698254592
Fatty Acyl	plasma membrane [GO:0005886]	1.330713698254592
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	1.330713698254592
Fatty Acyl	calyx of Held [GO:0044305]	1.330713698254592
Fatty Acyl	neuronal cell body [GO:0043025]	1.330713698254592
Fatty Acyl	axon [GO:0030424]	1.330713698254592
Fatty Acyl	axon terminus [GO:0043679]	1.330713698254592
Fatty Acyl	endoplasmic reticulum [GO:0005783]	1.330713698254592
Fatty Acyl	plasma membrane [GO:0005886]	1.3182968819358631
Fatty Acyl	connexin complex [GO:0005922]	1.3182968819358631
Fatty Acyl	synapse [GO:0045202]	1.3182968819358631
Fatty Acyl	periplasmic space [GO:0042597]	0.2847094399158559
Fatty Acyl	cytosol [GO:0005829]	0.35499327411590753
Fatty Acyl	cytoplasm [GO:0005737]	0.35499327411590753
Fatty Acyl	chloride channel complex [GO:0034707]	0.23668538850159465
Fatty Acyl	postsynaptic membrane [GO:0045211]	0.23668538850159465
Fatty Acyl	plasma membrane [GO:0005886]	0.23668538850159465
Fatty Acyl	GABA-A receptor complex [GO:1902711]	0.23668538850159465
Fatty Acyl	neuron projection [GO:0043005]	0.23668538850159465
Fatty Acyl	cytoplasmic vesicle membrane [GO:0030659]	0.23668538850159465
Fatty Acyl	synapse [GO:0045202]	0.23668538850159465
Fatty Acyl	extracellular exosome [GO:0070062]	0.11911314190767952
Fatty Acyl	collagen-containing extracellular matrix [GO:0062023]	0.11911314190767952
Fatty Acyl	endolysosome lumen [GO:0036021]	0.11911314190767952
Fatty Acyl	Golgi apparatus [GO:0005794]	0.11911314190767952
Fatty Acyl	extracellular space [GO:0005615]	0.11911314190767952
Fatty Acyl	chromaffin granule [GO:0042583]	0.11911314190767952
Fatty Acyl	apical plasma membrane [GO:0016324]	0.11911314190767952
Fatty Acyl	lysosomal lumen [GO:0043202]	0.11911314190767952
Fatty Acyl	plasma membrane [GO:0005886]	0.11911314190767952
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	0.11911314190767952
Fatty Acyl	multivesicular body [GO:0005771]	0.11911314190767952
Fatty Acyl	lysosome [GO:0005764]	0.11911314190767952
Fatty Acyl	extracellular region [GO:0005576]	0.11911314190767952
Fatty Acyl	endocytic vesicle lumen [GO:0071682]	0.11911314190767952
Fatty Acyl	nucleus [GO:0005634]	0.11911314190767952
Fatty Acyl	plasma membrane [GO:0005886]	0.1858991543391904
Fatty Acyl	chloride channel complex [GO:0034707]	0.23987851430800525
Fatty Acyl	GABA receptor complex [GO:1902710]	0.23987851430800525
Fatty Acyl	plasma membrane [GO:0005886]	0.23987851430800525
Fatty Acyl	postsynaptic specialization membrane [GO:0099634]	0.23987851430800525
Fatty Acyl	GABA-A receptor complex [GO:1902711]	0.23987851430800525
Fatty Acyl	GABA-ergic synapse [GO:0098982]	0.23987851430800525
Fatty Acyl	glutamatergic synapse [GO:0098978]	0.23987851430800525
Fatty Acyl	neuron projection [GO:0043005]	0.23987851430800525
Fatty Acyl	presynaptic active zone membrane [GO:0048787]	0.23987851430800525
Fatty Acyl	cytoplasmic vesicle [GO:0031410]	0.23987851430800525
Fatty Acyl	synapse [GO:0045202]	0.23987851430800525
Fatty Acyl	pore complex [GO:0046930]	0.48019460241280704
Fatty Acyl	cell outer membrane [GO:0009279]	0.48019460241280704
Fatty Acyl	plasma membrane [GO:0005886]	2.184163012638638
Fatty Acyl	membrane [GO:0016020]	2.184163012638638
Fatty Acyl	cell-cell junction [GO:0005911]	0.40117603275027913
Fatty Acyl	cytosol [GO:0005829]	0.40117603275027913
