class	GO_CC	as_max_dst
Sterol	nucleoplasm [GO:0005654]	9.06
Sterol	chromatin [GO:0000785]	9.06
Sterol	protein-containing complex [GO:0032991]	9.06
Sterol	nuclear body [GO:0016604]	9.06
Sterol	nucleus [GO:0005634]	9.06
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	12.99
Sterol	respiratory chain complex IV [GO:0045277]	12.99
Sterol	GABA-ergic synapse [GO:0098982]	18.74
Sterol	mitochondrial outer membrane [GO:0005741]	18.74
Sterol	glutamatergic synapse [GO:0098978]	18.74
Sterol	plasma membrane [GO:0005886]	18.74
Sterol	actin cytoskeleton [GO:0015629]	18.74
Sterol	growth cone [GO:0030426]	18.74
Sterol	presynaptic membrane [GO:0042734]	18.74
Sterol	membrane raft [GO:0045121]	18.74
Sterol	cytoplasm [GO:0005737]	18.74
Sterol	membrane [GO:0016020]	18.86
Sterol	Golgi cisterna membrane [GO:0032580]	18.86
Sterol	plasma membrane [GO:0005886]	18.86
Sterol	presynaptic membrane [GO:0042734]	18.86
Sterol	gamma-secretase complex [GO:0070765]	18.86
Sterol	endoplasmic reticulum membrane [GO:0005789]	18.86
Sterol	early endosome [GO:0005769]	18.86
Sterol	Golgi apparatus [GO:0005794]	18.86
Sterol	Golgi membrane [GO:0000139]	18.86
Sterol	endosome membrane [GO:0010008]	18.86
Sterol	synaptic vesicle [GO:0008021]	18.86
Sterol	endoplasmic reticulum [GO:0005783]	18.86
Sterol	nuclear envelope [GO:0005635]	11.11
Sterol	extracellular exosome [GO:0070062]	11.11
Sterol	membrane-bounded organelle [GO:0043227]	11.11
Sterol	cytoplasm [GO:0005737]	11.11
Sterol	nucleoplasm [GO:0005654]	11.11
Sterol	early endosome [GO:0005769]	11.11
Sterol	photoreceptor outer segment membrane [GO:0042622]	11.11
Sterol	Golgi apparatus [GO:0005794]	11.11
Sterol	Golgi membrane [GO:0000139]	11.11
Sterol	early endosome membrane [GO:0031901]	11.11
Sterol	neuron projection [GO:0043005]	21.12
Sterol	neuronal cell body membrane [GO:0032809]	21.12
Sterol	plasma membrane [GO:0005886]	21.12
Sterol	presynaptic membrane [GO:0042734]	21.12
Sterol	mitochondrion [GO:0005739]	-1.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Sterol	mitochondrial respirasome [GO:0005746]	-1.0
Sterol	respiratory chain complex IV [GO:0045277]	-1.0
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	10.22
Sterol	transcription regulator complex [GO:0005667]	10.22
Sterol	cytoplasm [GO:0005737]	10.22
Sterol	nucleoplasm [GO:0005654]	10.22
Sterol	chromatin [GO:0000785]	10.22
Sterol	protein-containing complex [GO:0032991]	10.22
Sterol	nuclear body [GO:0016604]	10.22
Sterol	nucleus [GO:0005634]	10.22
Sterol	plasma membrane [GO:0005886]	16.08
Sterol	membrane [GO:0016020]	16.08
Sterol	apical plasma membrane [GO:0016324]	19.97
Sterol	extracellular exosome [GO:0070062]	19.97
Sterol	brush border membrane [GO:0031526]	19.97
Sterol	GABA receptor complex [GO:1902710]	14.87
Sterol	neuron projection [GO:0043005]	14.87
Sterol	G protein-coupled GABA receptor complex [GO:1902712]	14.87
Sterol	G protein-coupled receptor heterodimeric complex [GO:0038039]	14.87
Sterol	plasma membrane [GO:0005886]	14.87
Sterol	postsynaptic membrane [GO:0045211]	14.87
Sterol	cytoplasm [GO:0005737]	14.87
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	12.3
Sterol	respiratory chain complex IV [GO:0045277]	12.3
Sterol	voltage-gated calcium channel complex [GO:0005891]	13.66
Sterol	voltage-gated sodium channel complex [GO:0001518]	13.66
Sterol	clathrin complex [GO:0071439]	13.66
Sterol	extracellular exosome [GO:0070062]	13.66
Sterol	glutamatergic synapse [GO:0098978]	13.66
Sterol	plasma membrane [GO:0005886]	13.66
Sterol	presynaptic membrane [GO:0042734]	13.66
Sterol	axon [GO:0030424]	13.66
Sterol	cytoplasmic vesicle [GO:0031410]	16.96
Sterol	nuclear inner membrane [GO:0005637]	16.96
Sterol	nuclear outer membrane [GO:0005640]	16.96
Sterol	membrane [GO:0016020]	16.96
Sterol	endoplasmic reticulum membrane [GO:0005789]	16.96
Sterol	protein-containing complex [GO:0032991]	18.39
Sterol	chloride channel complex [GO:0034707]	18.39
Sterol	recycling endosome [GO:0055037]	18.39
Sterol	cell surface [GO:0009986]	18.39
Sterol	early endosome membrane [GO:0031901]	18.39
Sterol	endosome membrane [GO:0010008]	18.39
Sterol	Golgi-associated vesicle membrane [GO:0030660]	18.39
Sterol	lysosomal membrane [GO:0005765]	18.39
Sterol	apical plasma membrane [GO:0016324]	18.39
Sterol	cytosol [GO:0005829]	18.39
Sterol	early endosome [GO:0005769]	18.39
Sterol	plasma membrane [GO:0005886]	18.39
Sterol	endoplasmic reticulum membrane [GO:0005789]	18.39
Sterol	membrane [GO:0016020]	18.39
Sterol	recycling endosome membrane [GO:0055038]	18.39
Sterol	nucleus [GO:0005634]	18.39
Sterol	clathrin-coated endocytic vesicle membrane [GO:0030669]	18.39
Sterol	cytoplasm [GO:0005737]	18.39
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	13.82
Sterol	respiratory chain complex IV [GO:0045277]	13.82
Sterol	varicosity [GO:0043196]	11.63
Sterol	ruffle [GO:0001726]	11.63
Sterol	plasma membrane [GO:0005886]	11.63
Sterol	synaptic vesicle membrane [GO:0030672]	11.63
Sterol	neuronal cell body [GO:0043025]	11.63
Sterol	plasma membrane [GO:0005886]	21.97
Sterol	dendrite [GO:0030425]	20.85
Sterol	focal adhesion [GO:0005925]	20.85
Sterol	GABA-ergic synapse [GO:0098982]	20.85
Sterol	neuron projection [GO:0043005]	20.85
Sterol	spine apparatus [GO:0097444]	20.85
Sterol	endosome [GO:0005768]	20.85
Sterol	dendrite membrane [GO:0032590]	20.85
Sterol	membrane [GO:0016020]	20.85
Sterol	plasma membrane [GO:0005886]	20.85
Sterol	postsynaptic membrane [GO:0045211]	20.85
Sterol	presynaptic membrane [GO:0042734]	20.85
Sterol	perikaryon [GO:0043204]	20.85
Sterol	axon [GO:0030424]	20.85
Sterol	host cell cytoplasm [GO:0030430]	20.85
Sterol	dendrite cytoplasm [GO:0032839]	20.85
Sterol	plasma membrane [GO:0005886]	4.02
Sterol	membrane [GO:0016020]	4.02
Sterol	mitochondrion [GO:0005739]	-1.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Sterol	mitochondrial respirasome [GO:0005746]	-1.0
Sterol	respiratory chain complex IV [GO:0045277]	-1.0
Sterol	plastid [GO:0009536]	17.62
Sterol	cytosol [GO:0005829]	17.62
Sterol	plasma membrane [GO:0005886]	17.62
Sterol	cytoplasm [GO:0005737]	17.62
Sterol	nucleus [GO:0005634]	17.62
Sterol	membrane [GO:0016020]	10.79
Sterol	varicosity [GO:0043196]	23.5
Sterol	ruffle [GO:0001726]	23.5
Sterol	plasma membrane [GO:0005886]	23.5
Sterol	synaptic vesicle membrane [GO:0030672]	23.5
Sterol	neuronal cell body [GO:0043025]	23.5
Sterol	plasma membrane [GO:0005886]	11.82
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	14.05
Sterol	respiratory chain complex IV [GO:0045277]	14.05
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Sterol	respiratory chain complex IV [GO:0045277]	-1.0
Sterol	mitochondrion [GO:0005739]	-1.0
Sterol	mitochondrial respirasome [GO:0005746]	-1.0
Sterol	chloride channel complex [GO:0034707]	11.94
Sterol	GABA receptor complex [GO:1902710]	11.94
Sterol	GABA-ergic synapse [GO:0098982]	11.94
Sterol	neuron projection [GO:0043005]	11.94
Sterol	GABA-A receptor complex [GO:1902711]	11.94
Sterol	glutamatergic synapse [GO:0098978]	11.94
Sterol	plasma membrane [GO:0005886]	11.94
Sterol	postsynaptic specialization membrane [GO:0099634]	11.94
Sterol	synapse [GO:0045202]	11.94
Sterol	presynaptic active zone membrane [GO:0048787]	11.94
Sterol	cytoplasmic vesicle [GO:0031410]	11.94
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	9.0
Sterol	respiratory chain complex IV [GO:0045277]	9.0
Sterol	cortical cytoskeleton [GO:0030863]	14.04
Sterol	basolateral plasma membrane [GO:0016323]	14.04
Sterol	ankyrin-1 complex [GO:0170014]	14.04
Sterol	Z disc [GO:0030018]	14.04
Sterol	extracellular exosome [GO:0070062]	14.04
Sterol	plasma membrane [GO:0005886]	14.04
Sterol	membrane [GO:0016020]	14.04
Sterol	blood microparticle [GO:0072562]	14.04
Sterol	cytoplasmic side of plasma membrane [GO:0009898]	14.04
Sterol	mitochondrial inner membrane [GO:0005743]	13.58
Sterol	respiratory chain complex IV [GO:0045277]	13.58
Sterol	glutamatergic synapse [GO:0098978]	17.01
Sterol	Schaffer collateral - CA1 synapse [GO:0098685]	17.01
Sterol	plasma membrane [GO:0005886]	17.01
Sterol	presynapse [GO:0098793]	17.01
Sterol	host cell membrane [GO:0033644]	5.4
Sterol	membrane [GO:0016020]	5.4
Sterol	plasma membrane [GO:0005886]	14.89
Sterol	cytosol [GO:0005829]	17.47
Sterol	nucleoplasm [GO:0005654]	17.47
Sterol	receptor complex [GO:0043235]	17.47
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	17.47
Sterol	chromatin [GO:0000785]	17.47
Sterol	nucleus [GO:0005634]	17.47
Sterol	host cell membrane [GO:0033644]	17.21
Sterol	membrane [GO:0016020]	17.21
Sterol	plasma membrane [GO:0005886]	10.39
Sterol	ankyrin-1 complex [GO:0170014]	19.5
Sterol	cytosol [GO:0005829]	19.5
Sterol	plasma membrane [GO:0005886]	19.5
Sterol	membrane [GO:0016020]	19.5
Sterol	nucleoplasm [GO:0005654]	19.5
Sterol	basolateral plasma membrane [GO:0016323]	16.56
Sterol	apical plasma membrane [GO:0016324]	16.56
Sterol	plasma membrane [GO:0005886]	16.56
Sterol	receptor complex [GO:0043235]	16.56
Sterol	nucleus [GO:0005634]	16.56
Sterol	cytoplasm [GO:0005737]	16.56
Sterol	cytosol [GO:0005829]	13.62
Sterol	extracellular region [GO:0005576]	13.62
Sterol	extracellular space [GO:0005615]	13.62
Sterol	plasma membrane [GO:0005886]	9.11
Sterol	membrane [GO:0016020]	9.11
Sterol	receptor complex [GO:0043235]	9.11
Sterol	endoplasmic reticulum [GO:0005783]	16.53
Sterol	glutamatergic synapse [GO:0098978]	16.53
Sterol	membrane [GO:0016020]	16.53
Sterol	endoplasmic reticulum membrane [GO:0005789]	16.53
Sterol	AMPA glutamate receptor complex [GO:0032281]	16.53
Sterol	plasma membrane [GO:0005886]	13.83
Sterol	receptor complex [GO:0043235]	13.83
Sterol	cytoplasm [GO:0005737]	13.83
Sterol	membrane [GO:0016020]	7.09
Sterol	proton-transporting V-type ATPase complex [GO:0033176]	7.09
Sterol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	7.09
Sterol	transmembrane transporter complex [GO:1902495]	7.09
Sterol	synaptic vesicle membrane [GO:0030672]	7.09
Sterol	synaptic vesicle [GO:0008021]	7.09
Sterol	clathrin-coated vesicle membrane [GO:0030665]	7.09
Sterol	protein-containing complex [GO:0032991]	12.34
Sterol	chloride channel complex [GO:0034707]	12.34
Sterol	recycling endosome [GO:0055037]	12.34
Sterol	cell surface [GO:0009986]	12.34
Sterol	early endosome membrane [GO:0031901]	12.34
Sterol	endosome membrane [GO:0010008]	12.34
Sterol	Golgi-associated vesicle membrane [GO:0030660]	12.34
Sterol	lysosomal membrane [GO:0005765]	12.34
Sterol	apical plasma membrane [GO:0016324]	12.34
Sterol	cytosol [GO:0005829]	12.34
Sterol	early endosome [GO:0005769]	12.34
Sterol	plasma membrane [GO:0005886]	12.34
Sterol	endoplasmic reticulum membrane [GO:0005789]	12.34
Sterol	membrane [GO:0016020]	12.34
Sterol	recycling endosome membrane [GO:0055038]	12.34
Sterol	nucleus [GO:0005634]	12.34
Sterol	clathrin-coated endocytic vesicle membrane [GO:0030669]	12.34
Sterol	cytoplasm [GO:0005737]	12.34
Sterol	protein-containing complex [GO:0032991]	17.25
Sterol	endoplasmic reticulum [GO:0005783]	17.25
Sterol	gap junction [GO:0005921]	17.25
Sterol	bleb [GO:0032059]	17.25
Sterol	plasma membrane [GO:0005886]	17.25
Sterol	membrane [GO:0016020]	17.25
Sterol	endoplasmic reticulum membrane [GO:0005789]	17.25
Sterol	plasma membrane-derived thylakoid membrane [GO:0031676]	14.7
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	13.73
Sterol	respiratory chain complex IV [GO:0045277]	13.73
Sterol	membrane [GO:0016020]	-1.0
Sterol	proton-transporting V-type ATPase complex [GO:0033176]	-1.0
Sterol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	-1.0
Sterol	transmembrane transporter complex [GO:1902495]	-1.0
Sterol	synaptic vesicle membrane [GO:0030672]	-1.0
Sterol	synaptic vesicle [GO:0008021]	-1.0
Sterol	clathrin-coated vesicle membrane [GO:0030665]	-1.0
Sterol	endoplasmic reticulum [GO:0005783]	16.42
Sterol	glutamatergic synapse [GO:0098978]	16.42
Sterol	membrane [GO:0016020]	16.42
Sterol	endoplasmic reticulum membrane [GO:0005789]	16.42
Sterol	AMPA glutamate receptor complex [GO:0032281]	16.42
Sterol	heterochromatin [GO:0000792]	23.12
Sterol	perinuclear region of cytoplasm [GO:0048471]	23.12
Sterol	dense fibrillar component [GO:0001651]	23.12
Sterol	receptor complex [GO:0043235]	23.12
Sterol	euchromatin [GO:0000791]	23.12
Sterol	nuclear matrix [GO:0016363]	23.12
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	23.12
Sterol	T-tubule [GO:0030315]	23.12
Sterol	nucleus [GO:0005634]	23.12
Sterol	endoplasmic reticulum [GO:0005783]	21.37
Sterol	late endosome membrane [GO:0031902]	21.37
Sterol	nuclear envelope [GO:0005635]	21.37
Sterol	lysosome [GO:0005764]	21.37
Sterol	perinuclear region of cytoplasm [GO:0048471]	21.37
Sterol	extracellular exosome [GO:0070062]	21.37
Sterol	plasma membrane [GO:0005886]	21.37
Sterol	membrane [GO:0016020]	21.37
Sterol	extracellular region [GO:0005576]	21.37
Sterol	membrane raft [GO:0045121]	21.37
Sterol	lysosomal membrane [GO:0005765]	21.37
Sterol	Golgi apparatus [GO:0005794]	21.37
Sterol	membrane [GO:0016020]	22.56
Sterol	endoplasmic reticulum membrane [GO:0005789]	22.56
Sterol	endoplasmic reticulum [GO:0005783]	22.56
Sterol	peroxisomal membrane [GO:0005778]	15.67
Sterol	postsynaptic membrane [GO:0045211]	13.94
Sterol	G protein-coupled serotonin receptor complex [GO:0098666]	13.94
Sterol	presynaptic membrane [GO:0042734]	13.94
Sterol	dendrite [GO:0030425]	13.94
Sterol	glutamatergic synapse [GO:0098978]	13.94
Sterol	dendritic shaft [GO:0043198]	13.94
Sterol	neuronal cell body [GO:0043025]	13.94
Sterol	axon [GO:0030424]	13.94
Sterol	caveola [GO:0005901]	13.94
Sterol	plasma membrane [GO:0005886]	13.94
Sterol	cell body fiber [GO:0070852]	13.94
Sterol	cytoplasmic vesicle [GO:0031410]	13.94
Sterol	cytosol [GO:0005829]	16.88
Sterol	nucleus [GO:0005634]	16.88
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Sterol	respiratory chain complex IV [GO:0045277]	-1.0
Sterol	mitochondrion [GO:0005739]	-1.0
Sterol	mitochondrial respirasome [GO:0005746]	-1.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	14.68
Sterol	respiratory chain complex IV [GO:0045277]	14.68
Sterol	postsynaptic membrane [GO:0045211]	3.2
Sterol	acetylcholine-gated channel complex [GO:0005892]	3.2
Sterol	postsynaptic membrane [GO:0045211]	6.46
Sterol	acetylcholine-gated channel complex [GO:0005892]	6.46
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	14.46
Sterol	respiratory chain complex IV [GO:0045277]	14.46
Sterol	mitochondrion [GO:0005739]	18.3
Sterol	mitochondrial inner membrane [GO:0005743]	18.3
Sterol	mitochondrial matrix [GO:0005759]	18.3
Sterol	dendrite [GO:0030425]	19.76
Sterol	endoplasmic reticulum [GO:0005783]	19.76
Sterol	neuron projection [GO:0043005]	19.76
Sterol	endosome [GO:0005768]	19.76
Sterol	plasma membrane [GO:0005886]	19.76
Sterol	synapse [GO:0045202]	19.76
Sterol	perikaryon [GO:0043204]	19.76
Sterol	axon [GO:0030424]	19.76
Sterol	Golgi apparatus [GO:0005794]	19.76
Sterol	mitochondrial inner membrane [GO:0005743]	7.16
Sterol	respiratory chain complex IV [GO:0045277]	7.16
Sterol	dendrite [GO:0030425]	20.28
Sterol	axolemma [GO:0030673]	20.28
Sterol	neuronal cell body [GO:0043025]	20.28
Sterol	glutamatergic synapse [GO:0098978]	20.28
Sterol	membrane [GO:0016020]	20.28
Sterol	plasma membrane [GO:0005886]	20.28
Sterol	postsynaptic membrane [GO:0045211]	20.28
Sterol	presynaptic membrane [GO:0042734]	20.28
Sterol	presynaptic active zone [GO:0048786]	20.28
Sterol	periplasmic space [GO:0042597]	20.28
Sterol	intermediate filament [GO:0005882]	20.28
Sterol	asymmetric synapse [GO:0032279]	20.28
Sterol	extracellular region [GO:0005576]	12.73
Sterol	plasma membrane [GO:0005886]	7.04
Sterol	dendrite [GO:0030425]	17.04
Sterol	axolemma [GO:0030673]	17.04
Sterol	neuronal cell body [GO:0043025]	17.04
Sterol	glutamatergic synapse [GO:0098978]	17.04
Sterol	membrane [GO:0016020]	17.04
Sterol	plasma membrane [GO:0005886]	17.04
Sterol	postsynaptic membrane [GO:0045211]	17.04
Sterol	presynaptic membrane [GO:0042734]	17.04
Sterol	presynaptic active zone [GO:0048786]	17.04
Sterol	periplasmic space [GO:0042597]	17.04
Sterol	intermediate filament [GO:0005882]	17.04
Sterol	asymmetric synapse [GO:0032279]	17.04
Sterol	membrane [GO:0016020]	15.71
Sterol	ankyrin-1 complex [GO:0170014]	15.71
Sterol	plasma membrane [GO:0005886]	15.71
Sterol	dendrite [GO:0030425]	22.27
Sterol	axolemma [GO:0030673]	22.27
Sterol	neuronal cell body [GO:0043025]	22.27
Sterol	glutamatergic synapse [GO:0098978]	22.27
Sterol	membrane [GO:0016020]	22.27
Sterol	plasma membrane [GO:0005886]	22.27
Sterol	postsynaptic membrane [GO:0045211]	22.27
Sterol	presynaptic membrane [GO:0042734]	22.27
Sterol	presynaptic active zone [GO:0048786]	22.27
Sterol	periplasmic space [GO:0042597]	22.27
Sterol	intermediate filament [GO:0005882]	22.27
Sterol	asymmetric synapse [GO:0032279]	22.27
Sterol	mitochondrial inner membrane [GO:0005743]	12.95
Sterol	respiratory chain complex IV [GO:0045277]	12.95
Sterol	cortical cytoskeleton [GO:0030863]	18.93
Sterol	basolateral plasma membrane [GO:0016323]	18.93
Sterol	ankyrin-1 complex [GO:0170014]	18.93
Sterol	Z disc [GO:0030018]	18.93
Sterol	extracellular exosome [GO:0070062]	18.93
Sterol	plasma membrane [GO:0005886]	18.93
Sterol	membrane [GO:0016020]	18.93
Sterol	blood microparticle [GO:0072562]	18.93
Sterol	cytoplasmic side of plasma membrane [GO:0009898]	18.93
Sterol	varicosity [GO:0043196]	22.15
Sterol	ruffle [GO:0001726]	22.15
Sterol	plasma membrane [GO:0005886]	22.15
Sterol	synaptic vesicle membrane [GO:0030672]	22.15
Sterol	neuronal cell body [GO:0043025]	22.15
Sterol	dendrite [GO:0030425]	19.51
Sterol	axolemma [GO:0030673]	19.51
Sterol	neuronal cell body [GO:0043025]	19.51
Sterol	glutamatergic synapse [GO:0098978]	19.51
Sterol	membrane [GO:0016020]	19.51
Sterol	plasma membrane [GO:0005886]	19.51
Sterol	postsynaptic membrane [GO:0045211]	19.51
Sterol	presynaptic membrane [GO:0042734]	19.51
Sterol	presynaptic active zone [GO:0048786]	19.51
Sterol	periplasmic space [GO:0042597]	19.51
Sterol	intermediate filament [GO:0005882]	19.51
Sterol	asymmetric synapse [GO:0032279]	19.51
Sterol	extracellular region [GO:0005576]	9.21
Sterol	extracellular exosome [GO:0070062]	9.21
Sterol	respiratory chain complex IV [GO:0045277]	13.13
Sterol	mitochondrion [GO:0005739]	13.13
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	13.13
Sterol	chloride channel complex [GO:0034707]	14.89
Sterol	cytoplasmic vesicle membrane [GO:0030659]	14.89
Sterol	GABA receptor complex [GO:1902710]	14.89
Sterol	GABA-ergic synapse [GO:0098982]	14.89
Sterol	neuron projection [GO:0043005]	14.89
Sterol	GABA-A receptor complex [GO:1902711]	14.89
Sterol	dendrite membrane [GO:0032590]	14.89
Sterol	plasma membrane [GO:0005886]	14.89
Sterol	postsynaptic specialization membrane [GO:0099634]	14.89
Sterol	synapse [GO:0045202]	14.89
Sterol	postsynapse [GO:0098794]	14.89
Sterol	varicosity [GO:0043196]	16.66
Sterol	ruffle [GO:0001726]	16.66
Sterol	plasma membrane [GO:0005886]	16.66
Sterol	synaptic vesicle membrane [GO:0030672]	16.66
Sterol	neuronal cell body [GO:0043025]	16.66
Sterol	sodium:potassium-exchanging ATPase complex [GO:0005890]	15.15
Sterol	IgG immunoglobulin complex [GO:0071735]	9.08
Sterol	plasma membrane [GO:0005886]	9.08
Sterol	mitochondrial inner membrane [GO:0005743]	5.12
Sterol	respiratory chain complex IV [GO:0045277]	5.12
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	9.81
Sterol	transcription regulator complex [GO:0005667]	9.81
Sterol	cytoplasm [GO:0005737]	9.81
Sterol	nucleoplasm [GO:0005654]	9.81
Sterol	chromatin [GO:0000785]	9.81
Sterol	protein-containing complex [GO:0032991]	9.81
Sterol	nuclear body [GO:0016604]	9.81
Sterol	nucleus [GO:0005634]	9.81
Sterol	axonal growth cone [GO:0044295]	21.32
Sterol	perinuclear region of cytoplasm [GO:0048471]	21.32
Sterol	ciliary membrane [GO:0060170]	21.32
Sterol	endocytic vesicle membrane [GO:0030666]	21.32
Sterol	apical part of cell [GO:0045177]	21.32
Sterol	intracellular membrane-bounded organelle [GO:0043231]	21.32
Sterol	dendritic growth cone [GO:0044294]	21.32
Sterol	caveola [GO:0005901]	21.32
Sterol	plasma membrane [GO:0005886]	21.32
Sterol	midbody [GO:0030496]	21.32
Sterol	mitochondrion [GO:0005739]	-1.0
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Sterol	mitochondrial respirasome [GO:0005746]	-1.0
Sterol	respiratory chain complex IV [GO:0045277]	-1.0
Sterol	RNA polymerase II transcription regulator complex [GO:0090575]	11.73
Sterol	transcription regulator complex [GO:0005667]	11.73
Sterol	cytoplasm [GO:0005737]	11.73
Sterol	nucleoplasm [GO:0005654]	11.73
Sterol	chromatin [GO:0000785]	11.73
Sterol	protein-containing complex [GO:0032991]	11.73
Sterol	nuclear body [GO:0016604]	11.73
Sterol	nucleus [GO:0005634]	11.73
Sterol	mitochondrial respiratory chain complex IV [GO:0005751]	12.84
Sterol	respiratory chain complex IV [GO:0045277]	12.84
Sterol	axonal growth cone [GO:0044295]	22.13
Sterol	perinuclear region of cytoplasm [GO:0048471]	22.13
Sterol	ciliary membrane [GO:0060170]	22.13
Sterol	endocytic vesicle membrane [GO:0030666]	22.13
Sterol	apical part of cell [GO:0045177]	22.13
Sterol	intracellular membrane-bounded organelle [GO:0043231]	22.13
Sterol	dendritic growth cone [GO:0044294]	22.13
Sterol	caveola [GO:0005901]	22.13
Sterol	plasma membrane [GO:0005886]	22.13
Sterol	midbody [GO:0030496]	22.13
Sterol	endoplasmic reticulum membrane [GO:0005789]	15.74
Sterol	basolateral plasma membrane [GO:0016323]	18.33
Sterol	plasma membrane [GO:0005886]	18.33
Sterol	apical plasma membrane [GO:0016324]	18.33
Sterol	GABA-ergic synapse [GO:0098982]	19.62
Sterol	mitochondrial outer membrane [GO:0005741]	19.62
Sterol	glutamatergic synapse [GO:0098978]	19.62
Sterol	plasma membrane [GO:0005886]	19.62
Sterol	actin cytoskeleton [GO:0015629]	19.62
Sterol	growth cone [GO:0030426]	19.62
Sterol	presynaptic membrane [GO:0042734]	19.62
Sterol	membrane raft [GO:0045121]	19.62
Sterol	cytoplasm [GO:0005737]	19.62
Sterol	dendritic shaft [GO:0043198]	14.22
Sterol	neuron projection [GO:0043005]	14.22
Sterol	postsynaptic density [GO:0014069]	14.22
Sterol	somatodendritic compartment [GO:0036477]	14.22
Sterol	dendrite membrane [GO:0032590]	14.22
Sterol	endoplasmic reticulum membrane [GO:0005789]	14.22
Sterol	cell surface [GO:0009986]	14.22
Sterol	presynaptic active zone membrane [GO:0048787]	14.22
Sterol	neuronal cell body [GO:0043025]	14.22
Sterol	dendrite cytoplasm [GO:0032839]	14.22
Sterol	spine synapse [GO:0106033]	14.22
Sterol	synaptic vesicle [GO:0008021]	14.22
Sterol	Schaffer collateral - CA1 synapse [GO:0098685]	14.22
Sterol	presynapse [GO:0098793]	14.22
Sterol	growth cone [GO:0030426]	14.22
Sterol	perikaryon [GO:0043204]	14.22
Sterol	AMPA glutamate receptor complex [GO:0032281]	14.22
Sterol	asymmetric synapse [GO:0032279]	14.22
Sterol	dendrite [GO:0030425]	14.22
Sterol	protein-containing complex [GO:0032991]	14.22
Sterol	ionotropic glutamate receptor complex [GO:0008328]	14.22
Sterol	dendritic spine head [GO:0044327]	14.22
Sterol	dendritic spine neck [GO:0044326]	14.22
Sterol	glutamatergic synapse [GO:0098978]	14.22
Sterol	membrane [GO:0016020]	14.22
Sterol	dendritic spine [GO:0043197]	14.22
Sterol	perisynaptic space [GO:0099544]	14.22
Sterol	endoplasmic reticulum [GO:0005783]	14.22
Sterol	plasma membrane [GO:0005886]	14.22
Sterol	postsynaptic membrane [GO:0045211]	14.22
Sterol	synapse [GO:0045202]	14.22
Sterol	terminal bouton [GO:0043195]	14.22
Sterol	presynaptic membrane [GO:0042734]	14.22
Sterol	postsynaptic density membrane [GO:0098839]	14.22
Sterol	synaptic vesicle membrane [GO:0030672]	14.22
Sterol	axon [GO:0030424]	14.22
Sterol	synaptic membrane [GO:0097060]	14.22
Sterol	protein-containing complex [GO:0032991]	10.36
Sterol	cytosol [GO:0005829]	10.36
Sterol	nucleoplasm [GO:0005654]	10.36
Sterol	plasma membrane [GO:0005886]	10.36
Sterol	nuclear speck [GO:0016607]	10.36
Sterol	chromatin [GO:0000785]	10.36
Sterol	nucleus [GO:0005634]	10.36
Sterol	cytoplasm [GO:0005737]	10.36
Sterol	basolateral plasma membrane [GO:0016323]	12.74
Sterol	plasma membrane [GO:0005886]	12.74
Sterol	receptor complex [GO:0043235]	12.74
Sterol	cell surface [GO:0009986]	12.74
Sterol	host cell cytoplasm [GO:0030430]	18.53
Sterol	mitochondrial inner membrane [GO:0005743]	11.17
Sterol	respiratory chain complex IV [GO:0045277]	11.17
Sterol	lysosomal lumen [GO:0043202]	17.95
Sterol	vesicle [GO:0031982]	17.95
Sterol	late endosome membrane [GO:0031902]	17.95
Sterol	lysosome [GO:0005764]	17.95
Sterol	neuron projection [GO:0043005]	17.95
Sterol	multivesicular body [GO:0005771]	17.95
Sterol	multivesicular body membrane [GO:0032585]	17.95
Sterol	autophagosome [GO:0005776]	17.95
Sterol	membrane [GO:0016020]	17.95
Sterol	transport vesicle [GO:0030133]	17.95
Sterol	lysosomal membrane [GO:0005765]	17.95
Sterol	late endosome [GO:0005770]	17.95
Sterol	autophagosome membrane [GO:0000421]	17.95
Sterol	neuronal cell body [GO:0043025]	17.95
Sterol	endoplasmic reticulum membrane [GO:0005789]	16.4
Sterol	cell surface [GO:0009986]	18.59
Sterol	neuron projection [GO:0043005]	18.59
Sterol	perinuclear region of cytoplasm [GO:0048471]	18.59
