class	GO_CC	as_max_dst
Fatty Acyl	cytosol [GO:0005829]	15.79
Fatty Acyl	nucleus [GO:0005634]	15.79
Fatty Acyl	lateral wall of outer hair cell [GO:0120249]	12.29
Fatty Acyl	basolateral plasma membrane [GO:0016323]	12.29
Fatty Acyl	lateral plasma membrane [GO:0016328]	12.29
Fatty Acyl	pore complex [GO:0046930]	-1.0
Fatty Acyl	cell outer membrane [GO:0009279]	-1.0
Fatty Acyl	tertiary granule membrane [GO:0070821]	-1.0
Fatty Acyl	plasma membrane [GO:0005886]	-1.0
Fatty Acyl	specific granule membrane [GO:0035579]	-1.0
Fatty Acyl	lysosomal membrane [GO:0005765]	-1.0
Fatty Acyl	lysosomal lumen [GO:0043202]	-1.0
Fatty Acyl	plasma membrane light-harvesting complex [GO:0030077]	20.96
Fatty Acyl	plasma membrane-derived chromatophore membrane [GO:0042717]	20.96
Fatty Acyl	membrane [GO:0016020]	4.76
Fatty Acyl	pore complex [GO:0046930]	0.85
Fatty Acyl	cell outer membrane [GO:0009279]	0.85
Fatty Acyl	extracellular region [GO:0005576]	7.75
Fatty Acyl	postsynaptic density membrane [GO:0098839]	16.27
Fatty Acyl	postsynaptic membrane [GO:0045211]	16.27
Fatty Acyl	perikaryon [GO:0043204]	16.27
Fatty Acyl	membrane [GO:0016020]	16.27
Fatty Acyl	AMPA glutamate receptor complex [GO:0032281]	16.27
Fatty Acyl	presynaptic membrane [GO:0042734]	16.27
Fatty Acyl	dendrite [GO:0030425]	16.27
Fatty Acyl	glutamatergic synapse [GO:0098978]	16.27
Fatty Acyl	neuron projection [GO:0043005]	16.27
Fatty Acyl	perisynaptic space [GO:0099544]	16.27
Fatty Acyl	spine synapse [GO:0106033]	16.27
Fatty Acyl	dendritic shaft [GO:0043198]	16.27
Fatty Acyl	dendritic spine [GO:0043197]	16.27
Fatty Acyl	neuronal cell body [GO:0043025]	16.27
Fatty Acyl	synaptic vesicle membrane [GO:0030672]	16.27
Fatty Acyl	axon [GO:0030424]	16.27
Fatty Acyl	dendritic spine neck [GO:0044326]	16.27
Fatty Acyl	synaptic vesicle [GO:0008021]	16.27
Fatty Acyl	somatodendritic compartment [GO:0036477]	16.27
Fatty Acyl	synaptic membrane [GO:0097060]	16.27
Fatty Acyl	terminal bouton [GO:0043195]	16.27
Fatty Acyl	cell surface [GO:0009986]	16.27
Fatty Acyl	dendritic spine head [GO:0044327]	16.27
Fatty Acyl	plasma membrane [GO:0005886]	16.27
Fatty Acyl	presynapse [GO:0098793]	16.27
Fatty Acyl	growth cone [GO:0030426]	16.27
Fatty Acyl	protein-containing complex [GO:0032991]	16.27
Fatty Acyl	dendrite cytoplasm [GO:0032839]	16.27
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	16.27
Fatty Acyl	presynaptic active zone membrane [GO:0048787]	16.27
Fatty Acyl	dendrite membrane [GO:0032590]	16.27
Fatty Acyl	ionotropic glutamate receptor complex [GO:0008328]	16.27
Fatty Acyl	synapse [GO:0045202]	16.27
Fatty Acyl	postsynaptic density [GO:0014069]	16.27
Fatty Acyl	Schaffer collateral - CA1 synapse [GO:0098685]	16.27
Fatty Acyl	asymmetric synapse [GO:0032279]	16.27
Fatty Acyl	endoplasmic reticulum [GO:0005783]	16.27
Fatty Acyl	plasma membrane [GO:0005886]	12.89
Fatty Acyl	respirasome [GO:0070469]	12.89
Fatty Acyl	membrane [GO:0016020]	5.41
Fatty Acyl	extracellular exosome [GO:0070062]	20.27
Fatty Acyl	cytoplasm [GO:0005737]	20.27
Fatty Acyl	protein-containing complex [GO:0032991]	20.27
Fatty Acyl	blood microparticle [GO:0072562]	20.27
Fatty Acyl	Golgi apparatus [GO:0005794]	20.27
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	20.27
Fatty Acyl	extracellular region [GO:0005576]	20.27
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	20.27
Fatty Acyl	extracellular space [GO:0005615]	20.27
Fatty Acyl	nucleus [GO:0005634]	20.27
Fatty Acyl	endoplasmic reticulum [GO:0005783]	20.27
Fatty Acyl	virus tail [GO:0098015]	2.31
Fatty Acyl	mitochondrion [GO:0005739]	8.61
Fatty Acyl	oxidoreductase complex [GO:1990204]	8.61
Fatty Acyl	membrane [GO:0016020]	8.61
Fatty Acyl	extracellular exosome [GO:0070062]	8.61
Fatty Acyl	cytosol [GO:0005829]	8.61
Fatty Acyl	nucleus [GO:0005634]	8.61
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	6.71
Fatty Acyl	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	6.71
Fatty Acyl	cytosol [GO:0005829]	4.16
Fatty Acyl	pore complex [GO:0046930]	8.86
Fatty Acyl	cell outer membrane [GO:0009279]	8.86
Fatty Acyl	postsynaptic density membrane [GO:0098839]	15.97
Fatty Acyl	cell-cell junction [GO:0005911]	15.97
Fatty Acyl	axonal spine [GO:0044308]	15.97
Fatty Acyl	neuromuscular junction [GO:0031594]	15.97
Fatty Acyl	perisynaptic space [GO:0099544]	15.97
Fatty Acyl	recycling endosome [GO:0055037]	15.97
Fatty Acyl	dendritic spine [GO:0043197]	15.97
Fatty Acyl	dendritic spine membrane [GO:0032591]	15.97
Fatty Acyl	cell body [GO:0044297]	15.97
Fatty Acyl	synaptic vesicle [GO:0008021]	15.97
Fatty Acyl	neuron spine [GO:0044309]	15.97
Fatty Acyl	somatodendritic compartment [GO:0036477]	15.97
Fatty Acyl	synaptic membrane [GO:0097060]	15.97
Fatty Acyl	cell surface [GO:0009986]	15.97
Fatty Acyl	plasma membrane [GO:0005886]	15.97
Fatty Acyl	protein-containing complex [GO:0032991]	15.97
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	15.97
Fatty Acyl	presynaptic active zone membrane [GO:0048787]	15.97
Fatty Acyl	dendrite membrane [GO:0032590]	15.97
Fatty Acyl	excitatory synapse [GO:0060076]	15.97
Fatty Acyl	asymmetric synapse [GO:0032279]	15.97
Fatty Acyl	postsynaptic membrane [GO:0045211]	15.97
Fatty Acyl	membrane [GO:0016020]	15.97
Fatty Acyl	AMPA glutamate receptor complex [GO:0032281]	15.97
Fatty Acyl	presynaptic membrane [GO:0042734]	15.97
Fatty Acyl	dendrite [GO:0030425]	15.97
Fatty Acyl	glutamatergic synapse [GO:0098978]	15.97
Fatty Acyl	neuron projection [GO:0043005]	15.97
Fatty Acyl	dendritic shaft [GO:0043198]	15.97
Fatty Acyl	neuronal cell body [GO:0043025]	15.97
Fatty Acyl	neuronal cell body membrane [GO:0032809]	15.97
Fatty Acyl	synaptic vesicle membrane [GO:0030672]	15.97
Fatty Acyl	postsynapse [GO:0098794]	15.97
Fatty Acyl	presynapse [GO:0098793]	15.97
Fatty Acyl	early endosome [GO:0005769]	15.97
Fatty Acyl	recycling endosome membrane [GO:0055038]	15.97
Fatty Acyl	ionotropic glutamate receptor complex [GO:0008328]	15.97
Fatty Acyl	early endosome membrane [GO:0031901]	15.97
Fatty Acyl	synapse [GO:0045202]	15.97
Fatty Acyl	postsynaptic density [GO:0014069]	15.97
Fatty Acyl	endoplasmic reticulum [GO:0005783]	15.97
Fatty Acyl	plasma membrane [GO:0005886]	9.76
Fatty Acyl	pore complex [GO:0046930]	12.13
Fatty Acyl	cell outer membrane [GO:0009279]	12.13
Fatty Acyl	outer membrane-bounded periplasmic space [GO:0030288]	7.25
Fatty Acyl	membrane [GO:0016020]	10.53
Fatty Acyl	synapse [GO:0045202]	10.87
Fatty Acyl	plasma membrane [GO:0005886]	10.87
Fatty Acyl	extracellular exosome [GO:0070062]	22.72
Fatty Acyl	cytoplasm [GO:0005737]	22.72
Fatty Acyl	protein-containing complex [GO:0032991]	22.72
Fatty Acyl	blood microparticle [GO:0072562]	22.72
Fatty Acyl	Golgi apparatus [GO:0005794]	22.72
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	22.72
Fatty Acyl	extracellular region [GO:0005576]	22.72
Fatty Acyl	platelet alpha granule lumen [GO:0031093]	22.72
Fatty Acyl	extracellular space [GO:0005615]	22.72
Fatty Acyl	nucleus [GO:0005634]	22.72
Fatty Acyl	endoplasmic reticulum [GO:0005783]	22.72
Fatty Acyl	proteasome storage granule [GO:0034515]	9.94
Fatty Acyl	proteasome core complex, beta-subunit complex [GO:0019774]	9.94
Fatty Acyl	cytosol [GO:0005829]	9.94
Fatty Acyl	nucleus [GO:0005634]	9.94
Fatty Acyl	proteasome complex [GO:0000502]	9.94
Fatty Acyl	plasma membrane [GO:0005886]	-1.0
Fatty Acyl	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	-1.0
Fatty Acyl	plasma membrane [GO:0005886]	-1.0
Fatty Acyl	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	-1.0
Fatty Acyl	cytoplasmic vesicle [GO:0031410]	16.87
Fatty Acyl	extracellular region [GO:0005576]	16.87
Fatty Acyl	nucleolus [GO:0005730]	6.56
Fatty Acyl	cytoplasm [GO:0005737]	6.56
Fatty Acyl	nucleus [GO:0005634]	6.56
Fatty Acyl	spindle pole [GO:0000922]	18.3
Fatty Acyl	nuclear speck [GO:0016607]	18.3
Fatty Acyl	cytosol [GO:0005829]	18.3
Fatty Acyl	cytoplasm [GO:0005737]	18.3
Fatty Acyl	glutamatergic synapse [GO:0098978]	18.3
Fatty Acyl	mitochondrion [GO:0005739]	18.3
Fatty Acyl	ficolin-1-rich granule lumen [GO:1904813]	18.3
Fatty Acyl	nucleoplasm [GO:0005654]	18.3
Fatty Acyl	extracellular region [GO:0005576]	18.3
Fatty Acyl	secretory granule lumen [GO:0034774]	18.3
Fatty Acyl	nucleus [GO:0005634]	18.3
Fatty Acyl	plasma membrane [GO:0005886]	7.79
Fatty Acyl	nucleoplasm [GO:0005654]	7.79
Fatty Acyl	site of double-strand break [GO:0035861]	7.79
Fatty Acyl	tetraspanin-enriched microdomain [GO:0097197]	7.79
Fatty Acyl	nucleus [GO:0005634]	7.79
Fatty Acyl	chloride channel complex [GO:0034707]	13.44
Fatty Acyl	postsynaptic membrane [GO:0045211]	13.44
Fatty Acyl	plasma membrane [GO:0005886]	13.44
Fatty Acyl	GABA-A receptor complex [GO:1902711]	13.44
Fatty Acyl	neuron projection [GO:0043005]	13.44
Fatty Acyl	cytoplasmic vesicle membrane [GO:0030659]	13.44
Fatty Acyl	synapse [GO:0045202]	13.44
Fatty Acyl	lateral wall of outer hair cell [GO:0120249]	10.32
Fatty Acyl	basolateral plasma membrane [GO:0016323]	10.32
Fatty Acyl	lateral plasma membrane [GO:0016328]	10.32
Fatty Acyl	virus tail [GO:0098015]	3.69
Fatty Acyl	plasma membrane [GO:0005886]	12.58
Fatty Acyl	respirasome [GO:0070469]	12.58
Fatty Acyl	mitochondrial respiratory chain complex III [GO:0005750]	8.51
Fatty Acyl	membrane [GO:0016020]	8.66
Fatty Acyl	host multivesicular body [GO:0072494]	8.66
Fatty Acyl	viral nucleocapsid [GO:0019013]	8.66
Fatty Acyl	host cell plasma membrane [GO:0020002]	8.66
Fatty Acyl	virion membrane [GO:0055036]	8.66
Fatty Acyl	host cell nucleus [GO:0042025]	8.66
Fatty Acyl	extracellular region [GO:0005576]	10.2
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	13.52
Fatty Acyl	respiratory chain complex IV [GO:0045277]	13.52
Fatty Acyl	mitochondrion [GO:0005739]	13.52
Fatty Acyl	mitochondrial respirasome [GO:0005746]	13.52
Fatty Acyl	plasma membrane [GO:0005886]	16.46
Fatty Acyl	membrane [GO:0016020]	10.5
Fatty Acyl	cell-cell junction [GO:0005911]	10.5
Fatty Acyl	photoreceptor disc membrane [GO:0097381]	10.5
Fatty Acyl	G protein-coupled receptor complex [GO:0097648]	10.5
Fatty Acyl	plasma membrane [GO:0005886]	10.5
Fatty Acyl	sperm midpiece [GO:0097225]	10.5
Fatty Acyl	photoreceptor inner segment membrane [GO:0060342]	10.5
Fatty Acyl	photoreceptor outer segment [GO:0001750]	10.5
Fatty Acyl	photoreceptor outer segment membrane [GO:0042622]	10.5
Fatty Acyl	Golgi membrane [GO:0000139]	10.5
Fatty Acyl	outer membrane [GO:0019867]	10.5
Fatty Acyl	sperm head plasma membrane [GO:1990913]	10.5
Fatty Acyl	rod photoreceptor outer segment [GO:0120200]	10.5
Fatty Acyl	plasma membrane [GO:0005886]	23.36
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	20.06
Fatty Acyl	respiratory chain complex IV [GO:0045277]	20.06
Fatty Acyl	mitochondrion [GO:0005739]	20.06
Fatty Acyl	mitochondrial respirasome [GO:0005746]	20.06
Fatty Acyl	membrane [GO:0016020]	23.1
Fatty Acyl	external side of plasma membrane [GO:0009897]	14.6
Fatty Acyl	cell surface [GO:0009986]	14.6
Fatty Acyl	cytoplasm [GO:0005737]	14.6
Fatty Acyl	lysosome [GO:0005764]	14.6
Fatty Acyl	early endosome [GO:0005769]	14.6
Fatty Acyl	lysosomal membrane [GO:0005765]	14.6
Fatty Acyl	endosome membrane [GO:0010008]	14.6
Fatty Acyl	late endosome [GO:0005770]	14.6
Fatty Acyl	extracellular space [GO:0005615]	14.6
Fatty Acyl	endoplasmic reticulum [GO:0005783]	14.6
Fatty Acyl	membrane [GO:0016020]	18.1
Fatty Acyl	transmembrane transporter complex [GO:1902495]	18.1
Fatty Acyl	cell outer membrane [GO:0009279]	18.1
Fatty Acyl	plasma membrane [GO:0005886]	9.13
Fatty Acyl	respirasome [GO:0070469]	9.13
Fatty Acyl	plasma membrane [GO:0005886]	9.13
Fatty Acyl	respirasome [GO:0070469]	9.13
Fatty Acyl	plasma membrane [GO:0005886]	28.71
Fatty Acyl	plasma membrane [GO:0005886]	9.87
Fatty Acyl	membrane [GO:0016020]	4.12
Fatty Acyl	membrane [GO:0016020]	2.68
Fatty Acyl	host cell cytoplasmic vesicle membrane [GO:0044162]	2.68
Fatty Acyl	T=pseudo3 icosahedral viral capsid [GO:0039618]	2.68
Fatty Acyl	host cell nucleus [GO:0042025]	2.68
Fatty Acyl	chloride channel complex [GO:0034707]	8.71
Fatty Acyl	postsynaptic membrane [GO:0045211]	8.71
Fatty Acyl	plasma membrane [GO:0005886]	8.71
Fatty Acyl	presynaptic membrane [GO:0042734]	8.71
Fatty Acyl	GABA-A receptor complex [GO:1902711]	8.71
Fatty Acyl	GABA-ergic synapse [GO:0098982]	8.71
Fatty Acyl	glutamatergic synapse [GO:0098978]	8.71
Fatty Acyl	neuron projection [GO:0043005]	8.71
Fatty Acyl	synapse [GO:0045202]	8.71
Fatty Acyl	membrane [GO:0016020]	19.51
Fatty Acyl	membrane [GO:0016020]	20.15
Fatty Acyl	membrane [GO:0016020]	-1.0
Fatty Acyl	host multivesicular body [GO:0072494]	-1.0
Fatty Acyl	viral nucleocapsid [GO:0019013]	-1.0
Fatty Acyl	host cell plasma membrane [GO:0020002]	-1.0
Fatty Acyl	virion membrane [GO:0055036]	-1.0
Fatty Acyl	host cell nucleus [GO:0042025]	-1.0
Fatty Acyl	endoplasmic reticulum lumen [GO:0005788]	19.99
Fatty Acyl	endosome [GO:0005768]	19.99
Fatty Acyl	Golgi-associated vesicle lumen [GO:0070931]	19.99
Fatty Acyl	cell surface [GO:0009986]	19.99
Fatty Acyl	neuronal cell body [GO:0043025]	19.99
Fatty Acyl	recycling endosome [GO:0055037]	19.99
Fatty Acyl	trans-Golgi network [GO:0005802]	19.99
Fatty Acyl	endosome membrane [GO:0010008]	19.99
Fatty Acyl	synaptic vesicle [GO:0008021]	19.99
Fatty Acyl	lysosome [GO:0005764]	19.99
Fatty Acyl	membrane raft [GO:0045121]	19.99
Fatty Acyl	Golgi apparatus [GO:0005794]	19.99
Fatty Acyl	dendrite [GO:0030425]	19.99
Fatty Acyl	early endosome [GO:0005769]	19.99
Fatty Acyl	membrane [GO:0016020]	19.99
Fatty Acyl	multivesicular body [GO:0005771]	19.99
Fatty Acyl	plasma membrane [GO:0005886]	19.99
Fatty Acyl	hippocampal mossy fiber to CA3 synapse [GO:0098686]	19.99
Fatty Acyl	axon [GO:0030424]	19.99
Fatty Acyl	late endosome [GO:0005770]	19.99
Fatty Acyl	extracellular exosome [GO:0070062]	10.55
Fatty Acyl	cytosol [GO:0005829]	10.55
Fatty Acyl	extracellular space [GO:0005615]	10.55
Fatty Acyl	nucleus [GO:0005634]	10.55
Fatty Acyl	cytoplasm [GO:0005737]	3.49
Fatty Acyl	membrane [GO:0016020]	10.48
Fatty Acyl	membrane [GO:0016020]	8.55
Fatty Acyl	cytosol [GO:0005829]	16.66
Fatty Acyl	membrane [GO:0016020]	0.3
Fatty Acyl	intracellular organelle [GO:0043229]	19.67
Fatty Acyl	apical plasma membrane [GO:0016324]	19.67
Fatty Acyl	basal plasma membrane [GO:0009925]	19.67
Fatty Acyl	extracellular exosome [GO:0070062]	19.67
Fatty Acyl	plasma membrane [GO:0005886]	19.67
Fatty Acyl	cytoplasm [GO:0005737]	19.67
Fatty Acyl	host cell endoplasmic reticulum [GO:0044165]	11.08
Fatty Acyl	host cell mitochondrion [GO:0033650]	11.08
Fatty Acyl	mitochondrial outer membrane [GO:0005741]	11.08
Fatty Acyl	host cell nucleus [GO:0042025]	11.08
Fatty Acyl	outer mitochondrial membrane protein complex [GO:0098799]	11.08
Fatty Acyl	virion component [GO:0044423]	11.08
Fatty Acyl	host cell cytoplasmic vesicle membrane [GO:0044162]	11.08
Fatty Acyl	basolateral plasma membrane [GO:0016323]	-1.0
Fatty Acyl	plasma membrane [GO:0005886]	-1.0
Fatty Acyl	cytosol [GO:0005829]	8.92
Fatty Acyl	cytoplasm [GO:0005737]	8.92
Fatty Acyl	glutamatergic synapse [GO:0098978]	8.92
Fatty Acyl	Golgi apparatus [GO:0005794]	8.92
Fatty Acyl	Golgi membrane [GO:0000139]	8.92
Fatty Acyl	perinuclear region of cytoplasm [GO:0048471]	8.92
Fatty Acyl	plasma membrane [GO:0005886]	8.92
Fatty Acyl	nucleoplasm [GO:0005654]	8.92
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	8.92
Fatty Acyl	GTPase complex [GO:1905360]	8.92
Fatty Acyl	chloride channel complex [GO:0034707]	3.83
Fatty Acyl	postsynaptic membrane [GO:0045211]	3.83
Fatty Acyl	plasma membrane [GO:0005886]	3.83
Fatty Acyl	presynaptic membrane [GO:0042734]	3.83
Fatty Acyl	GABA-A receptor complex [GO:1902711]	3.83
Fatty Acyl	GABA-ergic synapse [GO:0098982]	3.83
Fatty Acyl	glutamatergic synapse [GO:0098978]	3.83
Fatty Acyl	neuron projection [GO:0043005]	3.83
Fatty Acyl	synapse [GO:0045202]	3.83
Fatty Acyl	membrane [GO:0016020]	7.39
Fatty Acyl	host cell cytoplasmic vesicle membrane [GO:0044162]	7.39
Fatty Acyl	T=pseudo3 icosahedral viral capsid [GO:0039618]	7.39
Fatty Acyl	host cell nucleus [GO:0042025]	7.39
Fatty Acyl	chloroplast [GO:0009507]	12.99
Fatty Acyl	azurophil granule lumen [GO:0035578]	26.78
Fatty Acyl	cytosol [GO:0005829]	26.78
Fatty Acyl	ficolin-1-rich granule lumen [GO:1904813]	26.78
Fatty Acyl	extracellular exosome [GO:0070062]	26.78
Fatty Acyl	nucleoplasm [GO:0005654]	26.78
Fatty Acyl	membrane [GO:0016020]	26.78
Fatty Acyl	extracellular region [GO:0005576]	26.78
Fatty Acyl	membrane [GO:0016020]	1.88
Fatty Acyl	transmembrane transporter complex [GO:1902495]	1.88
Fatty Acyl	cell outer membrane [GO:0009279]	1.88
Fatty Acyl	plasma membrane [GO:0005886]	10.4
Fatty Acyl	plasma membrane [GO:0005886]	10.4
Fatty Acyl	periplasmic space [GO:0042597]	12.44
Fatty Acyl	respiratory chain complex IV [GO:0045277]	13.46
Fatty Acyl	plasma membrane [GO:0005886]	13.46
Fatty Acyl	mitochondrion [GO:0005739]	6.96
Fatty Acyl	pore complex [GO:0046930]	12.27
Fatty Acyl	cell outer membrane [GO:0009279]	12.27
Fatty Acyl	extracellular region [GO:0005576]	4.73
Fatty Acyl	cytosol [GO:0005829]	4.73
Fatty Acyl	plasma membrane [GO:0005886]	4.73
Fatty Acyl	respiratory chain complex IV [GO:0045277]	15.65
Fatty Acyl	mitochondrion [GO:0005739]	15.65
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	15.65
Fatty Acyl	plasma membrane [GO:0005886]	16.55
Fatty Acyl	mitochondrial inner membrane [GO:0005743]	7.57
Fatty Acyl	respiratory chain complex IV [GO:0045277]	7.57
Fatty Acyl	membrane [GO:0016020]	9.68
Fatty Acyl	apical plasma membrane [GO:0016324]	8.2
Fatty Acyl	astrocyte projection [GO:0097449]	8.2
Fatty Acyl	cell surface [GO:0009986]	8.2
Fatty Acyl	plasma membrane [GO:0005886]	8.2
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	8.2
Fatty Acyl	calyx of Held [GO:0044305]	8.2
Fatty Acyl	neuronal cell body [GO:0043025]	8.2
Fatty Acyl	axon [GO:0030424]	8.2
Fatty Acyl	axon terminus [GO:0043679]	8.2
Fatty Acyl	endoplasmic reticulum [GO:0005783]	8.2
Fatty Acyl	plasma membrane [GO:0005886]	17.69
Fatty Acyl	cytoplasm [GO:0005737]	5.93
Fatty Acyl	plasma membrane [GO:0005886]	13.3
Fatty Acyl	membrane [GO:0016020]	13.3
Fatty Acyl	early endosome [GO:0005769]	13.3
Fatty Acyl	cytosol [GO:0005829]	7.24
Fatty Acyl	nucleoplasm [GO:0005654]	7.24
Fatty Acyl	respiratory chain complex IV [GO:0045277]	3.77
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	3.77
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	11.88
Fatty Acyl	endoplasmic reticulum membrane [GO:0005789]	11.88
Fatty Acyl	cytoplasm [GO:0005737]	11.88
Fatty Acyl	cell-cell junction [GO:0005911]	8.76
Fatty Acyl	nuclear envelope [GO:0005635]	8.76
Fatty Acyl	neuromuscular junction [GO:0031594]	8.76
Fatty Acyl	plasma membrane [GO:0005886]	8.76
Fatty Acyl	protein-containing complex [GO:0032991]	8.76
Fatty Acyl	external side of plasma membrane [GO:0009897]	8.76
Fatty Acyl	membrane [GO:0016020]	8.76
Fatty Acyl	cytoplasm [GO:0005737]	8.76
Fatty Acyl	neuronal cell body [GO:0043025]	8.76
Fatty Acyl	postsynapse [GO:0098794]	8.76
Fatty Acyl	mitochondrion [GO:0005739]	8.76
Fatty Acyl	terminal bouton [GO:0043195]	8.76
Fatty Acyl	bleb [GO:0032059]	8.76
Fatty Acyl	synapse [GO:0045202]	8.76
Fatty Acyl	catalytic complex [GO:1902494]	1.78
Fatty Acyl	cytosol [GO:0005829]	1.78
Fatty Acyl	nucleoplasm [GO:0005654]	1.78
Fatty Acyl	mitochondrion [GO:0005739]	1.78
Fatty Acyl	mitochondrial matrix [GO:0005759]	1.78
Fatty Acyl	nucleus [GO:0005634]	1.78
Fatty Acyl	periplasmic space [GO:0042597]	16.88
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	-1.0
Fatty Acyl	respiratory chain complex IV [GO:0045277]	-1.0
Fatty Acyl	chloride channel complex [GO:0034707]	10.33
Fatty Acyl	postsynaptic membrane [GO:0045211]	10.33
Fatty Acyl	plasma membrane [GO:0005886]	10.33
Fatty Acyl	presynaptic membrane [GO:0042734]	10.33
Fatty Acyl	GABA-A receptor complex [GO:1902711]	10.33
Fatty Acyl	GABA-ergic synapse [GO:0098982]	10.33
Fatty Acyl	glutamatergic synapse [GO:0098978]	10.33
Fatty Acyl	neuron projection [GO:0043005]	10.33
Fatty Acyl	synapse [GO:0045202]	10.33
Fatty Acyl	transmembrane transporter complex [GO:1902495]	10.33
Fatty Acyl	cytoplasm [GO:0005737]	6.17
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	11.29
Fatty Acyl	respiratory chain complex IV [GO:0045277]	11.29
Fatty Acyl	plasma membrane [GO:0005886]	11.41
Fatty Acyl	nucleoplasm [GO:0005654]	13.05
Fatty Acyl	respiratory chain complex IV [GO:0045277]	13.05
Fatty Acyl	cytosol [GO:0005829]	13.05
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	13.05
Fatty Acyl	chloride channel complex [GO:0034707]	10.66
Fatty Acyl	postsynaptic membrane [GO:0045211]	10.66
Fatty Acyl	perikaryon [GO:0043204]	10.66
Fatty Acyl	external side of plasma membrane [GO:0009897]	10.66
Fatty Acyl	membrane [GO:0016020]	10.66
Fatty Acyl	dendrite [GO:0030425]	10.66
Fatty Acyl	neuron projection [GO:0043005]	10.66
Fatty Acyl	neuronal cell body [GO:0043025]	10.66
Fatty Acyl	inhibitory synapse [GO:0060077]	10.66
Fatty Acyl	glycinergic synapse [GO:0098690]	10.66
Fatty Acyl	plasma membrane [GO:0005886]	10.66
Fatty Acyl	intracellular membrane-bounded organelle [GO:0043231]	10.66
Fatty Acyl	synapse [GO:0045202]	10.66
Fatty Acyl	plasma membrane [GO:0005886]	13.59
Fatty Acyl	membrane [GO:0016020]	13.59
Fatty Acyl	early endosome [GO:0005769]	13.59
Fatty Acyl	apical plasma membrane [GO:0016324]	-1.0
Fatty Acyl	astrocyte projection [GO:0097449]	-1.0
Fatty Acyl	cell surface [GO:0009986]	-1.0
Fatty Acyl	plasma membrane [GO:0005886]	-1.0
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	-1.0
Fatty Acyl	calyx of Held [GO:0044305]	-1.0
Fatty Acyl	neuronal cell body [GO:0043025]	-1.0
Fatty Acyl	axon [GO:0030424]	-1.0
Fatty Acyl	axon terminus [GO:0043679]	-1.0
Fatty Acyl	endoplasmic reticulum [GO:0005783]	-1.0
Fatty Acyl	nuclear matrix [GO:0016363]	23.04
Fatty Acyl	membrane [GO:0016020]	23.04
Fatty Acyl	cell surface [GO:0009986]	23.04
Fatty Acyl	plasma membrane [GO:0005886]	23.04
Fatty Acyl	secretory granule [GO:0030141]	23.04
Fatty Acyl	cytoplasm [GO:0005737]	23.04
Fatty Acyl	nuclear outer membrane [GO:0005640]	23.04
Fatty Acyl	nuclear inner membrane [GO:0005637]	23.04
Fatty Acyl	plasma membrane [GO:0005886]	12.73
Fatty Acyl	photosystem II [GO:0009523]	7.67
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	7.67
Fatty Acyl	photosystem II [GO:0009523]	7.67
Fatty Acyl	plasma membrane-derived thylakoid membrane [GO:0031676]	7.67
Fatty Acyl	mitochondrion [GO:0005739]	8.7
Fatty Acyl	mitochondrion [GO:0005739]	-1.0
Fatty Acyl	plastoglobule [GO:0010287]	-1.0
Fatty Acyl	thylakoid [GO:0009579]	-1.0
Fatty Acyl	chloroplast thylakoid membrane [GO:0009535]	-1.0
Fatty Acyl	plastid [GO:0009536]	-1.0
Fatty Acyl	chloroplast thylakoid [GO:0009534]	-1.0
Fatty Acyl	chloroplast [GO:0009507]	-1.0
Fatty Acyl	chloroplast envelope [GO:0009941]	-1.0
Fatty Acyl	late endosome [GO:0005770]	20.82
Fatty Acyl	endoplasmic reticulum [GO:0005783]	20.82
Fatty Acyl	cytoplasm [GO:0005737]	20.82
Fatty Acyl	endosome membrane [GO:0010008]	20.82
Fatty Acyl	lysosome [GO:0005764]	20.82
Fatty Acyl	early endosome [GO:0005769]	20.82
Fatty Acyl	extracellular space [GO:0005615]	20.82
Fatty Acyl	external side of plasma membrane [GO:0009897]	20.82
Fatty Acyl	lysosomal membrane [GO:0005765]	20.82
Fatty Acyl	cell surface [GO:0009986]	20.82
Fatty Acyl	extracellular region [GO:0005576]	8.32
Fatty Acyl	plasma membrane [GO:0005886]	24.69
