class	GO_CC	as_max_dst
Prenol	plasma membrane light-harvesting complex [GO:0030077]	-1.0
Prenol	membrane [GO:0016020]	32.51
Prenol	chloroplast [GO:0009507]	32.51
Prenol	light-harvesting complex [GO:0030076]	32.51
Prenol	thylakoid [GO:0009579]	32.51
Prenol	membrane [GO:0016020]	32.51
Prenol	chloroplast [GO:0009507]	32.51
Prenol	light-harvesting complex [GO:0030076]	32.51
Prenol	thylakoid [GO:0009579]	32.51
Prenol	photosystem II [GO:0009523]	15.66
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	15.66
Prenol	photosystem II [GO:0009523]	15.66
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	15.66
Prenol	chloroplast thylakoid membrane [GO:0009535]	13.96
Prenol	photosystem I [GO:0009522]	13.96
Prenol	mitochondrial respiratory chain complex I [GO:0005747]	25.78
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	27.41
Prenol	photosystem I [GO:0009522]	27.41
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	27.41
Prenol	photosystem I [GO:0009522]	27.41
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	12.42
Prenol	photosystem I [GO:0009522]	12.42
Prenol	photosystem II [GO:0009523]	31.4
Prenol	chloroplast thylakoid membrane [GO:0009535]	31.4
Prenol	photosystem I [GO:0009522]	31.4
Prenol	photosystem II reaction center [GO:0009539]	28.2
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	28.2
Prenol	photosystem II reaction center [GO:0009539]	28.2
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	28.2
Prenol	chloroplast thylakoid membrane [GO:0009535]	6.33
Prenol	photosystem I [GO:0009522]	6.33
Prenol	proton-transporting V-type ATPase complex [GO:0033176]	19.72
Prenol	extracellular exosome [GO:0070062]	19.72
Prenol	phagocytic vesicle membrane [GO:0030670]	19.72
Prenol	endosome membrane [GO:0010008]	19.72
Prenol	ficolin-1-rich granule membrane [GO:0101003]	19.72
Prenol	nuclear speck [GO:0016607]	19.72
Prenol	lysosomal membrane [GO:0005765]	19.72
Prenol	Golgi apparatus [GO:0005794]	19.72
Prenol	melanosome [GO:0042470]	19.72
Prenol	perinuclear region of cytoplasm [GO:0048471]	19.72
Prenol	secretory granule membrane [GO:0030667]	19.72
Prenol	cytosol [GO:0005829]	19.72
Prenol	intracellular membrane-bounded organelle [GO:0043231]	19.72
Prenol	membrane [GO:0016020]	19.72
Prenol	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	19.72
Prenol	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	19.72
Prenol	clathrin-coated vesicle membrane [GO:0030665]	19.72
Prenol	plasma membrane [GO:0005886]	19.72
Prenol	synaptic vesicle membrane [GO:0030672]	19.72
Prenol	photosystem II [GO:0009523]	31.35
Prenol	chloroplast thylakoid membrane [GO:0009535]	31.35
Prenol	photosystem I [GO:0009522]	31.35
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	5.35
Prenol	photosystem II reaction center [GO:0009539]	5.35
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	5.35
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	5.35
Prenol	photosystem II reaction center [GO:0009539]	5.35
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	5.35
Prenol	respirasome [GO:0070469]	18.02
Prenol	mitochondrial inner membrane [GO:0005743]	18.02
Prenol	cytoplasm [GO:0005737]	17.27
Prenol	photosystem II reaction center [GO:0009539]	28.87
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	28.87
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	3.26
Prenol	photosystem II [GO:0009523]	3.26
Prenol	chloroplast thylakoid membrane [GO:0009535]	-1.0
Prenol	photosystem I [GO:0009522]	-1.0
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	29.07
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	29.07
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	29.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	29.37
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	29.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	29.37
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	10.45
Prenol	photosystem I [GO:0009522]	10.45
Prenol	photosystem II [GO:0009523]	18.35
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	18.35
Prenol	photosystem II [GO:0009523]	18.35
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	18.35
Prenol	photosystem II [GO:0009523]	32.44
Prenol	chloroplast thylakoid membrane [GO:0009535]	32.44
Prenol	photosystem I [GO:0009522]	32.44
Prenol	cytoplasm [GO:0005737]	14.82
Prenol	cytosol [GO:0005829]	14.82
Prenol	photosystem II [GO:0009523]	15.87
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	15.87
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	17.02
Prenol	photosystem II [GO:0009523]	17.02
Prenol	efflux pump complex [GO:1990281]	18.51
Prenol	outer membrane-bounded periplasmic space [GO:0030288]	18.51
Prenol	periplasmic side of plasma membrane [GO:0098567]	18.51
Prenol	plasma membrane [GO:0005886]	18.51
Prenol	membrane [GO:0016020]	18.51
Prenol	membrane [GO:0016020]	17.9
Prenol	plasma membrane [GO:0005886]	21.88
Prenol	organelle inner membrane [GO:0019866]	21.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	21.88
Prenol	photosystem II [GO:0009523]	9.86
Prenol	thylakoid membrane [GO:0042651]	9.86
Prenol	plastid [GO:0009536]	9.86
Prenol	photosystem II [GO:0009523]	9.86
Prenol	thylakoid membrane [GO:0042651]	9.86
Prenol	plastid [GO:0009536]	9.86
Prenol	photosystem I reaction center [GO:0009538]	14.02
Prenol	chloroplast [GO:0009507]	14.02
Prenol	chloroplast thylakoid membrane [GO:0009535]	16.42
Prenol	photosystem I [GO:0009522]	16.42
Prenol	photosystem I reaction center [GO:0009538]	13.6
Prenol	plasma membrane [GO:0005886]	13.6
Prenol	photosystem II [GO:0009523]	20.52
Prenol	chloroplast thylakoid membrane [GO:0009535]	20.52
Prenol	photosystem I [GO:0009522]	20.52
Prenol	photosystem II [GO:0009523]	26.71
Prenol	chloroplast thylakoid membrane [GO:0009535]	26.71
Prenol	photosystem II [GO:0009523]	26.71
Prenol	chloroplast thylakoid membrane [GO:0009535]	26.71
Prenol	cytoplasm [GO:0005737]	10.69
Prenol	chloroplast thylakoid membrane [GO:0009535]	6.53
Prenol	photosystem I [GO:0009522]	6.53
Prenol	plasma membrane [GO:0005886]	27.11
Prenol	organelle inner membrane [GO:0019866]	27.11
Prenol	plasma membrane light-harvesting complex [GO:0030077]	27.11
Prenol	photosystem II [GO:0009523]	27.43
Prenol	thylakoid membrane [GO:0042651]	27.43
Prenol	chloroplast [GO:0009507]	27.43
Prenol	photosystem II [GO:0009523]	27.43
Prenol	thylakoid membrane [GO:0042651]	27.43
Prenol	chloroplast [GO:0009507]	27.43
Prenol	photosystem I reaction center [GO:0009538]	15.08
Prenol	thylakoid membrane [GO:0042651]	-1.0
Prenol	photosystem II reaction center [GO:0009539]	-1.0
Prenol	plastid [GO:0009536]	-1.0
Prenol	thylakoid membrane [GO:0042651]	-1.0
Prenol	photosystem II reaction center [GO:0009539]	-1.0
Prenol	plastid [GO:0009536]	-1.0
Prenol	photosystem I [GO:0009522]	15.45
Prenol	plasma membrane [GO:0005886]	15.45
Prenol	membrane [GO:0016020]	18.84
Prenol	plasma membrane [GO:0005886]	21.88
Prenol	organelle inner membrane [GO:0019866]	21.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	21.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	20.25
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	20.25
Prenol	plasma membrane [GO:0005886]	11.73
Prenol	organelle inner membrane [GO:0019866]	11.73
Prenol	plasma membrane light-harvesting complex [GO:0030077]	11.73
Prenol	photosystem II [GO:0009523]	9.3
Prenol	chloroplast thylakoid membrane [GO:0009535]	9.3
Prenol	photosystem II [GO:0009523]	9.3
Prenol	chloroplast thylakoid membrane [GO:0009535]	9.3
Prenol	photosystem II [GO:0009523]	15.83
Prenol	chloroplast thylakoid membrane [GO:0009535]	15.83
Prenol	photosystem II [GO:0009523]	15.83
Prenol	chloroplast thylakoid membrane [GO:0009535]	15.83
Prenol	protein farnesyltransferase complex [GO:0005965]	11.76
Prenol	microtubule associated complex [GO:0005875]	11.76
Prenol	cytoplasm [GO:0005737]	11.76
Prenol	CAAX-protein geranylgeranyltransferase complex [GO:0005953]	11.76
Prenol	plasma membrane-derived photosystem I [GO:0030094]	17.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	17.45
Prenol	plasma membrane-derived photosystem I [GO:0030094]	17.45
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	17.45
Prenol	photosystem II reaction center [GO:0009539]	28.39
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	28.39
Prenol	photosystem II reaction center [GO:0009539]	28.39
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	28.39
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	10.7
Prenol	photosystem I [GO:0009522]	10.7
Prenol	chloroplast thylakoid membrane [GO:0009535]	27.62
Prenol	photosystem I [GO:0009522]	27.62
Prenol	chloroplast thylakoid membrane [GO:0009535]	14.16
Prenol	photosystem I [GO:0009522]	14.16
Prenol	photosystem II [GO:0009523]	30.6
Prenol	chloroplast thylakoid membrane [GO:0009535]	30.6
Prenol	photosystem I [GO:0009522]	30.6
Prenol	photosystem II [GO:0009523]	30.6
Prenol	chloroplast thylakoid membrane [GO:0009535]	30.6
Prenol	photosystem I [GO:0009522]	30.6
Prenol	membrane [GO:0016020]	34.0
Prenol	plastid [GO:0009536]	34.0
Prenol	light-harvesting complex [GO:0030076]	34.0
Prenol	axonal growth cone [GO:0044295]	10.42
Prenol	cell surface [GO:0009986]	10.42
Prenol	cell body [GO:0044297]	10.42
Prenol	growth cone membrane [GO:0032584]	10.42
Prenol	protein farnesyltransferase complex [GO:0005965]	11.79
Prenol	microtubule associated complex [GO:0005875]	11.79
Prenol	cytoplasm [GO:0005737]	11.79
Prenol	CAAX-protein geranylgeranyltransferase complex [GO:0005953]	11.79
Prenol	photosystem II [GO:0009523]	12.38
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	12.38
Prenol	photosystem II [GO:0009523]	12.38
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	12.38
Prenol	organelle inner membrane [GO:0019866]	8.47
Prenol	plasma membrane [GO:0005886]	8.47
Prenol	plasma membrane light-harvesting complex [GO:0030077]	8.47
Prenol	photosystem II [GO:0009523]	29.96
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	29.96
Prenol	photosystem II [GO:0009523]	29.96
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	29.96
Prenol	plasma membrane [GO:0005886]	7.28
Prenol	organelle inner membrane [GO:0019866]	7.28
Prenol	plasma membrane light-harvesting complex [GO:0030077]	7.28
Prenol	photosystem II [GO:0009523]	20.67
Prenol	thylakoid membrane [GO:0042651]	20.67
Prenol	chloroplast [GO:0009507]	20.67
Prenol	thylakoid membrane [GO:0042651]	20.67
Prenol	photosystem I [GO:0009522]	20.67
Prenol	chloroplast [GO:0009507]	20.67
Prenol	photosystem II [GO:0009523]	20.67
Prenol	thylakoid membrane [GO:0042651]	20.67
Prenol	chloroplast [GO:0009507]	20.67
Prenol	chloroplast thylakoid membrane [GO:0009535]	9.21
Prenol	photosystem I [GO:0009522]	9.21
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	16.74
Prenol	photosystem I [GO:0009522]	16.74
Prenol	chloroplast thylakoid membrane [GO:0009535]	5.12
Prenol	photosystem I [GO:0009522]	5.12
Prenol	photosystem II [GO:0009523]	9.22
Prenol	chloroplast thylakoid membrane [GO:0009535]	9.22
Prenol	photosystem I [GO:0009522]	9.22
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	8.67
Prenol	plasma membrane-derived photosystem I [GO:0030094]	8.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	8.67
Prenol	plasma membrane-derived photosystem I [GO:0030094]	8.67
Prenol	photosystem II [GO:0009523]	18.01
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	18.01
Prenol	photosystem II [GO:0009523]	18.01
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	18.01
Prenol	membrane [GO:0016020]	13.91
Prenol	thylakoid membrane [GO:0042651]	19.56
Prenol	photosystem I [GO:0009522]	19.56
Prenol	chloroplast [GO:0009507]	19.56
Prenol	plasma membrane [GO:0005886]	27.79
Prenol	organelle inner membrane [GO:0019866]	27.79
Prenol	plasma membrane light-harvesting complex [GO:0030077]	27.79
Prenol	organelle inner membrane [GO:0019866]	9.82
Prenol	plasma membrane [GO:0005886]	9.82
Prenol	plasma membrane light-harvesting complex [GO:0030077]	9.82
Prenol	axonal growth cone [GO:0044295]	12.87
Prenol	cell surface [GO:0009986]	12.87
Prenol	cell body [GO:0044297]	12.87
Prenol	growth cone membrane [GO:0032584]	12.87
Prenol	membrane [GO:0016020]	33.03
Prenol	plastid [GO:0009536]	33.03
Prenol	photosystem II [GO:0009523]	22.77
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	22.77
Prenol	photosystem II [GO:0009523]	22.77
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	22.77
Prenol	photosystem II [GO:0009523]	21.39
Prenol	chloroplast thylakoid membrane [GO:0009535]	21.39
Prenol	photosystem II [GO:0009523]	21.39
Prenol	chloroplast thylakoid membrane [GO:0009535]	21.39
Prenol	focal adhesion [GO:0005925]	5.39
Prenol	membrane [GO:0016020]	5.39
Prenol	cytosol [GO:0005829]	5.39
Prenol	plasma membrane [GO:0005886]	5.39
Prenol	cytoplasm [GO:0005737]	5.39
Prenol	endoplasmic reticulum membrane [GO:0005789]	5.39
Prenol	Golgi membrane [GO:0000139]	5.39
Prenol	mitochondrial outer membrane [GO:0005741]	5.39
Prenol	cytoplasmic side of plasma membrane [GO:0009898]	5.39
Prenol	nucleoplasm [GO:0005654]	16.83
Prenol	nucleus [GO:0005634]	16.83
Prenol	cytoplasm [GO:0005737]	16.83
Prenol	chromatin [GO:0000785]	16.83
Prenol	plasma membrane [GO:0005886]	21.86
Prenol	plasma membrane light-harvesting complex [GO:0030077]	21.86
Prenol	chloroplast thylakoid membrane [GO:0009535]	10.87
Prenol	photosystem I [GO:0009522]	10.87
Prenol	plastid [GO:0009536]	10.87
Prenol	chloroplast thylakoid [GO:0009534]	10.87
Prenol	chloroplast [GO:0009507]	10.87
Prenol	chloroplast envelope [GO:0009941]	10.87
Prenol	thylakoid [GO:0009579]	10.87
Prenol	chloroplast thylakoid membrane [GO:0009535]	-1.0
Prenol	photosystem I [GO:0009522]	-1.0
Prenol	photosystem II [GO:0009523]	12.13
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	12.13
Prenol	photosystem II [GO:0009523]	12.13
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	12.13
Prenol	photosystem II [GO:0009523]	-1.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	-1.0
Prenol	photosystem I [GO:0009522]	-1.0
Prenol	photosystem II [GO:0009523]	23.65
Prenol	thylakoid membrane [GO:0042651]	23.65
Prenol	chloroplast [GO:0009507]	23.65
Prenol	photosystem II [GO:0009523]	23.65
Prenol	thylakoid membrane [GO:0042651]	23.65
Prenol	chloroplast [GO:0009507]	23.65
Prenol	cytoplasm [GO:0005737]	11.0
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	13.1
Prenol	photosystem I [GO:0009522]	13.1
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	13.1
Prenol	photosystem I [GO:0009522]	13.1
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	29.74
Prenol	plasma membrane-derived photosystem I [GO:0030094]	29.74
Prenol	photosystem I reaction center [GO:0009538]	-1.0
Prenol	chloroplast thylakoid membrane [GO:0009535]	-1.0
Prenol	protein farnesyltransferase complex [GO:0005965]	12.15
Prenol	microtubule associated complex [GO:0005875]	12.15
Prenol	cytoplasm [GO:0005737]	12.15
Prenol	CAAX-protein geranylgeranyltransferase complex [GO:0005953]	12.15
Prenol	plasma membrane light-harvesting complex [GO:0030077]	13.37
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	13.37
Prenol	chloroplast thylakoid membrane [GO:0009535]	15.13
Prenol	chloroplast membrane [GO:0031969]	15.13
Prenol	cytosol [GO:0005829]	15.13
Prenol	plastoglobule [GO:0010287]	15.13
Prenol	chloroplast thylakoid [GO:0009534]	15.13
Prenol	photosystem I reaction center [GO:0009538]	15.13
Prenol	chloroplast [GO:0009507]	15.13
Prenol	chloroplast envelope [GO:0009941]	15.13
Prenol	thylakoid [GO:0009579]	15.13
Prenol	plasma membrane [GO:0005886]	21.88
Prenol	organelle inner membrane [GO:0019866]	21.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	21.88
Prenol	photosystem II [GO:0009523]	24.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	24.43
Prenol	photosystem II [GO:0009523]	24.43
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	24.43
Prenol	photosystem II [GO:0009523]	32.72
Prenol	chloroplast thylakoid membrane [GO:0009535]	32.72
Prenol	photosystem I [GO:0009522]	32.72
Prenol	nucleus [GO:0005634]	14.14
Prenol	cytosol [GO:0005829]	14.14
Prenol	photosystem II [GO:0009523]	23.67
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	23.67
Prenol	membrane [GO:0016020]	31.34
Prenol	plastid [GO:0009536]	31.34
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	11.44
Prenol	photosystem I [GO:0009522]	11.44
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	11.44
Prenol	plasma membrane-derived photosystem I [GO:0030094]	11.44
Prenol	plasma membrane light-harvesting complex [GO:0030077]	10.65
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	10.65
Prenol	photosystem II reaction center [GO:0009539]	9.98
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	9.98
Prenol	plasma membrane [GO:0005886]	27.94
Prenol	organelle inner membrane [GO:0019866]	27.94
Prenol	plasma membrane light-harvesting complex [GO:0030077]	27.94
Prenol	photosystem II [GO:0009523]	18.02
Prenol	thylakoid membrane [GO:0042651]	18.02
Prenol	chloroplast [GO:0009507]	18.02
Prenol	photosystem II [GO:0009523]	18.02
Prenol	thylakoid membrane [GO:0042651]	18.02
Prenol	chloroplast [GO:0009507]	18.02
Prenol	photosystem I reaction center [GO:0009538]	20.46
Prenol	photosystem I reaction center [GO:0009538]	20.46
Prenol	plasma membrane [GO:0005886]	11.44
Prenol	organelle inner membrane [GO:0019866]	11.44
Prenol	plasma membrane light-harvesting complex [GO:0030077]	11.44
Prenol	photosystem II [GO:0009523]	23.38
Prenol	chloroplast thylakoid membrane [GO:0009535]	23.38
Prenol	photosystem I [GO:0009522]	23.38
Prenol	chloroplast thylakoid membrane [GO:0009535]	23.16
Prenol	photosystem I [GO:0009522]	23.16
Prenol	photosystem II [GO:0009523]	30.34
Prenol	chloroplast thylakoid membrane [GO:0009535]	30.34
Prenol	photosystem I [GO:0009522]	30.34
Prenol	photosystem II reaction center [GO:0009539]	30.91
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	30.91
Prenol	photosystem II reaction center [GO:0009539]	30.91
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	30.91
Prenol	membrane [GO:0016020]	13.11
Prenol	external side of plasma membrane [GO:0009897]	13.11
Prenol	plasma membrane [GO:0005886]	13.11
Prenol	plasma membrane light-harvesting complex [GO:0030077]	15.69
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	15.69
Prenol	plasma membrane [GO:0005886]	-1.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	-1.0
Prenol	plasma membrane [GO:0005886]	13.21
Prenol	organelle inner membrane [GO:0019866]	13.21
Prenol	plasma membrane light-harvesting complex [GO:0030077]	13.21
Prenol	plasma membrane light-harvesting complex [GO:0030077]	12.8
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	12.8
Prenol	plasma membrane [GO:0005886]	8.23
Prenol	photosystem II [GO:0009523]	21.41
Prenol	chloroplast thylakoid membrane [GO:0009535]	21.41
Prenol	photosystem I [GO:0009522]	21.41
Prenol	photosystem II [GO:0009523]	20.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	20.88
Prenol	photosystem II [GO:0009523]	20.88
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	20.88
Prenol	plasma membrane light-harvesting complex [GO:0030077]	14.29
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	14.29
Prenol	photosystem II [GO:0009523]	18.57
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	18.57
Prenol	photosystem II [GO:0009523]	18.57
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	18.57
Prenol	plasma membrane [GO:0005886]	-1.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	-1.0
Prenol	plasma membrane light-harvesting complex [GO:0030077]	-1.0
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	-1.0
Prenol	photosystem II [GO:0009523]	29.39
Prenol	chloroplast thylakoid membrane [GO:0009535]	29.39
Prenol	photosystem II [GO:0009523]	29.39
Prenol	chloroplast thylakoid membrane [GO:0009535]	29.39
Prenol	photosystem II [GO:0009523]	8.82
Prenol	chloroplast thylakoid membrane [GO:0009535]	8.82
Prenol	photosystem II [GO:0009523]	8.82
Prenol	chloroplast thylakoid membrane [GO:0009535]	8.82
Prenol	dehydrodolichyl diphosphate synthase complex [GO:1904423]	20.37
Prenol	endoplasmic reticulum membrane [GO:0005789]	20.37
Prenol	endoplasmic reticulum [GO:0005783]	20.37
Prenol	plasma membrane [GO:0005886]	14.13
Prenol	organelle inner membrane [GO:0019866]	14.13
Prenol	plasma membrane light-harvesting complex [GO:0030077]	14.13
Prenol	plasma membrane [GO:0005886]	13.61
Prenol	plasma membrane light-harvesting complex [GO:0030077]	13.61
Prenol	membrane [GO:0016020]	32.71
Prenol	thylakoid [GO:0009579]	32.71
Prenol	photosystem II [GO:0009523]	30.55
Prenol	chloroplast thylakoid membrane [GO:0009535]	30.55
Prenol	photosystem I [GO:0009522]	30.55
Prenol	membrane [GO:0016020]	30.27
Prenol	light-harvesting complex [GO:0030076]	30.27
Prenol	plastid [GO:0009536]	30.27
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	20.55
Prenol	photosystem I [GO:0009522]	20.55
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	14.28
Prenol	photosystem I [GO:0009522]	14.28
Prenol	chloroplast thylakoid membrane [GO:0009535]	24.13
Prenol	photosystem I [GO:0009522]	24.13
Prenol	plasma membrane [GO:0005886]	29.97
Prenol	plasma membrane light-harvesting complex [GO:0030077]	29.97
Prenol	photosystem II [GO:0009523]	28.84
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	28.84
Prenol	photosystem II reaction center [GO:0009539]	22.74
Prenol	chloroplast thylakoid membrane [GO:0009535]	22.74
Prenol	photosystem II [GO:0009523]	22.62
Prenol	chloroplast thylakoid membrane [GO:0009535]	22.62
Prenol	photosystem I [GO:0009522]	22.62
Prenol	plasma membrane [GO:0005886]	18.08
Prenol	plasma membrane light-harvesting complex [GO:0030077]	18.08
Prenol	thylakoid membrane [GO:0042651]	24.02
Prenol	plastid [GO:0009536]	24.02
Prenol	photosystem I [GO:0009522]	24.02
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	22.56
Prenol	photosystem I [GO:0009522]	22.56
Prenol	chloroplast thylakoid membrane [GO:0009535]	22.19
Prenol	photosystem I [GO:0009522]	22.19
Prenol	chloroplast thylakoid membrane [GO:0009535]	26.18
Prenol	photosystem I [GO:0009522]	26.18
Prenol	chloride channel complex [GO:0034707]	11.16
Prenol	postsynaptic membrane [GO:0045211]	11.16
Prenol	GABA receptor complex [GO:1902710]	11.16
Prenol	plasma membrane [GO:0005886]	11.16
Prenol	GABA-A receptor complex [GO:1902711]	11.16
Prenol	GABA-ergic synapse [GO:0098982]	11.16
Prenol	neuron projection [GO:0043005]	11.16
Prenol	cytoplasmic vesicle membrane [GO:0030659]	11.16
Prenol	dendrite membrane [GO:0032590]	11.16
Prenol	synapse [GO:0045202]	11.16
Prenol	postsynapse [GO:0098794]	11.16
Prenol	photosystem II reaction center [GO:0009539]	29.21
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	29.21
Prenol	photosystem I reaction center [GO:0009538]	24.55
Prenol	chloroplast thylakoid membrane [GO:0009535]	27.23
Prenol	photosystem I [GO:0009522]	27.23
Prenol	plasma membrane [GO:0005886]	22.44
Prenol	plasma membrane light-harvesting complex [GO:0030077]	22.44
Prenol	plasma membrane light-harvesting complex [GO:0030077]	16.52
Prenol	plasma membrane-derived chromatophore membrane [GO:0042717]	16.52
Prenol	plasma membrane [GO:0005886]	30.16
Prenol	plasma membrane light-harvesting complex [GO:0030077]	30.16
Prenol	chloroplast [GO:0009507]	5.7
Prenol	chloroplast stroma [GO:0009570]	5.7
Prenol	photosystem II [GO:0009523]	7.63
Prenol	chloroplast thylakoid membrane [GO:0009535]	7.63
Prenol	photosystem I [GO:0009522]	7.63
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	30.81
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	30.81
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	30.81
Prenol	plasma membrane-derived thylakoid photosystem II [GO:0030096]	30.81
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	32.97
Prenol	plasma membrane-derived photosystem I [GO:0030094]	32.97
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	32.97
Prenol	plasma membrane-derived photosystem I [GO:0030094]	32.97
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	21.84
Prenol	photosystem II [GO:0009523]	21.84
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	21.84
Prenol	photosystem II [GO:0009523]	21.84
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	8.45
Prenol	photosystem I [GO:0009522]	8.45
Prenol	thylakoid membrane [GO:0042651]	22.08
Prenol	photosystem I [GO:0009522]	22.08
Prenol	plastid [GO:0009536]	22.08
Prenol	chloroplast thylakoid membrane [GO:0009535]	33.03
Prenol	photosystem I antenna complex [GO:0009782]	33.03
Prenol	chloroplast [GO:0009507]	33.03
Prenol	chloroplast thylakoid membrane [GO:0009535]	25.17
Prenol	photosystem I [GO:0009522]	25.17
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	32.01
Prenol	photosystem I [GO:0009522]	32.01
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	32.01
Prenol	photosystem I [GO:0009522]	32.01
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	22.05
Prenol	photosystem I [GO:0009522]	22.05
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	22.05
Prenol	photosystem I [GO:0009522]	22.05
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	9.91
Prenol	photosystem I reaction center [GO:0009538]	9.91
Prenol	nucleus [GO:0005634]	18.67
Prenol	cytosol [GO:0005829]	18.67
Prenol	photosystem II reaction center [GO:0009539]	29.09
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	29.09
