class	GO_CC	as_max_dst
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.06
Glycerolipid	photosystem II [GO:0009523]	6.06
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.06
Glycerolipid	photosystem II [GO:0009523]	6.71
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.71
Glycerolipid	photosystem II [GO:0009523]	8.86
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	8.86
Glycerolipid	photosystem II reaction center [GO:0009539]	1.71
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	1.71
Glycerolipid	photosystem II reaction center [GO:0009539]	10.31
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	10.31
Glycerolipid	photosystem II reaction center [GO:0009539]	8.12
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	8.12
Glycerolipid	photosystem II reaction center [GO:0009539]	0.15
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	0.15
Glycerolipid	photosystem II reaction center [GO:0009539]	14.56
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	14.56
Glycerolipid	plasma membrane [GO:0005886]	23.21
Glycerolipid	plasma membrane [GO:0005886]	11.46
Glycerolipid	photosystem II reaction center [GO:0009539]	16.08
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	16.08
Glycerolipid	photosystem II reaction center [GO:0009539]	18.95
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	18.95
Glycerolipid	photosystem II [GO:0009523]	23.78
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	23.78
Glycerolipid	photosystem II [GO:0009523]	23.78
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	23.78
Glycerolipid	photosystem II [GO:0009523]	20.35
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	20.35
Glycerolipid	photosystem II [GO:0009523]	20.35
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	20.35
Glycerolipid	photosystem II [GO:0009523]	20.39
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	20.39
Glycerolipid	photosystem II [GO:0009523]	20.3
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	20.3
Glycerolipid	photosystem II [GO:0009523]	2.53
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	2.53
Glycerolipid	photosystem II [GO:0009523]	4.69
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	4.69
Glycerolipid	photosystem II [GO:0009523]	8.1
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	8.1
Glycerolipid	photosystem II [GO:0009523]	22.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	22.25
Glycerolipid	plasma membrane [GO:0005886]	24.46
Glycerolipid	photosystem II [GO:0009523]	9.3
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	9.3
Glycerolipid	photosystem II [GO:0009523]	3.6
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	3.6
Glycerolipid	photosystem II [GO:0009523]	8.09
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	8.09
Glycerolipid	photosystem II [GO:0009523]	10.16
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	10.16
Glycerolipid	photosystem II [GO:0009523]	6.47
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.47
Glycerolipid	photosystem II [GO:0009523]	8.25
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	8.25
Glycerolipid	photosystem II reaction center [GO:0009539]	11.81
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	11.81
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	-1.0
Glycerolipid	photosystem II [GO:0009523]	-1.0
Glycerolipid	photosystem II reaction center [GO:0009539]	7.53
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	7.53
Glycerolipid	photosystem II reaction center [GO:0009539]	7.8
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	7.8
Glycerolipid	plasma membrane [GO:0005886]	22.53
Glycerolipid	photosystem II reaction center [GO:0009539]	6.13
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.13
Glycerolipid	photosystem II reaction center [GO:0009539]	6.13
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.13
Glycerolipid	photosystem II reaction center [GO:0009539]	-1.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	-1.0
Glycerolipid	photosystem II reaction center [GO:0009539]	-1.0
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	-1.0
Glycerolipid	photosystem II reaction center [GO:0009539]	6.6
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.6
Glycerolipid	photosystem II reaction center [GO:0009539]	6.6
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.6
Glycerolipid	photosystem II reaction center [GO:0009539]	6.18
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.18
Glycerolipid	photosystem II reaction center [GO:0009539]	6.18
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	6.18
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	2.54
Glycerolipid	photosystem II [GO:0009523]	2.54
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	phagocytic vesicle membrane [GO:0030670]	24.1
Glycerolipid	cell surface [GO:0009986]	24.1
Glycerolipid	cell body [GO:0044297]	24.1
Glycerolipid	cell projection [GO:0042995]	24.1
Glycerolipid	secretory granule membrane [GO:0030667]	24.1
Glycerolipid	plasma membrane [GO:0005886]	24.1
Glycerolipid	Toll-like receptor 1-Toll-like receptor 2 protein complex [GO:0035354]	24.1
Glycerolipid	receptor complex [GO:0043235]	24.1
Glycerolipid	membrane raft [GO:0045121]	24.1
Glycerolipid	cytoplasm [GO:0005737]	24.1
Glycerolipid	Toll-like receptor 2-Toll-like receptor 6 protein complex [GO:0035355]	24.1
Glycerolipid	Golgi apparatus [GO:0005794]	24.1
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	plasma membrane [GO:0005886]	22.98
Glycerolipid	plasma membrane [GO:0005886]	26.01
Glycerolipid	plasma membrane [GO:0005886]	20.69
Glycerolipid	plasma membrane [GO:0005886]	21.99
Glycerolipid	postsynaptic density membrane [GO:0098839]	9.3
Glycerolipid	cytoplasmic vesicle [GO:0031410]	9.3
Glycerolipid	nuclear outer membrane [GO:0005640]	9.3
Glycerolipid	membrane [GO:0016020]	9.3
Glycerolipid	nuclear envelope [GO:0005635]	9.3
Glycerolipid	lipid droplet [GO:0005811]	9.3
Glycerolipid	cytosol [GO:0005829]	9.3
Glycerolipid	postsynaptic density [GO:0014069]	9.3
Glycerolipid	nuclear inner membrane [GO:0005637]	9.3
Glycerolipid	anchoring junction [GO:0070161]	9.3
Glycerolipid	growth cone [GO:0030426]	9.3
Glycerolipid	endoplasmic reticulum [GO:0005783]	9.3
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	9.3
Glycerolipid	postsynaptic density membrane [GO:0098839]	10.15
Glycerolipid	cytoplasmic vesicle [GO:0031410]	10.15
Glycerolipid	nuclear outer membrane [GO:0005640]	10.15
Glycerolipid	membrane [GO:0016020]	10.15
Glycerolipid	nuclear envelope [GO:0005635]	10.15
Glycerolipid	lipid droplet [GO:0005811]	10.15
Glycerolipid	cytosol [GO:0005829]	10.15
Glycerolipid	postsynaptic density [GO:0014069]	10.15
Glycerolipid	nuclear inner membrane [GO:0005637]	10.15
Glycerolipid	anchoring junction [GO:0070161]	10.15
Glycerolipid	growth cone [GO:0030426]	10.15
Glycerolipid	endoplasmic reticulum [GO:0005783]	10.15
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	10.15
Glycerolipid	postsynaptic density membrane [GO:0098839]	13.15
Glycerolipid	cytoplasmic vesicle [GO:0031410]	13.15
Glycerolipid	nuclear outer membrane [GO:0005640]	13.15
Glycerolipid	membrane [GO:0016020]	13.15
Glycerolipid	nuclear envelope [GO:0005635]	13.15
Glycerolipid	lipid droplet [GO:0005811]	13.15
Glycerolipid	cytosol [GO:0005829]	13.15
Glycerolipid	postsynaptic density [GO:0014069]	13.15
Glycerolipid	nuclear inner membrane [GO:0005637]	13.15
Glycerolipid	anchoring junction [GO:0070161]	13.15
Glycerolipid	growth cone [GO:0030426]	13.15
Glycerolipid	endoplasmic reticulum [GO:0005783]	13.15
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	13.15
Glycerolipid	postsynaptic density membrane [GO:0098839]	7.91
Glycerolipid	cytoplasmic vesicle [GO:0031410]	7.91
Glycerolipid	nuclear outer membrane [GO:0005640]	7.91
Glycerolipid	membrane [GO:0016020]	7.91
Glycerolipid	nuclear envelope [GO:0005635]	7.91
Glycerolipid	lipid droplet [GO:0005811]	7.91
Glycerolipid	cytosol [GO:0005829]	7.91
Glycerolipid	postsynaptic density [GO:0014069]	7.91
Glycerolipid	nuclear inner membrane [GO:0005637]	7.91
Glycerolipid	anchoring junction [GO:0070161]	7.91
Glycerolipid	growth cone [GO:0030426]	7.91
Glycerolipid	endoplasmic reticulum [GO:0005783]	7.91
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	7.91
Glycerolipid	postsynaptic density membrane [GO:0098839]	10.84
Glycerolipid	cytoplasmic vesicle [GO:0031410]	10.84
Glycerolipid	nuclear outer membrane [GO:0005640]	10.84
Glycerolipid	membrane [GO:0016020]	10.84
Glycerolipid	nuclear envelope [GO:0005635]	10.84
Glycerolipid	lipid droplet [GO:0005811]	10.84
Glycerolipid	cytosol [GO:0005829]	10.84
Glycerolipid	postsynaptic density [GO:0014069]	10.84
Glycerolipid	nuclear inner membrane [GO:0005637]	10.84
Glycerolipid	anchoring junction [GO:0070161]	10.84
Glycerolipid	growth cone [GO:0030426]	10.84
Glycerolipid	endoplasmic reticulum [GO:0005783]	10.84
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	10.84
Glycerolipid	postsynaptic density membrane [GO:0098839]	11.11
Glycerolipid	cytoplasmic vesicle [GO:0031410]	11.11
Glycerolipid	nuclear outer membrane [GO:0005640]	11.11
Glycerolipid	membrane [GO:0016020]	11.11
Glycerolipid	nuclear envelope [GO:0005635]	11.11
Glycerolipid	lipid droplet [GO:0005811]	11.11
Glycerolipid	cytosol [GO:0005829]	11.11
Glycerolipid	postsynaptic density [GO:0014069]	11.11
Glycerolipid	nuclear inner membrane [GO:0005637]	11.11
Glycerolipid	anchoring junction [GO:0070161]	11.11
Glycerolipid	growth cone [GO:0030426]	11.11
Glycerolipid	endoplasmic reticulum [GO:0005783]	11.11
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	11.11
Glycerolipid	postsynaptic density membrane [GO:0098839]	12.04
Glycerolipid	cytoplasmic vesicle [GO:0031410]	12.04
Glycerolipid	nuclear outer membrane [GO:0005640]	12.04
Glycerolipid	membrane [GO:0016020]	12.04
Glycerolipid	nuclear envelope [GO:0005635]	12.04
Glycerolipid	lipid droplet [GO:0005811]	12.04
Glycerolipid	cytosol [GO:0005829]	12.04
Glycerolipid	postsynaptic density [GO:0014069]	12.04
Glycerolipid	nuclear inner membrane [GO:0005637]	12.04
Glycerolipid	anchoring junction [GO:0070161]	12.04
Glycerolipid	growth cone [GO:0030426]	12.04
Glycerolipid	endoplasmic reticulum [GO:0005783]	12.04
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	12.04
Glycerolipid	postsynaptic density membrane [GO:0098839]	12.93
Glycerolipid	cytoplasmic vesicle [GO:0031410]	12.93
Glycerolipid	nuclear outer membrane [GO:0005640]	12.93
Glycerolipid	membrane [GO:0016020]	12.93
Glycerolipid	nuclear envelope [GO:0005635]	12.93
Glycerolipid	lipid droplet [GO:0005811]	12.93
Glycerolipid	cytosol [GO:0005829]	12.93
Glycerolipid	postsynaptic density [GO:0014069]	12.93
Glycerolipid	nuclear inner membrane [GO:0005637]	12.93
Glycerolipid	anchoring junction [GO:0070161]	12.93
Glycerolipid	growth cone [GO:0030426]	12.93
Glycerolipid	endoplasmic reticulum [GO:0005783]	12.93
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	12.93
Glycerolipid	plasma membrane-derived thylakoid membrane [GO:0031676]	10.31
Glycerolipid	postsynaptic density membrane [GO:0098839]	8.17
Glycerolipid	cytoplasmic vesicle [GO:0031410]	8.17
Glycerolipid	nuclear outer membrane [GO:0005640]	8.17
Glycerolipid	membrane [GO:0016020]	8.17
Glycerolipid	nuclear envelope [GO:0005635]	8.17
Glycerolipid	lipid droplet [GO:0005811]	8.17
Glycerolipid	cytosol [GO:0005829]	8.17
Glycerolipid	postsynaptic density [GO:0014069]	8.17
Glycerolipid	nuclear inner membrane [GO:0005637]	8.17
Glycerolipid	anchoring junction [GO:0070161]	8.17
Glycerolipid	growth cone [GO:0030426]	8.17
Glycerolipid	endoplasmic reticulum [GO:0005783]	8.17
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	8.17
Glycerolipid	postsynaptic density membrane [GO:0098839]	10.8
Glycerolipid	cytoplasmic vesicle [GO:0031410]	10.8
Glycerolipid	nuclear outer membrane [GO:0005640]	10.8
Glycerolipid	membrane [GO:0016020]	10.8
Glycerolipid	nuclear envelope [GO:0005635]	10.8
Glycerolipid	lipid droplet [GO:0005811]	10.8
Glycerolipid	cytosol [GO:0005829]	10.8
Glycerolipid	postsynaptic density [GO:0014069]	10.8
Glycerolipid	nuclear inner membrane [GO:0005637]	10.8
Glycerolipid	anchoring junction [GO:0070161]	10.8
Glycerolipid	growth cone [GO:0030426]	10.8
Glycerolipid	endoplasmic reticulum [GO:0005783]	10.8
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	10.8
Glycerolipid	postsynaptic density membrane [GO:0098839]	12.49
Glycerolipid	cytoplasmic vesicle [GO:0031410]	12.49
Glycerolipid	nuclear outer membrane [GO:0005640]	12.49
Glycerolipid	membrane [GO:0016020]	12.49
Glycerolipid	nuclear envelope [GO:0005635]	12.49
Glycerolipid	lipid droplet [GO:0005811]	12.49
Glycerolipid	cytosol [GO:0005829]	12.49
Glycerolipid	postsynaptic density [GO:0014069]	12.49
Glycerolipid	nuclear inner membrane [GO:0005637]	12.49
Glycerolipid	anchoring junction [GO:0070161]	12.49
Glycerolipid	growth cone [GO:0030426]	12.49
Glycerolipid	endoplasmic reticulum [GO:0005783]	12.49
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	12.49
Glycerolipid	postsynaptic density membrane [GO:0098839]	8.01
Glycerolipid	cytoplasmic vesicle [GO:0031410]	8.01
Glycerolipid	nuclear outer membrane [GO:0005640]	8.01
Glycerolipid	membrane [GO:0016020]	8.01
Glycerolipid	nuclear envelope [GO:0005635]	8.01
Glycerolipid	lipid droplet [GO:0005811]	8.01
Glycerolipid	cytosol [GO:0005829]	8.01
Glycerolipid	postsynaptic density [GO:0014069]	8.01
Glycerolipid	nuclear inner membrane [GO:0005637]	8.01
Glycerolipid	anchoring junction [GO:0070161]	8.01
Glycerolipid	growth cone [GO:0030426]	8.01
Glycerolipid	endoplasmic reticulum [GO:0005783]	8.01
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	8.01
Glycerolipid	postsynaptic density membrane [GO:0098839]	11.54
Glycerolipid	cytoplasmic vesicle [GO:0031410]	11.54
Glycerolipid	nuclear outer membrane [GO:0005640]	11.54
Glycerolipid	membrane [GO:0016020]	11.54
Glycerolipid	nuclear envelope [GO:0005635]	11.54
Glycerolipid	lipid droplet [GO:0005811]	11.54
Glycerolipid	cytosol [GO:0005829]	11.54
Glycerolipid	postsynaptic density [GO:0014069]	11.54
Glycerolipid	nuclear inner membrane [GO:0005637]	11.54
Glycerolipid	anchoring junction [GO:0070161]	11.54
Glycerolipid	growth cone [GO:0030426]	11.54
Glycerolipid	endoplasmic reticulum [GO:0005783]	11.54
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	11.54
Glycerolipid	postsynaptic density membrane [GO:0098839]	9.34
Glycerolipid	cytoplasmic vesicle [GO:0031410]	9.34
Glycerolipid	nuclear outer membrane [GO:0005640]	9.34
Glycerolipid	membrane [GO:0016020]	9.34
Glycerolipid	nuclear envelope [GO:0005635]	9.34
Glycerolipid	lipid droplet [GO:0005811]	9.34
Glycerolipid	cytosol [GO:0005829]	9.34
Glycerolipid	postsynaptic density [GO:0014069]	9.34
Glycerolipid	nuclear inner membrane [GO:0005637]	9.34
Glycerolipid	anchoring junction [GO:0070161]	9.34
Glycerolipid	growth cone [GO:0030426]	9.34
Glycerolipid	endoplasmic reticulum [GO:0005783]	9.34
Glycerolipid	endoplasmic reticulum membrane [GO:0005789]	9.34
Glycerolipid	plasma membrane [GO:0005886]	16.35
Glycerolipid	plasma membrane [GO:0005886]	22.95
Glycerolipid	plasma membrane [GO:0005886]	10.47
Glycerolipid	plasma membrane [GO:0005886]	6.84
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	17.77
Glycerolipid	respiratory chain complex IV [GO:0045277]	17.77
Glycerolipid	plasma membrane [GO:0005886]	15.65
Glycerolipid	plasma membrane [GO:0005886]	14.07
Glycerolipid	plasma membrane [GO:0005886]	13.08
Glycerolipid	plasma membrane [GO:0005886]	10.86
Glycerolipid	plasma membrane [GO:0005886]	7.01
Glycerolipid	plasma membrane [GO:0005886]	6.03
Glycerolipid	plasma membrane [GO:0005886]	8.5
Glycerolipid	plasma membrane [GO:0005886]	18.64
Glycerolipid	plasma membrane [GO:0005886]	8.97
Glycerolipid	plasma membrane [GO:0005886]	22.58
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	18.42
Glycerolipid	respiratory chain complex IV [GO:0045277]	18.42
Glycerolipid	plasma membrane [GO:0005886]	20.45
Glycerolipid	plasma membrane [GO:0005886]	15.27
Glycerolipid	plasma membrane [GO:0005886]	18.13
Glycerolipid	plasma membrane [GO:0005886]	25.6
Glycerolipid	plasma membrane [GO:0005886]	13.16
Glycerolipid	plasma membrane [GO:0005886]	11.84
Glycerolipid	plasma membrane [GO:0005886]	9.62
Glycerolipid	plasma membrane [GO:0005886]	12.99
Glycerolipid	plasma membrane [GO:0005886]	14.36
Glycerolipid	plasma membrane [GO:0005886]	-1.0
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	27.44
Glycerolipid	respiratory chain complex IV [GO:0045277]	27.44
Glycerolipid	plasma membrane [GO:0005886]	18.08
Glycerolipid	plasma membrane [GO:0005886]	15.81
Glycerolipid	plasma membrane [GO:0005886]	13.62
Glycerolipid	plasma membrane [GO:0005886]	16.76
Glycerolipid	plasma membrane [GO:0005886]	12.91
Glycerolipid	plasma membrane [GO:0005886]	13.75
Glycerolipid	plasma membrane [GO:0005886]	13.62
Glycerolipid	plasma membrane [GO:0005886]	8.67
Glycerolipid	plasma membrane [GO:0005886]	10.95
Glycerolipid	plasma membrane [GO:0005886]	20.81
Glycerolipid	respiratory chain complex IV [GO:0045277]	20.37
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	20.37
Glycerolipid	mitochondrial respiratory chain complex III [GO:0005750]	15.79
Glycerolipid	chloroplast thylakoid membrane [GO:0009535]	15.79
Glycerolipid	plasma membrane [GO:0005886]	9.26
Glycerolipid	plasma membrane [GO:0005886]	15.6
Glycerolipid	plasma membrane [GO:0005886]	14.0
Glycerolipid	plasma membrane [GO:0005886]	14.61
Glycerolipid	plasma membrane [GO:0005886]	7.31
Glycerolipid	plasma membrane [GO:0005886]	11.33
Glycerolipid	plasma membrane [GO:0005886]	17.46
Glycerolipid	plasma membrane [GO:0005886]	20.58
Glycerolipid	plasma membrane [GO:0005886]	25.38
Glycerolipid	plasma membrane [GO:0005886]	14.36
Glycerolipid	respiratory chain complex IV [GO:0045277]	13.05
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	13.05
Glycerolipid	plasma membrane [GO:0005886]	25.4
Glycerolipid	plasma membrane [GO:0005886]	19.11
Glycerolipid	plasma membrane [GO:0005886]	16.62
Glycerolipid	plasma membrane [GO:0005886]	25.92
Glycerolipid	plasma membrane [GO:0005886]	-1.0
Glycerolipid	plasma membrane [GO:0005886]	18.19
Glycerolipid	plasma membrane [GO:0005886]	20.06
Glycerolipid	plasma membrane [GO:0005886]	24.08
Glycerolipid	plasma membrane [GO:0005886]	-1.0
Glycerolipid	plasma membrane [GO:0005886]	21.85
Glycerolipid	cytosol [GO:0005829]	27.38
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	27.38
Glycerolipid	nucleoplasm [GO:0005654]	27.38
Glycerolipid	respiratory chain complex IV [GO:0045277]	27.38
Glycerolipid	plasma membrane [GO:0005886]	24.38
Glycerolipid	plasma membrane [GO:0005886]	22.35
Glycerolipid	periplasmic space [GO:0042597]	17.72
Glycerolipid	periplasmic space [GO:0042597]	18.79
Glycerolipid	periplasmic space [GO:0042597]	15.83
Glycerolipid	periplasmic space [GO:0042597]	20.64
Glycerolipid	periplasmic space [GO:0042597]	8.16
Glycerolipid	periplasmic space [GO:0042597]	30.81
Glycerolipid	periplasmic space [GO:0042597]	15.92
Glycerolipid	periplasmic space [GO:0042597]	21.12
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	28.63
Glycerolipid	respiratory chain complex IV [GO:0045277]	28.63
Glycerolipid	periplasmic space [GO:0042597]	21.17
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	15.83
Glycerolipid	respiratory chain complex IV [GO:0045277]	15.83
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	19.3
Glycerolipid	respiratory chain complex IV [GO:0045277]	19.3
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	23.1
Glycerolipid	respiratory chain complex IV [GO:0045277]	23.1
Glycerolipid	respiratory chain complex IV [GO:0045277]	22.66
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	22.66
Glycerolipid	respiratory chain complex IV [GO:0045277]	11.54
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	11.54
Glycerolipid	cytosol [GO:0005829]	18.11
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	18.11
Glycerolipid	nucleoplasm [GO:0005654]	18.11
Glycerolipid	respiratory chain complex IV [GO:0045277]	18.11
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	17.14
Glycerolipid	respiratory chain complex IV [GO:0045277]	17.14
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	16.19
Glycerolipid	respiratory chain complex IV [GO:0045277]	16.19
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	18.84
Glycerolipid	respiratory chain complex IV [GO:0045277]	18.84
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	17.38
Glycerolipid	respiratory chain complex IV [GO:0045277]	17.38
Glycerolipid	cytosol [GO:0005829]	26.97
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	26.97
Glycerolipid	nucleoplasm [GO:0005654]	26.97
Glycerolipid	respiratory chain complex IV [GO:0045277]	26.97
Glycerolipid	mitochondrial inner membrane [GO:0005743]	0.05
Glycerolipid	respiratory chain complex IV [GO:0045277]	0.05
Glycerolipid	cell outer membrane [GO:0009279]	23.1
Glycerolipid	plasma membrane [GO:0005886]	10.36
Glycerolipid	plasma membrane [GO:0005886]	16.13
Glycerolipid	plasma membrane [GO:0005886]	9.44
Glycerolipid	plasma membrane [GO:0005886]	5.3
Glycerolipid	plasma membrane [GO:0005886]	17.65
Glycerolipid	plasma membrane [GO:0005886]	11.44
Glycerolipid	plasma membrane [GO:0005886]	8.33
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	22.95
Glycerolipid	respiratory chain complex IV [GO:0045277]	22.95
Glycerolipid	plasma membrane [GO:0005886]	10.42
Glycerolipid	plasma membrane [GO:0005886]	15.18
Glycerolipid	plasma membrane [GO:0005886]	16.63
Glycerolipid	plasma membrane [GO:0005886]	1.2
Glycerolipid	plasma membrane [GO:0005886]	-1.0
Glycerolipid	plasma membrane [GO:0005886]	15.02
Glycerolipid	plasma membrane [GO:0005886]	16.04
Glycerolipid	plasma membrane [GO:0005886]	15.01
Glycerolipid	plasma membrane [GO:0005886]	18.68
Glycerolipid	plasma membrane [GO:0005886]	8.62
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	20.37
Glycerolipid	respiratory chain complex IV [GO:0045277]	20.37
Glycerolipid	plasma membrane [GO:0005886]	14.92
Glycerolipid	plasma membrane [GO:0005886]	13.1
Glycerolipid	plasma membrane [GO:0005886]	17.76
Glycerolipid	membrane [GO:0016020]	15.04
Glycerolipid	membrane [GO:0016020]	0.8
Glycerolipid	periplasmic space [GO:0042597]	21.49
Glycerolipid	periplasmic space [GO:0042597]	18.09
Glycerolipid	periplasmic space [GO:0042597]	-1.0
Glycerolipid	periplasmic space [GO:0042597]	10.45
Glycerolipid	periplasmic space [GO:0042597]	7.19
Glycerolipid	respiratory chain complex IV [GO:0045277]	22.42
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	22.42
Glycerolipid	periplasmic space [GO:0042597]	16.94
Glycerolipid	periplasmic space [GO:0042597]	8.03
Glycerolipid	periplasmic space [GO:0042597]	-1.0
Glycerolipid	periplasmic space [GO:0042597]	20.73
Glycerolipid	periplasmic space [GO:0042597]	18.01
Glycerolipid	periplasmic space [GO:0042597]	11.06
Glycerolipid	periplasmic space [GO:0042597]	12.42
Glycerolipid	periplasmic space [GO:0042597]	-1.0
Glycerolipid	periplasmic space [GO:0042597]	18.55
Glycerolipid	respiratory chain complex IV [GO:0045277]	13.01
Glycerolipid	mitochondrial respiratory chain complex IV [GO:0005751]	13.01
Glycerolipid	periplasmic space [GO:0042597]	-1.0
Glycerolipid	periplasmic space [GO:0042597]	18.31
Glycerolipid	periplasmic space [GO:0042597]	21.11
Glycerolipid	periplasmic space [GO:0042597]	16.67
Glycerolipid	periplasmic space [GO:0042597]	19.65
Glycerolipid	periplasmic space [GO:0042597]	-1.0
Glycerolipid	periplasmic space [GO:0042597]	15.01
Glycerolipid	periplasmic space [GO:0042597]	14.43
Glycerolipid	periplasmic space [GO:0042597]	4.54
Glycerolipid	periplasmic space [GO:0042597]	8.67
Glycerolipid	nucleoplasm [GO:0005654]	27.16
Glycerolipid	respiratory chain complex IV [GO:0045277]	27.16
