class	GO_CC	as_max_dst
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.6
Saccharolipid	cell outer membrane [GO:0009279]	18.6
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.5
Saccharolipid	cell outer membrane [GO:0009279]	18.5
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.54
Saccharolipid	cell outer membrane [GO:0009279]	18.54
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
Saccharolipid	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]	18.7
Saccharolipid	cell outer membrane [GO:0009279]	18.7
