class	ratio
Sterol	0.910070616261592
Sterol	0.6524645635174449
Sterol	0.7272026431718063
Sterol	0.23003542973103341
Sterol	0.2663883475572878
Sterol	1.008468903698961
Sterol	0.23459253092975857
Sterol	0.5416697599144779
Sterol	1.1716992759205054
Sterol	0.41076887839950604
Sterol	0.7065040260736197
Sterol	0.4288873917962146
Sterol	0.7791405550581915
Sterol	2.070501512096774
Sterol	0.4726217416416539
Sterol	1.0263157894736843
Sterol	1.1468654693324296
Sterol	0.6947673114033119
Sterol	0.4932238297439548
Sterol	0.5803193944429059
Sterol	0.9704104036480324
Sterol	0.9569295732167094
Sterol	0.5690602455687737
Sterol	1.0680137999014292
Sterol	0.33658996344911607
Sterol	0.6673158398250649
Sterol	2.7432888738814794
Sterol	1.5961787420204456
Sterol	0.8118627175385245
Sterol	0.337683537894792
Sterol	0.7024979282585534
Sterol	1.146571112720619
Sterol	0.49627249190096406
Sterol	0.30975067417325075
Sterol	0.6063381670221728
Sterol	1.048814083182154
Sterol	0.7530736764840812
Sterol	0.8618424767102663
Sterol	0.398825413774693
Sterol	0.7460282829885558
Sterol	0.40158706911472963
Sterol	0.7944663181221626
Sterol	0.2523913650769187
Sterol	0.7133798351299936
Sterol	0.6531892576540205
Sterol	1.0992157384022332
Sterol	0.7216679138604806
Sterol	0.42988303615246193
Sterol	2.2556529764651594
Sterol	0.3664179592905295
Sterol	0.4560199793224754
Sterol	0.3295820416463153
Sterol	1.7807098242386092
Sterol	0.6926647855090178
Sterol	0.7458530256695395
Sterol	1.7145236745109156
Sterol	0.8247973321042215
Sterol	1.108671632747621
Sterol	1.4336108442736686
Sterol	0.3136605959175231
Sterol	0.7879594641016833
Sterol	0.470516361545491
Sterol	1.1419078061911172
Sterol	0.44588464031108227
Sterol	0.8809256413287622
Sterol	1.670897105622064
Sterol	0.44763156248044556
Sterol	0.288026208833165
Sterol	1.9396840885527842
Sterol	2.0399468219802483
Sterol	0.3323188957121896
Sterol	0.5133385611267433
Sterol	0.4290380047505938
Sterol	0.34305455470306473
Sterol	1.1338845708615841
Sterol	0.4657257510375725
Sterol	0.4116850496887627
Sterol	0.942964044533674
Sterol	0.9461658742062099
Sterol	1.4392956441149212
Sterol	0.23202786320352736
Sterol	0.47226816795399024
Sterol	0.39835632704716967
Sterol	0.9420562152412446
Sterol	1.1764458818094
Sterol	0.3500742021929684
Sterol	0.4600352980458875
Sterol	8.966770186335404
Sterol	1.2246336551149386
Sterol	0.71581764895221
Sterol	0.4002395000436589
Sterol	1.5627679118187385
Sterol	0.747501452061928
Sterol	0.621854443780001
Sterol	0.9891144650727929
Sterol	0.2798163799223894
Sterol	0.5621814340419913
Sterol	0.33845553729949523
Sterol	0.5522152472876375
Sterol	4.375198908842918
Sterol	0.18801959562866744
Sterol	1.683466246290801
Sterol	1.6965026674570243
Sterol	0.2007295338063503
Sterol	0.8799624803528876
Sterol	0.9311916542764522
Sterol	0.4272240758481715
Sterol	0.46316478983164233
Sterol	0.6133387729727628
Sterol	1.0575630367382773
Sterol	1.154336423517931
Sterol	0.47970763131813676
Sterol	4.266066545123063
Sterol	0.6923213265848712
Sterol	10.901243599122166
Sterol	0.43449698189134806
Sterol	0.9792434462137541
Sterol	0.4511485583760721
Sterol	3.020130399348003
Sterol	0.6366767767599946
Sterol	2.195465731971064
Sterol	1.6158685774204824
Sterol	1.3351559987134127
Sterol	0.6080656643913062
Sterol	0.7695634266886326
Sterol	1.196890993812543
Sterol	1.311371237458194
Sterol	0.9882747504159733
Sterol	0.8538232910024318
Sterol	0.6421573498141929
Sterol	1.0080445413552936
Sterol	0.8340489891000121
Sterol	1.081719178651592
Sterol	0.3410946276004296
Sterol	0.9762323182852698
Sterol	0.45315770215879986
Sterol	0.8233373486337413
Sterol	0.6463929438954791
Sterol	1.2558574648126886
Sterol	2.648352374034207
Sterol	0.4184974536262593
Sterol	12.202624469316866
Sterol	0.8465137373785596
Sterol	0.47634333931683287
Sterol	3.245828482731859
Sterol	0.7012840633471251
Sterol	0.5155344459453571
Sterol	1.2070588235294117
Sterol	0.3329320179539929
Sterol	1.1692336707110078
Sterol	0.615041857953011
Sterol	0.4661277198876611
Sterol	0.7465713631802258
Sterol	0.31119034098842896
Sterol	0.46057832774770124
Sterol	0.3278822979243858
Sterol	1.4234149134106195
Sterol	0.4333360364221916
Sterol	0.2885434921140672
Sterol	0.4462291702456622
Sterol	1.6960072595281308
