class	hydrophobic_distance
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.61
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.62
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.63
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
